date,symbol,old_weight,new_weight,trade
2022-02-01,SHIB,-0.07337806173813834,0.0,0.07337806173813834
2022-02-01,FET,0.5074064023149737,0.0,-0.5074064023149737
2022-02-01,ALGO,-0.3002390443747835,-0.5591022502485667,-0.25886320587378325
2022-03-01,ZEC,-0.4408977497514332,-0.39328414252435484,0.04761360722707836
2022-03-01,ALGO,-0.5591022502485667,-0.362348151302657,0.19675409894590973
2022-03-01,IMX,0.0,-0.24436770617298817,-0.24436770617298817
2022-04-01,ZEC,-0.39328414252435484,-0.4331725270039987,-0.03988838447964388
2022-04-01,IMX,-0.24436770617298817,0.0,0.24436770617298817
2022-04-01,CRO,0.0,0.5970254199867997,0.5970254199867997
2022-04-01,SNX,1.0,0.40297458001320025,-0.5970254199867997
