date,symbol,high,rolling_200d_high,days_since_200d_high
2025-10-05,UNI/USDC:USDC,8.4475,12.304,53
2025-10-06,UNI/USDC:USDC,8.4807,12.304,54
2025-10-07,UNI/USDC:USDC,8.4061,12.304,55
2025-10-08,UNI/USDC:USDC,8.1346,12.304,56
2025-10-09,UNI/USDC:USDC,8.0958,12.304,57
2025-10-10,UNI/USDC:USDC,8.5967,12.304,58
2025-10-11,UNI/USDC:USDC,6.12,12.304,59
2025-10-12,UNI/USDC:USDC,6.6986,12.304,60
2025-10-13,UNI/USDC:USDC,7.1199,12.304,61
2025-10-14,UNI/USDC:USDC,7.3351,12.304,62
2025-10-15,UNI/USDC:USDC,6.983,12.304,63
2025-10-16,UNI/USDC:USDC,6.684,12.304,64
2025-07-14,UPUMP/USDC,0.01,0.01,0
2025-07-15,UPUMP/USDC,0.0068807,0.01,1
2025-07-16,UPUMP/USDC,0.0068441,0.01,2
2025-07-17,UPUMP/USDC,0.0059668,0.01,3
2025-07-18,UPUMP/USDC,0.0053,0.01,4
2025-07-19,UPUMP/USDC,0.0045579,0.01,5
2025-07-20,UPUMP/USDC,0.0046907,0.01,6
2025-07-21,UPUMP/USDC,0.0045121,0.01,7
2025-07-22,UPUMP/USDC,0.004136,0.01,8
2025-07-23,UPUMP/USDC,0.0040199,0.01,9
2025-07-24,UPUMP/USDC,0.003258,0.01,10
2025-07-25,UPUMP/USDC,0.0027729,0.01,11
2025-07-26,UPUMP/USDC,0.003037,0.01,12
2025-07-27,UPUMP/USDC,0.003002,0.01,13
2025-07-28,UPUMP/USDC,0.0028933,0.01,14
2025-07-29,UPUMP/USDC,0.002951,0.01,15
2025-07-30,UPUMP/USDC,0.0028424,0.01,16
2025-07-31,UPUMP/USDC,0.003273,0.01,17
2025-08-01,UPUMP/USDC,0.002976,0.01,18
2025-08-02,UPUMP/USDC,0.0027794,0.01,19
2025-08-03,UPUMP/USDC,0.0030772,0.01,20
2025-08-04,UPUMP/USDC,0.0031738,0.01,21
2025-08-05,UPUMP/USDC,0.00342,0.01,22
2025-08-06,UPUMP/USDC,0.0035378,0.01,23
2025-08-07,UPUMP/USDC,0.003581,0.01,24
2025-08-08,UPUMP/USDC,0.0035769,0.01,25
2025-08-09,UPUMP/USDC,0.0034587,0.01,26
2025-08-10,UPUMP/USDC,0.0032403,0.01,27
2025-08-11,UPUMP/USDC,0.0037728,0.01,28
2025-08-12,UPUMP/USDC,0.004164,0.01,29
2025-08-13,UPUMP/USDC,0.0041683,0.01,30
2025-08-14,UPUMP/USDC,0.004102,0.01,31
2025-08-15,UPUMP/USDC,0.00384,0.01,32
2025-08-16,UPUMP/USDC,0.0035437,0.01,33
2025-08-17,UPUMP/USDC,0.003756,0.01,34
2025-08-18,UPUMP/USDC,0.0036858,0.01,35
2025-08-19,UPUMP/USDC,0.0031916,0.01,36
2025-08-20,UPUMP/USDC,0.0032362,0.01,37
2025-08-21,UPUMP/USDC,0.0031716,0.01,38
2025-08-22,UPUMP/USDC,0.0032569,0.01,39
2025-08-23,UPUMP/USDC,0.0032635,0.01,40
2025-08-24,UPUMP/USDC,0.0032196,0.01,41
2025-08-25,UPUMP/USDC,0.0029427,0.01,42
2025-08-26,UPUMP/USDC,0.0030208,0.01,43
2025-08-27,UPUMP/USDC,0.0031533,0.01,44
2025-08-28,UPUMP/USDC,0.0035568,0.01,45
2025-08-29,UPUMP/USDC,0.00357,0.01,46
2025-08-30,UPUMP/USDC,0.003719,0.01,47
2025-08-31,UPUMP/USDC,0.0035393,0.01,48
2025-09-01,UPUMP/USDC,0.0037044,0.01,49
2025-09-02,UPUMP/USDC,0.0039298,0.01,50
2025-09-03,UPUMP/USDC,0.004145,0.01,51
2025-09-04,UPUMP/USDC,0.0045032,0.01,52
2025-09-05,UPUMP/USDC,0.0048696,0.01,53
2025-09-06,UPUMP/USDC,0.0049771,0.01,54
2025-09-07,UPUMP/USDC,0.0049928,0.01,55
2025-09-08,UPUMP/USDC,0.005017,0.01,56
2025-09-09,UPUMP/USDC,0.0049346,0.01,57
2025-09-10,UPUMP/USDC,0.0057566,0.01,58
2025-09-11,UPUMP/USDC,0.006301,0.01,59
2025-09-12,UPUMP/USDC,0.006355,0.01,60
2025-09-13,UPUMP/USDC,0.007706,0.01,61
2025-09-14,UPUMP/USDC,0.0089448,0.01,62
2025-09-15,UPUMP/USDC,0.008735,0.01,63
2025-09-16,UPUMP/USDC,0.0087008,0.01,64
2025-09-17,UPUMP/USDC,0.00838,0.01,65
2025-09-18,UPUMP/USDC,0.008746,0.01,66
2025-09-19,UPUMP/USDC,0.0078499,0.01,67
2025-09-20,UPUMP/USDC,0.0074798,0.01,68
2025-09-21,UPUMP/USDC,0.007619,0.01,69
2025-09-22,UPUMP/USDC,0.006577,0.01,70
2025-09-23,UPUMP/USDC,0.006121,0.01,71
2025-09-24,UPUMP/USDC,0.0061824,0.01,72
2025-09-25,UPUMP/USDC,0.0056767,0.01,73
2025-09-26,UPUMP/USDC,0.0054024,0.01,74
2025-09-27,UPUMP/USDC,0.005338,0.01,75
2025-09-28,UPUMP/USDC,0.0060968,0.01,76
2025-09-29,UPUMP/USDC,0.0059952,0.01,77
2025-09-30,UPUMP/USDC,0.0066658,0.01,78
2025-10-01,UPUMP/USDC,0.0071907,0.01,79
2025-10-02,UPUMP/USDC,0.0073844,0.01,80
2025-10-03,UPUMP/USDC,0.0075412,0.01,81
2025-10-04,UPUMP/USDC,0.0070494,0.01,82
2025-10-05,UPUMP/USDC,0.0071743,0.01,83
2025-10-06,UPUMP/USDC,0.0066287,0.01,84
2025-10-07,UPUMP/USDC,0.0071386,0.01,85
2025-10-08,UPUMP/USDC,0.0064887,0.01,86
2025-10-09,UPUMP/USDC,0.0061689,0.01,87
2025-10-10,UPUMP/USDC,0.0056103,0.01,88
2025-10-11,UPUMP/USDC,0.0042593,0.01,89
2025-10-12,UPUMP/USDC,0.0046032,0.01,90
2025-10-13,UPUMP/USDC,0.0043865,0.01,91
2025-10-14,UPUMP/USDC,0.0043723,0.01,92
2025-10-15,UPUMP/USDC,0.004185,0.01,93
2025-10-16,UPUMP/USDC,0.003905,0.01,94
2025-05-05,USDE/USDC,1.099,1.099,0
2025-05-06,USDE/USDC,1.01,1.099,1
2025-05-07,USDE/USDC,1.003,1.099,2
2025-05-08,USDE/USDC,1.003,1.099,3
2025-05-09,USDE/USDC,1.0014,1.099,4
2025-05-10,USDE/USDC,1.0008,1.099,5
2025-05-11,USDE/USDC,1.0008,1.099,6
2025-05-12,USDE/USDC,1.0013,1.099,7
2025-05-13,USDE/USDC,1.0024,1.099,8
2025-05-14,USDE/USDC,1.0028,1.099,9
2025-05-15,USDE/USDC,1.0027,1.099,10
2025-05-16,USDE/USDC,1.0021,1.099,11
2025-05-17,USDE/USDC,1.0015,1.099,12
2025-05-18,USDE/USDC,1.0011,1.099,13
2025-05-19,USDE/USDC,1.001,1.099,14
2025-05-20,USDE/USDC,1.0014,1.099,15
2025-05-21,USDE/USDC,1.0015,1.099,16
2025-05-22,USDE/USDC,1.0015,1.099,17
2025-05-23,USDE/USDC,1.001,1.099,18
2025-05-24,USDE/USDC,1.001,1.099,19
2025-05-25,USDE/USDC,1.0015,1.099,20
2025-05-26,USDE/USDC,1.0015,1.099,21
2025-05-27,USDE/USDC,1.0014,1.099,22
2025-05-28,USDE/USDC,1.0015,1.099,23
2025-05-29,USDE/USDC,1.0011,1.099,24
2025-05-30,USDE/USDC,1.0006,1.099,25
2025-05-31,USDE/USDC,1.0007,1.099,26
2025-06-01,USDE/USDC,1.0143,1.099,27
2025-06-02,USDE/USDC,1.002,1.099,28
2025-06-03,USDE/USDC,1.0019,1.099,29
2025-06-04,USDE/USDC,1.002,1.099,30
2025-06-05,USDE/USDC,1.0018,1.099,31
2025-06-06,USDE/USDC,1.0025,1.099,32
2025-06-07,USDE/USDC,1.0015,1.099,33
2025-06-08,USDE/USDC,1.0016,1.099,34
2025-06-09,USDE/USDC,1.0016,1.099,35
2025-06-10,USDE/USDC,1.0014,1.099,36
2025-06-11,USDE/USDC,1.0015,1.099,37
2025-06-12,USDE/USDC,1.0015,1.099,38
2025-06-13,USDE/USDC,1.0015,1.099,39
2025-06-14,USDE/USDC,1.0021,1.099,40
2025-06-15,USDE/USDC,1.0008,1.099,41
2025-06-16,USDE/USDC,1.0015,1.099,42
2025-06-17,USDE/USDC,1.0008,1.099,43
2025-06-18,USDE/USDC,1.0007,1.099,44
2025-06-19,USDE/USDC,1.0009,1.099,45
2025-06-20,USDE/USDC,1.0015,1.099,46
2025-06-21,USDE/USDC,1.0017,1.099,47
2025-06-22,USDE/USDC,1.0012,1.099,48
2025-06-23,USDE/USDC,1.0009,1.099,49
2025-06-24,USDE/USDC,1.0008,1.099,50
2025-06-25,USDE/USDC,1.001,1.099,51
2025-06-26,USDE/USDC,1.0008,1.099,52
2025-06-27,USDE/USDC,1.0006,1.099,53
2025-06-28,USDE/USDC,1.0007,1.099,54
2025-06-29,USDE/USDC,1.0009,1.099,55
2025-06-30,USDE/USDC,1.0012,1.099,56
2025-07-01,USDE/USDC,1.0009,1.099,57
2025-07-02,USDE/USDC,1.0008,1.099,58
2025-07-03,USDE/USDC,1.0007,1.099,59
2025-07-04,USDE/USDC,1.0005,1.099,60
2025-07-05,USDE/USDC,1.0005,1.099,61
2025-07-06,USDE/USDC,1.0008,1.099,62
2025-07-07,USDE/USDC,1.0005,1.099,63
2025-07-08,USDE/USDC,1.0006,1.099,64
2025-07-09,USDE/USDC,1.003,1.099,65
2025-07-10,USDE/USDC,1.0023,1.099,66
2025-07-11,USDE/USDC,1.0017,1.099,67
2025-07-12,USDE/USDC,1.0008,1.099,68
2025-07-13,USDE/USDC,1.0009,1.099,69
2025-07-14,USDE/USDC,1.0008,1.099,70
2025-07-15,USDE/USDC,1.0005,1.099,71
2025-07-16,USDE/USDC,1.0006,1.099,72
2025-07-17,USDE/USDC,1.0021,1.099,73
2025-07-18,USDE/USDC,1.0015,1.099,74
2025-07-19,USDE/USDC,1.0013,1.099,75
2025-07-20,USDE/USDC,1.0013,1.099,76
2025-07-21,USDE/USDC,1.0014,1.099,77
2025-07-22,USDE/USDC,1.0018,1.099,78
2025-07-23,USDE/USDC,1.0012,1.099,79
2025-07-24,USDE/USDC,1.0013,1.099,80
2025-07-25,USDE/USDC,1.0014,1.099,81
2025-07-26,USDE/USDC,1.0017,1.099,82
2025-07-27,USDE/USDC,1.0014,1.099,83
2025-07-28,USDE/USDC,1.0015,1.099,84
2025-07-29,USDE/USDC,1.0015,1.099,85
2025-07-30,USDE/USDC,1.0017,1.099,86
2025-07-31,USDE/USDC,1.0016,1.099,87
2025-08-01,USDE/USDC,1.0017,1.099,88
2025-08-02,USDE/USDC,1.0018,1.099,89
2025-08-03,USDE/USDC,1.002,1.099,90
2025-08-04,USDE/USDC,1.0019,1.099,91
2025-08-05,USDE/USDC,1.0014,1.099,92
2025-08-06,USDE/USDC,1.2,1.2,0
2025-08-07,USDE/USDC,1.0019,1.2,1
2025-08-08,USDE/USDC,1.0011,1.2,2
2025-08-09,USDE/USDC,1.132,1.2,3
2025-08-10,USDE/USDC,1.166,1.2,4
2025-08-11,USDE/USDC,1.0014,1.2,5
2025-08-12,USDE/USDC,1.0014,1.2,6
2025-08-13,USDE/USDC,1.0028,1.2,7
2025-08-14,USDE/USDC,1.0018,1.2,8
2025-08-15,USDE/USDC,1.0036,1.2,9
2025-08-16,USDE/USDC,1.0015,1.2,10
2025-08-17,USDE/USDC,1.0017,1.2,11
2025-08-18,USDE/USDC,1.0016,1.2,12
2025-08-19,USDE/USDC,1.0021,1.2,13
2025-08-20,USDE/USDC,1.0007,1.2,14
2025-08-21,USDE/USDC,1.0009,1.2,15
2025-08-22,USDE/USDC,1.0014,1.2,16
2025-08-23,USDE/USDC,1.0009,1.2,17
2025-08-24,USDE/USDC,1.0009,1.2,18
2025-08-25,USDE/USDC,1.0016,1.2,19
2025-08-26,USDE/USDC,1.0019,1.2,20
2025-08-27,USDE/USDC,1.0013,1.2,21
2025-08-28,USDE/USDC,1.0006,1.2,22
2025-08-29,USDE/USDC,1.0006,1.2,23
2025-08-30,USDE/USDC,1.0006,1.2,24
2025-08-31,USDE/USDC,1.0008,1.2,25
2025-09-01,USDE/USDC,1.001,1.2,26
2025-09-02,USDE/USDC,1.0013,1.2,27
2025-09-03,USDE/USDC,1.0011,1.2,28
2025-09-04,USDE/USDC,1.0014,1.2,29
2025-09-05,USDE/USDC,1.0018,1.2,30
2025-09-06,USDE/USDC,1.0016,1.2,31
2025-09-07,USDE/USDC,1.0015,1.2,32
2025-09-08,USDE/USDC,1.0014,1.2,33
2025-09-09,USDE/USDC,1.002,1.2,34
2025-09-10,USDE/USDC,1.0021,1.2,35
2025-09-11,USDE/USDC,1.0024,1.2,36
2025-09-12,USDE/USDC,1.0021,1.2,37
2025-09-13,USDE/USDC,1.0017,1.2,38
2025-09-14,USDE/USDC,1.0024,1.2,39
2025-09-15,USDE/USDC,1.0019,1.2,40
2025-09-16,USDE/USDC,1.0014,1.2,41
2025-09-17,USDE/USDC,1.0018,1.2,42
2025-09-18,USDE/USDC,1.0018,1.2,43
2025-09-19,USDE/USDC,1.0018,1.2,44
2025-09-20,USDE/USDC,1.0013,1.2,45
2025-09-21,USDE/USDC,1.0011,1.2,46
2025-09-22,USDE/USDC,1.0022,1.2,47
2025-09-23,USDE/USDC,1.0022,1.2,48
2025-09-24,USDE/USDC,1.0018,1.2,49
2025-09-25,USDE/USDC,1.0016,1.2,50
2025-09-26,USDE/USDC,1.0005,1.2,51
2025-09-27,USDE/USDC,1.0002,1.2,52
2025-09-28,USDE/USDC,1.0005,1.2,53
2025-09-29,USDE/USDC,1.0015,1.2,54
2025-09-30,USDE/USDC,1.0017,1.2,55
2025-10-01,USDE/USDC,1.0018,1.2,56
2025-10-02,USDE/USDC,1.0014,1.2,57
2025-10-03,USDE/USDC,1.0009,1.2,58
2025-10-04,USDE/USDC,1.0005,1.2,59
2025-10-05,USDE/USDC,1.0005,1.2,60
2025-10-06,USDE/USDC,1.0006,1.2,61
2025-10-07,USDE/USDC,1.0004,1.2,62
2025-10-08,USDE/USDC,1.0005,1.2,63
2025-10-09,USDE/USDC,1.0005,1.2,64
2025-10-10,USDE/USDC,1.0033,1.2,65
2025-10-11,USDE/USDC,1.001,1.2,66
2025-10-12,USDE/USDC,1.0006,1.2,67
2025-10-13,USDE/USDC,1.0007,1.2,68
2025-10-14,USDE/USDC,1.0008,1.2,69
2025-10-15,USDE/USDC,1.001,1.2,70
2025-10-16,USDE/USDC,1.001,1.2,71
2025-09-24,USDH/USDC,1.001,1.001,0
2025-09-25,USDH/USDC,1.0003,1.001,1
2025-09-26,USDH/USDC,1.0002,1.001,2
2025-09-27,USDH/USDC,1.0003,1.001,3
2025-09-28,USDH/USDC,1.0002,1.001,4
2025-09-29,USDH/USDC,1.0002,1.001,5
2025-09-30,USDH/USDC,1.0001,1.001,6
2025-10-01,USDH/USDC,1.0,1.001,7
2025-10-02,USDH/USDC,1.0,1.001,8
2025-10-03,USDH/USDC,1.0001,1.001,9
2025-10-04,USDH/USDC,1.0002,1.001,10
2025-10-05,USDH/USDC,1.0001,1.001,11
2025-10-06,USDH/USDC,1.0001,1.001,12
2025-10-07,USDH/USDC,1.0001,1.001,13
2025-10-08,USDH/USDC,1.0001,1.001,14
2025-10-09,USDH/USDC,1.0001,1.001,15
2025-10-10,USDH/USDC,1.0001,1.001,16
2025-10-11,USDH/USDC,1.0,1.001,17
2025-10-12,USDH/USDC,1.0,1.001,18
2025-10-13,USDH/USDC,1.0,1.001,19
2025-10-14,USDH/USDC,1.0,1.001,20
2025-10-15,USDH/USDC,1.0,1.001,21
2025-10-16,USDH/USDC,1.0,1.001,22
2025-06-06,USDHL/USDC,1.0,1.0,0
2025-06-07,USDHL/USDC,1.01,1.01,0
2025-06-08,USDHL/USDC,1.01,1.01,0
2025-06-09,USDHL/USDC,1.006,1.01,1
2025-06-10,USDHL/USDC,1.0017,1.01,2
2025-06-11,USDHL/USDC,1.5009,1.5009,0
2025-06-12,USDHL/USDC,1.0034,1.5009,1
2025-06-13,USDHL/USDC,1.0024,1.5009,2
2025-06-14,USDHL/USDC,1.0047,1.5009,3
2025-06-15,USDHL/USDC,1.0008,1.5009,4
2025-06-16,USDHL/USDC,1.0019,1.5009,5
2025-06-17,USDHL/USDC,1.0021,1.5009,6
2025-06-18,USDHL/USDC,1.0017,1.5009,7
2025-06-19,USDHL/USDC,1.0016,1.5009,8
2025-06-20,USDHL/USDC,1.0012,1.5009,9
2025-06-21,USDHL/USDC,1.0004,1.5009,10
2025-06-22,USDHL/USDC,1.0001,1.5009,11
2025-06-23,USDHL/USDC,1.0001,1.5009,12
2025-06-24,USDHL/USDC,1.0,1.5009,13
2025-06-25,USDHL/USDC,1.0001,1.5009,14
2025-06-26,USDHL/USDC,1.0,1.5009,15
2025-06-27,USDHL/USDC,1.0009,1.5009,16
2025-06-28,USDHL/USDC,1.0007,1.5009,17
2025-06-29,USDHL/USDC,1.0004,1.5009,18
2025-06-30,USDHL/USDC,1.001,1.5009,19
2025-07-01,USDHL/USDC,1.0007,1.5009,20
2025-07-02,USDHL/USDC,1.0022,1.5009,21
2025-07-03,USDHL/USDC,1.0013,1.5009,22
2025-07-04,USDHL/USDC,1.0006,1.5009,23
2025-07-05,USDHL/USDC,1.0009,1.5009,24
2025-07-06,USDHL/USDC,1.0007,1.5009,25
2025-07-07,USDHL/USDC,1.0006,1.5009,26
2025-07-08,USDHL/USDC,1.0043,1.5009,27
2025-07-09,USDHL/USDC,1.0045,1.5009,28
2025-07-10,USDHL/USDC,1.0034,1.5009,29
2025-07-11,USDHL/USDC,1.0012,1.5009,30
2025-07-12,USDHL/USDC,1.0022,1.5009,31
2025-07-13,USDHL/USDC,1.0014,1.5009,32
2025-07-14,USDHL/USDC,1.0012,1.5009,33
2025-07-15,USDHL/USDC,1.0028,1.5009,34
2025-07-16,USDHL/USDC,1.0006,1.5009,35
2025-07-17,USDHL/USDC,1.0007,1.5009,36
2025-07-18,USDHL/USDC,1.0024,1.5009,37
2025-07-19,USDHL/USDC,1.0009,1.5009,38
2025-07-20,USDHL/USDC,1.0015,1.5009,39
2025-07-21,USDHL/USDC,1.0004,1.5009,40
2025-07-22,USDHL/USDC,1.0038,1.5009,41
2025-07-23,USDHL/USDC,1.0138,1.5009,42
2025-07-24,USDHL/USDC,1.0013,1.5009,43
2025-07-25,USDHL/USDC,1.0005,1.5009,44
2025-07-26,USDHL/USDC,1.0007,1.5009,45
2025-07-27,USDHL/USDC,1.0062,1.5009,46
2025-07-28,USDHL/USDC,1.0017,1.5009,47
2025-07-29,USDHL/USDC,1.0099,1.5009,48
2025-07-30,USDHL/USDC,1.0006,1.5009,49
2025-07-31,USDHL/USDC,1.0008,1.5009,50
2025-08-01,USDHL/USDC,1.0038,1.5009,51
2025-08-02,USDHL/USDC,1.0012,1.5009,52
2025-08-03,USDHL/USDC,1.0021,1.5009,53
2025-08-04,USDHL/USDC,1.0014,1.5009,54
2025-08-05,USDHL/USDC,1.0008,1.5009,55
2025-08-06,USDHL/USDC,1.0015,1.5009,56
2025-08-07,USDHL/USDC,1.0075,1.5009,57
2025-08-08,USDHL/USDC,1.0004,1.5009,58
2025-08-09,USDHL/USDC,1.0006,1.5009,59
2025-08-10,USDHL/USDC,1.0005,1.5009,60
2025-08-11,USDHL/USDC,1.0003,1.5009,61
2025-08-12,USDHL/USDC,1.0001,1.5009,62
2025-08-13,USDHL/USDC,1.0,1.5009,63
2025-08-14,USDHL/USDC,0.99999,1.5009,64
2025-08-15,USDHL/USDC,1.0075,1.5009,65
2025-08-16,USDHL/USDC,1.0003,1.5009,66
2025-08-17,USDHL/USDC,1.0004,1.5009,67
2025-08-18,USDHL/USDC,1.0002,1.5009,68
2025-08-19,USDHL/USDC,1.0001,1.5009,69
2025-08-20,USDHL/USDC,1.0002,1.5009,70
2025-08-21,USDHL/USDC,1.0002,1.5009,71
2025-08-22,USDHL/USDC,1.01,1.5009,72
2025-08-23,USDHL/USDC,1.0005,1.5009,73
2025-08-24,USDHL/USDC,1.0049,1.5009,74
2025-08-25,USDHL/USDC,1.0053,1.5009,75
2025-08-26,USDHL/USDC,1.0025,1.5009,76
2025-08-27,USDHL/USDC,1.0046,1.5009,77
2025-08-28,USDHL/USDC,1.0018,1.5009,78
2025-08-29,USDHL/USDC,1.0198,1.5009,79
2025-08-30,USDHL/USDC,1.0011,1.5009,80
2025-08-31,USDHL/USDC,1.0059,1.5009,81
2025-09-01,USDHL/USDC,1.0052,1.5009,82
2025-09-02,USDHL/USDC,1.0006,1.5009,83
2025-09-03,USDHL/USDC,1.0006,1.5009,84
2025-09-04,USDHL/USDC,1.0004,1.5009,85
2025-09-05,USDHL/USDC,1.0003,1.5009,86
2025-09-06,USDHL/USDC,1.0002,1.5009,87
2025-09-07,USDHL/USDC,1.0004,1.5009,88
2025-09-08,USDHL/USDC,1.0007,1.5009,89
2025-09-09,USDHL/USDC,1.0013,1.5009,90
2025-09-10,USDHL/USDC,1.0003,1.5009,91
2025-09-11,USDHL/USDC,1.0002,1.5009,92
2025-09-12,USDHL/USDC,1.0002,1.5009,93
2025-09-13,USDHL/USDC,1.0003,1.5009,94
2025-09-14,USDHL/USDC,1.0002,1.5009,95
2025-09-15,USDHL/USDC,1.0001,1.5009,96
2025-09-16,USDHL/USDC,1.0,1.5009,97
2025-09-17,USDHL/USDC,1.0011,1.5009,98
2025-09-18,USDHL/USDC,1.0003,1.5009,99
2025-09-19,USDHL/USDC,1.0052,1.5009,100
2025-09-20,USDHL/USDC,0.99999,1.5009,101
2025-09-21,USDHL/USDC,1.0003,1.5009,102
2025-09-22,USDHL/USDC,1.0072,1.5009,103
2025-09-23,USDHL/USDC,1.0067,1.5009,104
2025-09-24,USDHL/USDC,1.003,1.5009,105
2025-09-25,USDHL/USDC,1.0176,1.5009,106
2025-09-26,USDHL/USDC,1.0002,1.5009,107
2025-09-27,USDHL/USDC,1.0001,1.5009,108
2025-09-28,USDHL/USDC,0.99984,1.5009,109
2025-09-29,USDHL/USDC,0.99984,1.5009,110
2025-09-30,USDHL/USDC,1.0073,1.5009,111
2025-10-01,USDHL/USDC,1.0001,1.5009,112
2025-10-02,USDHL/USDC,1.0011,1.5009,113
2025-10-03,USDHL/USDC,1.0,1.5009,114
2025-10-04,USDHL/USDC,1.0001,1.5009,115
2025-10-05,USDHL/USDC,0.9995,1.5009,116
2025-10-06,USDHL/USDC,0.9999,1.5009,117
2025-10-07,USDHL/USDC,0.99965,1.5009,118
2025-10-08,USDHL/USDC,0.99999,1.5009,119
2025-10-09,USDHL/USDC,0.99956,1.5009,120
2025-10-10,USDHL/USDC,1.0,1.5009,121
2025-10-11,USDHL/USDC,1.0,1.5009,122
2025-10-12,USDHL/USDC,0.9998,1.5009,123
2025-10-13,USDHL/USDC,0.9996,1.5009,124
2025-10-14,USDHL/USDC,1.002,1.5009,125
2025-10-15,USDHL/USDC,1.0014,1.5009,126
2025-10-16,USDHL/USDC,1.0012,1.5009,127
2025-05-09,USDT0/USDC,1.015,1.015,0
2025-05-10,USDT0/USDC,1.005,1.015,1
2025-05-11,USDT0/USDC,1.0022,1.015,2
2025-05-12,USDT0/USDC,1.004,1.015,3
2025-05-13,USDT0/USDC,1.003,1.015,4
2025-05-14,USDT0/USDC,1.0019,1.015,5
2025-05-15,USDT0/USDC,1.003,1.015,6
2025-05-16,USDT0/USDC,1.004,1.015,7
2025-05-17,USDT0/USDC,1.0011,1.015,8
2025-05-18,USDT0/USDC,1.0005,1.015,9
2025-05-19,USDT0/USDC,1.0005,1.015,10
2025-05-20,USDT0/USDC,1.0006,1.015,11
2025-05-21,USDT0/USDC,1.003,1.015,12
2025-05-22,USDT0/USDC,1.0019,1.015,13
2025-05-23,USDT0/USDC,1.0008,1.015,14
2025-05-24,USDT0/USDC,1.0015,1.015,15
2025-05-25,USDT0/USDC,1.0295,1.0295,0
2025-05-26,USDT0/USDC,1.0017,1.0295,1
2025-05-27,USDT0/USDC,1.0003,1.0295,2
2025-05-28,USDT0/USDC,1.0009,1.0295,3
2025-05-29,USDT0/USDC,1.0019,1.0295,4
2025-05-30,USDT0/USDC,1.0001,1.0295,5
2025-05-31,USDT0/USDC,1.0006,1.0295,6
2025-06-01,USDT0/USDC,1.0042,1.0295,7
2025-06-02,USDT0/USDC,1.0013,1.0295,8
2025-06-03,USDT0/USDC,1.001,1.0295,9
2025-06-04,USDT0/USDC,1.0009,1.0295,10
2025-06-05,USDT0/USDC,1.0024,1.0295,11
2025-06-06,USDT0/USDC,1.0014,1.0295,12
2025-06-07,USDT0/USDC,1.0007,1.0295,13
2025-06-08,USDT0/USDC,1.0008,1.0295,14
2025-06-09,USDT0/USDC,1.0009,1.0295,15
2025-06-10,USDT0/USDC,1.0007,1.0295,16
2025-06-11,USDT0/USDC,1.0006,1.0295,17
2025-06-12,USDT0/USDC,1.0004,1.0295,18
2025-06-13,USDT0/USDC,1.0015,1.0295,19
2025-06-14,USDT0/USDC,1.0123,1.0295,20
2025-06-15,USDT0/USDC,1.0008,1.0295,21
2025-06-16,USDT0/USDC,1.004,1.0295,22
2025-06-17,USDT0/USDC,1.0008,1.0295,23
2025-06-18,USDT0/USDC,1.0007,1.0295,24
2025-06-19,USDT0/USDC,1.0006,1.0295,25
2025-06-20,USDT0/USDC,1.0004,1.0295,26
2025-06-21,USDT0/USDC,1.0005,1.0295,27
2025-06-22,USDT0/USDC,1.0004,1.0295,28
2025-06-23,USDT0/USDC,1.001,1.0295,29
2025-06-24,USDT0/USDC,1.0009,1.0295,30
2025-06-25,USDT0/USDC,1.0009,1.0295,31
2025-06-26,USDT0/USDC,1.0008,1.0295,32
2025-06-27,USDT0/USDC,1.0006,1.0295,33
2025-06-28,USDT0/USDC,1.0008,1.0295,34
2025-06-29,USDT0/USDC,1.0006,1.0295,35
2025-06-30,USDT0/USDC,1.0008,1.0295,36
2025-07-01,USDT0/USDC,1.0006,1.0295,37
2025-07-02,USDT0/USDC,1.0003,1.0295,38
2025-07-03,USDT0/USDC,1.0005,1.0295,39
2025-07-04,USDT0/USDC,1.0004,1.0295,40
2025-07-05,USDT0/USDC,1.0005,1.0295,41
2025-07-06,USDT0/USDC,1.0003,1.0295,42
2025-07-07,USDT0/USDC,1.0002,1.0295,43
2025-07-08,USDT0/USDC,1.0001,1.0295,44
2025-07-09,USDT0/USDC,1.0058,1.0295,45
2025-07-10,USDT0/USDC,1.0016,1.0295,46
2025-07-11,USDT0/USDC,1.0002,1.0295,47
2025-07-12,USDT0/USDC,1.0004,1.0295,48
2025-07-13,USDT0/USDC,1.0007,1.0295,49
2025-07-14,USDT0/USDC,1.0006,1.0295,50
2025-07-15,USDT0/USDC,1.0005,1.0295,51
2025-07-16,USDT0/USDC,1.0004,1.0295,52
2025-07-17,USDT0/USDC,1.0008,1.0295,53
2025-07-18,USDT0/USDC,1.0009,1.0295,54
2025-07-19,USDT0/USDC,1.0004,1.0295,55
2025-07-20,USDT0/USDC,1.0007,1.0295,56
2025-07-21,USDT0/USDC,1.0006,1.0295,57
2025-07-22,USDT0/USDC,1.0007,1.0295,58
2025-07-23,USDT0/USDC,1.0009,1.0295,59
2025-07-24,USDT0/USDC,1.0006,1.0295,60
2025-07-25,USDT0/USDC,1.0004,1.0295,61
2025-07-26,USDT0/USDC,1.0004,1.0295,62
2025-07-27,USDT0/USDC,1.0001,1.0295,63
2025-07-28,USDT0/USDC,1.0001,1.0295,64
2025-07-29,USDT0/USDC,1.0001,1.0295,65
2025-07-30,USDT0/USDC,1.0002,1.0295,66
2025-07-31,USDT0/USDC,1.0,1.0295,67
