rebalance_date,symbol,decile,dilution_velocity,rank,period_return,n_days
2024-10-01,ZEN,5,6.2136694964871335,195,-0.03509234828496033,31
2024-10-01,LINK,6,6.985655737704918,14,0.020789832047207968,31
2024-10-01,AVAX,6,7.272046450748494,12,-0.04027885360185901,31
2024-10-01,VET,7,9.518309065389294,48,-0.08734009704455203,31
2024-10-01,OP,7,10.60817614312238,42,-0.08788042499549831,31
2024-10-01,CRV,8,10.740918650577811,160,-0.046153846153846434,31
2024-10-01,HNT,8,11.875754053217713,58,-0.17117235922458118,31
2024-10-01,BONK,8,14.975656768268731,50,-0.19454926624737956,31
2024-10-01,SNX,9,16.796484853217354,121,-0.019801980198019375,31
2024-10-01,SUI,9,18.995479038737194,20,0.13018760659465656,31
2024-10-01,STRK,9,20.679745476273368,82,-0.06157216494845341,31
2024-10-01,IMX,10,21.85541524561452,36,-0.28524611232489383,31
2024-10-01,APE,10,23.581785742008204,136,0.4910583406625626,31
2024-10-01,FET,10,62.66511293508904,27,-0.17168046301904605,31
2024-10-01,RENDER,10,116.40548498320285,29,-0.1925722145804678,31
2024-11-01,ADA,1,-0.5624652049230492,10,2.2167125572232855,30
2024-11-01,SHIB,1,-0.014500170575615725,12,0.7555429221148378,30
2024-11-01,QNT,1,0.0,90,0.9013576215844643,30
2024-11-01,ZEC,2,0.0,106,0.5790165658690509,30
2024-11-01,ZRO,2,0.0,146,0.9349493709726915,30
2024-11-01,ZK,2,0.0,128,0.6945312499999998,30
2024-11-01,JASMY,2,0.46903648862927094,74,0.6940639269406386,30
2024-11-01,BCH,3,1.1157298070355326,15,0.522906114974103,30
2024-11-01,BTC,3,1.1686289227166067,1,0.40012918310186096,30
2024-11-01,CRO,3,1.305865555221309,41,1.613915416098226,30
2024-11-01,LTC,4,1.5704334369196158,20,0.7028758542141229,30
2024-11-01,DASH,4,2.5761630447337147,174,1.063143752798927,30
2024-11-01,ETC,4,2.638789397332474,31,0.8059620596205959,30
2024-11-01,XRP,4,3.246159371008198,7,3.473691395584682,30
2024-11-01,XLM,5,3.768398100449064,30,5.011431763972754,30
2024-11-01,ALGO,5,4.094770581689802,69,3.2414995640802076,30
2024-11-01,ZEN,5,6.212873511904945,195,1.426442439157781,30
2024-11-01,LINK,6,6.985655737704918,14,0.68436499466382,30
2024-11-01,AVAX,6,7.248744550584502,13,0.821226795803067,30
2024-11-01,OP,7,8.704565533820434,44,0.6230997038499511,30
2024-11-01,VET,7,9.518309065389294,50,1.2305461575640404,30
2024-11-01,CRV,7,10.474235455673771,162,1.705645161290322,30
2024-11-01,HNT,8,11.875754053217713,65,0.2854415274463007,30
2024-11-01,SNX,8,15.979953734611508,131,0.8261183261183254,30
2024-11-01,BONK,8,18.066919952599118,54,1.4008328995314931,30
2024-11-01,SUI,9,18.76320170778837,17,0.7487927565392356,30
2024-11-01,STRK,9,20.44587616913265,85,0.9515256378566925,30
2024-11-01,IMX,10,23.020350231987454,46,0.813449608918458,30
2024-11-01,APE,10,38.327076138319676,86,0.49302005505308566,30
2024-11-01,FET,10,59.23417773003582,27,0.49577510562236027,30
2024-11-01,RENDER,10,77.18196909514084,34,0.8575383304940378,30
2024-12-01,ADA,1,-0.49260605727460754,8,-0.2004265968894272,31
2024-12-01,SHIB,1,-0.015036005198200496,11,-0.29922279792746176,31
2024-12-01,WIF,1,-0.009059899460044653,43,0.013121924548933794,4
2024-12-01,ZEC,2,0.0,105,-0.03263946711074106,31
2024-12-01,QNT,2,0.0,88,0.04392624728850292,31
2024-12-01,ZK,2,0.0,122,-0.10235131396957142,31
2024-12-01,ZRO,2,0.0,131,-0.1661909292737076,31
2024-12-01,JASMY,3,0.1896102591210731,80,0.14353099730458285,31
2024-12-01,PEPE,3,0.7611286643810344,19,0.08230683090705515,4
2024-12-01,BCH,3,1.0541152541959402,17,-0.15531463144247604,31
2024-12-01,BTC,3,1.1011912080406028,1,-0.029606167513749004,31
2024-12-01,CRO,4,1.305865555221309,28,-0.21450939457202534,31
2024-12-01,LTC,4,1.572519911724295,20,-0.12197976757796225,31
2024-12-01,DASH,4,2.584664939596867,150,-0.1458649880616456,31
2024-12-01,ETC,4,2.5879849508782207,29,-0.22599039615846328,31
2024-12-01,ALGO,5,2.8351669653532108,36,-0.22651593011305216,31
2024-12-01,XRP,5,3.15643810957787,4,0.014416307385142435,31
2024-12-01,XLM,5,4.061821051104506,14,-0.24083480486427356,31
2024-12-01,AVAX,6,6.153646405913097,10,-0.16552182583647268,31
2024-12-01,LINK,6,6.985655737704918,16,0.1453614235176095,31
2024-12-01,OP,6,7.987746152097405,49,-0.2641203422130318,31
2024-12-01,VET,7,9.518309065389294,38,0.009317443120259394,31
2024-12-01,CRV,7,10.47149041031721,117,0.4232488822652749,31
2024-12-01,SNX,7,10.538822883240282,119,-0.2070327933623074,31
2024-12-01,HNT,8,11.875754053217713,86,-0.2288649585344723,31
2024-12-01,BONK,9,17.70544479433012,42,-0.3575455333911539,31
2024-12-01,SUI,9,18.905155934216598,18,0.22959213024219083,31
2024-12-01,STRK,9,20.33823195381818,73,-0.327469496319856,31
2024-12-01,IMX,10,20.421648325532544,44,-0.33116850924594743,31
2024-12-01,APE,10,38.327076138319676,95,-0.1840389807071836,31
2024-12-01,RENDER,10,58.202799039209786,32,-0.17906683480453978,31
2024-12-01,FET,10,59.15757740000514,33,-0.28489951113525247,31
2025-01-01,ADA,1,-0.5026433302597418,9,-0.026610165803561348,31
2025-01-01,WIF,1,-0.008234092178297691,64,-0.45547760388559067,31
2025-01-01,SHIB,1,-0.007568032636340061,15,-0.1857670979667283,31
2025-01-01,QNT,1,0.0,74,-0.10484848484848452,31
2025-01-01,ZEC,2,0.0,104,-0.3255293510070584,31
2025-01-01,PEPE,2,0.0,24,-0.3662700465597519,31
2025-01-01,ZRO,2,0.0,142,-0.36915176873335864,31
2025-01-01,ZK,2,0.0,123,-0.3055983564458139,31
2025-01-01,JASMY,3,0.18961065573770267,67,-0.14584560989982276,31
2025-01-01,BCH,3,0.9877188536787567,20,-0.10143476810143448,31
2025-01-01,BTC,3,1.0327745511319355,1,0.0661159424005795,31
2025-01-01,CRO,3,1.305865555221309,34,-0.17740863787375416,31
2025-01-01,LTC,4,1.5763455881207171,25,0.12378594553418365,31
2025-01-01,ETC,4,2.537892162323506,36,-0.03179526948429623,31
2025-01-01,DASH,4,2.545886572243708,159,-0.22642947903430732,31
2025-01-01,ALGO,4,3.1789456912493077,42,-0.07600318894499014,31
2025-01-01,XRP,5,3.2783461490614703,3,0.23674258702191597,31
2025-01-01,XLM,5,4.009447765935478,14,-0.07715904783653815,31
2025-01-01,AVAX,6,6.195648900048876,11,-0.1476367498672324,31
2025-01-01,CRV,6,6.769560226662688,88,-0.278534031413613,31
2025-01-01,LINK,6,6.985655737704904,12,0.058915729301124875,31
2025-01-01,HNT,6,7.276690978306865,93,-0.3808988764044945,31
2025-01-01,VET,7,9.518309065389294,37,-0.06826964362387311,31
2025-01-01,OP,7,10.233409205102365,50,-0.2629896964020053,31
2025-01-01,SNX,8,10.425501844915496,130,-0.27852516193323407,31
2025-01-01,BONK,9,16.991499912490795,56,-0.2585217684778941,31
2025-01-01,SUI,9,19.04711016064483,16,-0.12716384392252345,31
2025-01-01,IMX,9,19.823971887212878,55,-0.24764657920094912,31
2025-01-01,STRK,10,20.185581427499997,89,-0.326190675483385,31
2025-01-01,APE,10,38.327076138319676,105,-0.2669464170432535,31
2025-01-01,RENDER,10,46.4126594156074,38,-0.24787040916073155,31
2025-01-01,FET,10,59.13017020541461,43,-0.2904671477402203,31
2025-02-01,ADA,1,-0.5269768353639971,9,-0.26362885477941767,28
2025-02-01,WIF,1,-0.007851316535811625,82,-0.39444995044598663,28
2025-02-01,SHIB,1,-0.006104504795559466,17,-0.22644721906924004,28
2025-02-01,QNT,1,0.0,73,-0.10910146048940927,28
2025-02-01,PEPE,2,0.0,27,-0.38040816326530635,28
2025-02-01,ZEC,2,0.0,118,-0.034966819806023786,28
2025-02-01,ZRO,2,0.0,162,-0.22550497437443495,28
2025-02-01,ZK,3,0.0,134,-0.303254437869822,28
2025-02-01,JASMY,3,0.28940573770491007,69,-0.3853052776819593,28
2025-02-01,BCH,3,0.9204611265612677,22,-0.22921153608119804,28
2025-02-01,BTC,3,0.9649233996877395,1,-0.1451454103574844,28
2025-02-01,CRO,4,1.305865555221309,39,-0.40226171243941833,28
2025-02-01,LTC,4,1.576605508264905,19,0.053126588713777956,28
2025-02-01,ETC,4,2.4839300334050107,37,-0.23668402082498996,28
2025-02-01,DASH,4,2.5249068572278013,158,-0.16294349540078834,28
2025-02-01,ZEN,5,3.1154604694701185,194,-0.2617058823529411,28
2025-02-01,XRP,5,3.2608455236372897,3,-0.23937593384064804,28
2025-02-01,ALGO,5,3.62501611932148,44,-0.27149841817658915,28
2025-02-01,XLM,5,4.375977380706644,13,-0.20606910978736415,28
2025-02-01,CRV,6,5.925155110071409,94,-0.3686502177068216,28
2025-02-01,AVAX,6,6.218328203180628,12,-0.3190031152647975,28
2025-02-01,LINK,6,6.985655737704904,11,-0.3578145407052681,28
2025-02-01,HNT,6,7.460312852777362,111,-0.1602281565983924,28
2025-02-01,OP,7,9.162640019146286,59,-0.22076854066985674,28
2025-02-01,VET,7,9.518309065389294,38,-0.3447004608294929,28
2025-02-01,TAO,7,9.660292200084783,40,-0.2760240188719709,10
2025-02-01,SNX,7,10.27361317296453,136,-0.38604972375690605,28
2025-02-01,ETHFI,8,12.431742102941177,175,-0.1504587155963305,24
2025-02-01,BONK,9,14.992414558503986,63,-0.3841602184797456,28
2025-02-01,SUI,9,19.19833065981896,14,-0.2441305746140655,28
2025-02-01,IMX,9,19.36101880954894,61,-0.31477832512315274,28
2025-02-01,STRK,9,20.09499455653893,98,-0.3618012422360254,28
2025-02-01,PYTH,10,21.206443248360458,89,-0.15932482503087697,10
2025-02-01,APE,10,38.327076138319676,112,-0.3157199471598411,28
2025-02-01,RENDER,10,38.598948163456456,45,-0.293910137393242,28
2025-02-01,FET,10,58.816847562388574,50,-0.31506262712771693,28
2025-02-01,MORPHO,10,64.31371130203918,124,-0.1630781995436632,3
2025-03-01,ZEC,1,-2.1035719593933475,97,0.08754297804813493,31
2025-03-01,ADA,1,-0.5945715165570172,9,0.02804356801126806,31
2025-03-01,WIF,1,-0.007915786906168886,95,-0.3076923076923078,31
2025-03-01,SHIB,1,-0.006101604907335979,19,-0.0696991929567129,31
2025-03-01,PEPE,2,-8.240948879647913e-08,32,0.017127799736495142,31
2025-03-01,QNT,2,0.0,70,-0.23602214743241767,31
2025-03-01,ZRO,2,0.0,160,0.1008174386920977,31
2025-03-01,ZK,3,0.0,145,-0.29087048832271756,31
2025-03-01,JASMY,3,0.29019863013697833,75,-0.37261503928170614,31
2025-03-01,BCH,3,0.8577299412915608,23,-0.01014902363823178,31
2025-03-01,BTC,3,0.8997491780821829,1,-0.009862848522810164,31
2025-03-01,CRO,4,1.3094432690712305,50,0.4081081081081088,31
2025-03-01,LTC,4,1.5424914285385034,14,-0.32013838603266564,31
2025-03-01,ETC,4,2.4368906035842683,35,-0.11280167890870929,31
2025-03-01,DASH,4,2.5061730150828314,150,-0.11302982731554112,31
2025-03-01,ZEN,4,3.1154604694701185,194,-0.288184208429607,31
2025-03-01,XRP,5,3.287957715404798,4,-0.023147555961626542,31
2025-03-01,ALGO,5,4.104517530802714,43,-0.2542439794709832,31
2025-03-01,XLM,5,4.29551047525008,12,-0.1259860736675359,31
2025-03-01,CRV,5,5.044606930270413,106,0.24137931034482674,31
2025-03-01,LINK,6,5.103493150684919,13,-0.04792895396922192,31
2025-03-01,AVAX,6,5.151732570562095,15,-0.09515096065873818,31
2025-03-01,HNT,6,7.4127637314801,103,-0.05526397036122266,31
2025-03-01,VET,6,9.544386624472553,41,-0.1761603375527423,31
2025-03-01,TAO,7,9.857199266144823,36,-0.3128350958262981,31
2025-03-01,SNX,7,10.171529123581307,154,-0.19797525309336372,31
2025-03-01,ETHFI,7,12.736313101571856,192,-0.36717062634989206,31
2025-03-01,BONK,8,14.101635798746804,72,-0.07686622320768666,31
2025-03-01,ATH,8,14.299135782976203,163,-0.15767749036873968,20
2025-03-01,OP,8,14.318739539363154,54,-0.2731459272762162,31
2025-03-01,APE,9,14.785688452191776,121,-0.2305341055341058,31
2025-03-01,IMX,9,18.967626833013703,63,-0.24428468727534136,31
2025-03-01,SUI,9,19.402563627921843,17,-0.1461901216182676,31
2025-03-01,PYTH,9,19.937834052706286,85,-0.2918707149853085,31
2025-03-01,STRK,10,20.168863524603342,105,-0.2674939172749391,31
2025-03-01,RENDER,10,33.50097387771692,49,-0.02813568235603403,31
2025-03-01,XCN,10,34.12808314782244,110,-0.47100591715976314,31
2025-03-01,MORPHO,10,38.42297167517357,125,-0.37925052047189456,31
2025-03-01,FET,10,57.32689777504482,55,-0.2661769302907159,31
2025-04-01,ZEC,1,-2.1035719593933475,89,-0.0894941634241243,30
2025-04-01,ADA,1,-0.7114803202977601,9,0.041918890667170805,30
2025-04-01,WIF,1,-0.007947013254683381,113,0.45862884160756523,30
2025-04-01,SHIB,1,-0.0065566575783077025,17,0.06388012618296557,30
2025-04-01,PEPE,2,-8.240948879647913e-08,31,0.13212435233160558,30
2025-04-01,QNT,2,0.0,73,0.17294301548955437,30
2025-04-01,CRO,2,0.0,34,-0.13339731285988532,30
2025-04-01,ZK,2,0.0,157,-0.12425149700598836,30
2025-04-01,ZRO,2,0.0,138,-0.02616690240452646,30
2025-04-01,JASMY,3,0.29019863013697833,96,0.5429338103756707,30
2025-04-01,BCH,3,0.7827977005870751,22,0.17180402336145284,30
2025-04-01,BTC,4,0.8318169667318953,1,0.1333164338724846,30
2025-04-01,LTC,4,1.4087466113907492,20,0.05159763313609522,30
2025-04-01,ETC,4,2.3843195319737247,39,-0.0005913660555886269,30
2025-04-01,DASH,4,2.482872662985982,148,0.024336283185840468,30
2025-04-01,ZEN,4,3.1154604694701185,194,-0.00022386389075379487,30
2025-04-01,XRP,5,3.2655323871041104,4,0.0351068357082398,30
2025-04-01,SNX,5,3.4437723003283365,158,0.01402524544179462,30
2025-04-01,XLM,5,3.9071969665941997,14,0.006213212451425143,30
2025-04-01,CRV,5,4.519506136364234,81,0.3092592592592591,30
2025-04-01,ALGO,6,4.552151484674884,52,0.1498147167813657,30
2025-04-01,AVAX,6,5.2383095169582825,15,0.09453993933265892,30
2025-04-01,RSR,6,5.474727045437669,125,0.021976808393153302,10
2025-04-01,LINK,6,7.004794520547945,12,0.05055539732269976,30
2025-04-01,HNT,6,8.474627352791813,97,0.2490196078431377,30
2025-04-01,TAO,7,9.620503923679054,44,0.543020950081903,30
2025-04-01,ETHFI,7,12.736313101571856,192,0.013651877133105117,30
2025-04-01,OP,7,14.318739539363154,56,-0.036694825765575145,30
2025-04-01,BONK,8,14.539387009319661,66,0.5052041633306645,30
2025-04-01,APE,8,14.785688452191776,126,0.11875392013380681,30
2025-04-01,VET,8,15.314508462364682,43,0.16090482287665409,30
2025-04-01,XCN,8,16.196378443034376,145,0.9977628635346756,30
2025-04-01,IMX,9,18.503405390753425,67,0.11738964992389667,30
2025-04-01,ATH,9,19.27232473626033,159,0.02058150931068292,30
2025-04-01,SUI,9,19.55419842983344,16,0.47553986710963425,30
2025-04-01,PYTH,9,21.2645410114552,99,0.06224066390041538,30
2025-04-01,STRK,10,21.787691134075565,112,-0.03972630040523495,30
2025-04-01,RENDER,10,29.22718708673246,47,0.25189393939393945,30
2025-04-01,MORPHO,10,30.2245049269324,143,0.15986584684181082,30
2025-04-01,FET,10,57.16439184879274,61,0.5576144834930779,30
2025-05-01,ZEC,1,-2.1035719593933475,107,0.41773504273504325,31
2025-05-01,ADA,1,-0.7438624897682222,9,-0.028932974351707608,31
2025-05-01,SHIB,1,-0.006697660242335626,17,-0.04002965159377281,31
2025-05-01,WIF,1,-0.00655495872159998,102,0.4165316045380869,31
2025-05-01,PEPE,2,-8.240948879647913e-08,28,0.3512585812356983,31
2025-05-01,CRO,2,0.0,43,0.1716500553709861,31
2025-05-01,ZRO,2,0.0,152,-0.15541031227305746,31
2025-05-01,ZK,2,0.0,193,-0.060683760683761245,31
2025-05-01,QNT,3,0.0,73,0.29101041919069526,31
2025-05-01,JASMY,3,0.29019863013697833,78,-0.10086956521739143,31
2025-05-01,BCH,3,0.7897965386496951,19,0.11767963450089947,31
2025-05-01,BTC,4,0.8003573385518499,1,0.09503198032260651,31
2025-05-01,LTC,4,1.5942857243044337,20,-0.004726536124240122,31
2025-05-01,ETC,4,2.357075152972038,38,0.012426035502958399,31
2025-05-01,DASH,4,2.488748723239179,160,-0.04362850971922161,31
2025-05-01,ZEN,4,3.1154604694701185,194,0.14587998208687902,31
2025-05-01,XRP,5,3.1465223581787702,4,-0.014940815035692001,31
2025-05-01,SNX,5,3.4437723003283365,174,-0.04149377593361003,31
2025-05-01,XLM,5,4.094359695054437,14,-0.022660591689167786,31
2025-05-01,ALGO,5,4.514244854090536,49,-0.09990791896869211,31
2025-05-01,CRV,6,4.6325064778828615,75,-0.03861386138613887,31
2025-05-01,AVAX,6,5.34797715597468,13,-0.0355658198614317,31
2025-05-01,RSR,6,6.908426695845809,112,-0.20531661984006877,31
2025-05-01,LINK,6,7.004794520547945,12,-0.046089196150196354,31
2025-05-01,HNT,6,9.50901603217362,94,-0.1143380429094717,31
2025-05-01,TAO,7,9.767957230919766,31,0.1578153373376181,31
2025-05-01,SUI,7,9.998143878299528,11,-0.059018884917396375,31
2025-05-01,ETHFI,7,13.993186105016447,192,0.9713804713804726,31
2025-05-01,OP,8,14.252958531054501,63,-0.11153740750890662,31
2025-05-01,APE,8,14.785688452191776,134,0.20911979069332864,31
2025-05-01,VET,8,15.314508462364682,45,-0.10514705882352915,31
2025-05-01,BONK,8,15.55722141857996,55,-0.10159574468085064,31
2025-05-01,XCN,9,16.24783062916175,106,-0.11870100783874549,31
2025-05-01,IMX,9,18.03918394849315,70,-0.05601907032181208,31
2025-05-01,ATH,9,18.784174613091295,167,0.5265685019206148,31
2025-05-01,PYTH,9,21.264537889802437,111,-0.2141927083333336,31
2025-05-01,STRK,9,23.815200315593756,122,-0.04994811483915573,31
2025-05-01,RENDER,10,26.015408285992628,44,-0.15128593040847216,31
2025-05-01,MORPHO,10,30.655730124705137,137,-0.06223752151462936,31
2025-05-01,FET,10,56.76262940618896,50,0.04129632161903518,31
2025-06-01,ADA,1,-0.809282109380594,10,-0.20891983154380234,30
2025-06-01,WIF,1,-0.006542463096485231,80,-0.10297482837528549,30
2025-06-01,SHIB,1,-0.003748767253193176,19,-0.13513513513513542,30
2025-06-01,PEPE,1,-8.240948879647913e-08,27,-0.21676545300592764,30
2025-06-01,CRO,2,0.0,35,-0.24291115311909284,30
2025-06-01,QNT,2,0.0,61,-0.02655780780780781,30
2025-06-01,FARTCOIN,2,0.0,68,-0.16732026143790812,20
2025-06-01,ZK,2,0.0,198,-0.20036396724294825,30
2025-06-01,ZRO,3,0.0,174,-0.20894239036973328,30
2025-06-01,JASMY,3,0.29019863013697833,89,-0.18310767246937476,30
2025-06-01,BCH,3,0.7822020547945344,16,0.23991081382385704,30
2025-06-01,BTC,3,0.7939100684931693,1,0.00013093916494466562,30
2025-06-01,ZEC,4,1.5415840417725961,79,-0.3044461190655612,30
2025-06-01,LTC,4,1.5770343330373366,21,-0.058570782451379255,30
2025-06-01,ETC,4,2.2818184908905454,38,-0.06838106370543562,30
2025-06-01,DASH,4,2.447011240991641,165,-0.12827461607949442,30
2025-06-01,ZEN,4,3.1154604694701185,194,-0.32212994626282354,30
2025-06-01,XRP,5,3.311631768410958,4,-0.003733379809478743,30
2025-06-01,CRV,5,3.965694203754586,77,-0.2632043548624392,30
2025-06-01,AVAX,5,3.97205418098165,14,-0.1805555555555557,30
2025-06-01,XLM,5,4.273085961598248,15,-0.15715786443554658,30
2025-06-01,ALGO,6,4.377239393063588,52,-0.12531969309462898,30
2025-06-01,SNX,6,4.621430218911311,179,-0.20202020202020177,30
2025-06-01,RSR,6,6.9876062298041095,129,-0.107560511286375,30
2025-06-01,LINK,6,7.004794520547945,13,-0.08348728151200835,30
2025-06-01,TAO,6,9.009743023483363,31,-0.23175851751761434,30
2025-06-01,SUI,7,9.711919993505244,12,-0.20048453669916888,30
2025-06-01,HNT,7,10.119232260757498,102,-0.35775480059084186,30
2025-06-01,XCN,7,12.050474383294965,111,-0.09466327827191912,30
2025-06-01,CAKE,7,12.615726298089392,88,-0.11268715524034711,20
2025-06-01,BONK,8,13.470035941766191,60,-0.190645352279455,30
2025-06-01,OP,8,14.63224099851724,69,-0.18615052436767454,30
2025-06-01,APE,8,14.785688452191776,115,-0.0982998454404943,30
2025-06-01,VET,8,15.314508462364682,45,-0.16187345932621222,30
2025-06-01,IMX,9,17.98850180845889,72,-0.23394660894660846,30
2025-06-01,ATH,9,18.476837582780618,125,-0.43950513734535557,30
2025-06-01,PYTH,9,21.26453229239784,95,-0.17978458989229462,30
2025-06-01,ETHFI,9,21.275020858150686,137,-0.2365499573014519,30
2025-06-01,STRK,9,22.125994557020643,118,-0.20541760722347646,30
2025-06-01,RENDER,10,23.395578860668657,46,-0.21645021645021745,30
2025-06-01,MORPHO,10,26.964160446890137,140,-0.05998091182732468,30
2025-06-01,ENA,10,28.68630136986301,48,-0.10950704225352093,27
2025-06-01,FET,10,56.91837186968442,47,-0.12383453709783265,30
2025-07-01,FET,1,-4.651146409740059,48,-0.044064748201438575,31
2025-07-01,ADA,1,-0.8442638041794003,10,0.31822516707771276,31
2025-07-01,SHIB,1,-0.0038751492800219675,19,0.07857142857142807,31
2025-07-01,WIF,1,-0.0005598369643344662,80,0.11734693877551017,31
2025-07-01,PEPE,2,-8.240948879647913e-08,29,0.12108108108108029,31
2025-07-01,QNT,2,0.0,59,0.06353031909765683,31
2025-07-01,FARTCOIN,2,0.0,64,-0.10419937205651542,31
2025-07-01,JASMY,2,0.29019863013697833,91,0.1539068666140493,31
2025-07-01,ZRO,3,0.7300363750052219,171,-0.06956521739130495,31
2025-07-01,BCH,3,0.7832146526419119,12,0.0702511538692081,31
2025-07-01,BTC,3,0.7959304990215125,1,0.07129716290842891,31
2025-07-01,LTC,3,1.5775704142506333,20,0.27996637040595695,31
2025-07-01,ZEC,4,1.8858151908675074,93,-0.028439869989165922,31
2025-07-01,ETC,4,2.2756178278344183,37,0.24215809284818124,31
2025-07-01,DASH,4,2.4215113027092925,162,0.0564766839378239,31
2025-07-01,ZEN,4,3.1154604694701185,194,0.08417411357740012,20
2025-07-01,XRP,4,3.319491200899317,4,0.3626432310249099,31
2025-07-01,CRV,5,3.7025922358220913,85,0.755591054313099,31
2025-07-01,AVAX,5,3.9135468973893435,16,0.2577440093512562,31
2025-07-01,XLM,5,4.161198063790538,17,0.6942572887234915,31
2025-07-01,CRO,5,4.5407409693624725,36,0.6392009987515614,31
2025-07-01,ALGO,6,4.540847288894678,54,0.3795321637426896,31
2025-07-01,SNX,6,4.621430218911311,184,0.025316455696202445,31
2025-07-01,VET,6,5.7701218378921295,44,0.10980392156862662,31
2025-07-01,LINK,6,7.004794520547952,14,0.24544538336305077,31
2025-07-01,RSR,6,7.316741124361633,126,0.13621819289958914,31
2025-07-01,TAO,7,9.049108062622299,33,0.07823738182731921,31
2025-07-01,SUI,7,9.434525071806839,13,0.293329841756762,31
2025-07-01,XCN,7,9.640379506635972,109,-0.009824561403509069,31
2025-07-01,HNT,7,10.531582886686866,120,0.3003679852805885,31
2025-07-01,CAKE,7,11.867017718386595,83,0.13854351687388955,31
2025-07-01,HBAR,8,13.246796997796558,21,3.0183211192538293,23
2025-07-01,BONK,8,13.594014618532148,62,0.8675932699341637,31
2025-07-01,OP,8,14.689054799709501,72,0.22853894258101226,31
2025-07-01,APE,8,14.785688452191776,114,-0.04885155982173528,31
2025-07-01,ZK,9,16.46387021446847,145,0.148839326354119,31
2025-07-01,IMX,9,17.937819668424655,78,0.1645867671297392,31
2025-07-01,ATH,9,19.188046982673526,154,0.14927048260381603,31
2025-07-01,PYTH,9,21.264525997017394,98,0.12020202020201953,31
2025-07-01,RENDER,9,21.334064117524903,49,0.14657133571660697,31
2025-07-01,STRK,10,21.35560638943045,122,0.03867302052785959,31
2025-07-01,ETHFI,10,25.966587860753428,138,0.055928411633109354,31
2025-07-01,W,10,28.531792207438354,140,-0.0013509862199411193,31
2025-07-01,MORPHO,10,29.92013660380727,121,0.27920962199312727,31
2025-07-01,ENA,10,30.468771404109592,51,1.2926057730328182,31
2025-08-01,FET,1,-5.200388933891342,60,-0.07588585763562239,31
2025-08-01,ADA,1,-1.1203244732631197,10,0.12046284285368358,31
2025-08-01,ZEC,1,-0.8683381996544195,105,0.13074993030387527,31
2025-08-01,SHIB,1,-0.004124311559089935,22,0.0016556291390736888,31
2025-08-01,WIF,2,-0.0005550994466425541,82,-0.13013698630136972,31
2025-08-01,PEPE,2,-8.240948879647913e-08,28,-0.08678881388621007,31
2025-08-01,FARTCOIN,2,0.0,79,-0.21336254107338437,31
2025-08-01,QNT,2,0.0,66,-0.09109862218999265,31
2025-08-01,JASMY,3,0.29019863013697833,92,-0.038987688098494844,31
2025-08-01,BCH,3,0.7829019386007949,15,0.01863156912162789,31
2025-08-01,BTC,3,0.7916275538160751,1,-0.03539271477922945,31
2025-08-01,LTC,3,1.5776969889815768,21,0.020268368208688603,31
2025-08-01,ZRO,4,1.9240045912602264,185,0.05841121495327117,31
2025-08-01,ETC,4,2.2734572103696977,33,0.036363636363637264,31
2025-08-01,DASH,4,2.4199243926072143,173,0.11721432074546345,31
2025-08-01,ZEN,4,3.1154604694701185,194,-0.07577771869183769,31
2025-08-01,XRP,4,3.311368483202059,3,-0.06902889267277501,31
2025-08-01,XLM,5,3.7227897661014273,13,-0.06427696270930805,31
2025-08-01,AVAX,5,3.8223067767242833,17,0.07806691449814163,31
2025-08-01,SNX,5,4.621430218911311,199,0.16578483245149878,31
2025-08-01,ALGO,5,4.66172486950376,47,-0.03476049173378615,31
2025-08-01,VET,6,5.7701218378921295,48,0.03931095406360452,31
2025-08-01,CRO,6,5.787643934007561,29,1.0548362528560542,31
2025-08-01,CRV,6,6.166088274766283,69,-0.1561646951774338,31
2025-08-01,LINK,6,7.004794520547952,14,0.40149393090569574,31
2025-08-01,RSR,6,7.829264588554114,124,-0.04398551696392683,31
2025-08-01,SUI,7,9.164656394542,12,-0.07378803656137856,31
2025-08-01,XCN,7,10.163082881799795,119,-0.2657689581856837,31
2025-08-01,HNT,7,11.23757945879324,111,-0.11213300318358677,31
2025-08-01,TAO,7,11.44848844422701,32,-0.09638799883483906,31
2025-08-01,BONK,7,12.981230254234559,46,-0.2072072072072072,31
2025-08-01,HBAR,8,13.064645178221049,16,-0.11112492746414615,31
2025-08-01,OP,8,13.154397223173483,71,0.03362640752737889,31
2025-08-01,APE,8,14.785688452191776,129,-0.009911695801045006,31
2025-08-01,ZK,8,17.380131824693404,140,0.08240887480190162,31
2025-08-01,IMX,9,17.539677504965734,77,0.008289526890416399,31
2025-08-01,ATH,9,19.401265352211933,152,-0.014322916666666519,31
2025-08-01,RENDER,9,19.52212990480361,50,-0.05753968253968278,31
2025-08-01,PYTH,9,21.26451852082528,100,0.4643823264201994,31
2025-08-01,STRK,9,22.17233206769073,125,0.0693488618316569,31
2025-08-01,CAKE,10,24.455565621563444,81,-0.07059282371294928,31
2025-08-01,MORPHO,10,27.56643639669245,112,0.10843152817632329,31
2025-08-01,W,10,28.983692956643836,145,0.0537067099567099,31
2025-08-01,ENA,10,30.343685787671234,31,0.08485684718868614,31
2025-08-01,ETHFI,10,30.5921361760274,137,0.0889830508474585,31
2025-09-01,FET,1,-5.222799532004766,63,0.0074652188666441965,30
