date,portfolio_value,returns,cummax,drawdown,strategy
2025-03-04,27534.195318192247,-0.006381230331719667,111318.09666228008,-0.7526530173999808,Long Low Volume / Short High Volume
2025-03-05,27661.377969270943,0.004619080006113885,111318.09666228008,-0.7515105018980806,Long Low Volume / Short High Volume
2025-03-06,27412.821502318613,-0.008985686368497281,111318.09666228008,-0.7537433505938895,Long Low Volume / Short High Volume
2025-03-07,27813.085981359833,0.014601360133883468,111318.09666228008,-0.7501476685705475,Long Low Volume / Short High Volume
2025-03-08,27669.46925639566,-0.005163638621777711,111318.09666228008,-0.7514378157188578,Long Low Volume / Short High Volume
2025-03-09,27346.901112385356,-0.011657908614772006,111318.09666228008,-0.7543355309482955,Long Low Volume / Short High Volume
2025-03-10,27647.556200813833,0.010994119121318313,111318.09666228008,-0.7516346665116656,Long Low Volume / Short High Volume
2025-03-11,28030.466454287645,0.013849696179025761,111318.09666228008,-0.7481948821014498,Long Low Volume / Short High Volume
2025-03-12,27932.03117089186,-0.0035117247711989874,111318.09666228008,-0.7490791523714888,Long Low Volume / Short High Volume
2025-03-13,28144.132673973956,0.00759348655256864,111318.09666228008,-0.7471737882892625,Long Low Volume / Short High Volume
2025-03-14,28396.537425441737,0.008968290278889679,111318.09666228008,-0.7449063694325286,Long Low Volume / Short High Volume
2025-03-15,28465.328691975257,0.0024225230528243102,111318.09666228008,-0.7442883992318503,Long Low Volume / Short High Volume
2025-03-16,28376.985110970607,-0.003103550356316598,111318.09666228008,-0.7450820130615287,Long Low Volume / Short High Volume
2025-03-17,28800.35167209022,0.014919363683774112,111318.09666228008,-0.7412787989048579,Long Low Volume / Short High Volume
2025-03-18,28365.19797329803,-0.015109318932861826,111318.09666228008,-0.7451879000468976,Long Low Volume / Short High Volume
2025-03-19,28167.17179453712,-0.006981307831777639,111318.09666228008,-0.7469668217559319,Long Low Volume / Short High Volume
2025-03-20,28202.178278101575,0.0012428114480149688,111318.09666228008,-0.7466523492252825,Long Low Volume / Short High Volume
2025-03-21,28094.237475249567,-0.003827392401665075,111318.09666228008,-0.7476220100988373,Long Low Volume / Short High Volume
2025-03-22,28016.41063642592,-0.0027702064842375362,111318.09666228008,-0.7483211492429405,Long Low Volume / Short High Volume
2025-03-23,27400.124656696058,-0.021997321060414188,111318.09666228008,-0.7538574097271594,Long Low Volume / Short High Volume
2025-03-24,27880.052737314585,0.017515543693018998,111318.09666228008,-0.7495460884325227,Long Low Volume / Short High Volume
2025-03-25,27942.428053476557,0.0022372739660743157,111318.09666228008,-0.7489857544164713,Long Low Volume / Short High Volume
2025-03-26,27891.488321839133,-0.0018230245252822685,111318.09666228008,-0.7494433595423653,Long Low Volume / Short High Volume
2025-03-27,27954.32164867175,0.002252777840593634,111318.09666228008,-0.7488789110949288,Long Low Volume / Short High Volume
2025-03-28,27780.144096789092,-0.006230791577478079,111318.09666228008,-0.7504435942606056,Long Low Volume / Short High Volume
2025-03-29,27485.98752639877,-0.01058873450639597,111318.09666228008,-0.7530860807853504,Long Low Volume / Short High Volume
2025-03-30,27749.094847047072,0.009572416504795456,111318.09666228008,-0.7507225179097964,Long Low Volume / Short High Volume
2025-03-31,27445.54626808421,-0.010939044341302662,111318.09666228008,-0.7534493753396694,Long Low Volume / Short High Volume
2025-04-01,27007.310638407675,-0.015967458814479807,111318.09666228008,-0.7573861622846176,Long Low Volume / Short High Volume
