rebalance_date,symbol,decile,dilution_velocity,rank,volatility,period_return,n_days
2024-01-01,CRO,1,0.0,38,0.9099314673138094,-0.19246031746031778,31
2024-01-01,QNT,1,0.0,53,0.6648601339673629,-0.2652220248667857,31
2024-01-01,VET,1,0.23469441570857213,35,0.6754215399734372,-0.22352620087336272,31
2024-01-01,FET,2,0.3753571430066656,99,1.8172830247327605,-0.2610238907849832,31
2024-01-01,APE,2,0.7348779965753425,96,2.190658645643013,-0.11347726336843333,31
2024-01-01,ZEC,2,1.3446108121330704,121,0.5525875346459874,-0.21986326016552737,31
2024-01-01,BCH,3,1.5724155454990378,20,0.6057577480217727,-0.11715106517927099,31
2024-01-01,BTC,3,1.60791484344422,1,0.4439994884252557,-0.025824284420130073,31
2024-01-01,ADA,4,1.8854069049435702,8,2.462206490466448,-0.18515205868137075,31
2024-01-01,LTC,4,2.4844332887531637,18,0.4337074224920286,-0.09672240802675636,31
2024-01-01,DASH,4,2.814953636864051,137,0.5781327325465423,-0.18108108108108034,31
2024-01-01,ETC,5,2.886868702238703,30,0.5862118071513838,0.08492663405958223,31
2024-01-01,XRP,5,3.784238837319855,6,2.990626420137825,-0.19675073052979286,31
2024-01-01,XLM,6,4.32588331635083,24,0.4440136003146035,-0.16770205157732077,31
2024-01-01,JASMY,6,6.00410894516931,152,2.7626581952466758,-0.28279883381924165,31
2024-01-01,LINK,6,6.01411643835617,14,0.926256459118159,0.1043701799485861,31
2024-01-01,ZEN,7,6.198548706159117,195,0.8129223877253863,-0.13700107874865153,31
2024-01-01,SHIB,7,6.829651615966334,16,2.575833936899787,-0.15434985968194537,31
2024-01-01,AVAX,7,7.535602083258017,9,2.3537391522640427,-0.19394805813676463,31
2024-01-01,ALGO,8,8.645459774045582,46,0.8240883002799645,-0.3359832635983262,31
2024-01-01,SUI,8,9.774252084866903,77,1.024183800934986,0.8148719165085396,31
2024-01-01,HNT,9,10.547146841824638,65,1.8036505773070044,0.03130861347568881,31
2024-01-01,OP,9,15.762866755743344,27,2.171428217080694,-0.2557854444472244,31
2024-01-01,SNX,9,16.116093351663267,62,0.9167798356703792,-0.23007334963325177,31
2024-01-01,CRV,10,17.315422173872136,94,2.5658649786345142,-0.2968253968253972,31
2024-01-01,XCN,10,18.063607740313348,164,1.6500604469753442,-0.16774193548387084,31
2024-01-01,IMX,10,27.795078233705134,34,1.185725054573087,-0.10518012095713991,31
2024-02-01,CRO,1,0.0,42,0.964404207517958,0.5515970515970514,29
2024-02-01,QNT,1,0.0,55,0.7393404788842942,0.20257203635660392,29
2024-02-01,APE,1,0.0,103,1.8020325496162939,0.41333775713337695,29
2024-02-01,VET,2,0.23469441570857213,41,0.7986394621879903,0.7156414762741647,29
2024-02-01,ZEC,2,0.2865354085127115,135,0.7186894761684277,0.3630073800738005,29
2024-02-01,FET,2,0.472707608063332,114,1.5617888771795465,2.187696286717162,29
2024-02-01,BCH,3,1.5715518590998132,20,0.6461191846877916,0.337488906732029,29
2024-02-01,BTC,3,1.6025826223091986,1,0.4773391992472953,0.44936036998236695,29
2024-02-01,ADA,3,1.8452441834033202,8,1.9887799766522223,0.41850314021704627,29
2024-02-01,LTC,4,2.3500127290100936,19,0.5077481994601392,0.2579976303317528,29
2024-02-01,DASH,4,2.816132225753227,148,0.6829649627306587,0.24569123579024632,29
2024-02-01,ETC,5,2.903919303164494,23,0.870269275920552,0.24385245901639396,29
2024-02-01,XRP,5,3.6350677062452084,6,2.3680406139967847,0.18966369441863362,29
2024-02-01,XLM,5,4.185332470006818,26,0.47069823792408155,0.15723648279628621,29
2024-02-01,JASMY,6,5.80397195886798,177,2.2260623345504005,3.2215447154471537,29
2024-02-01,LINK,6,6.01411643835617,12,0.9262622534879457,0.16753957169459976,29
2024-02-01,ZEN,6,6.198214433050454,195,0.9041617548512513,0.47250000000000014,29
2024-02-01,SHIB,7,6.827946288479105,18,2.0463544128167404,0.8683628318584069,29
2024-02-01,AVAX,7,7.288177307118335,9,1.9300037707780302,0.2666272539166423,29
2024-02-01,ALGO,8,8.456330128747037,53,0.9348602894919068,0.4404536862003785,29
2024-02-01,SUI,8,9.506313271244785,45,1.451016750819309,0.10507743579690243,29
2024-02-01,HNT,8,10.437066076769627,58,2.0096756924839054,0.26916620033575844,29
2024-02-01,CRV,9,12.4060961688327,111,2.0595066451966417,0.4785553047404063,29
2024-02-01,SNX,9,16.119258392025912,66,1.0230423458624063,0.4429977770720859,29
2024-02-01,OP,9,16.836569555907523,31,1.8281236169744965,0.2631862036507884,29
2024-02-01,IMX,10,28.120958825313693,32,1.2696106833209613,0.5718483690861011,29
2024-02-01,BONK,10,33.08922839721713,91,1.5238899315413164,1.3125581395348829,29
2024-02-01,XCN,10,38.0626020242317,164,1.7343970193495897,0.7906976744186061,29
2024-03-01,CRO,1,0.0,38,0.7022936212548695,0.21140142517814664,31
2024-03-01,QNT,1,0.0,64,0.737969796459151,0.020664147302403624,31
2024-03-01,ZEC,1,0.0,150,0.8103391605878203,-0.015566835871404838,31
2024-03-01,VET,2,0.2340531741355979,36,0.9517154977022387,-0.09137471829543131,31
2024-03-01,FET,2,0.47440025711458766,66,1.2758696953097726,0.6730802665893951,31
2024-03-01,BCH,2,1.5710597189695625,19,0.7173018777666765,1.048026793895541,31
2024-03-01,BTC,3,1.5998719847775313,1,0.4994825503806447,0.11603908725506384,31
2024-03-01,ADA,3,1.7937260915418358,8,0.8909751273003242,-0.13572597517705864,31
2024-03-01,LTC,4,2.227016379041007,18,0.5084589220697513,0.16906051330350902,31
