date,symbol,side,weight,capital,price,shares
2023-01-01,ADA,LONG,0.013513513513513514,-239.79585731599548,0.2497706,-960.064384343055
2023-01-01,MATIC,LONG,0.013513513513513514,-239.79585731599548,0.75997278,-315.5321659230946
2023-01-01,LTC,LONG,0.013513513513513514,-239.79585731599548,70.81566209,-3.3861980561762968
2023-01-01,TRX,LONG,0.013513513513513514,-239.79585731599548,0.05481967,-4374.2667060198555
2023-01-01,DOT,LONG,0.013513513513513514,-239.79585731599548,4.3708162,-54.862946951646116
2023-01-01,SHIB,LONG,0.013513513513513514,-239.79585731599548,8.12e-06,-29531509.52167432
2023-01-01,UNI,LONG,0.013513513513513514,-239.79585731599548,5.24615036,-45.7089181324943
2023-01-01,SOL,LONG,0.013513513513513514,-239.79585731599548,9.98217272,-24.022411156595926
2023-01-01,AVAX,LONG,0.013513513513513514,-239.79585731599548,10.86591514,-22.068629676045443
2023-01-01,LEO,LONG,0.013513513513513514,-239.79585731599548,3.52390346,-68.04836172100909
2023-01-01,LINK,LONG,0.013513513513513514,-239.79585731599548,5.62244287,-42.64976325424103
2023-01-01,TON,LONG,0.013513513513513514,-239.79585731599548,2.30679212,-103.95208793933087
2023-01-01,ATOM,LONG,0.013513513513513514,-239.79585731599548,9.46446915,-25.336429705198572
2023-01-01,XMR,LONG,0.013513513513513514,-239.79585731599548,148.57693864,-1.6139507214980229
2023-01-01,ETC,LONG,0.013513513513513514,-239.79585731599548,15.77202377,-15.203873695150756
2023-01-01,XLM,LONG,0.013513513513513514,-239.79585731599548,0.07252433,-3306.4194776566083
2023-01-01,BCH,LONG,0.013513513513513514,-239.79585731599548,96.95507341,-2.473267760852036
2023-01-01,OKB,LONG,0.013513513513513514,-239.79585731599548,27.4538796,-8.734498031236193
2023-01-01,CRO,LONG,0.013513513513513514,-239.79585731599548,0.05683054,-4219.489332953645
2023-01-01,APE,LONG,0.013513513513513514,-239.79585731599548,3.86410364,-62.05730478698948
2023-01-01,QNT,LONG,0.013513513513513514,-239.79585731599548,105.78799999,-2.2667585864054813
2023-01-01,ALGO,LONG,0.013513513513513514,-239.79585731599548,0.17746604,-1351.221097377253
2023-01-01,VET,LONG,0.013513513513513514,-239.79585731599548,0.01603762,-14952.084992411312
2023-01-01,ICP,LONG,0.013513513513513514,-239.79585731599548,4.01757158,-59.686766630302444
2023-01-01,FIL,LONG,0.013513513513513514,-239.79585731599548,3.11141835,-77.06962881285169
2023-01-01,NEAR,LONG,0.013513513513513514,-239.79585731599548,1.27581873,-187.95448889200387
2023-01-01,HBAR,LONG,0.013513513513513514,-239.79585731599548,0.03808392,-6296.511948244704
2023-01-01,EOS,LONG,0.013513513513513514,-239.79585731599548,0.8784465,-272.97719020565904
2023-01-01,LUNC,LONG,0.013513513513513514,-239.79585731599548,0.00015,-1598639.0487733034
2023-01-01,BSV,LONG,0.013513513513513514,-239.79585731599548,41.31196389,-5.8045136259920245
2023-01-01,EGLD,LONG,0.013513513513513514,-239.79585731599548,32.95064079,-7.277426221974102
2023-01-01,HT,LONG,0.013513513513513514,-239.79585731599548,5.11831184,-46.85057589535136
2023-01-01,SSV,SHORT,-0.013157894736842105,-233.4854400182061,10.04335541,-23.247752418054286
2023-01-01,RBN,SHORT,-0.013157894736842105,-233.4854400182061,0.19032586,-1226.7667673652234
2023-01-01,OCEAN,SHORT,-0.013157894736842105,-233.4854400182061,0.16313654,-1431.2271182054376
2023-01-01,SCRT,SHORT,-0.013157894736842105,-233.4854400182061,0.60951723,-383.06618504977473
2023-01-01,BORA,SHORT,-0.013157894736842105,-233.4854400182061,0.1059055,-2204.6583040371474
2023-01-01,WAXP,SHORT,-0.013157894736842105,-233.4854400182061,0.04212673,-5542.453449821672
2023-01-01,RLC,SHORT,-0.013157894736842105,-233.4854400182061,1.17103288,-199.3841881008551
2023-01-01,INJ,SHORT,-0.013157894736842105,-233.4854400182061,1.27264168,-183.46518402430928
2023-01-01,ANT,SHORT,-0.013157894736842105,-233.4854400182061,2.19956879,-106.15055145340834
2023-01-01,LSK,SHORT,-0.013157894736842105,-233.4854400182061,0.71517414,-326.47354953047676
2023-01-01,TRIBE,SHORT,-0.013157894736842105,-233.4854400182061,0.20143083,-1159.13457745374
2023-01-01,EWT,SHORT,-0.013157894736842105,-233.4854400182061,3.02305946,-77.23481562556037
2023-01-01,ABBC,SHORT,-0.013157894736842105,-233.4854400182061,0.08553158,-2729.815584117657
2023-01-01,SLP,SHORT,-0.013157894736842105,-233.4854400182061,0.00203346,-114821.75209652814
2023-01-01,REQ,SHORT,-0.013157894736842105,-233.4854400182061,0.0853752,-2734.815731245211
2023-01-01,XNO,SHORT,-0.013157894736842105,-233.4854400182061,0.63903495,-365.3719409528479
2023-01-01,SKL,SHORT,-0.013157894736842105,-233.4854400182061,0.02040003,-11445.347875380876
2023-01-01,MXC,SHORT,-0.013157894736842105,-233.4854400182061,0.03192345,-7313.916259621254
2023-01-01,VGX,SHORT,-0.013157894736842105,-233.4854400182061,0.29827369,-782.7892564651147
2023-01-01,ELF,SHORT,-0.013157894736842105,-233.4854400182061,0.15723515,-1484.9443016921225
2023-01-01,PUNDIX,SHORT,-0.013157894736842105,-233.4854400182061,0.31868578,-732.650951724944
2023-01-01,MX,SHORT,-0.013157894736842105,-233.4854400182061,0.81913137,-285.0402860510715
2023-01-01,CVC,SHORT,-0.013157894736842105,-233.4854400182061,0.0782136,-2985.2281446986985
2023-01-01,CKB,SHORT,-0.013157894736842105,-233.4854400182061,0.00231611,-100809.30526538295
2023-01-01,DAO,SHORT,-0.013157894736842105,-233.4854400182061,0.82853381,-281.80556689437464
2023-01-01,ILV,SHORT,-0.013157894736842105,-233.4854400182061,38.46626406,-6.069875661801041
2023-01-01,KNC,SHORT,-0.013157894736842105,-233.4854400182061,0.45674028,-511.19958156133305
2023-01-01,PYR,SHORT,-0.013157894736842105,-233.4854400182061,2.76039466,-84.58407900926969
2023-01-01,SYS,SHORT,-0.013157894736842105,-233.4854400182061,0.09988254,-2337.600145312745
2023-01-01,DYDX,SHORT,-0.013157894736842105,-233.4854400182061,1.14160224,-204.52433591774144
2023-01-01,FET,SHORT,-0.013157894736842105,-233.4854400182061,0.09140575,-2554.3845985422813
2023-01-01,SNT,SHORT,-0.013157894736842105,-233.4854400182061,0.01887222,-12371.911731540122
2023-01-01,MED,SHORT,-0.013157894736842105,-233.4854400182061,0.01149571,-20310.658499405963
2023-01-01,NMR,SHORT,-0.013157894736842105,-233.4854400182061,12.42249693,-18.79537111853455
2023-01-01,PLA,SHORT,-0.013157894736842105,-233.4854400182061,0.13567109,-1720.9667882686438
2023-01-01,CHR,SHORT,-0.013157894736842105,-233.4854400182061,0.106245,-2197.6134408038597
2023-01-01,API3,SHORT,-0.013157894736842105,-233.4854400182061,1.01279493,-230.5357512188633
2023-01-01,RAD,SHORT,-0.013157894736842105,-233.4854400182061,1.48371439,-157.365488662684
2024-01-07,BTC,LONG,0.013157894736842105,-171.95382997671902,43943.09722897,-0.003913102189423199
2024-01-07,ETH,LONG,0.013157894736842105,-171.95382997671902,2222.86588849,-0.0773568171013357
2024-01-07,BNB,LONG,0.013157894736842105,-171.95382997671902,302.89054183,-0.5677094733226421
2024-01-07,SOL,LONG,0.013157894736842105,-171.95382997671902,89.276347,-1.9260849682471777
2024-01-07,XRP,LONG,0.013157894736842105,-171.95382997671902,0.55174054,-311.6570516582288
2024-01-07,ADA,LONG,0.013157894736842105,-171.95382997671902,0.49417353,-347.96244545254984
2024-01-07,AVAX,LONG,0.013157894736842105,-171.95382997671902,33.6296541,-5.113160827209311
2024-01-07,DOGE,LONG,0.013157894736842105,-171.95382997671902,0.07822459,-2198.2068551170296
2024-01-07,TRX,LONG,0.013157894736842105,-171.95382997671902,0.10289801,-1671.1093827443215
2024-01-07,DOT,LONG,0.013157894736842105,-171.95382997671902,6.8958329,-24.93590440347228
2024-01-07,MATIC,LONG,0.013157894736842105,-171.95382997671902,0.80074111,-214.74335191397756
2024-01-07,TON,LONG,0.013157894736842105,-171.95382997671902,2.21209319,-77.73353796940128
2024-01-07,LINK,LONG,0.013157894736842105,-171.95382997671902,13.14029703,-13.08599262133415
2024-01-07,SHIB,LONG,0.013157894736842105,-171.95382997671902,9.02e-06,-19063617.514048673
2024-01-07,ICP,LONG,0.013157894736842105,-171.95382997671902,11.25751018,-15.274588006343603
2024-01-07,LTC,LONG,0.013157894736842105,-171.95382997671902,64.25747084,-2.6760130414233254
2024-01-07,BCH,LONG,0.013157894736842105,-171.95382997671902,232.16849864,-0.7406423825109464
2024-01-07,LEO,LONG,0.013157894736842105,-171.95382997671902,3.99515039,-43.04064007380684
2024-01-07,ATOM,LONG,0.013157894736842105,-171.95382997671902,9.40857865,-18.276281293213085
2024-01-07,UNI,LONG,0.013157894736842105,-171.95382997671902,6.00304104,-28.64445350797052
2024-01-07,XLM,LONG,0.013157894736842105,-171.95382997671902,0.11523064,-1492.257874960332
2024-01-07,OKB,LONG,0.013157894736842105,-171.95382997671902,53.95194497,-3.187166469574619
2024-01-07,NEAR,LONG,0.013157894736842105,-171.95382997671902,3.20843805,-53.59424969315491
2024-01-07,INJ,LONG,0.013157894736842105,-171.95382997671902,36.62273443,-4.695275561834093
2024-01-07,OP,LONG,0.013157894736842105,-171.95382997671902,3.175955,-54.14240125465223
2024-01-07,ETC,LONG,0.013157894736842105,-171.95382997671902,19.23527054,-8.939506705618658
2024-01-07,FIL,LONG,0.013157894736842105,-171.95382997671902,5.61178975,-30.641531068892778
2024-01-07,XMR,LONG,0.013157894736842105,-171.95382997671902,146.1233756,-1.1767715416555091
2024-01-07,APT,LONG,0.013157894736842105,-171.95382997671902,8.46962715,-20.30240846867964
2024-01-07,LDO,LONG,0.013157894736842105,-171.95382997671902,2.93135126,-58.66026099400964
2024-01-07,HBAR,LONG,0.013157894736842105,-171.95382997671902,0.07520745,-2286.393568412691
2024-01-07,IMX,LONG,0.013157894736842105,-171.95382997671902,1.90334238,-90.34308897000393
2024-01-07,STX,LONG,0.013157894736842105,-171.95382997671902,1.66634313,-103.19232988749383
2024-01-07,KAS,LONG,0.013157894736842105,-171.95382997671902,0.10704925,-1606.305788940315
2024-01-07,TIA,LONG,0.013157894736842105,-171.95382997671902,14.35271964,-11.980574712648608
2024-01-07,CRO,LONG,0.013157894736842105,-171.95382997671902,0.08682544,-1980.4544610049659
2024-01-07,ARB,LONG,0.013157894736842105,-171.95382997671902,1.72004166,-99.97073557899698
2024-01-07,VET,LONG,0.013157894736842105,-171.95382997671902,0.02866551,-5998.631455596604
2024-01-07,WAVES,SHORT,-0.013157894736842105,-171.95382997671902,2.35431966,-73.03758826731244
2024-01-07,MX,SHORT,-0.013157894736842105,-171.95382997671902,2.64270357,-65.06739232078118
2024-01-07,ZRX,SHORT,-0.013157894736842105,-171.95382997671902,0.30896263,-556.5521952500178
2024-01-07,KDA,SHORT,-0.013157894736842105,-171.95382997671902,1.00752719,-170.66917070170484
2024-01-07,JST,SHORT,-0.013157894736842105,-171.95382997671902,0.02915362,-5898.198233245786
2024-01-07,SUPER,SHORT,-0.013157894736842105,-171.95382997671902,0.51238083,-335.5977037172117
2024-01-07,RVN,SHORT,-0.013157894736842105,-171.95382997671902,0.01865774,-9216.219648077367
2024-01-07,POWR,SHORT,-0.013157894736842105,-171.95382997671902,0.48734648,-352.8369179494618
2024-01-07,JASMY,SHORT,-0.013157894736842105,-171.95382997671902,0.0050401,-34117.14648056964
2024-01-07,DCR,SHORT,-0.013157894736842105,-171.95382997671902,15.67540887,-10.969655171534866
2024-01-07,YFI,SHORT,-0.013157894736842105,-171.95382997671902,7382.85700566,-0.023290960375487724
2024-01-07,MAGIC,SHORT,-0.013157894736842105,-171.95382997671902,0.94387377,-182.17884153801523
2024-01-07,ANT,SHORT,-0.013157894736842105,-171.95382997671902,5.61539259,-30.6218714401087
2024-01-07,ANKR,SHORT,-0.013157894736842105,-171.95382997671902,0.02408663,-7138.97419343092
2024-01-07,BAND,SHORT,-0.013157894736842105,-171.95382997671902,1.72304012,-99.79676502060731
2024-01-07,OCEAN,SHORT,-0.013157894736842105,-171.95382997671902,0.41677336,-412.5835441514761
2024-01-07,SUSHI,SHORT,-0.013157894736842105,-171.95382997671902,1.02017971,-168.55248961648041
2024-01-07,MOBILE,SHORT,-0.013157894736842105,-171.95382997671902,0.00291847,-58919.16996807198
2024-01-07,STORJ,SHORT,-0.013157894736842105,-171.95382997671902,0.58246575,-295.2170663712313
2024-01-07,JOE,SHORT,-0.013157894736842105,-171.95382997671902,0.60639231,-283.56861909531636
2024-01-07,AUDIO,SHORT,-0.013157894736842105,-171.95382997671902,0.19134468,-898.6601037286171
2024-01-07,ICX,SHORT,-0.013157894736842105,-171.95382997671902,0.23106382,-744.1832735939319
2024-01-07,GLM,SHORT,-0.013157894736842105,-171.95382997671902,0.22492217,-764.503694663443
2024-01-07,ONE,SHORT,-0.013157894736842105,-171.95382997671902,0.0156505,-10987.114148220122
2024-01-07,PRIME,SHORT,-0.013157894736842105,-171.95382997671902,8.16444026,-21.061312778436452
2024-01-07,PEOPLE,SHORT,-0.013157894736842105,-171.95382997671902,0.04206729,-4087.5899059986755
2024-01-07,ONT,SHORT,-0.013157894736842105,-171.95382997671902,0.23498126,-731.7767807386812
2024-01-07,SXP,SHORT,-0.013157894736842105,-171.95382997671902,0.34703833,-495.4894463004102
2024-01-07,MEME,SHORT,-0.013157894736842105,-171.95382997671902,0.02308487,-7448.7675250811035
2024-01-07,OAS,SHORT,-0.013157894736842105,-171.95382997671902,0.11000136,-1563.1973093488937
2024-01-07,BAL,SHORT,-0.013157894736842105,-171.95382997671902,3.76170004,-45.71173356414644
2024-01-07,WAXP,SHORT,-0.013157894736842105,-171.95382997671902,0.05978992,-2875.9668849986588
2024-01-07,MOVR,SHORT,-0.013157894736842105,-171.95382997671902,23.24139372,-7.398602340648227
2024-01-07,BICO,SHORT,-0.013157894736842105,-171.95382997671902,0.32229954,-533.5217976939061
2024-01-07,SFUND,SHORT,-0.013157894736842105,-171.95382997671902,3.40255193,-50.536724644998735
2024-01-07,LPT,SHORT,-0.013157894736842105,-171.95382997671902,6.41758505,-26.79416457078649
2024-01-07,DAO,SHORT,-0.013157894736842105,-171.95382997671902,1.09537466,-156.98174903618732
2024-01-07,ACE,SHORT,-0.013157894736842105,-171.95382997671902,8.3912732,-20.491983263841178
2025-01-05,BTC,LONG,0.01282051282051282,-200.57663755902783,98314.95944364,-0.002040143623046606
2025-01-05,ETH,LONG,0.01282051282051282,-200.57663755902783,3634.10366303,-0.055192877297229714
2025-01-05,XRP,LONG,0.01282051282051282,-200.57663755902783,2.39972709,-83.58310342657666
