date,symbol,close,volume,market_cap,dw,dw_rank,dw_percentile,signal,weight
2024-04-08,XLM/USD,0.13341,72192451.58992486,3259659946.8074923,2.5056954658967463,7.0,100.0,1,0.25
2024-04-09,ZRX/USD,0.680794,5260532.18746,261844608.6381694,1.4471630039342085,1.0,14.285714285714285,-1,-0.5
2024-04-09,CRO/USD,0.1466,17419389.6,2193472219.621349,2.399993704428536,7.0,100.0,1,0.25
2024-04-09,GRT/USD,0.3327,9559091.8,1527332090.1885202,2.393457491874514,6.0,85.71428571428571,1,0.25
2024-04-10,ZRX/USD,0.661772,2863336.75464,261844608.6381694,1.422511952808053,1.0,14.285714285714285,-1,-0.5
2024-04-10,CRO/USD,0.1466,10340336.7,2193472219.621349,2.3605628880191825,6.0,85.71428571428571,1,0.25
2024-04-10,GRT/USD,0.3285,13586892.22,1527332090.1885202,2.4014643221653826,7.0,100.0,1,0.25
2024-04-11,CVC/USD,0.1901,2285938.0,78213600.61405075,1.4765593420523155,1.0,14.285714285714285,-1,-0.5
2024-04-11,CRO/USD,0.1488,12977276.3,2193472219.621349,2.4013203015890126,7.0,100.0,1,0.25
2024-04-11,GRT/USD,0.3105,14453894.6,1527332090.1885202,2.3408725864876687,6.0,85.71428571428571,1,0.25
2024-04-12,CVC/USD,0.1891,31602080.2,78213600.61405075,1.4664908113456114,1.0,14.285714285714285,-1,-0.5
2024-04-12,CRO/USD,0.138,34849622.1,2193472219.621349,2.3014538752277582,7.0,100.0,1,0.25
2024-04-12,GRT/USD,0.2687,42943223.54,1527332090.1885202,1.9720748581687366,6.0,85.71428571428571,1,0.25
2024-04-13,CVC/USD,0.1572,12939933.5,78213600.61405075,1.341782298967026,1.0,14.285714285714285,-1,-0.5
2024-04-13,CRO/USD,0.1264,38431086.4,2193472219.621349,2.184060201709752,7.0,100.0,1,0.25
2024-04-13,XLM/USD,0.105535,171279414.38778827,3259659946.8074923,1.7832766383207153,6.0,85.71428571428571,1,0.25
2024-04-14,CVC/USD,0.1659,4768408.9,78213600.61405075,1.5540943774018343,1.0,14.285714285714285,-1,-0.5
2024-04-14,CRO/USD,0.1334,13499465.1,2193472219.621349,2.441814321455997,7.0,100.0,1,0.25
2024-04-14,XLM/USD,0.110816,139169898.92644644,3259659946.8074923,2.0873094365057345,6.0,85.71428571428571,1,0.25
2024-04-15,CVC/USD,0.1666,8225925.2,78213600.61405075,1.545699601149602,1.0,14.285714285714285,-1,-0.5
2024-04-15,CRO/USD,0.1271,13643971.1,2193472219.621349,2.3678742888438955,7.0,100.0,1,0.25
2024-04-15,XLM/USD,0.107652,114590048.5864546,3259659946.8074923,2.171333212933663,6.0,85.71428571428571,1,0.25
2024-04-16,CVC/USD,0.1606,4314721.3,78213600.61405075,1.5305393543251242,1.0,14.285714285714285,-1,-0.5
2024-04-16,CRO/USD,0.1268,11547074.5,2193472219.621349,2.334981918308993,7.0,100.0,1,0.25
2024-04-16,XLM/USD,0.109634,106901030.46124417,3259659946.8074923,2.2136299130170323,6.0,85.71428571428571,1,0.25
2024-04-17,CVC/USD,0.1571,4940712.6,78213600.61405075,1.5175850120124985,1.0,14.285714285714285,-1,-0.5
2024-04-17,CRO/USD,0.1216,8999610.0,2193472219.621349,2.38682912190628,7.0,100.0,1,0.25
2024-04-17,XLM/USD,0.107551,69328559.17916876,3259659946.8074923,1.94649693503739,6.0,85.71428571428571,1,0.25
2024-04-18,CVC/USD,0.1659,3725928.0,78213600.61405075,1.378697680675463,1.0,14.285714285714285,-1,-0.5
2024-04-18,BONK/USD,1.474e-05,819818988811.0,651393425.618817,1.7950071191604884,6.0,85.71428571428571,1,0.25
2024-04-18,CRO/USD,0.1235,16305421.7,2193472219.621349,1.8470749025045186,7.0,100.0,1,0.25
2024-04-19,ZRX/USD,0.520711,3264843.03638,261844608.6381694,1.1470365190242613,1.0,14.285714285714285,-1,-0.5
2024-04-19,CRO/USD,0.1231,18348383.9,2193472219.621349,2.1555772311273733,7.0,100.0,1,0.25
2024-04-19,XLM/USD,0.111869,114608177.42072985,3259659946.8074923,1.8675983759703434,6.0,85.71428571428571,1,0.25
2024-04-20,ZRX/USD,0.551455,2389913.23452,261844608.6381694,1.2016396846283042,1.0,14.285714285714285,-1,-0.5
2024-04-20,CRO/USD,0.131,12889921.1,2193472219.621349,2.0768177904630503,7.0,100.0,1,0.25
2024-04-20,XLM/USD,0.115963,54920035.44824852,3259659946.8074923,1.7641868251278499,6.0,85.71428571428571,1,0.25
2024-04-21,ZRX/USD,0.550458,3317452.14349,261844608.6381694,1.2163072126225514,1.0,14.285714285714285,-1,-0.5
2024-04-21,CRO/USD,0.1289,6798548.5,2193472219.621349,2.1653403631688986,7.0,100.0,1,0.25
2024-04-21,GRT/USD,0.2815,10113461.98,1527332090.1885202,1.815393656229592,6.0,85.71428571428571,1,0.25
2024-04-22,ZRX/USD,0.570635,1580668.15414,261844608.6381694,1.1481314498521638,1.0,14.285714285714285,-1,-0.5
2024-04-22,ALGO/USD,0.1955,15639669.5,1430115479.6308138,1.8212118963608561,6.0,85.71428571428571,1,0.25
2024-04-22,CRO/USD,0.1327,6356381.0,2193472219.621349,2.201582910015835,7.0,100.0,1,0.25
2024-04-23,ZRX/USD,0.558394,1559935.21469,261844608.6381694,1.211489649384597,1.0,14.285714285714285,-1,-0.5
2024-04-23,CRO/USD,0.1311,6527398.8,2193472219.621349,2.358108728192059,7.0,100.0,1,0.25
2024-04-23,GRT/USD,0.2929,15988122.02,1527332090.1885202,1.9328716702455864,6.0,85.71428571428571,1,0.25
2024-04-24,ZRX/USD,0.517739,2015274.29398,261844608.6381694,1.2328166908259948,1.0,14.285714285714285,-1,-0.5
2024-04-24,CRO/USD,0.1244,10068430.5,2193472219.621349,2.2674307930311404,7.0,100.0,1,0.25
2024-04-24,CVC/USD,0.1607,1353965.3,78213600.61405075,2.0284283770303646,6.0,85.71428571428571,1,0.25
2024-04-25,ZRX/USD,0.518728,2062006.12012,261844608.6381694,1.285114324563928,1.0,14.285714285714285,-1,-0.5
2024-04-25,ALGO/USD,0.1999,26206137.5,1430115479.6308138,1.9804623006892499,6.0,85.71428571428571,1,0.25
2024-04-25,CRO/USD,0.1277,10509099.3,2193472219.621349,2.3708575613877287,7.0,100.0,1,0.25
2024-04-26,ZRX/USD,0.50723,2267608.12415,261844608.6381694,1.2757486014185906,1.0,14.285714285714285,-1,-0.5
2024-04-26,ALGO/USD,0.1976,28299161.6,1430115479.6308138,2.0029870345514555,6.0,85.71428571428571,1,0.25
2024-04-26,CRO/USD,0.1246,12161331.3,2193472219.621349,2.28924371661956,7.0,100.0,1,0.25
2024-04-27,ZRX/USD,0.506263,1067122.97884,261844608.6381694,1.0782743984726475,1.0,14.285714285714285,-1,-0.5
2024-04-27,CRO/USD,0.1271,10434066.7,2193472219.621349,2.371611735591406,7.0,100.0,1,0.25
2024-04-27,CVC/USD,0.1706,8371840.7,78213600.61405075,2.308877768476908,6.0,85.71428571428571,1,0.25
2024-04-28,XLM/USD,0.112306,41666393.7208052,3259659946.8074923,1.7785976821021332,1.0,16.666666666666664,-1,-0.5
2024-04-28,CRO/USD,0.1315,7906938.7,2193472219.621349,2.3435488440413343,6.0,100.0,1,0.25
2024-04-28,CVC/USD,0.1655,2455832.7,78213600.61405075,2.2396511963169816,5.0,83.33333333333334,1,0.25
2024-04-29,XLM/USD,0.111972,79468515.66594289,3259659946.8074923,1.774559953702861,1.0,16.666666666666664,-1,-0.5
2024-04-29,CRO/USD,0.1319,12073383.5,2193472219.621349,2.3752734625001284,5.0,83.33333333333334,1,0.25
2024-04-29,CVC/USD,0.1639,3212111.1,78213600.61405075,2.3770989795785944,6.0,100.0,1,0.25
2024-04-30,XLM/USD,0.107636,90599520.92531753,3259659946.8074923,1.6753087282251014,1.0,16.666666666666664,-1,-0.5
2024-04-30,CRO/USD,0.1347,26824163.1,2193472219.621349,2.3592536718151575,6.0,100.0,1,0.25
2024-04-30,CVC/USD,0.1529,6221086.7,78213600.61405075,2.18576036168621,5.0,83.33333333333334,1,0.25
2024-05-01,XLM/USD,0.110985,92125108.54979518,3259659946.8074923,1.8238953182358402,1.0,16.666666666666664,-1,-0.5
2024-05-01,CRO/USD,0.1275,17789864.8,2193472219.621349,2.1893631724878873,5.0,83.33333333333334,1,0.25
2024-05-01,CVC/USD,0.1584,4682288.1,78213600.61405075,2.4303200319418927,6.0,100.0,1,0.25
2024-05-02,BONK/USD,2.53e-05,2711463684583.0,651393425.618817,1.8498892858643654,1.0,16.666666666666664,-1,-0.5
2024-05-02,CRO/USD,0.1279,9211436.8,2193472219.621349,2.4261376697951746,5.0,83.33333333333334,1,0.25
2024-05-02,CVC/USD,0.157,1801864.6,78213600.61405075,2.5104448310718674,6.0,100.0,1,0.25
2024-05-03,BONK/USD,2.72e-05,2908138250371.0,651393425.618817,1.8083773646605865,1.0,16.666666666666664,-1,-0.5
2024-05-03,CRO/USD,0.1338,7048601.4,2193472219.621349,2.3516019716053673,5.0,83.33333333333334,1,0.25
2024-05-03,CVC/USD,0.163,1468348.6,78213600.61405075,2.510792088137393,6.0,100.0,1,0.25
2024-05-04,BONK/USD,2.753e-05,2203541839090.0,651393425.618817,1.7939206850098701,1.0,16.666666666666664,-1,-0.5
2024-05-04,CRO/USD,0.1329,7262782.6,2193472219.621349,2.395919380997065,5.0,83.33333333333334,1,0.25
2024-05-04,CVC/USD,0.1674,1285881.4,78213600.61405075,2.478570427751235,6.0,100.0,1,0.25
2024-05-05,BONK/USD,2.638e-05,1171442292275.0,651393425.618817,1.7794305836532813,1.0,16.666666666666664,-1,-0.5
2024-05-05,CRO/USD,0.1326,4213022.8,2193472219.621349,2.352028961053482,5.0,83.33333333333334,1,0.25
2024-05-05,CVC/USD,0.1667,1018702.6,78213600.61405075,2.487119154471022,6.0,100.0,1,0.25
2024-05-06,BONK/USD,2.494e-05,2177195306694.0,651393425.618817,1.7699060823286277,1.0,16.666666666666664,-1,-0.5
2024-05-06,CRO/USD,0.1289,10689136.2,2193472219.621349,2.360804373718058,5.0,83.33333333333334,1,0.25
2024-05-06,CVC/USD,0.1662,2729970.8,78213600.61405075,2.4939072769023745,6.0,100.0,1,0.25
2024-05-07,BONK/USD,2.379e-05,1400512228098.0,651393425.618817,1.7631469373658353,1.0,20.0,-1,-0.5
2024-05-07,ALGO/USD,0.1908,7028587.1,1430115479.6308138,2.0000712914472243,4.0,80.0,1,0.25
2024-05-07,CRO/USD,0.1256,7607969.5,2193472219.621349,2.304043055182005,5.0,100.0,1,0.25
2024-05-08,BONK/USD,2.337e-05,1300003414260.0,651393425.618817,1.7070790894486494,1.0,20.0,-1,-0.5
2024-05-08,ALGO/USD,0.1869,8189280.7,1430115479.6308138,1.9228296596674839,4.0,80.0,1,0.25
2024-05-08,CRO/USD,0.1245,8487013.4,2193472219.621349,2.273356252021383,5.0,100.0,1,0.25
2024-05-09,BONK/USD,2.453e-05,1451681996690.0,651393425.618817,1.7157433975828402,1.0,20.0,-1,-0.5
2024-05-09,CRO/USD,0.1272,4545510.3,2193472219.621349,2.295951277102405,5.0,100.0,1,0.25
2024-05-09,GRT/USD,0.2931,18370796.36,1527332090.1885202,1.9732170953187984,4.0,80.0,1,0.25
2024-05-10,BONK/USD,2.288e-05,2190993824023.0,651393425.618817,1.7218418090489602,1.0,20.0,-1,-0.5
2024-05-10,CRO/USD,0.1229,7168135.1,2193472219.621349,2.3004496190983685,5.0,100.0,1,0.25
2024-05-10,GRT/USD,0.2917,39112124.01,1527332090.1885202,2.0620086959106283,4.0,80.0,1,0.25
2024-05-11,XLM/USD,0.10581,20931372.13532587,3259659946.8074923,1.4748942427130038,1.0,20.0,-1,-0.5
2024-05-11,CRO/USD,0.124,3676944.3,2193472219.621349,2.152628358364494,5.0,100.0,1,0.25
2024-05-11,GRT/USD,0.285,16267963.68,1527332090.1885202,2.045815092338561,4.0,80.0,1,0.25
2024-05-12,BONK/USD,2.276e-05,408953662044.0,651393425.618817,1.9692540219139516,1.0,20.0,-1,-0.5
2024-05-12,CRO/USD,0.1249,2822461.6,2193472219.621349,2.498517248532579,4.0,80.0,1,0.25
2024-05-12,XLM/USD,0.104727,16943562.4809173,3259659946.8074923,2.4988347304797793,5.0,100.0,1,0.25
2024-05-13,BONK/USD,2.331e-05,2047379390445.0,651393425.618817,1.953664970051692,1.0,20.0,-1,-0.5
2024-05-13,ALGO/USD,0.1777,8478397.1,1430115479.6308138,2.5417116211602813,5.0,100.0,1,0.25
2024-05-13,XLM/USD,0.103958,38081684.35280074,3259659946.8074923,2.525349024999726,4.0,80.0,1,0.25
2024-05-14,BONK/USD,2.291e-05,1651772384328.0,651393425.618817,1.8606278353916457,1.0,20.0,-1,-0.5
2024-05-14,ALGO/USD,0.1713,4550826.0,1430115479.6308138,2.433425901627418,4.0,80.0,1,0.25
2024-05-14,XLM/USD,0.101859,40669309.12658657,3259659946.8074923,2.442201403754906,5.0,100.0,1,0.25
2024-05-15,BONK/USD,2.484e-05,2136319799678.0,651393425.618817,1.8936662888366305,1.0,20.0,-1,-0.5
2024-05-15,ALGO/USD,0.18,9350404.6,1430115479.6308138,2.4866992981105227,5.0,100.0,1,0.25
2024-05-15,CRO/USD,0.1253,8156726.4,2193472219.621349,2.437970545337915,4.0,80.0,1,0.25
2024-05-16,BONK/USD,2.388e-05,1830523624891.0,651393425.618817,1.9379684594150544,1.0,20.0,-1,-0.5
2024-05-16,ALGO/USD,0.1741,13021803.9,1430115479.6308138,2.5364357146542957,5.0,100.0,1,0.25
2024-05-16,XLM/USD,0.106699,47172447.31068337,3259659946.8074923,2.5009303956752595,4.0,80.0,1,0.25
2024-05-17,BONK/USD,2.442e-05,1017831473806.0,651393425.618817,1.9204252206991153,1.0,20.0,-1,-0.5
2024-05-17,ALGO/USD,0.1828,12858517.5,1430115479.6308138,2.513552856662786,4.0,80.0,1,0.25
2024-05-17,CRO/USD,0.1263,6379951.4,2193472219.621349,2.5471277774859975,5.0,100.0,1,0.25
2024-05-18,BONK/USD,2.627e-05,1976529253275.0,651393425.618817,1.897979701980036,1.0,20.0,-1,-0.5
2024-05-18,ALGO/USD,0.1829,7959809.0,1430115479.6308138,2.608956118068482,5.0,100.0,1,0.25
2024-05-18,CRO/USD,0.1249,3373634.8,2193472219.621349,2.5926039592652326,4.0,80.0,1,0.25
2024-05-19,BONK/USD,2.52e-05,2715173379663.0,651393425.618817,1.5685238623915034,1.0,20.0,-1,-0.5
2024-05-19,CRO/USD,0.1221,4741335.6,2193472219.621349,2.3657900024031555,4.0,80.0,1,0.25
2024-05-19,XLM/USD,0.105619,23825811.44681463,3259659946.8074923,2.4357042284596115,5.0,100.0,1,0.25
2024-05-20,BONK/USD,3.052e-05,3798812743021.0,651393425.618817,2.0297016803334724,1.0,20.0,-1,-0.5
2024-05-20,ALGO/USD,0.1888,18187551.7,1430115479.6308138,2.5337575867397604,5.0,100.0,1,0.25
2024-05-20,CRO/USD,0.1284,11211192.6,2193472219.621349,2.469289326870808,4.0,80.0,1,0.25
2024-05-21,BONK/USD,3.292e-05,5037534655857.0,651393425.618817,2.0389453870424012,1.0,20.0,-1,-0.5
2024-05-21,ALGO/USD,0.1881,22916010.6,1430115479.6308138,2.610438781391176,5.0,100.0,1,0.25
2024-05-21,CRO/USD,0.1252,11350702.3,2193472219.621349,2.5877414065708098,4.0,80.0,1,0.25
2024-05-22,BONK/USD,3.237e-05,3259185252671.0,651393425.618817,1.7589550278347301,1.0,20.0,-1,-0.5
2024-05-22,ALGO/USD,0.1855,6180074.6,1430115479.6308138,2.6510603750862987,5.0,100.0,1,0.25
2024-05-22,CRO/USD,0.1257,9836425.9,2193472219.621349,2.646185975486495,4.0,80.0,1,0.25
2024-05-23,BONK/USD,3.52e-05,4338060414700.0,651393425.618817,1.9523056595953607,1.0,20.0,-1,-0.5
2024-05-23,CRO/USD,0.1221,16973435.0,2193472219.621349,2.542555139134806,5.0,100.0,1,0.25
2024-05-23,XLM/USD,0.109205,89858640.32031167,3259659946.8074923,2.4722995761301774,4.0,80.0,1,0.25
2024-05-24,BONK/USD,3.314e-05,1882565361889.0,651393425.618817,1.9788355425694852,1.0,20.0,-1,-0.5
2024-05-24,CRO/USD,0.1207,6949978.6,2193472219.621349,2.5809769728738705,4.0,80.0,1,0.25
2024-05-24,XLM/USD,0.110165,55224811.17779277,3259659946.8074923,2.594012764504286,5.0,100.0,1,0.25
2024-05-25,BONK/USD,3.497e-05,1713959557511.0,651393425.618817,2.0096115583891803,1.0,20.0,-1,-0.5
2024-05-25,CRO/USD,0.1209,5510993.4,2193472219.621349,2.5484107205028965,4.0,80.0,1,0.25
2024-05-25,XLM/USD,0.110948,22747702.50358166,3259659946.8074923,2.58590828208928,5.0,100.0,1,0.25
2024-05-26,BONK/USD,3.394e-05,1504751392642.0,651393425.618817,2.094280493117319,1.0,20.0,-1,-0.5
2024-05-26,CRO/USD,0.1188,5594763.2,2193472219.621349,2.504481276180315,4.0,80.0,1,0.25
2024-05-26,XLM/USD,0.108573,26947303.09079664,3259659946.8074923,2.5568693655760955,5.0,100.0,1,0.25
2024-05-27,BONK/USD,3.919e-05,3143513766531.0,651393425.618817,1.9918199690841931,1.0,20.0,-1,-0.5
2024-05-27,CRO/USD,0.1217,10953160.9,2193472219.621349,2.558950318070055,4.0,80.0,1,0.25
2024-05-27,XLM/USD,0.110367,44443968.51340571,3259659946.8074923,2.5792115882405686,5.0,100.0,1,0.25
2024-05-28,BONK/USD,4.109e-05,3791386220867.0,651393425.618817,2.034892246100597,1.0,20.0,-1,-0.5
2024-05-28,CRO/USD,0.118,8314510.5,2193472219.621349,2.6927394480535,5.0,100.0,1,0.25
2024-05-28,XLM/USD,0.107768,61185682.78511868,3259659946.8074923,2.6387577774362687,4.0,80.0,1,0.25
2024-05-29,BONK/USD,3.631e-05,3073694317395.0,651393425.618817,1.9176189710392852,1.0,20.0,-1,-0.5
2024-05-29,CRO/USD,0.1166,9574904.5,2193472219.621349,2.6761587804578304,5.0,100.0,1,0.25
2024-05-29,XLM/USD,0.106481,46129369.07366852,3259659946.8074923,2.5248118620627085,4.0,80.0,1,0.25
2024-05-30,BONK/USD,3.383e-05,3456775368549.0,651393425.618817,1.9376248884436689,1.0,20.0,-1,-0.5
2024-05-30,ALGO/USD,0.1897,11058155.6,1430115479.6308138,2.654399024284958,5.0,100.0,1,0.25
2024-05-30,XLM/USD,0.106698,58842145.57507146,3259659946.8074923,2.4589880448252703,4.0,80.0,1,0.25
2024-05-31,BONK/USD,3.438e-05,1917363210610.0,651393425.618817,1.9358132050647268,1.0,20.0,-1,-0.5
2024-05-31,ALGO/USD,0.1881,8065714.8,1430115479.6308138,2.666031826207984,5.0,100.0,1,0.25
2024-05-31,CRO/USD,0.1134,9357877.1,2193472219.621349,2.61589040208378,4.0,80.0,1,0.25
2024-06-01,BONK/USD,3.308e-05,1116384905485.0,651393425.618817,2.0667031655979358,1.0,20.0,-1,-0.5
2024-06-01,ALGO/USD,0.188,4244160.5,1430115479.6308138,2.5845305780329193,5.0,100.0,1,0.25
2024-06-01,XLM/USD,0.106327,17397260.90885125,3259659946.8074923,2.520787358581223,4.0,80.0,1,0.25
2024-06-02,BONK/USD,3.168e-05,1264586240978.0,651393425.618817,2.091453037224026,1.0,20.0,-1,-0.5
2024-06-02,ALGO/USD,0.1822,4156317.3,1430115479.6308138,2.7287842829487468,5.0,100.0,1,0.25
2024-06-02,GRT/USD,0.2934,4614616.95,1527332090.1885202,2.614859940032788,4.0,80.0,1,0.25
2024-06-03,BONK/USD,3.196e-05,2722381644936.0,651393425.618817,2.0903843797436883,1.0,20.0,-1,-0.5
2024-06-03,ALGO/USD,0.1839,5121314.2,1430115479.6308138,2.775591687683705,5.0,100.0,1,0.25
2024-06-03,CRO/USD,0.1094,8903040.7,2193472219.621349,2.6136569704210975,4.0,80.0,1,0.25
2024-06-04,BONK/USD,3.314e-05,1856844252569.0,651393425.618817,2.102478120548192,1.0,20.0,-1,-0.5
2024-06-04,ALGO/USD,0.186,5097453.9,1430115479.6308138,2.7611992865445494,5.0,100.0,1,0.25
2024-06-04,CRO/USD,0.1113,9395534.8,2193472219.621349,2.5485114917401916,4.0,80.0,1,0.25
2024-06-05,BONK/USD,3.394e-05,2353983237510.0,651393425.618817,2.144079998099595,1.0,20.0,-1,-0.5
2024-06-05,ALGO/USD,0.1887,7998913.1,1430115479.6308138,2.7582175713636596,5.0,100.0,1,0.25
2024-06-05,GRT/USD,0.3044,14672696.05,1527332090.1885202,2.5825476716815707,4.0,80.0,1,0.25
2024-06-06,BONK/USD,3.176e-05,1281689944039.0,651393425.618817,2.1634777436552937,1.0,20.0,-1,-0.5
2024-06-06,ALGO/USD,0.1857,4081880.3,1430115479.6308138,2.791419128596441,5.0,100.0,1,0.25
2024-06-06,CRO/USD,0.1133,10055978.8,2193472219.621349,2.636408653071409,4.0,80.0,1,0.25
2024-06-07,BONK/USD,2.881e-05,2788454557551.0,651393425.618817,2.0012842510347695,1.0,20.0,-1,-0.5
2024-06-07,ALGO/USD,0.1749,14689625.5,1430115479.6308138,2.4666015975094298,4.0,80.0,1,0.25
2024-06-07,CRO/USD,0.1131,14905876.1,2193472219.621349,2.709639861827929,5.0,100.0,1,0.25
2024-06-08,BONK/USD,2.739e-05,1429135302794.0,651393425.618817,1.916781757217866,1.0,20.0,-1,-0.5
2024-06-08,CRO/USD,0.1107,6105261.1,2193472219.621349,2.578049749074308,5.0,100.0,1,0.25
2024-06-08,GRT/USD,0.2665,10652422.41,1527332090.1885202,2.2853665532722154,4.0,80.0,1,0.25
2024-06-09,BONK/USD,2.857e-05,939774749977.0,651393425.618817,1.9834609128678902,1.0,20.0,-1,-0.5
2024-06-09,ALGO/USD,0.1705,4854146.7,1430115479.6308138,2.445007526779772,4.0,80.0,1,0.25
2024-06-09,CRO/USD,0.1098,3854148.0,2193472219.621349,2.63808394488425,5.0,100.0,1,0.25
2024-06-10,BONK/USD,2.708e-05,1284557588603.0,651393425.618817,2.007169843184974,1.0,20.0,-1,-0.5
2024-06-10,ALGO/USD,0.1663,5866138.2,1430115479.6308138,2.5281231582964074,4.0,80.0,1,0.25
2024-06-10,CRO/USD,0.1069,6513564.1,2193472219.621349,2.572110887683905,5.0,100.0,1,0.25
2024-06-11,BONK/USD,2.712e-05,2380496872387.0,651393425.618817,2.0222787818924988,1.0,20.0,-1,-0.5
2024-06-11,ALGO/USD,0.1589,13905639.1,1430115479.6308138,2.3785008203776328,5.0,100.0,1,0.25
2024-06-11,CRO/USD,0.1015,13143317.9,2193472219.621349,2.2900371376816504,4.0,80.0,1,0.25
2024-06-12,BONK/USD,2.895e-05,2813443128740.0,651393425.618817,1.987700654525982,1.0,20.0,-1,-0.5
2024-06-12,ALGO/USD,0.166,7362514.2,1430115479.6308138,2.4308840565820518,4.0,80.0,1,0.25
2024-06-12,CRO/USD,0.1038,6974382.6,2193472219.621349,2.4695211679420086,5.0,100.0,1,0.25
2024-06-13,GRT/USD,0.2433,22766462.15,1527332090.1885202,1.938749501973887,1.0,20.0,-1,-0.5
2024-06-13,ALGO/USD,0.1558,10464617.9,1430115479.6308138,2.3633105741646916,5.0,100.0,1,0.25
2024-06-13,CRO/USD,0.1003,3189505.5,2193472219.621349,2.338670235224038,4.0,80.0,1,0.25
2024-06-14,BONK/USD,2.42e-05,2070415015911.0,651393425.618817,1.9429107110167778,1.0,20.0,-1,-0.5
2024-06-14,CRO/USD,0.1001,7611671.5,2193472219.621349,2.442124077780226,5.0,100.0,1,0.25
2024-06-14,XLM/USD,0.096769,62736403.95391296,3259659946.8074923,2.3817706374232257,4.0,80.0,1,0.25
2024-06-15,BONK/USD,2.445e-05,1077817027613.0,651393425.618817,1.9650024473498773,1.0,20.0,-1,-0.5
2024-06-15,CRO/USD,0.1,4060276.2,2193472219.621349,2.4021389449872705,5.0,100.0,1,0.25
2024-06-15,XLM/USD,0.098283,33576637.23661035,3259659946.8074923,2.345519911522011,4.0,80.0,1,0.25
2024-06-16,BONK/USD,2.524e-05,866752752529.0,651393425.618817,1.945298423122987,1.0,20.0,-1,-0.5
2024-06-16,CRO/USD,0.0991,3880704.1,2193472219.621349,2.399694499983606,5.0,100.0,1,0.25
2024-06-16,XLM/USD,0.099082,28197100.86179806,3259659946.8074923,2.3549267851559788,4.0,80.0,1,0.25
2024-06-17,BONK/USD,2.296e-05,2226318624010.0,651393425.618817,1.9192579975833983,1.0,20.0,-1,-0.5
2024-06-17,CRO/USD,0.0943,8660006.3,2193472219.621349,2.2229353067006614,4.0,80.0,1,0.25
2024-06-17,XLM/USD,0.096845,112631877.79337396,3259659946.8074923,2.3222731545429744,5.0,100.0,1,0.25
2024-06-18,BONK/USD,2.109e-05,2684430022907.0,651393425.618817,1.5310047865626022,1.0,20.0,-1,-0.5
2024-06-18,CRO/USD,0.093,13250014.2,2193472219.621349,2.0772593230987266,5.0,100.0,1,0.25
2024-06-18,GRT/USD,0.2015,42147616.39,1527332090.1885202,1.5890257200738456,4.0,80.0,1,0.25
2024-06-19,BONK/USD,2.107e-05,1926786266593.0,651393425.618817,1.9136011280243201,1.0,20.0,-1,-0.5
2024-06-19,CRO/USD,0.0937,4116757.1,2193472219.621349,2.0718961364588173,4.0,80.0,1,0.25
2024-06-19,XLM/USD,0.093444,60977959.48177613,3259659946.8074923,2.1279843478490714,5.0,100.0,1,0.25
2024-06-20,BONK/USD,2.112e-05,1810468704090.0,651393425.618817,1.9328919958753723,1.0,20.0,-1,-0.5
2024-06-20,CRO/USD,0.0939,3825123.3,2193472219.621349,2.0964294216026476,4.0,80.0,1,0.25
2024-06-20,XLM/USD,0.093929,61761369.76733263,3259659946.8074923,2.1389160656425887,5.0,100.0,1,0.25
2024-06-21,BONK/USD,2.037e-05,1642117118854.0,651393425.618817,1.8481985702826824,1.0,20.0,-1,-0.5
2024-06-21,CRO/USD,0.0929,6281676.3,2193472219.621349,2.0393571261135777,4.0,80.0,1,0.25
2024-06-21,XLM/USD,0.092022,68459913.2803575,3259659946.8074923,2.1533661127080608,5.0,100.0,1,0.25
2024-06-22,BONK/USD,2.064e-05,987778844854.0,651393425.618817,1.8003609931239064,1.0,20.0,-1,-0.5
2024-06-22,CRO/USD,0.0932,3129931.9,2193472219.621349,2.122758461363543,5.0,100.0,1,0.25
2024-06-22,XLM/USD,0.090835,23089652.80217613,3259659946.8074923,2.1227174616364315,4.0,80.0,1,0.25
2024-06-23,BONK/USD,1.993e-05,1150764381484.0,651393425.618817,1.7457488816641793,1.0,20.0,-1,-0.5
2024-06-23,CRO/USD,0.0911,2117597.3,2193472219.621349,2.1064168546308326,5.0,100.0,1,0.25
2024-06-23,XLM/USD,0.089508,30196602.1344147,3259659946.8074923,2.1012215410845805,4.0,80.0,1,0.25
2024-06-24,BONK/USD,2.175e-05,3151832800050.0,651393425.618817,1.743228954661303,1.0,20.0,-1,-0.5
2024-06-24,CRO/USD,0.0887,9698063.1,2193472219.621349,2.0146186682650766,4.0,80.0,1,0.25
2024-06-24,XLM/USD,0.089333,81873709.56063503,3259659946.8074923,2.0601969322873206,5.0,100.0,1,0.25
2024-06-25,BONK/USD,2.325e-05,2856037865142.0,651393425.618817,1.454528032136138,1.0,20.0,-1,-0.5
2024-06-25,CRO/USD,0.0905,5253519.6,2193472219.621349,2.027503926358034,5.0,100.0,1,0.25
2024-06-25,XLM/USD,0.091876,60704803.49413398,3259659946.8074923,1.9747917007580615,4.0,80.0,1,0.25
2024-06-26,BONK/USD,2.187e-05,1907209411783.0,651393425.618817,1.749098989098717,1.0,20.0,-1,-0.5
2024-06-26,CRO/USD,0.0891,6102551.9,2193472219.621349,1.973985788016129,4.0,80.0,1,0.25
