date,coin_symbol,coin_name,oi_close,market_cap,oi_to_mcap_ratio,oi_to_mcap_ma30,funding_rate_pct
2022-09-05,DOT,Polkadot,9785060.0,7996006410.067264,0.1223743391160899,0.10794324823495785,1.0
2022-09-05,ETC,Ethereum Classic,27880910.0,4497661698.409014,0.6198978907164693,0.4549249963954996,1.0
2022-09-05,ETH,Ethereum,235363300.0,193834454491.6877,0.12142490385273232,0.13179237031885113,-0.0404999999999999
2022-09-05,FIL,Filecoin,15441430.0,1574640495.8963995,0.980632089689121,0.7058712178530621,1.0
2022-09-05,HBAR,Hedera,5892796.22064,1336879780.2052236,0.44078729500534447,0.3529903963123296,0.8647999999999999
2022-09-05,LINK,Chainlink,5012870.0,3389913050.9692764,0.14787606421252228,0.15272265416119382,1.0
2022-09-05,LTC,Litecoin,8056240.0,4088738819.97701,0.1970348401966477,0.18974325593399174,1.0
2022-09-05,NEAR,NEAR Protocol,2195650.0,3363261073.523628,0.0652833649247353,0.06580313120211309,1.0
2022-09-05,OP,Optimism,1734920.0,276258990.8102676,0.6280049003695698,0.5071954430055571,1.0
2022-09-05,SHIB,Shiba Inu,12912912.0,6753252613.1343565,0.19121026177646255,0.20161682743008377,1.799407611611
2022-09-05,SOL,Solana,5861870.0,11045834220.470823,0.053068603810261974,0.047516951475829634,1.0
2022-09-05,TRX,TRON,3572620.0,5843181764.281083,0.06114168862312566,0.05441266104025011,0.7445
2022-09-05,UNI,Uniswap,2217820.0,4712600948.372937,0.047061485245546195,0.04105794554504896,1.0
2022-09-05,VET,VeChain,8856786.344069999,1761940440.5255933,0.502672289048998,0.5118259984577406,1.0
2022-09-05,XLM,Stellar,1078450.0,2654883446.333344,0.040621368952729206,0.03480441482398896,1.0
2022-09-05,XMR,Monero,24046075.29551,2795759063.299647,0.8600911148305473,0.7389683907479975,1.0
2022-09-05,XRP,XRP,17415800.0,16541923560.002895,0.10528279819953994,0.08781692311081038,1.0
2022-09-12,AAVE,Aave,868080.0,1210612463.5529826,0.0717058535356809,0.06650657582247338,1.0
2022-09-12,ADA,Cardano,25015030.0,15637621559.451307,0.15996697390902795,0.15721290816282701,1.0
2022-09-12,ALGO,Algorand,683820.0,2023525535.8033223,0.033793494962173994,0.032184631644340135,-2.6125
2022-09-12,ATOM,Cosmos,1591380.0,3646756244.212013,0.04363823336220443,0.0507053984899636,1.0
2022-09-12,AVAX,Avalanche,1387920.0,5685198261.064388,0.024412868932035314,0.02416457720185144,-2.8062
2022-09-12,BCH,Bitcoin Cash,3661260.0,2236346020.232733,0.1637161676625954,0.14958465909199894,-0.2876999999999999
2022-09-12,BNB,BNB,31910380.0,44919072541.50945,0.07103971251969152,0.07221819611366828,0.0
2022-09-12,BTC,Bitcoin,348037700.0,385208305831.57056,0.09035051807843855,0.08348066956166383,0.7394999999999999
2022-09-12,CRO,Cronos,4018050.4448,3084690457.2272825,0.1302578168057641,0.11675686658568876,
2022-09-12,DOGE,Dogecoin,10199020.0,8274909579.976979,0.1232523437437775,0.11188989883387102,1.0
2022-09-12,DOT,Polkadot,9182840.0,7996006410.067264,0.11484282939591532,0.1101481888163943,-0.1369
2022-09-12,ETC,Ethereum Classic,25428550.0,4497661698.409014,0.5653726692915788,0.5126830214647974,0.0474
2022-09-12,ETH,Ethereum,250315570.0,193834454491.6877,0.12913884203736048,0.13091165713294012,-4.6549
2022-09-12,FIL,Filecoin,14331580.0,1574640495.8963995,0.9101493348703334,0.7558533407995564,1.0
2022-09-12,HBAR,Hedera,12036408.29061,1336879780.2052236,0.9003358767803563,0.37121320319170337,1.0
2022-09-12,LINK,Chainlink,4978520.0,3389913050.9692764,0.1468627638864216,0.15183513839520302,-2.3377
2022-09-12,LTC,Litecoin,7418790.0,4088738819.97701,0.18144445822151375,0.18942165462519156,-0.0265
2022-09-12,NEAR,NEAR Protocol,2123810.0,3363261073.523628,0.06314734281912056,0.06735961612962142,0.9918
2022-09-12,OP,Optimism,2180600.0,276258990.8102676,0.7893317765348742,0.5556046990796643,1.0
2022-09-12,SHIB,Shiba Inu,13779201.15,6753252613.1343565,0.20403799382835053,0.20020958969009472,4.844092221762001
2022-09-12,SOL,Solana,5891460.0,11045834220.470823,0.05333648760617448,0.048842729552250816,1.0
2022-09-12,TRX,TRON,3459740.0,5843181764.281083,0.0592098644123844,0.056093757423005576,-0.4049
2022-09-12,UNI,Uniswap,2509710.0,4712600948.372937,0.053255304819868045,0.04417729457960406,1.0
2022-09-12,VET,VeChain,8789810.2344,1761940440.5255933,0.49887101925976385,0.46428363308583426,1.0
2022-09-12,XLM,Stellar,1015490.0,2654883446.333344,0.03824989008095598,0.03720403961140397,1.0
2022-09-12,XMR,Monero,21665765.85336,2795759063.299647,0.7749511085475782,0.7079579629737013,0.3597
2022-09-12,XRP,XRP,17232880.0,16541923560.002895,0.10417700177062711,0.09388550691435625,0.6675
2022-09-19,AAVE,Aave,547410.0,1210612463.5529826,0.04521760815128454,0.06307144296516339,1.0
2022-09-19,ADA,Cardano,27257510.0,15637621559.451307,0.1743072621138199,0.16158098707033963,-0.4037
2022-09-19,ALGO,Algorand,709770.0,2023525535.8033223,0.03507591020926887,0.03463971054044148,1.0
2022-09-19,ATOM,Cosmos,1880400.0,3646756244.212013,0.051563632830806734,0.0493233739806058,-1.2635
2022-09-19,AVAX,Avalanche,1539940.0,5685198261.064388,0.027086830208656452,0.0252078953431654,-4.0574
2022-09-19,BCH,Bitcoin Cash,4001040.0,2236346020.232733,0.1789097019782126,0.15635383429663388,-0.9043
2022-09-19,BNB,BNB,31521380.0,44919072541.50945,0.07017371066793794,0.06987543853616521,-0.494
2022-09-19,BTC,Bitcoin,330622900.0,385208305831.57056,0.0858296394430712,0.08475418744109096,-0.5087
2022-09-19,CRO,Cronos,3321836.69895,3084690457.2272825,0.10768784566915279,0.11466307275751215,
2022-09-19,DOGE,Dogecoin,10241270.0,8274909579.976979,0.12376292334095199,0.11458394657982272,1.0
2022-09-19,DOT,Polkadot,8899960.0,7996006410.067264,0.11130506334755594,0.11165991791649744,-1.5408
2022-09-19,ETC,Ethereum Classic,20635110.0,4497661698.409014,0.458796400967627,0.5415546435607449,-25.276300000000003
2022-09-19,ETH,Ethereum,214147270.0,193834454491.6877,0.11047946587286595,0.12719587804976148,-1.1294
2022-09-19,FIL,Filecoin,14138220.0,1574640495.8963995,0.8978697065676252,0.8010813979058632,-1.0571000000000002
2022-09-19,HBAR,Hedera,4823032.1298,1336879780.2052236,0.3607678267869097,0.3938842915191986,1.0
2022-09-19,LINK,Chainlink,5181580.0,3389913050.9692764,0.15285288802668354,0.15041272329097666,1.0
2022-09-19,LTC,Litecoin,7354240.0,4088738819.97701,0.17986573180141038,0.18713947046737955,-0.1878
2022-09-19,NEAR,NEAR Protocol,2159890.0,3363261073.523628,0.06422011115946827,0.0657060742794592,-1.4013
2022-09-19,OP,Optimism,1437440.0,276258990.8102676,0.5203233370917589,0.6024747871122488,-2.7458
2022-09-19,SHIB,Shiba Inu,10130927.58,6753252613.1343565,0.1500155282255609,0.1751929483513848,-1.355525081444
2022-09-19,SOL,Solana,5727260.0,11045834220.470823,0.051849954341935414,0.0502071187890265,0.0983
2022-09-19,TRX,TRON,3218010.0,5843181764.281083,0.055072905992270264,0.057280688222537145,-2.2909
2022-09-19,UNI,Uniswap,2240070.0,4712600948.372937,0.0475336236727916,0.0470140835577582,1.0
2022-09-19,VET,VeChain,7446108.147150001,1761940440.5255933,0.42260839106052867,0.44428378441291294,-1.0247
2022-09-19,XLM,Stellar,1038300.0,2654883446.333344,0.03910906150829313,0.03848194769239024,1.0
2022-09-19,XMR,Monero,16145938.07834,2795759063.299647,0.5775153621172217,0.6563684313809851,-0.3935
2022-09-19,XRP,XRP,14970030.0,16541923560.002895,0.0904975164810723,0.09739229729297498,1.0
2022-09-26,AAVE,Aave,607970.0,1210612463.5529826,0.050220034759570445,0.05922050170699993,1.0
2022-09-26,ADA,Cardano,27556940.0,15637621559.451307,0.1762220673728014,0.1662600347373244,-0.0445
2022-09-26,ALGO,Algorand,926970.0,2023525535.8033223,0.04580965169940397,0.03614119030238396,1.0
2022-09-26,ATOM,Cosmos,2553830.0,3646756244.212013,0.07003018104249051,0.04804993154141223,1.0
2022-09-26,AVAX,Avalanche,1499200.0,5685198261.064388,0.026370232508291073,0.02580119579798335,1.0
2022-09-26,BCH,Bitcoin Cash,3777950.0,2236346020.232733,0.16893405429303088,0.16389294641178453,-1.5553
2022-09-26,BNB,BNB,29038110.0,44919072541.50945,0.0646453908262822,0.0689229765206686,0.0
2022-09-26,BTC,Bitcoin,351061600.0,385208305831.57056,0.0911355219203137,0.08712451239388334,0.2105
2022-09-26,CRO,Cronos,4297968.4533,3084690457.2272825,0.13933224460918162,0.12107237865182649,
2022-09-26,DOGE,Dogecoin,10108140.0,8274909579.976979,0.1221540840090741,0.11956218518805083,0.1191
2022-09-26,DOT,Polkadot,8905940.0,7996006410.067264,0.11137985068129881,0.11324724111717237,1.0
2022-09-26,ETC,Ethereum Classic,20196960.0,4497661698.409014,0.4490546722788065,0.5195924801293332,-0.0247
2022-09-26,ETH,Ethereum,188831990.0,193834454491.6877,0.09741920779522598,0.11954546188128683,-0.1373
2022-09-26,FIL,Filecoin,14312710.0,1574640495.8963995,0.9089509660966879,0.8654320072594699,1.0
2022-09-26,HBAR,Hedera,5959660.3391700005,1336879780.2052236,0.44578880071438715,0.4140144560184666,1.0
2022-09-26,LINK,Chainlink,5947170.0,3389913050.9692764,0.17543724309682598,0.15520442679016366,1.0
2022-09-26,LTC,Litecoin,7206360.0,4088738819.97701,0.176248968625502,0.18517050579759642,0.3842
2022-09-26,NEAR,NEAR Protocol,2737460.0,3363261073.523628,0.08139302718869851,0.06720236368843581,1.0
2022-09-26,OP,Optimism,1428880.0,276258990.8102676,0.5172247954027107,0.6186229977115816,1.0
2022-09-26,SHIB,Shiba Inu,10318047.84,6753252613.1343565,0.1527863450558994,0.1648414121072064,-0.5239176609049999
2022-09-26,SOL,Solana,6028510.0,11045834220.470823,0.05457722685016938,0.05192589551385266,1.0
2022-09-26,TRX,TRON,3197700.0,5843181764.281083,0.05472532139163105,0.057192265353445966,0.6154
2022-09-26,UNI,Uniswap,2258470.0,4712600948.372937,0.0479240662373451,0.047236273858569676,1.0
2022-09-26,VET,VeChain,8357248.207800001,1761940440.5255933,0.4743206986784981,0.4462301069778453,1.0
2022-09-26,XLM,Stellar,937440.0,2654883446.333344,0.03531002467527142,0.0388105960679087,-0.7715
2022-09-26,XMR,Monero,15875056.291220002,2795759063.299647,0.5678263373841571,0.6399880790901614,-0.5427000000000001
2022-09-26,XRP,XRP,17479330.0,16541923560.002895,0.10566685268854513,0.1005841807752752,0.5133000000000001
2022-10-03,AAVE,Aave,660310.0,1050124628.4231334,0.06287920329909043,0.05669991438710884,0.6422
2022-10-03,ADA,Cardano,29072990.0,14738901589.749077,0.1972534372589902,0.17289747718390944,1.0
2022-10-03,ALGO,Algorand,747110.0,2461221950.716172,0.030355246904189365,0.037736961770319835,1.0
2022-10-03,ATOM,Cosmos,2032840.0,3631174922.4667287,0.05598298191096373,0.05004089429471095,-0.8848
2022-10-03,AVAX,Avalanche,1634650.0,5023280053.324938,0.032541486491839446,0.027557842259893255,0.6742
2022-10-03,BCH,Bitcoin Cash,3837490.0,2248642092.342768,0.17065810575492146,0.1693283935190791,-0.3284
2022-10-03,BNB,BNB,30533820.0,45637780786.7289,0.06690469929440344,0.0677683574647361,0.0
2022-10-03,BTC,Bitcoin,356410600.0,370142714486.89215,0.09629004868948232,0.08984524605807365,0.761
2022-10-03,CRO,Cronos,4373936.4681,2804684393.495904,0.1559511108716264,0.1295170623550406,
2022-10-03,DOGE,Dogecoin,10996310.0,8043439065.287175,0.13671154727156995,0.12460865786273975,1.0
2022-10-03,DOT,Polkadot,9221730.0,7039058221.067154,0.13100800860547424,0.11475208955019665,-0.5367000000000001
2022-10-03,ETC,Ethereum Classic,21528300.0,3778369446.304632,0.5697775272096638,0.5189321072130051,0.7306
2022-10-03,ETH,Ethereum,180345830.0,160822630102.8611,0.11213958501030108,0.11546585607108036,-0.3262
2022-10-03,FIL,Filecoin,16370040.0,1613656395.6595366,1.0144687582829062,0.9198972934334327,0.1164
2022-10-03,HBAR,Hedera,5951597.28045,1324267181.4613078,0.44942571739054255,0.431020764630154,1.0
2022-10-03,ICP,Internet Computer,2632511.992,1603817254.4848216,0.16414039596086127,0.5034857009736087,1.0
2022-10-03,LINK,Chainlink,5233740.0,3631671157.640426,0.1441138190331217,0.1583505284408338,-1.2135
2022-10-03,LTC,Litecoin,7206020.0,3771841328.456701,0.19104780324755705,0.18313021291929335,1.0
2022-10-03,NEAR,NEAR Protocol,3094080.0,2838315434.664126,0.10901113957286922,0.0735336394045752,1.0
2022-10-03,OP,Optimism,1577740.0,209750434.23924023,0.7521986811242727,0.625413224142885,-0.6514
2022-10-03,SHIB,Shiba Inu,11912189.38,6129346653.980975,0.19434680484686084,0.16493120386625199,2.578358490643
2022-10-03,SOL,Solana,6250450.0,11535862854.844135,0.054182769669243375,0.05269603698054558,0.1433
2022-10-03,TRX,TRON,3270450.0,5584311567.87287,0.05856496293679675,0.057795164347760136,-2.2104
2022-10-03,UNI,Uniswap,2306760.0,4884768211.179961,0.047223530375923015,0.048522250956886476,0.2587
2022-10-03,VET,VeChain,9284306.80489,1691833089.5619724,0.5487720308918755,0.46486412799313653,1.0
2022-10-03,XLM,Stellar,982140.0,3092296556.348275,0.03176086064526163,0.03843284199567752,1.0
2022-10-03,XMR,Monero,15380158.36827,2561314573.970038,0.6004790869725445,0.6233669716109066,-0.5385
2022-10-03,XRP,XRP,17753300.0,23708298085.17946,0.07488222029356865,0.09910704005596571,0.8489
2022-10-10,AAVE,Aave,734140.0,1050124628.4231334,0.06990979738303864,0.05608604566602957,-0.4821999999999999
2022-10-10,ADA,Cardano,28897970.0,14738901589.749077,0.1960659674944744,0.17883352937370006,1.0
2022-10-10,ALGO,Algorand,916420.0,2461221950.716172,0.037234350186635456,0.0370359088973602,1.0
2022-10-10,ATOM,Cosmos,2139830.0,3631174922.4667287,0.05892941116002121,0.05444509956845331,1.0
2022-10-10,AVAX,Avalanche,1858070.0,5023280053.324938,0.036989177992776505,0.02953881338153234,1.0
2022-10-10,BCH,Bitcoin Cash,3858590.0,2248642092.342768,0.1715964498369722,0.16986438885074437,0.5311
2022-10-10,BNB,BNB,34082600.0,45637780786.7289,0.07468066898185143,0.06748476829236913,0.0
2022-10-10,BTC,Bitcoin,387786700.0,370142714486.89215,0.10476680610546846,0.09306022495322415,1.0
2022-10-10,CRO,Cronos,4264953.108,2804684393.495904,0.15206534888169507,0.13640740935188886,
2022-10-10,DOGE,Dogecoin,11673060.0,8043439065.287175,0.14512523691982787,0.1290645459671266,0.9618
2022-10-10,DOT,Polkadot,9600420.0,7039058221.067154,0.13638784761386064,0.11863063347991633,0.165
2022-10-10,ETC,Ethereum Classic,16266890.0,3778369446.304632,0.4305267187651421,0.5164276072639081,0.0368
2022-10-10,ETH,Ethereum,204660220.0,160822630102.8611,0.12725834658287868,0.11318250294613481,-0.1904
2022-10-10,FIL,Filecoin,17293820.0,1613656395.6595366,1.071716385626919,0.9562334467481406,1.0
2022-10-10,HBAR,Hedera,6385837.1616,1324267181.4613078,0.48221667432347987,0.45591618578961446,1.0
2022-10-10,ICP,Internet Computer,3783657.309,1603817254.4848216,0.23591573780738423,0.444082659600535,1.0
2022-10-10,LINK,Chainlink,5428790.0,3631671157.640426,0.14948462469072227,0.15687817612713742,1.0
2022-10-10,LTC,Litecoin,7257660.0,3771841328.456701,0.19241689583399227,0.18354648021406636,1.0
2022-10-10,NEAR,NEAR Protocol,2636510.0,2838315434.664126,0.0928899574656329,0.08167572681094987,1.0
2022-10-10,OP,Optimism,1189600.0,209750434.23924023,0.5671501965250516,0.6343349552942231,0.3396
2022-10-10,SHIB,Shiba Inu,10552773.42,6129346653.980975,0.17216799792431442,0.17027702558285052,0.61542743547
2022-10-10,SOL,Solana,6802090.0,11535862854.844135,0.0589647266579948,0.05304017115469763,1.0
2022-10-10,TRX,TRON,3306370.0,5584311567.87287,0.059208193522401094,0.05778957852561565,-0.0362
2022-10-10,UNI,Uniswap,2412520.0,4884768211.179961,0.04938862799013412,0.04909151933480332,0.4291
2022-10-10,VET,VeChain,8786547.098819999,1691833089.5619724,0.5193507062268713,0.48481464294070864,1.0
2022-10-10,XLM,Stellar,1118870.0,3092296556.348275,0.036182493483784266,0.037117940180435995,1.0
2022-10-10,XMR,Monero,15663915.49346,2561314573.970038,0.611557660767179,0.6072449986304337,1.0
2022-10-10,XRP,XRP,17241220.0,23708298085.17946,0.07272230144085222,0.09156644466199321,1.0
2022-10-17,AAVE,Aave,561840.0,1050124628.4231334,0.053502221050053714,0.05857709231630818,-0.4152999999999999
2022-10-17,ADA,Cardano,27635030.0,14738901589.749077,0.18749721498391844,0.18434631492218265,0.0447
2022-10-17,ALGO,Algorand,756180.0,2461221950.716172,0.030723763038923206,0.036485166722503744,-0.0155
2022-10-17,ATOM,Cosmos,1903400.0,3631174922.4667287,0.05241829547299756,0.05719380120179866,0.6383
2022-10-17,AVAX,Avalanche,1403870.0,5023280053.324938,0.027947277179395373,0.03027053558700315,-2.5168
2022-10-17,BCH,Bitcoin Cash,3875170.0,2248642092.342768,0.17233378371755992,0.17121319382638983,0.4283
2022-10-17,BNB,BNB,34502160.0,45637780786.7289,0.07559999501560548,0.06919897611858293,-0.7593
2022-10-17,BTC,Bitcoin,362943300.0,370142714486.89215,0.09805496253063571,0.09546790553929739,-0.4547
2022-10-17,CRO,Cronos,4587064.3592,2804684393.495904,0.16355010816323776,0.14328827742599531,
2022-10-17,DOGE,Dogecoin,11828300.0,8043439065.287175,0.14705525713555825,0.13375947314627812,1.0
2022-10-17,DOT,Polkadot,9919090.0,7039058221.067154,0.1409150157376624,0.1257830670028199,-1.4482
2022-10-17,ETC,Ethereum Classic,11756160.0,3778369446.304632,0.3111437398345973,0.46013813176516705,-1.6648
2022-10-17,ETH,Ethereum,178867380.0,160822630102.8611,0.11122028030855954,0.11009406958732611,-0.1951
2022-10-17,FIL,Filecoin,16559660.0,1613656395.6595366,1.0262197109956426,0.9905900444523631,1.0
2022-10-17,HBAR,Hedera,9230837.87384,1324267181.4613078,0.6970525286033229,0.5521384745266544,1.0
2022-10-17,ICP,Internet Computer,5601416.76,1603817254.4848216,0.34925529977536546,0.39278355665904324,1.0
2022-10-17,LINK,Chainlink,5343520.0,3631671157.640426,0.14713666981544105,0.15850355726583973,1.0
2022-10-17,LTC,Litecoin,7340720.0,3771841328.456701,0.1946190033132585,0.18610211264721574,1.0
2022-10-17,NEAR,NEAR Protocol,2431920.0,2838315434.664126,0.08568180866365838,0.08676677491866644,0.8250000000000001
2022-10-17,OP,Optimism,1361410.0,209750434.23924023,0.6490618267074398,0.6094392143006291,-6.5262
2022-10-17,SHIB,Shiba Inu,10408434.4,6129346653.980975,0.16981311365771395,0.16811744077617996,-1.088587876645
2022-10-17,SOL,Solana,6105220.0,11535862854.844135,0.052923826130927845,0.05410888711219579,0.0536
2022-10-17,TRX,TRON,3362080.0,5584311567.87287,0.06020580977863768,0.05809119531788486,-0.1445
2022-10-17,UNI,Uniswap,2661250.0,4884768211.179961,0.054480578912815,0.048824260411771715,0.2531
2022-10-17,VET,VeChain,8775982.9557,1691833089.5619724,0.5187262862893979,0.49873049582530415,1.0
2022-10-17,XLM,Stellar,1077040.0,3092296556.348275,0.03482977716962204,0.03598962114136153,1.0
2022-10-17,XMR,Monero,15023835.7383,2561314573.970038,0.5865673779778269,0.5881888247591893,-0.4177
2022-10-17,XRP,XRP,19073090.0,23708298085.17946,0.08044900537134286,0.08605701658998079,0.6756
2022-10-24,AAVE,Aave,568260.0,1050124628.4231334,0.05411357705735356,0.060117058101396344,0.9423
2022-10-24,ADA,Cardano,26231890.0,14738901589.749077,0.1779772382647857,0.1884680098263119,-2.9553
2022-10-24,ALGO,Algorand,851090.0,2461221950.716172,0.03457997763071908,0.036041445157238346,-1.2509
2022-10-24,ATOM,Cosmos,2113290.0,3631174922.4667287,0.05819851825161869,0.05781592584605478,1.0
2022-10-24,AVAX,Avalanche,1441340.0,5023280053.324938,0.028693204135532297,0.03089851360008838,0.7823
2022-10-24,BCH,Bitcoin Cash,3664300.0,2248642092.342768,0.16295612416390887,0.17019586153806995,-1.7913
2022-10-24,BNB,BNB,35368930.0,45637780786.7289,0.0774992328511403,0.07119088667735425,-0.3295
2022-10-24,BTC,Bitcoin,376400100.0,370142714486.89215,0.10169053321008414,0.09844235096383351,-0.2017999999999999
2022-10-24,CRO,Cronos,4402217.7408,2804684393.495904,0.15695946934381616,0.15110629906318848,
2022-10-24,DOGE,Dogecoin,12138440.0,8043439065.287175,0.15091107051939381,0.139694347308496,0.7297
2022-10-24,DOT,Polkadot,11085810.0,7039058221.067154,0.15748996033050766,0.13630134937473132,-0.7197
2022-10-24,ETC,Ethereum Classic,13034360.0,3778369446.304632,0.3449731474180755,0.43153572676245117,1.0
2022-10-24,ETH,Ethereum,167326520.0,160822630102.8611,0.1040441384977842,0.11213486160022157,-0.0755
2022-10-24,FIL,Filecoin,17541940.0,1613656395.6595366,1.0870926454470022,1.0348230535936662,1.0
2022-10-24,HBAR,Hedera,6846311.77822,1324267181.4613078,0.516988706966611,0.5972644121939911,1.0
2022-10-24,ICP,Internet Computer,5637800.564,1603817254.4848216,0.35152387519430794,0.2671648733876711,1.0
2022-10-24,LINK,Chainlink,6544550.0,3631671157.640426,0.180207670681619,0.1611675914595335,1.0
2022-10-24,LTC,Litecoin,6687570.0,3771841328.456701,0.1773025272708465,0.18511247668350425,-0.0043
2022-10-24,NEAR,NEAR Protocol,2322870.0,2838315434.664126,0.08183974098266067,0.08992662076909089,0.6207
2022-10-24,OP,Optimism,1917030.0,209750434.23924023,0.9139575834267145,0.6497917286793419,1.0
2022-10-24,SHIB,Shiba Inu,10111733.76,6129346653.980975,0.16497245678595268,0.17262544831833565,2.148231689799
2022-10-24,SOL,Solana,6513670.0,11535862854.844135,0.056464523564137045,0.055029143426614927,-0.4751
2022-10-24,TRX,TRON,3298490.0,5584311567.87287,0.05906708391731863,0.0591905159004001,0.1926
2022-10-24,UNI,Uniswap,2360190.0,4884768211.179961,0.048317338673268886,0.049723355031076964,1.0
2022-10-24,VET,VeChain,8364627.6747,1691833089.5619724,0.4944121099360731,0.5120955968806696,0.7882999999999999
2022-10-24,XLM,Stellar,1092350.0,3092296556.348275,0.0353248784550589,0.03513025969570713,-0.64
2022-10-24,XMR,Monero,16140124.44057,2561314573.970038,0.6301500254829224,0.6086587937551043,-0.3686
2022-10-24,XRP,XRP,19893140.0,23708298085.17946,0.0839079208829233,0.08174497735649609,0.4392
2022-10-31,AAVE,Aave,466270.0,1050124628.4231334,0.04440139649901848,0.05929153389488145,1.0
2022-10-31,ADA,Cardano,24939530.0,14738901589.749077,0.169208877935283,0.18617990288877312,0.1989
2022-10-31,ALGO,Algorand,708120.0,2461221950.716172,0.028771074457301565,0.03329053683116968,-0.4111
2022-10-31,ATOM,Cosmos,2323000.0,3631174922.4667287,0.06397378395701026,0.058787326753637716,1.0
2022-10-31,AVAX,Avalanche,1072640.0,5023280053.324938,0.021353378442239418,0.029765982600889754,-0.1018999999999999
2022-10-31,BCH,Bitcoin Cash,3985910.0,2248642092.342768,0.17725853365340338,0.16886121389719727,1.0
2022-10-31,BNB,BNB,31339410.0,45637780786.7289,0.0686698815318234,0.07259067252812955,0.0
2022-10-31,BTC,Bitcoin,395000200.0,370142714486.89215,0.10671564900245745,0.10221923919025709,0.1840999999999999
2022-10-31,CRO,Cronos,4838172.363349999,2804684393.495904,0.17250327254538078,0.15569148721093148,
2022-10-31,DOGE,Dogecoin,21823020.0,8043439065.287175,0.27131454372770647,0.1563995105976997,1.0
2022-10-31,DOT,Polkadot,9278170.0,7039058221.067154,0.13180982041363748,0.14023757189263286,0.9791
2022-10-31,ETC,Ethereum Classic,8706900.0,3778369446.304632,0.23044067351633998,0.37852764805696776,-0.3286
2022-10-31,ETH,Ethereum,159294110.0,160822630102.8611,0.09904956155617932,0.1137044665602776,0.414
2022-10-31,FIL,Filecoin,16666470.0,1613656395.6595366,1.0328388400919795,1.0622498308462631,1.0
2022-10-31,HBAR,Hedera,7915586.57019,1324267181.4613078,0.5977333487533291,0.6301064255376476,1.0
2022-10-31,ICP,Internet Computer,4937661.066,1603817254.4848216,0.30786930694208525,0.2951078557899873,1.0
2022-10-31,LINK,Chainlink,6891390.0,3631671157.640426,0.18975809485122772,0.16051854404279878,1.0
2022-10-31,LTC,Litecoin,7219800.0,3771841328.456701,0.1914131420516058,0.1869210654968021,0.5027
2022-10-31,NEAR,NEAR Protocol,2582390.0,2838315434.664126,0.09098319265228492,0.09038899043193414,1.0
2022-10-31,OP,Optimism,1907980.0,209750434.23924023,0.9096429320493173,0.6858520564614577,1.0
2022-10-31,SHIB,Shiba Inu,15319687.65,6129346653.980975,0.2499399775349621,0.19076744681652047,-1.419870066928
2022-10-31,SOL,Solana,5621500.0,11535862854.844135,0.048730641745098606,0.05402920797308271,0.3582
2022-10-31,TRX,TRON,3245420.0,5584311567.87287,0.05811674296024673,0.05915092594409479,1.0
2022-10-31,UNI,Uniswap,2427560.0,4884768211.179961,0.049696523868705746,0.050641597711943744,1.0
2022-10-31,VET,VeChain,10275378.57736,1691833089.5619724,0.60735179142408,0.5277004880417887,1.0
2022-10-31,XLM,Stellar,1178950.0,3092296556.348275,0.038125386052631195,0.03536772686807025,1.0
2022-10-31,XMR,Monero,15279673.10008,2561314573.970038,0.5965558957639672,0.6145414480360036,1.0
2022-10-31,XRP,XRP,21173530.0,23708298085.17946,0.08930851942188127,0.07829359127049079,1.0
2022-11-07,AAVE,Aave,625180.0,1188673897.248027,0.05259474456765586,0.05507028180232514,1.0
2022-11-07,ADA,Cardano,25093440.0,13780486409.712208,0.1820940078161149,0.18328541751084704,1.0
2022-11-07,ALGO,Algorand,996190.0,2542680781.754542,0.039178728495859114,0.03274435903693709,1.0
2022-11-07,APT,Aptos,1425630.0,1063143807.755,0.1340956876765758,0.1345486569033715,-1.2315
2022-11-07,ATOM,Cosmos,2524350.0,4039490862.183196,0.062491786369227774,0.059151324267498105,1.0
2022-11-07,AVAX,Avalanche,1300250.0,5574960217.189031,0.023323036386717094,0.026878644690861438,1.0
2022-11-07,BCH,Bitcoin Cash,4278660.0,2210078001.686527,0.19359769187942338,0.17301950607430433,1.0
2022-11-07,BNB,BNB,36074910.0,51925582974.73134,0.06947425129065034,0.07218330041166432,0.0
2022-11-07,BTC,Bitcoin,452135400.0,393230695987.8816,0.114979681040448,0.10414355760694545,1.0
2022-11-07,CRO,Cronos,5944204.578,2830283872.6847887,0.21002149767971387,0.16224708223649745,
2022-11-07,DOGE,Dogecoin,23084970.0,18915505662.541267,0.1220425740228325,0.1538222890544084,1.0
2022-11-07,DOT,Polkadot,9466700.0,7328802696.231096,0.1291711674114018,0.13989481402791867,-0.4916
2022-11-07,ETC,Ethereum Classic,6257990.0,3311301698.3540726,0.18898881980795101,0.2932885171756203,1.0
2022-11-07,ETH,Ethereum,170397210.0,193314548591.88348,0.08814505232078239,0.1072262224005598,1.0
2022-11-07,FIL,Filecoin,17299620.0,1676464819.384222,1.03191070877075,1.0462111660896045,1.0
2022-11-07,HBAR,Hedera,8925710.806,1338903367.5014794,0.6666433906022824,0.6654017954030943,1.0
2022-11-07,ICP,Internet Computer,7518343.329999999,1393118329.509164,0.5396772959443387,0.36936318072766805,1.0
2022-11-07,LINK,Chainlink,7982860.0,3782346708.153993,0.21105574438193436,0.1715065428695942,1.0
