date,symbol,category,signal,z_score,percentile_rank,basket_corr,basket_return_20d,coin_return_20d,divergence,market_cap,volume_30d,volatility_30d
2022-06-06,ALGO,Dino Coins,NONE,1.2580033965499176,50.0,0.6805003485421608,-0.0033858717974750707,-0.18945316617507602,-0.18606729437760094,10669967912.89091,41854665.75,1.2832866513199972
2022-06-06,XLM,Dino Coins,NONE,-1.2580033965499156,100.0,0.738901017227514,-0.18945316617507602,-0.0033858717974750707,0.18606729437760094,7216429668.542691,100260292.66666667,1.0263670715566509
2022-06-07,ALGO,Dino Coins,NONE,0.0805890613476559,50.0,0.6805003485421608,0.0772525082517852,-0.09597768569453202,-0.17323019394631722,10669967912.89091,41608850.9,1.2837910262428172
2022-06-07,XLM,Dino Coins,NONE,-0.08058906134765575,100.0,0.738901017227514,-0.09597768569453202,0.0772525082517852,0.17323019394631722,7216429668.542691,101022273.4,1.0254780158889856
2022-06-08,ALGO,Dino Coins,NONE,1.2994077530606136,50.0,0.6805003485421608,0.05144452647660369,-0.094848906291218,-0.1462934327678217,10669967912.89091,40903738.876666665,1.1145385508122443
2022-06-08,XLM,Dino Coins,NONE,-1.2994077530606114,100.0,0.738901017227514,-0.094848906291218,0.05144452647660369,0.1462934327678217,7216429668.542691,96758804.03333333,0.9427898984771826
2022-06-09,ALGO,Dino Coins,NONE,-0.6534432845108358,50.0,0.6805003485421608,0.08629163413529595,-0.08406562764294057,-0.1703572617782365,10669967912.89091,39061970.53333333,1.1122427358349356
2022-06-09,XLM,Dino Coins,NONE,0.6534432845108348,100.0,0.738901017227514,-0.08406562764294057,0.08629163413529595,0.1703572617782365,7216429668.542691,91020938.7,0.9287692079103597
2022-06-10,ALGO,Dino Coins,NONE,-0.9477752699728165,50.0,0.6805003485421608,-0.0017664643945842773,-0.17084814614865174,-0.16908168175406746,10669967912.89091,37093240.21333334,0.87493393992427
2022-06-10,XLM,Dino Coins,NONE,0.947775269972815,100.0,0.738901017227514,-0.17084814614865174,-0.0017664643945842773,0.16908168175406746,7216429668.542691,83698438.3,0.8039050053891384
2022-06-10,ALGO,L1 Smart Contract,NONE,-0.6740340192340595,100.0,0.6781682684441555,-0.18370115288686883,-0.13652858093378395,0.047172571953084885,10669967912.89091,37093240.21333334,0.87493393992427
2022-06-10,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.09140788040198922,-0.057765394131725545,0.03364248627026367,1452500495.9648013,30412125.68,1.316720639764045
2022-06-11,ALGO,Dino Coins,NONE,0.36358549460728035,50.0,0.6805003485421608,-0.09473862188309767,-0.22652069521993534,-0.13178207333683767,10669967912.89091,35373629.690000005,0.8652056397917597
2022-06-11,XLM,Dino Coins,NONE,-0.3635854946072798,100.0,0.738901017227514,-0.22652069521993534,-0.09473862188309767,0.13178207333683767,7216429668.542691,78606699.33333333,0.8135832361213386
2022-06-11,ALGO,L1 Smart Contract,NONE,0.5272927096679704,100.0,0.6781682684441555,-0.21614268213272503,-0.11984294482649982,0.09629973730622521,10669967912.89091,35373629.690000005,0.8652056397917597
2022-06-11,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.1379088369885667,-0.12735954044872777,0.010549296539838937,1452500495.9648013,30175360.426666666,1.2219362318705451
2022-06-12,ALGO,Dino Coins,NONE,-0.4307802604162408,50.0,0.6805003485421608,-0.09879391166572093,-0.24054850492511803,-0.1417545932593971,10669967912.89091,34879069.95666667,0.8730849361516234
2022-06-12,XLM,Dino Coins,NONE,0.43078026041624007,100.0,0.738901017227514,-0.24054850492511803,-0.09879391166572093,0.1417545932593971,7216429668.542691,77377454.03333333,0.7817199902396798
2022-06-12,ALGO,L1 Smart Contract,NONE,0.19348654412095012,100.0,0.6781682684441555,-0.2757044517127972,-0.16302809171274812,0.1126763600000491,10669967912.89091,34879069.95666667,0.8730849361516234
2022-06-12,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.20384303812328597,-0.20039749231762227,0.0034455458056636967,1452500495.9648013,29860709.516666666,1.2199808039107225
2022-06-13,ALGO,Dino Coins,NONE,1.1301937599937446,50.0,0.6805003485421608,-0.2186355877042463,-0.29431024993654975,-0.07567466223230346,10669967912.89091,37581670.54333333,0.8711304703453627
2022-06-13,XLM,Dino Coins,NONE,-1.130193759993743,100.0,0.738901017227514,-0.29431024993654975,-0.2186355877042463,0.07567466223230346,7216429668.542691,81252574.36666666,0.8205236397817854
2022-06-13,ALGO,L1 Smart Contract,NONE,0.49615967850106873,100.0,0.6781682684441555,-0.32245247751499584,-0.2323186588499666,0.09013381866502923,10669967912.89091,37581670.54333333,0.8711304703453627
2022-06-13,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.2563057654246773,-0.27080671577399673,-0.01450095034931942,1452500495.9648013,32729248.186666664,1.2253856690238125
2022-06-14,ALGO,Dino Coins,NONE,-0.8966275624458001,50.0,0.6805003485421608,-0.17121760754379567,-0.2600993663310537,-0.08888175878725801,10669967912.89091,39185305.42,0.8493523413074872
2022-06-14,XLM,Dino Coins,NONE,0.8966275624457988,100.0,0.738901017227514,-0.2600993663310537,-0.17121760754379567,0.08888175878725801,7216429668.542691,84573005.2,0.8236769403608348
2022-06-14,ALGO,L1 Smart Contract,NONE,-0.583479299331992,100.0,0.6781682684441555,-0.31639798826523047,-0.2583548780751185,0.05804311019011199,10669967912.89091,39185305.42,0.8493523413074872
2022-06-14,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.24561543227384142,-0.23985993331697375,0.005755498956867666,1452500495.9648013,33682036.693333335,1.1495738231773491
2022-06-15,ALGO,Dino Coins,NONE,1.0007487293936477,50.0,0.6805003485421608,-0.06118580024987352,-0.12925182082129183,-0.0680660205714183,10669967912.89091,41009124.11,0.8968669077480917
2022-06-15,XLM,Dino Coins,NONE,-0.2210031050639166,100.0,0.738901017227514,-0.14662656233451243,-0.05324267142785255,0.09338389090665988,7216429668.542691,87976533.36666666,0.8386724785948623
2022-06-15,XTZ,Dino Coins,NONE,-0.4958863334842978,,0.6878210601376841,0.006735127322401668,-0.17548391072005465,-0.18221903804245632,4074322531.060932,5240193.954333333,0.7892473493649126
2022-06-15,ALGO,L1 Smart Contract,NONE,0.7539373917933542,100.0,0.6781682684441555,-0.2678852347676367,-0.1744047631233615,0.0934804716442752,10669967912.89091,41009124.11,0.8968669077480917
2022-06-15,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.17200400303270003,-0.19143807835759785,-0.019434075324897826,1452500495.9648013,34887252.27666666,1.1406195233173386
2022-06-16,ALGO,Dino Coins,NONE,-0.09414135260496882,50.0,0.6805003485421608,-0.1384803635112153,-0.19139758126616457,-0.052917217754949286,10669967912.89091,41512559.10333333,0.9145396912907058
2022-06-16,XLM,Dino Coins,NONE,0.24565766514085807,100.0,0.738901017227514,-0.20710945124987323,-0.12444084999747074,0.0826686012524025,7216429668.542691,90179258.63333334,0.8766425266102779
2022-06-16,XTZ,Dino Coins,NONE,-0.045933186775101664,,0.6878210601376841,-0.15501453981386182,-0.27964577076926445,-0.12463123095540263,4074322531.060932,5480827.837666666,0.848166387905157
2022-06-16,ALGO,L1 Smart Contract,NONE,0.40835772144616495,100.0,0.6781682684441555,-0.3804608561580396,-0.2484516795433871,0.1320091766146525,10669967912.89091,41512559.10333333,0.9145396912907058
2022-06-16,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.2704418889094805,-0.30240004625320316,-0.03195815734372265,1452500495.9648013,34776573.99333333,1.1478356443654205
2022-06-17,ALGO,Dino Coins,NONE,0.1914374814709756,50.0,0.6805003485421608,-0.13437800654696952,-0.18540803158432284,-0.05103002503735332,10669967912.89091,41216573.53666667,0.8519593735096342
2022-06-17,XLM,Dino Coins,NONE,-0.10665167783894898,100.0,0.738901017227514,-0.2031643012780412,-0.11894736510124304,0.08421693617679815,7216429668.542691,90565248.43333334,0.8328161340625547
2022-06-17,XTZ,Dino Coins,NONE,-0.011637026353483496,,0.6878210601376841,-0.11068339816336281,-0.23185551867620136,-0.12117212051283854,4074322531.060932,5567755.174333334,0.8541461901783814
2022-06-17,ALGO,L1 Smart Contract,NONE,0.32211644734876205,100.0,0.6781682684441555,-0.36188498868330543,-0.24658452468898662,0.11530046399431881,10669967912.89091,41216573.53666667,0.8519593735096342
2022-06-17,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.25088407662122614,-0.29416868285979636,-0.04328460623857022,1452500495.9648013,33737535.666666664,0.9956880050974016
2022-06-18,ALGO,Dino Coins,NONE,0.39611996154889156,50.0,0.6805003485421608,-0.23547544699129264,-0.24783594095083694,-0.012360493959544305,10669967912.89091,41542094.64666667,0.8432558575024529
2022-06-18,XLM,Dino Coins,NONE,0.4896238773789662,100.0,0.738901017227514,-0.2761166346577232,-0.20537754795751295,0.07073908670021023,7216429668.542691,91479598.3,0.834526225165618
2022-06-18,XTZ,Dino Coins,NONE,-0.5722570897006521,,0.6878210601376841,-0.13711733280179128,-0.28360237751019113,-0.14648504470839985,4074322531.060932,5778801.463333333,0.87185363586293
2022-06-18,ALGO,L1 Smart Contract,NONE,0.2979821303208076,100.0,0.6781682684441555,-0.396304411461765,-0.2705673310583343,0.12573708040343068,10669967912.89091,41542094.64666667,0.8432558575024529
2022-06-18,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.28676932176638403,-0.3382450481630177,-0.05147572639663367,1452500495.9648013,32135255.706666667,1.0008058132503823
2022-06-19,ALGO,Dino Coins,NONE,-0.15443553297801912,50.0,0.6805003485421608,-0.24912837131144783,-0.27658249304365634,-0.027454121732208514,10669967912.89091,41410399.46666667,0.8666254208944334
2022-06-19,XLM,Dino Coins,NONE,-0.3300981236325368,100.0,0.738901017227514,-0.29763535056785617,-0.2255762741190157,0.07205907644884046,7216429668.542691,92155761.1,0.8545337950584667
2022-06-19,XTZ,Dino Coins,NONE,0.37698411958786615,,0.6878210601376841,-0.06875040185877335,-0.2482214259587806,-0.17947102410000726,4074322531.060932,5947851.759333333,0.8987351279216851
2022-06-19,ALGO,L1 Smart Contract,NONE,-0.009022195129121337,100.0,0.6781682684441555,-0.3502159933629161,-0.21177789821023718,0.1384380951526789,10669967912.89091,41410399.46666667,0.8666254208944334
2022-06-19,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.24300485330546484,-0.29789210424541235,-0.05488725093994751,1452500495.9648013,31930535.493333332,1.015090550556534
2022-06-20,ALGO,Dino Coins,NONE,0.1814172289586026,100.0,0.6805003485421608,-0.2766893427126397,-0.25078835911599207,0.02590098359664761,10669967912.89091,41310983.36666667,0.8683772413348138
2022-06-20,XLM,Dino Coins,NONE,-1.1275266300455462,50.0,0.738901017227514,-0.2645582387454999,-0.2725379957572718,-0.007979757011771893,7216429668.542691,92728732.13333334,0.8480189584221686
2022-06-20,XTZ,Dino Coins,NONE,0.7015917679391311,,0.6878210601376841,-0.11079737880856044,-0.2512129072479947,-0.14041552843943428,4074322531.060932,6049830.807666666,0.8779819149802477
2022-06-20,ALGO,L1 Smart Contract,NONE,0.052351135599454514,100.0,0.6781682684441555,-0.33902569294431417,-0.18875646936376067,0.1502692235805535,10669967912.89091,41310983.36666667,0.8683772413348138
2022-06-20,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.23319070761750937,-0.29217135642870695,-0.05898064881119758,1452500495.9648013,31777321.669999998,1.0099714931588317
2022-06-21,ALGO,Dino Coins,NONE,0.638533813537956,100.0,0.6805003485421608,-0.19845067532768668,-0.17926784775722937,0.019182827570457306,10669967912.89091,41367990.736666664,0.8701561552890273
2022-06-21,XLM,Dino Coins,NONE,0.047935799813269626,50.0,0.738901017227514,-0.20697312590872308,-0.18470302796414018,0.0222700979445829,7216429668.542691,93458303.33333333,0.8409058460094361
2022-06-21,XTZ,Dino Coins,NONE,-0.43617572393793874,,0.6878210601376841,-0.07041494900525003,-0.21689657592699507,-0.14648162692174505,4074322531.060932,6091149.558333334,0.8779560498649847
2022-06-21,ALGO,L1 Smart Contract,NONE,-1.7846506347942477,100.0,0.6781682684441555,-0.2978808059281126,-0.2066517142703641,0.0912290916577485,10669967912.89091,41367990.736666664,0.8701561552890273
2022-06-21,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.21556760661055563,-0.2199841350979871,-0.004416528487431459,1452500495.9648013,32475185.9,1.061236801568192
2022-06-22,ALGO,Dino Coins,NONE,0.11209824548267432,50.0,0.6805003485421608,-0.2612177022838318,-0.23048701154418727,0.030730690739644517,10669967912.89091,40838581.45666667,0.8617549697996271
2022-06-22,XLM,Dino Coins,NONE,0.7826699703668172,100.0,0.738901017227514,-0.2658528557434606,-0.2297477711493512,0.03610508459410944,7216429668.542691,93919769.96666667,0.8306182809387523
2022-06-22,XTZ,Dino Coins,NONE,-0.5912213742155782,,0.6878210601376841,-0.11198186544879751,-0.2708996788276046,-0.15891781337880706,4074322531.060932,6108930.396,0.8832547107021042
2022-06-22,ALGO,L1 Smart Contract,NONE,0.28401325200378913,100.0,0.6781682684441555,-0.31868548472718583,-0.23377125290190748,0.08491423182527835,10669967912.89091,40838581.45666667,0.8617549697996271
2022-06-22,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.24526498060659718,-0.2616771677260361,-0.016412187119438926,1452500495.9648013,32895474.253333334,1.0657313820479335
2022-06-23,ALGO,Dino Coins,NONE,0.4261199192694657,100.0,0.6805003485421608,-0.23539969217225987,-0.14680257692985532,0.08859711524240454,10669967912.89091,40391200.70333333,0.8907515276565909
2022-06-23,XLM,Dino Coins,NONE,-0.7710805943038055,50.0,0.738901017227514,-0.18607095242919758,-0.21223853460469644,-0.02616758217549886,7216429668.542691,93578115.43333334,0.8358038807078493
2022-06-23,XTZ,Dino Coins,NONE,0.26055843364542025,,0.6878210601376841,-0.08016268722139519,-0.22444587563006302,-0.14428318840866783,4074322531.060932,6046819.806,0.9078183127070373
2022-06-23,ALGO,L1 Smart Contract,NONE,0.23665253017166435,100.0,0.6781682684441555,-0.28774000263854893,-0.2135349175738569,0.07420508506469203,10669967912.89091,40391200.70333333,0.8907515276565909
2022-06-23,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.1929690543086976,-0.2213807778747814,-0.02841172356608379,1452500495.9648013,32389413.746666666,1.0691467035804607
2022-06-24,ALGO,Dino Coins,NONE,-0.6975563344400374,100.0,0.6805003485421608,-0.16580520408681465,-0.12922593210081634,0.03657927198599831,10669967912.89091,40106005.019999996,0.8977994424758562
2022-06-24,XLM,Dino Coins,NONE,0.5531425985594417,50.0,0.738901017227514,-0.1598092293782405,-0.13444655893550705,0.025362670442733437,7216429668.542691,94877707.7,0.8697699263746519
2022-06-24,XTZ,Dino Coins,NONE,0.10530581162540195,,0.6878210601376841,0.007694415636662955,-0.1403351229523826,-0.14802953858904555,4074322531.060932,6038577.513,0.9314673118449727
2022-06-24,ALGO,L1 Smart Contract,NONE,0.010333068255855662,100.0,0.6781682684441555,-0.2667670295055664,-0.20189007817430227,0.06487695133126414,10669967912.89091,40106005.019999996,0.8977994424758562
2022-06-24,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.1604952067288392,-0.19452174761644192,-0.03402654088760271,1452500495.9648013,31635895.26333333,1.0755492181813027
2022-06-25,ALGO,Dino Coins,NONE,0.26572608142823084,100.0,0.6805003485421608,-0.16564207280164456,-0.1311715946264166,0.03447047817522797,10669967912.89091,39141557.333333336,0.8783951680541616
2022-06-25,XLM,Dino Coins,NONE,-0.48122334144344625,50.0,0.738901017227514,-0.16135039782380556,-0.14043878905063667,0.020911608773168888,7216429668.542691,94088087.66666667,0.8509092684874929
2022-06-25,XTZ,Dino Coins,NONE,0.16203848711826402,,0.6878210601376841,-0.06898726297827251,-0.15490282650669984,-0.08591556352842733,4074322531.060932,5917808.354333333,0.9260734340406275
2022-06-25,ALGO,L1 Smart Contract,NONE,0.10545617813380019,100.0,0.6781682684441555,-0.2527518917732243,-0.15554189796637097,0.09720999380685336,10669967912.89091,39141557.333333336,0.8783951680541616
2022-06-25,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.15571032747009883,-0.19686198024834134,-0.04115165277824251,1452500495.9648013,29764272.636666667,1.0476585130253413
2022-06-26,ALGO,Dino Coins,NONE,0.10024260430520036,50.0,0.6805003485421608,-0.22310063327412288,-0.22374180257141896,-0.0006411692972960736,10669967912.89091,38221491.96,0.8826847129781346
2022-06-26,XLM,Dino Coins,NONE,0.13918956967085236,100.0,0.738901017227514,-0.25346882812697913,-0.19358608949603284,0.059882738630946286,7216429668.542691,92528558.86666666,0.85981829439427
2022-06-26,XTZ,Dino Coins,NONE,-0.15634753190803213,,0.6878210601376841,-0.10242178559213488,-0.2325618762805709,-0.13014009068843602,4074322531.060932,5841829.012999999,0.9416353402310014
2022-06-26,ALGO,L1 Smart Contract,NONE,0.29806076021431427,100.0,0.6781682684441555,-0.31797852355371514,-0.2913734545108787,0.026605069042836438,10669967912.89091,38221491.96,0.8826847129781346
2022-06-26,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.205876011302755,-0.25830435257460893,-0.05242834127185392,1452500495.9648013,28628726.259999998,1.0643602609286158
2022-06-27,ALGO,Dino Coins,NONE,-1.081008588452986,50.0,0.6805003485421608,-0.16056236218441633,-0.19806813504676046,-0.03750577286234413,10669967912.89091,37832474.440000005,0.880230978656585
2022-06-27,XLM,Dino Coins,NONE,-1.682846190819811,100.0,0.738901017227514,-0.1881808215599745,-0.17659287675979796,0.011587944800176553,7216429668.542691,93029334.63333334,0.8586187533517523
2022-06-27,XTZ,Dino Coins,NONE,1.9234946387988103,,0.6878210601376841,0.01961150265643119,-0.01036702881826801,-0.0299785314746992,4074322531.060932,5900190.677666666,0.9886192470854599
2022-06-27,ALGO,L1 Smart Contract,NONE,-0.5306555386104409,100.0,0.6781682684441555,-0.3042892498458656,-0.2907845227758219,0.013504727070043687,10669967912.89091,37832474.440000005,0.880230978656585
2022-06-27,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.2073142078721799,-0.24617354587371143,-0.03885933800153152,1452500495.9648013,28469334.80666667,1.0643872656564672
2022-06-28,ALGO,Dino Coins,NONE,-0.1264242143602049,50.0,0.6805003485421608,-0.19953697036165474,-0.27555163742612676,-0.07601466706447202,10669967912.89091,37937384.166666664,0.8876061269457551
2022-06-28,XLM,Dino Coins,NONE,0.33143434985160436,100.0,0.738901017227514,-0.26612785230477887,-0.20791181534270453,0.058216036962074336,7216429668.542691,94065299.9,0.8416385363558955
2022-06-28,XTZ,Dino Coins,NONE,-0.13058158114104373,,0.6878210601376841,-0.060435253172235526,-0.10289588444685105,-0.04246063127461552,4074322531.060932,5967084.274,1.0005853960450592
2022-06-28,ALGO,L1 Smart Contract,NONE,-0.9039573519449104,100.0,0.6781682684441555,-0.23557385700520383,-0.23255849220097646,0.0030153648042273717,10669967912.89091,37937384.166666664,0.8876061269457551
2022-06-28,ROSE,L1 Smart Contract,NONE,,,0.6433797085493727,-0.25315836421482685,-0.2645946182604699,-0.01143625404564308,1452500495.9648013,28560146.096666668,1.0496861221331824
2022-06-29,ALGO,Dino Coins,NONE,-0.04936813260775305,50.0,0.6805003485421608,-0.22298576340003962,-0.2799297479048465,-0.056943984504806866,10669967912.89091,37835318.60333334,0.8274738403618449
2022-06-29,XLM,Dino Coins,NONE,-0.2687637992119075,100.0,0.738901017227514,-0.2658624812102739,-0.23650385892651382,0.029358622283760072,7216429668.542691,94239153.23333333,0.7955231469802697
2022-06-29,XTZ,Dino Coins,NONE,0.2558309719876877,,0.6878210601376841,-0.12598999178921066,-0.1781918752331173,-0.05220188344390664,4074322531.060932,5967774.831666667,0.9968821124329248
2022-06-29,ALGO,L1 Smart Contract,NONE,-1.0587509869879372,50.0,0.6781682684441555,-0.2612548309466526,-0.2799297479048465,-0.0186749169581939,10669967912.89091,37835318.60333334,0.8274738403618449
2022-06-29,ROSE,L1 Smart Contract,NONE,,100.0,0.6433797085493727,-0.2799297479048465,-0.2612548309466526,0.0186749169581939,1452500495.9648013,28465557.996666666,1.0017575022193819
2022-06-30,ALGO,Dino Coins,NONE,1.4087971475644574,100.0,0.6805003485421608,-0.18819439352464218,-0.17351789174297905,0.014676501781663132,10669967912.89091,37537935.879999995,0.8412691846079021
2022-06-30,XLM,Dino Coins,NONE,0.33051807598620514,50.0,0.738901017227514,-0.18916833128721855,-0.17987823090834876,0.009290100378869792,7216429668.542691,93700119.93333334,0.7816905496365198
2022-06-30,XTZ,Dino Coins,NONE,-1.1533128365537122,,0.6878210601376841,-0.08007125541608107,-0.17347270579237628,-0.09340145037629521,4074322531.060932,6008994.782666666,0.9908871221520409
2022-06-30,ALGO,L1 Smart Contract,SHORT,1.9171132554228547,100.0,0.6781682684441555,-0.24909123818072965,-0.17351789174297905,0.0755733464377506,10669967912.89091,37537935.879999995,0.8412691846079021
2022-06-30,ROSE,L1 Smart Contract,NONE,,50.0,0.6433797085493727,-0.17351789174297905,-0.24909123818072965,-0.0755733464377506,1452500495.9648013,27633453.39333333,0.9587023088202641
2022-07-01,ALGO,Dino Coins,NONE,0.11766345321130739,50.0,0.6805003485421608,-0.1605557370777254,-0.15279620065459032,0.007759536423135094,10669967912.89091,36874384.083333336,0.8256944713602633
2022-07-01,XLM,Dino Coins,NONE,0.12023863520801302,100.0,0.738901017227514,-0.17177637168506432,-0.14652349013678923,0.025252881548275097,7216429668.542691,93449352.23333333,0.7394780654166251
2022-07-01,XTZ,Dino Coins,NONE,-0.12985135108948806,,0.6878210601376841,-0.12245660254995105,-0.20902793609844839,-0.08657133354849733,4074322531.060932,6036987.276333333,0.985253964644844
2022-07-01,ALGO,L1 Smart Contract,NONE,-0.9160180247368336,100.0,0.6781682684441555,-0.18256761016811363,-0.15279620065459032,0.029771409513523306,10669967912.89091,36874384.083333336,0.8256944713602633
2022-07-01,ROSE,L1 Smart Contract,NONE,,50.0,0.6433797085493727,-0.15279620065459032,-0.18256761016811363,-0.029771409513523306,1452500495.9648013,26982782.186666667,0.8602543461583881
2022-07-02,ALGO,Dino Coins,NONE,-0.30602784809632566,100.0,0.6805003485421608,-0.0943769886170841,-0.07964246377703033,0.014734524840053775,10669967912.89091,36731765.196666665,0.8201993444190067
2022-07-02,XLM,Dino Coins,NONE,-1.272662859975055,50.0,0.738901017227514,-0.07794292125888314,-0.10915364582794529,-0.031210724569062154,7216429668.542691,92600954.6,0.7236276337103301
2022-07-02,XTZ,Dino Coins,NONE,1.0295156200390079,,0.6878210601376841,-0.11961367496274189,-0.1510975756320525,-0.031483900669310616,4074322531.060932,6109547.271333334,1.0002014423022263
2022-07-02,ALGO,L1 Smart Contract,NONE,0.020943798791162982,100.0,0.6781682684441555,-0.11026806261346478,-0.07964246377703033,0.030625598836434453,10669967912.89091,36731765.196666665,0.8201993444190067
2022-07-02,ROSE,L1 Smart Contract,NONE,,50.0,0.6433797085493727,-0.07964246377703033,-0.11026806261346478,-0.030625598836434453,1452500495.9648013,26849045.2,0.8568821171968385
2022-07-03,ALGO,Dino Coins,NONE,0.35384656822182114,50.0,0.6805003485421608,0.011842417454533294,-0.007365607390852347,-0.01920802484538564,10669967912.89091,36527676.970000006,0.8172676483956737
2022-07-03,XLM,Dino Coins,NONE,-0.035353737321553794,100.0,0.738901017227514,-0.01160036649484264,0.00034570385740351206,0.011946070352246152,7216429668.542691,89779080.03333333,0.7193416983047509
2022-07-03,XTZ,Dino Coins,NONE,-0.21046663642260718,,0.6878210601376841,-0.14000936370365247,-0.1585640031951353,-0.01855463949148284,4074322531.060932,6037684.0309999995,0.9996219933831612
2022-07-03,ALGO,L1 Smart Contract,NONE,0.45760071721274626,100.0,0.6781682684441555,-0.04104940225025544,-0.007365607390852347,0.03368379485940309,10669967912.89091,36527676.970000006,0.8172676483956737
2022-07-03,ROSE,L1 Smart Contract,NONE,,50.0,0.6433797085493727,-0.007365607390852347,-0.04104940225025544,-0.03368379485940309,1452500495.9648013,26712330.536666665,0.8544645023167139
2022-07-04,ALGO,Dino Coins,NONE,-0.09671298645711764,66.66666666666666,0.6805003485421608,-0.0014144532141603383,0.00938896787508714,0.010803421089247478,10669967912.89091,36718755.00666667,0.8214389271314095
2022-07-04,XLM,Dino Coins,NONE,-0.8446211159269872,33.33333333333333,0.738901017227514,0.019174840998398723,-0.03235602572251273,-0.05153086672091145,7216429668.542691,88410914.13333334,0.7237026079643449
2022-07-04,XTZ,Dino Coins,NONE,0.5933560392545049,100.0,0.6878210601376841,-0.010966788982832099,0.02253497033840146,0.03350175932123356,4074322531.060932,5949026.642666666,1.0128435262754196
2022-07-04,ALGO,L1 Smart Contract,NONE,-0.928555279808619,100.0,0.6781682684441555,-0.024253464427049454,0.00938896787508714,0.03364243230213659,10669967912.89091,36718755.00666667,0.8214389271314095
2022-07-04,ROSE,L1 Smart Contract,NONE,,50.0,0.6433797085493727,0.00938896787508714,-0.024253464427049454,-0.03364243230213659,1452500495.9648013,26818184.39333333,0.8722579228112551
2022-07-05,ALGO,Dino Coins,NONE,0.19168261220067465,66.66666666666666,0.6805003485421608,-0.09572791310731077,-0.11497925750593274,-0.019251344398621972,10669967912.89091,36688921.93333332,0.8250833009529664
2022-07-05,XLM,Dino Coins,NONE,0.13938335505007587,33.33333333333333,0.738901017227514,-0.09150891165979913,-0.12475854629423822,-0.033249634634439085,7216429668.542691,88807982.0,0.7260893901002196
2022-07-05,XTZ,Dino Coins,NONE,-0.22289197536587887,100.0,0.6878210601376841,-0.11928252272551465,-0.07295342814200745,0.0463290945835072,4074322531.060932,5873085.717000001,1.016277458783478
2022-07-05,ALGO,L1 Smart Contract,NONE,-0.35257786417997616,50.0,0.6781682684441555,-0.11056695966428842,-0.11497925750593274,-0.004412297841644319,10669967912.89091,36688921.93333332,0.8250833009529664
2022-07-05,ROSE,L1 Smart Contract,NONE,,100.0,0.6433797085493727,-0.11497925750593274,-0.11056695966428842,0.004412297841644319,1452500495.9648013,27004774.74,0.8733223272885112
2022-07-06,ALGO,Dino Coins,NONE,-0.46489192930472,66.66666666666666,0.6805003485421608,0.05032173207930968,0.014510214235067265,-0.03581151784424241,10669967912.89091,36571052.77666666,0.8068207682565669
2022-07-06,XLM,Dino Coins,NONE,-0.7435912284151649,33.33333333333333,0.738901017227514,0.06203239383982262,-0.009393608059567349,-0.07142600189938997,7216429668.542691,87854329.43333334,0.7270244793737561
2022-07-06,XTZ,Dino Coins,NONE,0.8826964174026078,100.0,0.6878210601376841,0.0031377401160150864,0.10474039714229644,0.10160265702628135,4074322531.060932,5774951.7979999995,1.0250724451625366
2022-07-06,ALGO,L1 Smart Contract,NONE,-0.8937836313529998,50.0,0.6781682684441555,0.07127743651538454,0.014510214235067265,-0.056767222280317275,10669967912.89091,36571052.77666666,0.8068207682565669
2022-07-06,ROSE,L1 Smart Contract,NONE,,100.0,0.6433797085493727,0.014510214235067265,0.07127743651538454,0.056767222280317275,1452500495.9648013,26757043.233333334,0.8804655557022972
2022-07-07,ALGO,Dino Coins,NONE,0.6221761303069677,66.66666666666666,0.6805003485421608,0.05363212484235724,0.02486405735352437,-0.02876806748883287,10669967912.89091,36533183.53,0.8144687898701733
2022-07-07,XLM,Dino Coins,NONE,0.1869265628453589,33.33333333333333,0.738901017227514,0.06346711204622446,0.004294879825297082,-0.05917223222092738,7216429668.542691,86454183.06666666,0.7368953155039003
2022-07-07,XTZ,Dino Coins,NONE,-0.4729637398876061,100.0,0.6878210601376841,0.015185797580456795,0.09640306008571153,0.08121726250525474,4074322531.060932,5447399.711999999,0.9367390795143853
2022-07-07,ALGO,L1 Smart Contract,NONE,0.22751994986460036,50.0,0.6781682684441555,0.08133621363138777,0.02486405735352437,-0.056472156277863395,10669967912.89091,36533183.53,0.8144687898701733
