date,symbol,market_cap
2021-08-23,GRT/USD,1277306805.4218001
2021-08-24,GRT/USD,1144643284.0863001
2021-08-25,GRT/USD,1184878323.8904002
2021-08-26,GRT/USD,1077252706.5816
2021-08-27,GRT/USD,1150124218.3011
2021-08-28,GRT/USD,1141778250.2921999
2021-08-29,GRT/USD,1140158883.3651
2021-08-30,GRT/USD,1060062503.817
2021-08-31,GRT/USD,1066415404.8386999
2021-09-01,GRT/USD,1149376818.1808999
2021-09-02,GRT/USD,1129072448.2488
2021-09-03,GRT/USD,1137667549.6311
2021-09-04,GRT/USD,1184629190.517
2021-09-05,GRT/USD,1275189171.7479
2021-09-06,GRT/USD,1326136946.6082
2021-09-07,GRT/USD,1037391366.8376
2021-09-08,GRT/USD,1025183831.5409999
2021-09-09,GRT/USD,1065543438.0318
2021-09-10,GRT/USD,1006498828.536
2021-09-11,GRT/USD,1087716308.2644
2021-09-12,GRT/USD,1148878551.4341
2021-09-13,GRT/USD,1046983001.7135
2021-09-14,GRT/USD,1071148938.9333
2021-09-15,GRT/USD,1131688348.6694999
2021-09-16,GRT/USD,1066664538.2120999
2021-09-17,GRT/USD,1019827464.0129
2021-09-18,GRT/USD,1040131833.9449999
2021-09-19,GRT/USD,1013972829.7379999
2021-09-20,GRT/USD,871842240.2133
2021-09-21,GRT/USD,818153998.2456001
2021-09-22,GRT/USD,927523549.1682
2021-09-23,GRT/USD,914444047.0647
2021-09-24,GRT/USD,863247138.831
2021-09-25,GRT/USD,850541336.7875999
2021-09-26,GRT/USD,838707501.5511
2021-09-27,GRT/USD,824133199.2071999
2021-09-28,GRT/USD,782777059.2227999
2021-09-29,GRT/USD,788631693.4977
2021-09-30,GRT/USD,804576229.3953
2021-10-01,GRT/USD,880686474.969
2021-10-02,GRT/USD,904852412.1888001
2021-10-03,GRT/USD,918305614.3524
2021-10-04,GRT/USD,891523776.7119
2021-10-05,GRT/USD,943094385.0057
2021-10-06,GRT/USD,894139677.1326
2021-10-07,GRT/USD,898873211.2272
2021-10-08,GRT/USD,886914809.3039999
2021-10-09,GRT/USD,926776149.048
2021-10-10,GRT/USD,849295669.9205999
2021-10-11,GRT/USD,846928902.8733
2021-10-12,GRT/USD,841946235.4052999
2021-10-13,GRT/USD,881184741.7158
2021-10-14,GRT/USD,892022043.4587
2021-10-15,GRT/USD,1014595663.1715
2021-10-16,GRT/USD,995910660.1665
2021-10-17,GRT/USD,967634022.2856001
2021-10-18,GRT/USD,958042387.4097
2021-10-19,GRT/USD,971620156.26
2021-10-20,GRT/USD,1088712841.758
2021-10-21,GRT/USD,1165321354.0785
2021-10-22,GRT/USD,1123217813.9738998
2021-10-23,GRT/USD,1104034544.2221
2021-10-24,GRT/USD,1170677721.6066
2021-10-25,GRT/USD,1292379374.5125
2021-10-26,GRT/USD,1344946516.2999
2021-10-27,GRT/USD,1161086086.7307
2021-10-28,GRT/USD,1171798821.7869
2021-10-29,GRT/USD,1209916227.9171
2021-10-30,GRT/USD,1147508317.8804
2021-10-31,GRT/USD,1302095576.0751
2021-11-01,GRT/USD,1236324365.4975
2021-11-02,GRT/USD,1238691132.5448
2021-11-03,GRT/USD,1231590831.4029
2021-11-04,GRT/USD,1312310044.3845
2021-11-05,GRT/USD,1328752847.0289
2021-11-06,GRT/USD,1323271912.8141
2021-11-07,GRT/USD,1389665956.8251998
2021-11-08,GRT/USD,1414454727.4785
2021-11-09,GRT/USD,1505139275.3960998
2021-11-10,GRT/USD,1353666184.3689
2021-11-11,GRT/USD,1383935889.237
2021-11-12,GRT/USD,1338842748.6516
2021-11-13,GRT/USD,1365873719.6655
2021-11-14,GRT/USD,1329126547.089
2021-11-15,GRT/USD,1269459104.1597
2021-11-16,GRT/USD,1147757451.2538
2021-11-17,GRT/USD,1164947654.0184
2021-11-18,GRT/USD,1079993173.689
2021-11-19,GRT/USD,1192227758.4057
2021-11-20,GRT/USD,1203563326.8954
2021-11-21,GRT/USD,1148629418.0607
2021-11-22,GRT/USD,1092574409.0457
2021-11-23,GRT/USD,1122844113.9138
2021-11-24,GRT/USD,1079619473.6289
2021-11-25,GRT/USD,1147383751.1937
2021-11-26,GRT/USD,1070152405.4397
2021-11-27,GRT/USD,1289888040.7785
2021-11-28,GRT/USD,1254386535.0689998
2021-11-29,GRT/USD,1201071993.1613998
2021-11-30,GRT/USD,1150871618.4213002
2021-12-01,GRT/USD,1150996185.108
2021-12-02,GRT/USD,1119854513.433
2021-12-03,GRT/USD,1072643739.1737
2021-12-04,GRT/USD,916312547.3652
2021-12-05,GRT/USD,857143371.1827
2021-12-06,GRT/USD,879689941.4754001
2021-12-07,GRT/USD,859261004.8565999
2021-12-08,GRT/USD,951938619.7614
2021-12-09,GRT/USD,852409837.0881001
2021-12-10,GRT/USD,797102228.1933
2021-12-11,GRT/USD,835967034.4437001
2021-12-12,GRT/USD,853281803.8950001
2021-12-13,GRT/USD,745282486.5261
2021-12-14,GRT/USD,795482861.2662
2021-12-15,GRT/USD,797226794.88
2021-12-16,GRT/USD,764964023.0246999
2021-12-17,GRT/USD,734445184.7832
2021-12-18,GRT/USD,753503887.8483
2021-12-19,GRT/USD,807441263.1894
2021-12-20,GRT/USD,775053924.6474
2021-12-21,GRT/USD,884049775.5099
2021-12-22,GRT/USD,864991072.4448
2021-12-23,GRT/USD,913821213.6312001
2021-12-24,GRT/USD,868229806.2989999
2021-12-25,GRT/USD,896755577.5533
2021-12-26,GRT/USD,916063413.9918001
2021-12-27,GRT/USD,918679314.4125
2021-12-28,GRT/USD,829489566.7353001
2021-12-29,GRT/USD,788382560.1243
2021-12-30,GRT/USD,805448196.2021999
2021-12-31,GRT/USD,799842695.3007
2022-01-01,GRT/USD,827994766.4949
2022-01-02,GRT/USD,3190194862.8
2022-01-03,GRT/USD,3103896908.64
2022-01-04,GRT/USD,3199154759.68
2022-01-05,GRT/USD,2969970028.96
2022-01-06,GRT/USD,3001565454.7999997
2022-01-07,GRT/USD,2799260414.7200003
2022-01-08,GRT/USD,2703059416.6400003
2022-01-09,GRT/USD,2754460930.3199997
2022-01-10,GRT/USD,2558286346.0
2022-01-11,GRT/USD,2683724902.32
2022-01-12,GRT/USD,2802089855.8399997
2022-01-13,GRT/USD,2693156372.7200003
2022-01-14,GRT/USD,2731353827.84
2022-01-15,GRT/USD,2804919296.96
2022-01-16,GRT/USD,2778511179.8399997
2022-01-17,GRT/USD,2583279742.56
2022-01-18,GRT/USD,2503583817.6800003
2022-01-19,GRT/USD,2472931538.88
2022-01-20,GRT/USD,2358339173.52
2022-01-21,GRT/USD,2058889988.32
2022-01-22,GRT/USD,1963160563.76
2022-01-23,GRT/USD,1957501681.5200002
2022-01-24,GRT/USD,1854227080.6399999
2022-01-25,GRT/USD,1954672240.3999999
2022-01-26,GRT/USD,1908458035.44
2022-01-27,GRT/USD,1911759050.08
2022-01-28,GRT/USD,1952785946.3200002
2022-01-29,GRT/USD,1935337726.08
2022-01-30,GRT/USD,1884879359.44
2022-01-31,GRT/USD,1928735696.8
2022-02-01,GRT/USD,2071622473.3600001
2022-02-02,GRT/USD,1908929608.96
2022-02-03,GRT/USD,1917889505.84
2022-02-04,GRT/USD,2077752929.12
2022-02-05,GRT/USD,2113120943.12
2022-02-06,GRT/USD,2230542749.6
2022-02-07,GRT/USD,2388519878.7999997
2022-02-08,GRT/USD,2235730058.32
2022-02-09,GRT/USD,2299864057.04
2022-02-10,GRT/USD,2176311794.8
2022-02-11,GRT/USD,1971648887.1200001
2022-02-12,GRT/USD,1976364622.32
2022-02-13,GRT/USD,1913173770.64
2022-02-14,GRT/USD,1905628594.3200002
2022-02-15,GRT/USD,2325800600.6400003
2022-02-16,GRT/USD,2297506189.44
2022-02-17,GRT/USD,2060304708.88
2022-02-18,GRT/USD,1945712343.5200002
2022-02-19,GRT/USD,1967404725.44
2022-02-20,GRT/USD,1847153477.84
2022-02-21,GRT/USD,1684460613.44
2022-02-22,GRT/USD,1802825566.9599998
2022-02-23,GRT/USD,1667483966.72
2022-02-24,GRT/USD,1706152995.3600001
2022-02-25,GRT/USD,1702851980.7199998
2022-02-26,GRT/USD,1643905290.72
2022-02-27,GRT/USD,1585901747.76
2022-02-28,GRT/USD,1778775317.4399998
2022-03-01,GRT/USD,1769815420.5600002
2022-03-02,GRT/USD,1764628111.84
2022-03-03,GRT/USD,1718885480.3999999
2022-03-04,GRT/USD,1603349968.0
2022-03-05,GRT/USD,1636831687.92
2022-03-06,GRT/USD,1551476880.8
2022-03-07,GRT/USD,1555249468.9599998
2022-03-08,GRT/USD,1580714439.04
2022-03-09,GRT/USD,1633059099.76
2022-03-10,GRT/USD,1534971807.6000001
2022-03-11,GRT/USD,1503847955.28
2022-03-12,GRT/USD,1501961661.2
2022-03-13,GRT/USD,1575527130.32
2022-03-14,GRT/USD,1723601215.6
2022-03-15,GRT/USD,2008431621.68
2022-03-16,GRT/USD,2145659516.0
2022-03-17,GRT/USD,1931093564.3999999
2022-03-18,GRT/USD,1937224020.16
2022-03-19,GRT/USD,1937695593.6799998
2022-03-20,GRT/USD,1840551448.56
2022-03-21,GRT/USD,1941939755.36
2022-03-22,GRT/USD,1935809299.6
2022-03-23,GRT/USD,2001358018.88
2022-03-24,GRT/USD,2074923488.0
2022-03-25,GRT/USD,1928735696.8
2022-03-26,GRT/USD,1937695593.6799998
2022-03-27,GRT/USD,2033896591.76
2022-03-28,GRT/USD,2043799635.68
2022-03-29,GRT/USD,2302221924.6400003
2022-03-30,GRT/USD,2275342234.0
2022-03-31,GRT/USD,2215452396.96
2022-04-01,GRT/USD,2289017866.08
2022-04-02,GRT/USD,2448409715.84
2022-04-03,GRT/USD,2439921392.48
2022-04-04,GRT/USD,2322971159.52
2022-04-05,GRT/USD,2167351897.92
2022-04-06,GRT/USD,1945240770.0
2022-04-07,GRT/USD,2034839738.8
2022-04-08,GRT/USD,1859885962.8799999
2022-04-09,GRT/USD,1914116917.6799998
2022-04-10,GRT/USD,1811785463.84
2022-04-11,GRT/USD,1645320011.28
2022-04-12,GRT/USD,1758969229.6
2022-04-13,GRT/USD,1809899169.76
2022-04-14,GRT/USD,1716056039.28
2022-04-15,GRT/USD,1738219994.72
2022-04-16,GRT/USD,1708039289.44
2022-04-17,GRT/USD,1643905290.72
2022-04-18,GRT/USD,1708510862.96
2022-04-19,GRT/USD,1703323554.24
2022-04-20,GRT/USD,1711811877.6
2022-04-21,GRT/USD,1669370260.8
2022-04-22,GRT/USD,1667483966.72
2022-04-23,GRT/USD,1669370260.8
2022-04-24,GRT/USD,1685403760.48
2022-04-25,GRT/USD,1699550966.08
2022-04-26,GRT/USD,1589674335.92
2022-04-27,GRT/USD,1733975833.0400002
2022-04-28,GRT/USD,1689647922.16
2022-04-29,GRT/USD,1651922040.56
2022-04-30,GRT/USD,1446315985.84
2022-05-01,GRT/USD,1486871308.5600002
2022-05-02,GRT/USD,1451031721.04
2022-05-03,GRT/USD,1504791102.32
2022-05-04,GRT/USD,1621269761.76
2022-05-05,GRT/USD,1420379442.24
2022-05-06,GRT/USD,1392085031.0400002
2022-05-07,GRT/USD,1376051531.3600001
2022-05-08,GRT/USD,1411419545.3600001
2022-05-09,GRT/USD,1126589139.28
2022-05-10,GRT/USD,1159127712.1599998
2022-05-11,GRT/USD,715377029.84
2022-05-12,GRT/USD,630493796.24
2022-05-13,GRT/USD,699343530.16
2022-05-14,GRT/USD,907307452.4799999
2022-05-15,GRT/USD,940789172.4000001
2022-05-16,GRT/USD,818651630.72
2022-05-17,GRT/USD,847889188.9599999
2022-05-18,GRT/USD,740841999.92
2022-05-19,GRT/USD,755932352.56
2022-05-20,GRT/USD,710189721.12
2022-05-21,GRT/USD,743671441.0400001
2022-05-22,GRT/USD,767721690.56
2022-05-23,GRT/USD,729052661.92
2022-05-24,GRT/USD,729524235.44
2022-05-25,GRT/USD,712547588.72
2022-05-26,GRT/USD,649828310.5600001
2022-05-27,GRT/USD,640868413.68
2022-05-28,GRT/USD,647942016.48
2022-05-29,GRT/USD,671520692.48
2022-05-30,GRT/USD,738484132.3199999
2022-05-31,GRT/USD,770551131.68
2022-06-01,GRT/USD,692741500.88
2022-06-02,GRT/USD,717734897.44
2022-06-03,GRT/USD,695570942.0
2022-06-04,GRT/USD,776210013.92
2022-06-05,GRT/USD,735654691.2
2022-06-06,GRT/USD,747444029.2
2022-06-07,GRT/USD,729524235.44
2022-06-08,GRT/USD,702644544.8
2022-06-09,GRT/USD,696514089.04
2022-06-10,GRT/USD,646055722.4000001
2022-06-11,GRT/USD,580978576.64
2022-06-12,GRT/USD,526276048.32
2022-06-13,GRT/USD,502697372.32
2022-06-14,GRT/USD,491379607.84000003
2022-06-15,GRT/USD,528162342.40000004
2022-06-16,GRT/USD,458841034.96
2022-06-17,GRT/USD,464028343.68
2022-06-18,GRT/USD,465443064.24
2022-06-19,GRT/USD,484777578.56
2022-06-20,GRT/USD,489021740.24
2022-06-21,GRT/USD,516373004.4
2022-06-22,GRT/USD,493265901.92
2022-06-23,GRT/USD,525804474.8
2022-06-24,GRT/USD,545610562.64
2022-06-25,GRT/USD,549383150.8000001
2022-06-26,GRT/USD,509299401.6
2022-06-27,GRT/USD,508356254.56000006
2022-06-28,GRT/USD,471101946.48
2022-06-29,GRT/USD,446108549.92
2022-06-30,GRT/USD,450352711.6
2022-07-01,GRT/USD,434319211.92
2022-07-02,GRT/USD,444222255.84000003
2022-07-03,GRT/USD,445636976.4
2022-07-04,GRT/USD,461670476.08
2022-07-05,GRT/USD,455068446.8
2022-07-06,GRT/USD,464971490.71999997
2022-07-07,GRT/USD,483834431.52
2022-07-08,GRT/USD,468272505.36
2022-07-09,GRT/USD,497510063.59999996
2022-07-10,GRT/USD,471101946.48
2022-07-11,GRT/USD,431489770.8
2022-07-12,GRT/USD,412155256.48
2022-07-13,GRT/USD,442335961.76
2022-07-14,GRT/USD,453182152.72
2022-07-15,GRT/USD,464971490.71999997
2022-07-16,GRT/USD,477232402.24
2022-07-17,GRT/USD,461670476.08
2022-07-18,GRT/USD,519202445.52000004
2022-07-19,GRT/USD,540894827.4399999
2022-07-20,GRT/USD,493737475.44
2022-07-21,GRT/USD,504583666.4
2022-07-22,GRT/USD,489493313.76
2022-07-23,GRT/USD,499867931.2
2022-07-24,GRT/USD,494209048.96000004
2022-07-25,GRT/USD,451295858.64
2022-07-26,GRT/USD,458369461.44
2022-07-27,GRT/USD,524389754.23999995
2022-07-28,GRT/USD,541366400.96
2022-07-29,GRT/USD,600313090.96
2022-07-30,GRT/USD,622005472.88
2022-07-31,GRT/USD,603614105.6
2022-08-01,GRT/USD,582864870.72
2022-08-02,GRT/USD,550797871.36
2022-08-03,GRT/USD,556456753.6
2022-08-04,GRT/USD,566831371.04
2022-08-05,GRT/USD,617761311.2
2022-08-06,GRT/USD,602670958.56
2022-08-07,GRT/USD,605028826.16
2022-08-08,GRT/USD,703116118.32
2022-08-09,GRT/USD,658316633.92
2022-08-10,GRT/USD,689440486.24
2022-08-11,GRT/USD,671049118.96
2022-08-12,GRT/USD,694156221.4399999
2022-08-13,GRT/USD,679537442.32
2022-08-14,GRT/USD,656901913.36
2022-08-15,GRT/USD,632851663.84
2022-08-16,GRT/USD,613517149.52
2022-08-17,GRT/USD,578149135.52
2022-08-18,GRT/USD,541837974.48
2022-08-19,GRT/USD,497510063.59999996
2022-08-20,GRT/USD,485249152.08000004
2022-08-21,GRT/USD,509299401.6
2022-08-22,GRT/USD,523918180.72
2022-08-23,GRT/USD,536650665.76
2022-08-24,GRT/USD,540423253.92
2022-08-25,GRT/USD,546553709.6800001
2022-08-26,GRT/USD,482891284.48
2022-08-27,GRT/USD,488078593.2
2022-08-28,GRT/USD,467800931.84
2022-08-29,GRT/USD,501282651.76000005
2022-08-30,GRT/USD,485720725.59999996
2022-08-31,GRT/USD,483362858.0
2022-09-01,GRT/USD,494680622.47999996
2022-09-02,GRT/USD,485720725.59999996
2022-09-03,GRT/USD,480061843.36
2022-09-04,GRT/USD,492794328.4
2022-09-05,GRT/USD,490436460.79999995
2022-09-06,GRT/USD,460727329.03999996
2022-09-07,GRT/USD,490436460.79999995
2022-09-08,GRT/USD,491379607.84000003
2022-09-09,GRT/USD,530991783.52000004
2022-09-10,GRT/USD,553627312.48
2022-09-11,GRT/USD,550326297.84
2022-09-12,GRT/USD,605500399.68
2022-09-13,GRT/USD,510242548.64000005
2022-09-14,GRT/USD,530991783.52000004
2022-09-15,GRT/USD,511657269.2
2022-09-16,GRT/USD,498924784.16
2022-09-17,GRT/USD,513071989.76
2022-09-18,GRT/USD,471573520.0
2022-09-19,GRT/USD,477232402.24
2022-09-20,GRT/USD,455068446.8
2022-09-21,GRT/USD,439506520.64000005
2022-09-22,GRT/USD,472516667.03999996
2022-09-23,GRT/USD,484777578.56
2022-09-24,GRT/USD,474402961.12
2022-09-25,GRT/USD,477232402.24
2022-09-26,GRT/USD,483362858.0
2022-09-27,GRT/USD,467329358.32
2022-09-28,GRT/USD,465443064.24
2022-09-29,GRT/USD,467329358.32
2022-09-30,GRT/USD,465443064.24
2022-10-01,GRT/USD,459784182.0
2022-10-02,GRT/USD,445165402.88
2022-10-03,GRT/USD,460727329.03999996
2022-10-04,GRT/USD,476289255.20000005
2022-10-05,GRT/USD,472045093.52
2022-10-06,GRT/USD,466386211.28000003
2022-10-07,GRT/USD,460727329.03999996
2022-10-08,GRT/USD,454125299.76
2022-10-09,GRT/USD,454125299.76
2022-10-10,GRT/USD,429603476.72
2022-10-11,GRT/USD,417814138.71999997
2022-10-12,GRT/USD,412626830.0
2022-10-13,GRT/USD,414513124.08000004
2022-10-14,GRT/USD,402252212.56
2022-10-15,GRT/USD,399422771.44
2022-10-16,GRT/USD,404610080.16
2022-10-17,GRT/USD,408854241.84
2022-10-18,GRT/USD,391406021.6
2022-10-19,GRT/USD,373486227.84000003
2022-10-20,GRT/USD,367355772.08
2022-10-21,GRT/USD,371128360.24
2022-10-22,GRT/USD,369242066.15999997
2022-10-23,GRT/USD,377730389.52000004
2022-10-24,GRT/USD,375844095.43999994
2022-10-25,GRT/USD,381031404.15999997
2022-10-26,GRT/USD,388576580.48
2022-10-27,GRT/USD,376315668.96
2022-10-28,GRT/USD,387161859.92
2022-10-29,GRT/USD,396593330.32
2022-10-30,GRT/USD,393763889.20000005
2022-10-31,GRT/USD,396593330.32
2022-11-01,GRT/USD,387161859.92
2022-11-02,GRT/USD,383389271.76
2022-11-03,GRT/USD,409325815.36
2022-11-04,GRT/USD,447523270.48
2022-11-05,GRT/USD,464028343.68
2022-11-06,GRT/USD,424887741.52
2022-11-07,GRT/USD,426302462.08
2022-11-08,GRT/USD,356509581.12
2022-11-09,GRT/USD,274455788.64
2022-11-10,GRT/USD,327272022.88
2022-11-11,GRT/USD,311710096.72
2022-11-12,GRT/USD,292847155.92
2022-11-13,GRT/USD,290017714.8
2022-11-14,GRT/USD,300863905.76
2022-11-15,GRT/USD,302278626.32
2022-11-16,GRT/USD,290017714.8
2022-11-17,GRT/USD,284830406.08
2022-11-18,GRT/USD,284830406.08
2022-11-19,GRT/USD,282000964.96
2022-11-20,GRT/USD,267853759.36
2022-11-21,GRT/USD,253234980.23999998
2022-11-22,GRT/USD,258893862.48
2022-11-23,GRT/USD,293318729.44
2022-11-24,GRT/USD,294261876.47999996
2022-11-25,GRT/USD,294733450.0
2022-11-26,GRT/USD,297091317.6
2022-11-27,GRT/USD,295676597.04
2022-11-28,GRT/USD,293318729.44
2022-11-29,GRT/USD,294733450.0
2022-11-30,GRT/USD,304636493.92
2022-12-01,GRT/USD,303693346.88
2022-12-02,GRT/USD,306051214.48
2022-12-03,GRT/USD,296148170.56
2022-12-04,GRT/USD,301335479.28
2022-12-05,GRT/USD,301807052.8
2022-12-06,GRT/USD,302750199.84
2022-12-07,GRT/USD,290960861.84
2022-12-08,GRT/USD,299920758.72
2022-12-09,GRT/USD,308409082.08
2022-12-10,GRT/USD,340947654.96000004
2022-12-11,GRT/USD,326800449.36
2022-12-12,GRT/USD,321141567.11999995
2022-12-13,GRT/USD,316897405.44
2022-12-14,GRT/USD,309823802.64
2022-12-15,GRT/USD,300863905.76
2022-12-16,GRT/USD,265495891.76000002
2022-12-17,GRT/USD,273512641.6
2022-12-18,GRT/USD,271626347.52
2022-12-19,GRT/USD,259365436.0
2022-12-20,GRT/USD,270211626.96
2022-12-21,GRT/USD,270683200.48
2022-12-22,GRT/USD,275398935.68
2022-12-23,GRT/USD,275398935.68
2022-12-24,GRT/USD,272097921.04
2022-12-25,GRT/USD,272569494.56
2022-12-26,GRT/USD,282944112.0
2022-12-27,GRT/USD,279643097.36
2022-12-28,GRT/USD,263138024.16
2022-12-29,GRT/USD,259365436.0
2022-12-30,GRT/USD,260308583.04
2022-12-31,GRT/USD,261251730.07999998
2023-01-01,GRT/USD,491953477.6575076
2023-01-02,GRT/USD,518993473.76988834
2023-01-03,GRT/USD,523354763.46543366
2023-01-04,GRT/USD,532077342.8565242
2023-01-05,GRT/USD,529460569.039197
2023-01-06,GRT/USD,540799922.2476147
2023-01-07,GRT/USD,559117338.968905
2023-01-08,GRT/USD,609708299.4372302
2023-01-09,GRT/USD,616686362.9501027
2023-01-10,GRT/USD,635876037.610502
2023-01-11,GRT/USD,628897974.0976294
2023-01-12,GRT/USD,638492811.427829
2023-01-13,GRT/USD,668149581.357537
2023-01-14,GRT/USD,717868283.8867532
2023-01-15,GRT/USD,741419248.2426977
2023-01-16,GRT/USD,711762478.3129898
2023-01-17,GRT/USD,706528930.6783354
2023-01-18,GRT/USD,649832164.6362468
2023-01-19,GRT/USD,680361192.5050638
2023-01-20,GRT/USD,730952152.973389
2023-01-21,GRT/USD,719612799.7649713
2023-01-22,GRT/USD,723974089.4605166
2023-01-23,GRT/USD,782415371.3808234
2023-01-24,GRT/USD,780670855.5026052
2023-01-25,GRT/USD,798988272.2238954
2023-01-26,GRT/USD,802477303.9803315
2023-01-27,GRT/USD,833878589.7882577
2023-01-28,GRT/USD,808583109.554095
2023-01-29,GRT/USD,840856653.30113
2023-01-30,GRT/USD,759736664.9639878
2023-01-31,GRT/USD,772820534.0506237
2023-02-01,GRT/USD,811199883.3714222
2023-02-02,GRT/USD,830389558.0318215
2023-02-03,GRT/USD,861790843.8397474
2023-02-04,GRT/USD,991757276.7669967
2023-02-05,GRT/USD,1158358543.1368265
2023-02-06,GRT/USD,1126957257.3289006
2023-02-07,GRT/USD,1817785545.103273
2023-02-08,GRT/USD,1526451393.440848
2023-02-09,GRT/USD,1288324976.064076
2023-02-10,GRT/USD,1453181726.5556874
2023-02-11,GRT/USD,1409568829.6002345
2023-02-12,GRT/USD,1347638515.9234917
2023-02-13,GRT/USD,1289197234.0031848
2023-02-14,GRT/USD,1476732690.911632
2023-02-15,GRT/USD,1611060413.5344267
2023-02-16,GRT/USD,1426141730.4433067
2023-02-17,GRT/USD,1464521079.764105
2023-02-18,GRT/USD,1547385583.9794655
2023-02-19,GRT/USD,1472371401.2160866
2023-02-20,GRT/USD,1492433333.815595
2023-02-21,GRT/USD,1461032048.007669
2023-02-22,GRT/USD,1426141730.4433067
2023-02-23,GRT/USD,1403463024.0264711
2023-02-24,GRT/USD,1350255289.7408187
2023-02-25,GRT/USD,1299664329.2724936
2023-02-26,GRT/USD,1400846250.209144
2023-02-27,GRT/USD,1372933996.1576543
2023-02-28,GRT/USD,1330193357.1413105
2023-03-01,GRT/USD,1394740444.6353805
2023-03-02,GRT/USD,1349383031.80171
2023-03-03,GRT/USD,1283091428.4294217
2023-03-04,GRT/USD,1236861757.6566417
2023-03-05,GRT/USD,1226394662.387333
2023-03-06,GRT/USD,1243839821.169514
2023-03-07,GRT/USD,1199354666.2749522
2023-03-08,GRT/USD,1092066939.7645383
2023-03-09,GRT/USD,1018797272.8793775
2023-03-10,GRT/USD,1018797272.8793775
2023-03-11,GRT/USD,1002224372.0363054
2023-03-12,GRT/USD,1153997253.4412813
2023-03-13,GRT/USD,1271752075.221004
2023-03-14,GRT/USD,1330193357.1413105
2023-03-15,GRT/USD,1225522404.4482238
2023-03-16,GRT/USD,1318854003.9328928
2023-03-17,GRT/USD,1426141730.4433067
2023-03-18,GRT/USD,1353744321.497255
2023-03-19,GRT/USD,1345021742.1061645
2023-03-20,GRT/USD,1303153361.02893
2023-03-21,GRT/USD,1324087551.567547
2023-03-22,GRT/USD,1251690142.6214955
2023-03-23,GRT/USD,1327576583.3239834
2023-03-24,GRT/USD,1244712079.108623
2023-03-25,GRT/USD,1204588213.9096065
2023-03-26,GRT/USD,1235117241.7784235
2023-03-27,GRT/USD,1169697896.3452442
2023-03-28,GRT/USD,1222905630.6308966
2023-03-29,GRT/USD,1278730138.7338762
2023-03-30,GRT/USD,1259540464.073477
2023-03-31,GRT/USD,1269135301.4036765
2023-04-01,GRT/USD,1244712079.108623
2023-04-02,GRT/USD,1210694019.4833698
2023-04-03,GRT/USD,1216799825.0571334
2023-04-04,GRT/USD,1249945626.7432775
2023-04-05,GRT/USD,1287452718.1249669
2023-04-06,GRT/USD,1272624333.1601129
2023-04-07,GRT/USD,1242967563.2304049
2023-04-08,GRT/USD,1235117241.7784235
2023-04-09,GRT/USD,1250817884.6823864
2023-04-10,GRT/USD,1338915936.532401
2023-04-11,GRT/USD,1289197234.0031848
2023-04-12,GRT/USD,1287452718.1249669
2023-04-13,GRT/USD,1312748198.3591294
2023-04-14,GRT/USD,1409568829.6002345
2023-04-15,GRT/USD,1458415274.1903417
2023-04-16,GRT/USD,1453181726.5556874
2023-04-17,GRT/USD,1505517202.9022307
2023-04-18,GRT/USD,1481966238.5462863
2023-04-19,GRT/USD,1324087551.567547
2023-04-20,GRT/USD,1276985622.855658
2023-04-21,GRT/USD,1190632086.8838615
2023-04-22,GRT/USD,1235989499.7175324
2023-04-23,GRT/USD,1204588213.9096065
2023-04-24,GRT/USD,1181909507.4927711
2023-04-25,GRT/USD,1233372725.9002054
2023-04-26,GRT/USD,1212438535.361588
2023-04-27,GRT/USD,1224650146.5091147
2023-04-28,GRT/USD,1197610150.396734
2023-04-29,GRT/USD,1213310793.300697
2023-04-30,GRT/USD,1181909507.4927711
2023-05-01,GRT/USD,1140913384.3546453
2023-05-02,GRT/USD,1159230801.0759354
2023-05-03,GRT/USD,1188015313.0665343
2023-05-04,GRT/USD,1152252737.5630631
2023-05-05,GRT/USD,1169697896.3452442
2023-05-06,GRT/USD,1106023066.7902832
2023-05-07,GRT/USD,1102534035.033847
2023-05-08,GRT/USD,1022286304.6358137
2023-05-09,GRT/USD,1002224372.0363054
2023-05-10,GRT/USD,1038859205.4788858
2023-05-11,GRT/USD,969950828.2892703
2023-05-12,GRT/USD,1017052757.0011593
2023-05-13,GRT/USD,1016180499.0620503
2023-05-14,GRT/USD,1018797272.8793775
2023-05-15,GRT/USD,1092066939.7645383
2023-05-16,GRT/USD,1074621780.982357
2023-05-17,GRT/USD,1084216618.3125567
2023-05-18,GRT/USD,1052815332.5046307
2023-05-19,GRT/USD,1080727586.5561204
2023-05-20,GRT/USD,1056304364.2610669
2023-05-21,GRT/USD,1028392110.2095772
2023-05-22,GRT/USD,1033625657.8442314
2023-05-23,GRT/USD,1061537911.8957213
2023-05-24,GRT/USD,1015308241.1229414
2023-05-25,GRT/USD,1010946951.427396
2023-05-26,GRT/USD,1010074693.488287
2023-05-27,GRT/USD,1036242431.6615586
2023-05-28,GRT/USD,1082472102.4343386
2023-05-29,GRT/USD,1102534035.033847
2023-05-30,GRT/USD,1148763705.806627
2023-05-31,GRT/USD,1162719832.8323717
2023-06-01,GRT/USD,1118234677.93781
2023-06-02,GRT/USD,1132190804.9635549
2023-06-03,GRT/USD,1121723709.694246
2023-06-04,GRT/USD,1095555971.5209744
2023-06-05,GRT/USD,1000479856.1580873
