coin_symbol,symbol,date,timestamp,oi_open,oi_high,oi_low,oi_close
RECALL,RECALLUSDT_PERP.A,2025-10-25,1761350400,5196957.59835,5456741.562299999,5086664.3166499995,5266105.4502
RECALL,RECALLUSDT_PERP.A,2025-10-26,1761436800,5558054.17469,6225203.298839999,5201871.09976,5337762.42619
RECALL,RECALLUSDT_PERP.A,2025-10-27,1761523200,5273614.24278,5619871.84006,5270096.1237,5530630.71972
RED,REDUSDT_PERP.A,2025-10-21,1761004800,2433231.7812,2553749.7854,2408632.0478,2513496.8693999997
RED,REDUSDT_PERP.A,2025-10-22,1761091200,2383237.4775,2632802.63,2376398.95,2598174.745
RED,REDUSDT_PERP.A,2025-10-23,1761177600,2729868.4878000002,3222943.1418000003,2657203.5144,2700856.7286
RED,REDUSDT_PERP.A,2025-10-24,1761264000,2691446.7887999997,2828879.0513999998,2624414.9823,2737624.1031
RED,REDUSDT_PERP.A,2025-10-25,1761350400,2828638.7277,3027153.372,2743655.9754,2885997.7719
RED,REDUSDT_PERP.A,2025-10-26,1761436800,2953430.3022,2953606.5258,2743196.9978,2743342.0378
RED,REDUSDT_PERP.A,2025-10-27,1761523200,2705492.1744,2739009.3071999997,2695555.1856,2739009.3071999997
REI,REIUSDT_PERP.A,2025-10-21,1761004800,1105096.16371,1112515.8187,1054099.3077999998,1083310.64699
REI,REIUSDT_PERP.A,2025-10-22,1761091200,1075947.44803,1079668.72573,1040328.47394,1070870.0718800002
REI,REIUSDT_PERP.A,2025-10-23,1761177600,1095602.09096,1095602.09096,1018743.54296,1019530.40332
REI,REIUSDT_PERP.A,2025-10-24,1761264000,1032317.1558699999,1110588.46969,1022851.8103299999,1031389.4572099999
REI,REIUSDT_PERP.A,2025-10-25,1761350400,1020230.2775,1082942.1512199999,1004624.9617799999,1082160.59998
REI,REIUSDT_PERP.A,2025-10-26,1761436800,1112013.96507,1118640.51193,1100196.10656,1108826.27826
REI,REIUSDT_PERP.A,2025-10-27,1761523200,1112429.2881,1116253.99665,1107413.34795,1116253.99665
RENDER,RENDERUSDT_PERP.A,2025-10-21,1761004800,10596602.586899998,11209731.085199999,10485859.2954,11185645.7433
RENDER,RENDERUSDT_PERP.A,2025-10-22,1761091200,10800577.0656,11088606.7008,10227429.3744,10237904.9088
RENDER,RENDERUSDT_PERP.A,2025-10-23,1761177600,10558115.3498,10564103.7525,9991710.273400001,10003419.5396
RENDER,RENDERUSDT_PERP.A,2025-10-24,1761264000,10023759.9616,10307652.432,9725306.483199999,9999550.175999999
RENDER,RENDERUSDT_PERP.A,2025-10-25,1761350400,10027957.7419,10273595.4041,9932866.0018,10049258.5032
RENDER,RENDERUSDT_PERP.A,2025-10-26,1761436800,10472213.940000001,10614032.3225,10313915.815000001,10447325.535
RENDER,RENDERUSDT_PERP.A,2025-10-27,1761523200,10485441.922999999,10530480.1195,10423985.099,10487453.8285
REQ,REQUSDT.6,2025-10-21,1761004800,425368.19545999996,429383.62428,405054.96797999996,410991.74843999994
REQ,REQUSDT.6,2025-10-22,1761091200,405597.29784,405597.29784,396771.1732,403336.92464
REQ,REQUSDT.6,2025-10-23,1761177600,405970.35128,476117.57222,385886.01074,388845.42974
REQ,REQUSDT.6,2025-10-24,1761264000,386011.68792,424962.64704,359275.49928,359652.5856
REQ,REQUSDT.6,2025-10-25,1761350400,359391.4632,368065.21220999997,358124.02535999997,362117.59416
REQ,REQUSDT.6,2025-10-26,1761436800,370829.23079999996,373314.22229999996,353292.72569999995,353292.72569999995
REQ,REQUSDT.6,2025-10-27,1761523200,354100.41108,364476.81504,352724.50200000004,353330.45124
RESOLV,RESOLVUSDT_PERP.A,2025-10-21,1761004800,2317886.8041,2450635.12428,2259527.52662,2292567.52004
RESOLV,RESOLVUSDT_PERP.A,2025-10-22,1761091200,2180529.4203,2434780.7005499997,2180529.4203,2370689.56575
RESOLV,RESOLVUSDT_PERP.A,2025-10-23,1761177600,2452912.9079,2464326.4877,2359793.6876499997,2462575.9186
RESOLV,RESOLVUSDT_PERP.A,2025-10-24,1761264000,2511958.54128,2592593.4396,2486071.7335200002,2488206.5982000004
RESOLV,RESOLVUSDT_PERP.A,2025-10-25,1761350400,2656164.8723999998,2811624.114,2616198.15912,2738217.05976
RESOLV,RESOLVUSDT_PERP.A,2025-10-26,1761436800,2760832.4344,2761092.2884,2557180.21435,2568737.40661
RESOLV,RESOLVUSDT_PERP.A,2025-10-27,1761523200,2571179.70395,2574404.33712,2527730.2971799998,2528547.58739
REZ,REZUSDT_PERP.A,2025-10-21,1761004800,3532625.1072,3756329.6138999998,3455434.6527,3514933.9768499997
REZ,REZUSDT_PERP.A,2025-10-22,1761091200,3303707.72732,3838488.9643099997,3277438.0639,3836572.59986
REZ,REZUSDT_PERP.A,2025-10-23,1761177600,3928624.879,4016978.9565000003,3921075.98975,3971781.6635000003
REZ,REZUSDT_PERP.A,2025-10-24,1761264000,4045404.9333599997,4048040.5635599997,3883511.80116,3983463.73476
REZ,REZUSDT_PERP.A,2025-10-25,1761350400,3903336.59067,4039898.76345,3857978.12103,4039790.4175199997
REZ,REZUSDT_PERP.A,2025-10-26,1761436800,4280677.23616,4350296.97356,4154662.34456,4160989.9018800003
REZ,REZUSDT_PERP.A,2025-10-27,1761523200,4168667.00502,4215437.98422,4161178.76352,4191833.83938
RIF,RIFUSDT_PERP.A,2025-10-21,1761004800,1487240.00785,1487294.86815,1445269.7611,1445447.9865
RIF,RIFUSDT_PERP.A,2025-10-22,1761091200,1436231.5275,1449548.5455,1418959.50625,1446729.94125
RIF,RIFUSDT_PERP.A,2025-10-23,1761177600,1476735.34164,1476735.34164,1454762.76308,1463510.7457599998
RIF,RIFUSDT_PERP.A,2025-10-24,1761264000,1467804.36488,1468171.49894,1435648.5231,1447211.59482
RIF,RIFUSDT_PERP.A,2025-10-25,1761350400,1428161.37951,1435307.1368200001,1424270.2415,1429607.0425800001
RIF,RIFUSDT_PERP.A,2025-10-26,1761436800,1475615.9925,1478402.39625,1439435.05875,1457836.2337500001
RIF,RIFUSDT_PERP.A,2025-10-27,1761523200,1461424.7537099998,1468290.15792,1460486.98728,1468253.06559
RIVER,RIVERUSDT_PERP.A,2025-10-21,1761004800,2981636.9352,7194218.723999999,2668379.3136,5739527.4552
RIVER,RIVERUSDT_PERP.A,2025-10-22,1761091200,8418400.796099998,11163490.807799999,7526510.803799999,11161425.839099998
RIVER,RIVERUSDT_PERP.A,2025-10-23,1761177600,13340207.8602,18545817.8814,13331760.829200001,16104909.921600003
RIVER,RIVERUSDT_PERP.A,2025-10-24,1761264000,11114616.761500001,12026501.9546,7778734.3984,7781127.582900001
RIVER,RIVERUSDT_PERP.A,2025-10-25,1761350400,8706099.9963,9136852.0908,7769894.4057,7790483.5589000005
RIVER,RIVERUSDT_PERP.A,2025-10-26,1761436800,7564363.7784,7925063.160300001,7308511.4817,7353731.728200001
RIVER,RIVERUSDT_PERP.A,2025-10-27,1761523200,7163208.288,7673402.649599999,7140717.7343999995,7571039.692799999
RLC,RLCUSDT_PERP.A,2025-10-21,1761004800,1501501.5621000002,1519371.7547,1309917.92945,1311312.391
RLC,RLCUSDT_PERP.A,2025-10-22,1761091200,1277695.9478499999,1441776.92855,1274283.7807,1424235.7745
RLC,RLCUSDT_PERP.A,2025-10-23,1761177600,1462033.7831000001,1750569.77773,1443531.80355,1503495.68325
RLC,RLCUSDT_PERP.A,2025-10-24,1761264000,1525206.81225,1542036.5513600002,1366370.0027,1378547.63226
RLC,RLCUSDT_PERP.A,2025-10-25,1761350400,1370476.6956,1390295.1922,1352033.407,1352084.501
RLC,RLCUSDT_PERP.A,2025-10-26,1761436800,1396113.1187,1397104.07114,1305230.2075,1350164.11518
RLC,RLCUSDT_PERP.A,2025-10-27,1761523200,1361625.8541,1394366.9382500001,1354789.00048,1387451.88033
RLUSD,RLUSDUSDT.6,2025-10-21,1761004800,118928.208,133042.896,115986.65120000001,117626.3872
RLUSD,RLUSDUSDT.6,2025-10-22,1761091200,117732.5908,174354.0612,117131.97540000001,161593.4782
RLUSD,RLUSDUSDT.6,2025-10-23,1761177600,161690.6578,161690.6578,136938.8076,143140.24719999998
RLUSD,RLUSDUSDT.6,2025-10-24,1761264000,143168.924,144375.112,136576.82700000002,143987.69400000002
RLUSD,RLUSDUSDT.6,2025-10-25,1761350400,144045.3756,148174.8282,126532.6608,126532.6608
RLUSD,RLUSDUSDT.6,2025-10-26,1761436800,126532.6608,149974.846,125068.2734,148957.9658
RLUSD,RLUSDUSDT.6,2025-10-27,1761523200,148764.1072,149651.9712,148648.3856,149482.3792
ROAM,ROAMUSDT.6,2025-10-21,1761004800,1941326.24516,2302854.8575199996,1891123.4064,2125027.5459999996
ROAM,ROAMUSDT.6,2025-10-22,1761091200,2066373.879,2275354.40388,1890078.95652,1890475.30488
ROAM,ROAMUSDT.6,2025-10-23,1761177600,1923004.2067600002,2079379.13183,1825555.74292,1882586.4712200002
ROAM,ROAMUSDT.6,2025-10-24,1761264000,2083885.3827,2107332.9816,1860245.9271,2024212.28075
ROAM,ROAMUSDT.6,2025-10-25,1761350400,1919897.04665,1976931.51436,1667451.73474,1736965.2902799998
ROAM,ROAMUSDT.6,2025-10-26,1761436800,1781906.17748,1999923.69291,1751519.0836,1762791.99096
ROAM,ROAMUSDT.6,2025-10-27,1761523200,1748443.91904,1851199.05096,1747361.55384,1804065.37752
RON,PERP_RON_USDT.W,2025-10-22,1761091200,348.48787999999996,353.47207999999995,348.48787999999996,353.47207999999995
RON,PERP_RON_USDT.W,2025-10-25,1761350400,359.5037,359.5037,346.4363,346.4363
RON,PERP_RON_USDT.W,2025-10-26,1761436800,342.2846,347.21889999999996,342.2846,342.2846
RONIN,RONINUSDT_PERP.A,2025-10-21,1761004800,1459805.8839599998,1461015.47544,1385727.5682599999,1386481.4805599998
RONIN,RONINUSDT_PERP.A,2025-10-22,1761091200,1368504.4111199998,1405747.29456,1368504.4111199998,1400639.36796
RONIN,RONINUSDT_PERP.A,2025-10-23,1761177600,1425171.04444,1425797.7877,1392684.49892,1396671.9423800001
RONIN,RONINUSDT_PERP.A,2025-10-24,1761264000,1434488.5791,1443272.69919,1410355.36335,1416943.1765400001
RONIN,RONINUSDT_PERP.A,2025-10-25,1761350400,1390600.42568,1509776.1064000002,1379384.04844,1505984.36724
RONIN,RONINUSDT_PERP.A,2025-10-26,1761436800,1522056.77244,1640592.8382,1520196.2204800001,1584795.86336
RONIN,RONINUSDT_PERP.A,2025-10-27,1761523200,1599825.00672,1604481.2238399999,1562616.37776,1563259.19216
ROSE,ROSEUSDT_PERP.A,2025-10-21,1761004800,2908054.0771799996,2965278.13746,2738847.7149599995,2912957.3068799996
ROSE,ROSEUSDT_PERP.A,2025-10-22,1761091200,2815056.10842,2947877.9427900002,2731778.2794000003,2858482.15398
ROSE,ROSEUSDT_PERP.A,2025-10-23,1761177600,2885985.18501,2990882.08368,2813196.7541300002,2986576.4188900003
ROSE,ROSEUSDT_PERP.A,2025-10-24,1761264000,3009654.3608,3035991.7638,2884188.6135,2903529.969
ROSE,ROSEUSDT_PERP.A,2025-10-25,1761350400,2884403.07981,2941324.5311100003,2842115.78364,2919047.71137
ROSE,ROSEUSDT_PERP.A,2025-10-26,1761436800,3060528.32142,3073444.70914,2944876.6829,3008609.3112899996
ROSE,ROSEUSDT_PERP.A,2025-10-27,1761523200,3036290.59305,3071137.4694,3035859.84585,3048049.26855
RPL,RPLUSDT_PERP.A,2025-10-21,1761004800,1099682.3286000001,1138607.7556,1056263.8832,1100360.1662
RPL,RPLUSDT_PERP.A,2025-10-22,1761091200,1074732.1897999998,1107136.3513,1044673.3352999999,1084597.1987
RPL,RPLUSDT_PERP.A,2025-10-23,1761177600,1092555.1115,1127038.6045,1076691.6635,1083314.943
RPL,RPLUSDT_PERP.A,2025-10-24,1761264000,1109616.975,1112164.425,1049652.675,1054201.5
RPL,RPLUSDT_PERP.A,2025-10-25,1761350400,1047954.38,1054779.4564999999,1040398.92,1045211.332
RPL,RPLUSDT_PERP.A,2025-10-26,1761436800,1124342.0856,1148342.2965,1080642.1482,1130469.4458
RPL,RPLUSDT_PERP.A,2025-10-27,1761523200,1122951.777,1155074.811,1122325.836,1137080.6205
RSR,RSRUSDT_PERP.A,2025-10-21,1761004800,4254640.93239,4393358.234935,4146406.3821349996,4303820.100105
RSR,RSRUSDT_PERP.A,2025-10-22,1761091200,4077132.7888410003,4206025.73178,4030224.8427390005,4192425.916809
RSR,RSRUSDT_PERP.A,2025-10-23,1761177600,4240268.804135,4253155.139625,3993187.82709,4197125.987565
RSR,RSRUSDT_PERP.A,2025-10-24,1761264000,4239928.954989,4507136.115300001,4026977.185413,4028771.096532
RSR,RSRUSDT_PERP.A,2025-10-25,1761350400,3985224.660612,4115368.5483310004,3892482.499753,3892761.2997870003
RSR,RSRUSDT_PERP.A,2025-10-26,1761436800,4013121.11175,4013280.225477,3660189.3784350003,3674027.075886
RSR,RSRUSDT_PERP.A,2025-10-27,1761523200,3756450.930088,3862868.380376,3749906.5658239997,3845453.2549719997
RSS3,RSS3USDT.6,2025-10-21,1761004800,413149.03871999995,490737.4236,386530.95096,395246.36256
RSS3,RSS3USDT.6,2025-10-22,1761091200,379696.61296,419814.70895999996,376332.02191999997,408100.47203999996
RSS3,RSS3USDT.6,2025-10-23,1761177600,427396.36182,436814.17329999997,413581.15622,436480.38272
RSS3,RSS3USDT.6,2025-10-24,1761264000,429808.26879999996,431304.5674,368133.3324,386245.3652
RSS3,RSS3USDT.6,2025-10-25,1761350400,389591.89544,409372.5493,387068.85756,407541.222
RSS3,RSS3USDT.6,2025-10-26,1761436800,420231.30299999996,464343.56163999997,406950.98777999997,408334.15588
RSS3,RSS3USDT.6,2025-10-27,1761523200,405641.21976,409326.73164,404969.2794,404969.2794
RUNE,RUNEUSD_PERP.A,2025-10-21,1761004800,289890.0,305770.0,278150.0,282370.0
RUNE,RUNEUSD_PERP.A,2025-10-22,1761091200,282370.0,313940.0,272200.0,284770.0
RUNE,RUNEUSD_PERP.A,2025-10-23,1761177600,284770.0,301440.0,263080.0,266460.0
RUNE,RUNEUSD_PERP.A,2025-10-24,1761264000,266460.0,301420.0,265960.0,296050.0
RUNE,RUNEUSD_PERP.A,2025-10-25,1761350400,296050.0,313850.0,276790.0,291150.0
RUNE,RUNEUSD_PERP.A,2025-10-26,1761436800,291150.0,326120.0,248240.0,261890.0
RUNE,RUNEUSD_PERP.A,2025-10-27,1761523200,261610.0,264170.0,251800.0,259930.0
RVN,RVNUSDT_PERP.A,2025-10-21,1761004800,2344207.73928,2449335.9176,2251380.4790399997,2366876.37296
RVN,RVNUSDT_PERP.A,2025-10-22,1761091200,2346836.016,2380286.7071999996,2269733.9712,2321997.9359999998
RVN,RVNUSDT_PERP.A,2025-10-23,1761177600,2380652.7251999998,2442549.30765,2362555.5368999997,2396454.7453
RVN,RVNUSDT_PERP.A,2025-10-24,1761264000,2413481.02336,2485149.0256,2352376.472,2424733.96384
RVN,RVNUSDT_PERP.A,2025-10-25,1761350400,2400290.1089600003,2454594.08048,2382892.4077600003,2437830.19154
RVN,RVNUSDT_PERP.A,2025-10-26,1761436800,2529683.26393,2605174.49309,2517825.9557499997,2590142.66364
RVN,RVNUSDT_PERP.A,2025-10-27,1761523200,2597766.7039799998,2696541.6856,2583159.97338,2694905.78042
RVV,RVVUSDT_PERP.A,2025-10-21,1761004800,9122914.073364,9645177.556721,8459613.104985,8510788.739173
RVV,RVVUSDT_PERP.A,2025-10-22,1761091200,8894818.054788,10218710.66236,8203664.695164001,8625303.581276
RVV,RVVUSDT_PERP.A,2025-10-23,1761177600,10971065.82516,11728956.963045,9977611.97895,10183916.40378
RVV,RVVUSDT_PERP.A,2025-10-24,1761264000,10214421.008437999,10591608.728443999,9764135.267665999,9860673.644778
RVV,RVVUSDT_PERP.A,2025-10-25,1761350400,8712191.41824,9072246.70284,8413930.112580001,8731334.712000001
RVV,RVVUSDT_PERP.A,2025-10-26,1761436800,9241714.358144,9988599.952087,9241714.358144,9630635.545373
RVV,RVVUSDT_PERP.A,2025-10-27,1761523200,9774146.050563999,9931144.770162,9669566.998699998,9681085.252915999
S,SUSDT_PERP.A,2025-10-21,1761004800,9622771.290000001,9932090.355,9433101.81,9579540.63
S,SUSDT_PERP.A,2025-10-22,1761091200,9318280.431,9947279.1285,9316218.8085,9632263.692
S,SUSDT_PERP.A,2025-10-23,1761177600,9809901.7365,10420449.649500001,9767965.785,10342741.3695
S,SUSDT_PERP.A,2025-10-24,1761264000,10488235.5906,10568424.9264,9936148.4502,10424738.1698
S,SUSDT_PERP.A,2025-10-25,1761350400,10487620.556400001,10491788.0544,10317071.3928,10417339.3764
S,SUSDT_PERP.A,2025-10-26,1761436800,10909947.915199999,11051627.6935,10633295.2663,10808089.779
S,SUSDT_PERP.A,2025-10-27,1761523200,11030809.431,11075782.2183,10981986.790099999,11008684.0057
SAFE,SAFEUSDT_PERP.A,2025-10-21,1761004800,1281884.3631000002,1362962.1973,1279476.1991,1360595.8344
SAFE,SAFEUSDT_PERP.A,2025-10-22,1761091200,1309877.5415999999,1491130.5507999999,1309877.5415999999,1485568.9314
SAFE,SAFEUSDT_PERP.A,2025-10-23,1761177600,1498332.9783,1690836.8373000002,1474281.9312000002,1688472.2487
SAFE,SAFEUSDT_PERP.A,2025-10-24,1761264000,1671938.0512,1859827.8592000003,1670771.8848,1845487.5264
SAFE,SAFEUSDT_PERP.A,2025-10-25,1761350400,1816286.7744,1852713.3336,1785871.2232,1786726.5976
SAFE,SAFEUSDT_PERP.A,2025-10-26,1761436800,1903803.7205,2091703.1542,1903636.9726,2004781.9011000001
SAFE,SAFEUSDT_PERP.A,2025-10-27,1761523200,2081917.9833,2108009.2654999997,2073107.2821,2104904.7073999997
SAGA,SAGAUSDT_PERP.A,2025-10-21,1761004800,2413483.85025,2624838.83333,2407443.06005,2577251.8908700002
SAGA,SAGAUSDT_PERP.A,2025-10-22,1761091200,2460410.47995,2541738.99885,2347913.00505,2386424.13315
SAGA,SAGAUSDT_PERP.A,2025-10-23,1761177600,2474054.91398,2577019.51526,2469742.14434,2469742.14434
SAGA,SAGAUSDT_PERP.A,2025-10-24,1761264000,2426344.3297599996,2723869.8996599996,2417235.46948,2721396.8501199996
SAGA,SAGAUSDT_PERP.A,2025-10-25,1761350400,2760032.2352400003,2886878.33406,2747571.27624,2817027.3474
SAGA,SAGAUSDT_PERP.A,2025-10-26,1761436800,2891551.8804,3044341.61664,2881941.41916,3009716.5626000003
SAGA,SAGAUSDT_PERP.A,2025-10-27,1761523200,3004545.2283,3076859.11442,3004545.2283,3070469.8806600003
SAHARA,SAHARAUSDT_PERP.A,2025-10-21,1761004800,34389296.046299994,34558857.594849996,34190976.6808,34327109.1107
SAHARA,SAHARAUSDT_PERP.A,2025-10-22,1761091200,34570409.6786,35123327.03088,34570368.45524,35090280.08536
SAHARA,SAHARAUSDT_PERP.A,2025-10-23,1761177600,37194129.632319994,37195055.88348,36628493.593839996,36931941.97564
SAHARA,SAHARAUSDT_PERP.A,2025-10-24,1761264000,36498046.989029996,36519458.93118,35933836.661259994,35934816.49201
SAHARA,SAHARAUSDT_PERP.A,2025-10-25,1761350400,35874993.4367,35884105.5199,35581523.7052,35581523.7052
SAHARA,SAHARAUSDT_PERP.A,2025-10-26,1761436800,36387916.75204,36397239.33818,36211293.911309995,36260376.262669995
SAHARA,SAHARAUSDT_PERP.A,2025-10-27,1761523200,36714517.423599996,36800577.74107,36681864.94805,36779754.92912
SAND,SANDUSD_PERP.A,2025-10-21,1761004800,530620.0,669190.0,518030.0,604310.0
SAND,SANDUSD_PERP.A,2025-10-22,1761091200,605820.0,643980.0,574010.0,597150.0
SAND,SANDUSD_PERP.A,2025-10-23,1761177600,597150.0,599750.0,543290.0,567120.0
SAND,SANDUSD_PERP.A,2025-10-24,1761264000,567180.0,583410.0,520130.0,521180.0
SAND,SANDUSD_PERP.A,2025-10-25,1761350400,520750.0,553200.0,500910.0,507820.0
SAND,SANDUSD_PERP.A,2025-10-26,1761436800,507820.0,527580.0,485690.0,512780.0
SAND,SANDUSD_PERP.A,2025-10-27,1761523200,512780.0,535920.0,512500.0,532980.0
SANTOS,SANTOSUSDT_PERP.A,2025-10-21,1761004800,1360421.6824,1370906.2048,1285188.08,1296791.3552
SANTOS,SANTOSUSDT_PERP.A,2025-10-22,1761091200,1258762.2832000002,1259004.5752,1202309.8360000001,1215452.7868
SANTOS,SANTOSUSDT_PERP.A,2025-10-23,1761177600,1252184.736,1683229.7416,1226130.4264,1261218.6444
SANTOS,SANTOSUSDT_PERP.A,2025-10-24,1761264000,1309300.2936,1311191.3616,1243862.6856,1271855.4479999999
SANTOS,SANTOSUSDT_PERP.A,2025-10-25,1761350400,1287124.899,1290922.2057,1171555.0253,1171559.4676
SANTOS,SANTOSUSDT_PERP.A,2025-10-26,1761436800,1181326.226,1283043.822,1172451.4695000001,1279994.294
SANTOS,SANTOSUSDT_PERP.A,2025-10-27,1761523200,1284423.3399999999,1317828.15,1283179.53,1312519.265
SAPIEN,SAPIENUSDT_PERP.A,2025-10-21,1761004800,1343799.50466,1488133.8468,1240170.4562600001,1249386.22874
SAPIEN,SAPIENUSDT_PERP.A,2025-10-22,1761091200,1230801.41664,1281137.68554,1211990.40298,1250557.64688
SAPIEN,SAPIENUSDT_PERP.A,2025-10-23,1761177600,1286738.63472,1288547.57472,1210323.36768,1220862.06816
SAPIEN,SAPIENUSDT_PERP.A,2025-10-24,1761264000,1216780.5821200002,1250414.24453,1147037.36642,1208431.05082
SAPIEN,SAPIENUSDT_PERP.A,2025-10-25,1761350400,1242144.13176,1250645.3110800001,1158127.90992,1235328.53868
SAPIEN,SAPIENUSDT_PERP.A,2025-10-26,1761436800,1297150.6680899998,1343755.6002399998,1165222.51511,1168293.84551
SAPIEN,SAPIENUSDT_PERP.A,2025-10-27,1761523200,1385339.87108,2242044.42108,1385136.8119599998,2209718.28524
SAROS,SAROSUSDT.6,2025-10-21,1761004800,1996597.6183999998,2032972.1320999998,1948616.6252,2021122.6720999999
SAROS,SAROSUSDT.6,2025-10-22,1761091200,1871747.2244999998,2017283.352,1871747.2244999998,2003989.146
SAROS,SAROSUSDT.6,2025-10-23,1761177600,1211950.22416,2314020.77192,1182786.55508,2260985.27616
SAROS,SAROSUSDT.6,2025-10-24,1761264000,1604229.81696,2405938.21564,1596515.30148,2236181.3104
SAROS,SAROSUSDT.6,2025-10-25,1761350400,1986138.8096,1986138.8096,1685961.51064,1921243.32752
SAROS,SAROSUSDT.6,2025-10-26,1761436800,2691752.17478,3032425.8581999997,2402942.8147799997,2857990.6009899997
SAROS,SAROSUSDT.6,2025-10-27,1761523200,2724115.89317,2751818.64647,2595143.76778,2649236.04234
SATS,SATSUSDT_PERP.3,2025-10-21,1761004800,2594577.8493,2764888.8057,2458107.5265,2508558.4089
SATS,SATSUSDT_PERP.3,2025-10-22,1761091200,2376135.5725000002,2538338.74,2238528.89,2324735.8475
SATS,SATSUSDT_PERP.3,2025-10-23,1761177600,2493228.5102,2930213.4346,2484985.1188,2698645.4538
SATS,SATSUSDT_PERP.3,2025-10-24,1761264000,2732576.4528,2734103.8479999998,2592277.4,2646368.7408
SATS,SATSUSDT_PERP.3,2025-10-25,1761350400,2648559.4433999998,2744595.8748,2616868.8936,2684089.5354
SATS,SATSUSDT_PERP.3,2025-10-26,1761436800,2855036.5116000003,2861010.4960000003,2738696.2068000003,2785841.7384
SATS,SATSUSDT_PERP.3,2025-10-27,1761523200,2781509.1695999997,2821327.5504,2740285.3224,2750209.872
SC,SCUSDT.6,2025-10-21,1761004800,489061.07784,493685.43582,424309.28466,459524.31924
SC,SCUSDT.6,2025-10-22,1761091200,452923.9204,453848.952,416913.6366,439657.9436
SC,SCUSDT.6,2025-10-23,1761177600,444297.55004000006,502920.57302000007,443776.82170000003,484593.36474000005
SC,SCUSDT.6,2025-10-24,1761264000,488930.84885999997,505706.98608,487067.21236,494781.14572
SC,SCUSDT.6,2025-10-25,1761350400,494293.43636000005,506939.32180000003,493140.80308000004,502240.39121000003
SC,SCUSDT.6,2025-10-26,1761436800,517106.90501,547183.1420199999,515362.5278,534094.3963
SC,SCUSDT.6,2025-10-27,1761523200,538189.0347,538740.77778,534850.75353,534924.4216199999
SCR,SCRUSDT_PERP.A,2025-10-21,1761004800,2840048.0368000004,2903660.4438,2830870.2742000003,2888048.0450000004
SCR,SCRUSDT_PERP.A,2025-10-22,1761091200,2806142.86,2835309.104,2790090.1968,2790200.5168
SCR,SCRUSDT_PERP.A,2025-10-23,1761177600,2852165.6297999998,2852522.3052,2772812.7638999997,2773130.292
SCR,SCRUSDT_PERP.A,2025-10-24,1761264000,2793809.3157,2803297.0491,2736883.5645,2750579.8992
SCR,SCRUSDT_PERP.A,2025-10-25,1761350400,2748885.1488,2750868.3682000004,2710389.574,2710449.2636
SCR,SCRUSDT_PERP.A,2025-10-26,1761436800,2788988.7922,2826355.3655999997,2757064.494,2789941.2904999997
SCR,SCRUSDT_PERP.A,2025-10-27,1761523200,2788266.9972,2803658.1336000003,2766941.4504,2771876.2284
SCRT,SCRTUSDT_PERP.A,2025-10-21,1761004800,931002.621,1039025.529,926547.118,950649.915
SCRT,SCRTUSDT_PERP.A,2025-10-22,1761091200,924007.4970000001,936435.3936000001,865565.8172,865565.8172
SCRT,SCRTUSDT_PERP.A,2025-10-23,1761177600,881445.2724,922534.5864,871728.4212000001,895877.1150000001
SCRT,SCRTUSDT_PERP.A,2025-10-24,1761264000,897030.11,937019.6211999999,896899.2503999999,926264.8603999999
SCRT,SCRTUSDT_PERP.A,2025-10-25,1761350400,921520.0656,942800.4216,906112.512,942800.4216
SCRT,SCRTUSDT_PERP.A,2025-10-26,1761436800,1008583.488,1221551.712,1008400.8312,1174001.8248
SCRT,SCRTUSDT_PERP.A,2025-10-27,1761523200,1196675.0216,1243264.328,1180382.4456,1239975.7664
SD,SDUSDT.6,2025-10-21,1761004800,663812.2876,663812.2876,626184.7046,626184.7046
SD,SDUSDT.6,2025-10-22,1761091200,595276.1359999999,597746.24,551505.1359999999,569520.2239999999
SD,SDUSDT.6,2025-10-23,1761177600,584227.6144,622950.688,584227.6144,617588.664
SD,SDUSDT.6,2025-10-24,1761264000,628174.008,648462.1644,624312.9612,638868.4164
SD,SDUSDT.6,2025-10-25,1761350400,642400.8642000001,654342.8772,631350.9696000001,632393.5566
SD,SDUSDT.6,2025-10-26,1761436800,782916.1392,973126.416,764746.4352,916545.4944
SD,SDUSDT.6,2025-10-27,1761523200,869826.4876,883485.813,676657.0993,676968.9458
SEI,SEIUSDT_PERP.A,2025-10-21,1761004800,25700086.051200002,26119456.1008,24925448.237600002,25365874.3784
SEI,SEIUSDT_PERP.A,2025-10-22,1761091200,24331095.8884,25629937.8062,24085651.1182,25242208.3816
SEI,SEIUSDT_PERP.A,2025-10-23,1761177600,26402350.6314,26412058.702800002,25300610.091000002,25699571.5302
SEI,SEIUSDT_PERP.A,2025-10-24,1761264000,26237532.464700002,26640598.3374,25995872.5154,26008788.519700002
SEI,SEIUSDT_PERP.A,2025-10-25,1761350400,26473943.1432,26612181.768,25891088.5248,26404253.6208
SEI,SEIUSDT_PERP.A,2025-10-26,1761436800,27411644.823200002,27853901.719600003,27253345.834000003,27362196.254800003
SEI,SEIUSDT_PERP.A,2025-10-27,1761523200,27534202.324100003,27766528.909900002,27510894.916,27579834.0759
SFP,SFPUSDT_PERP.A,2025-10-21,1761004800,4053732.2025,4066724.841,3951306.1305,3951629.9205
SFP,SFPUSDT_PERP.A,2025-10-22,1761091200,3922133.9696,3986221.2773999996,3902853.2918,3963882.2388
