date,base,market_cap,symbol
2022-01-06,AAVE,2975096893.311714,AAVE
2022-01-07,AAVE,2849327883.700365,AAVE
2022-01-08,AAVE,2859023139.25927,AAVE
2022-01-09,AAVE,2821454023.968514,AAVE
2022-01-10,AAVE,2691779980.868162,AAVE
2022-01-11,AAVE,2869122363.799796,AAVE
2022-01-12,AAVE,2943721969.0724807,AAVE
2022-01-13,AAVE,2819838148.04203,AAVE
2022-01-14,AAVE,3021957295.1797543,AAVE
2022-01-15,AAVE,3214919812.067402,AAVE
2022-01-16,AAVE,3265415934.7700315,AAVE
2022-01-17,AAVE,3058179847.198441,AAVE
2022-01-18,AAVE,3130086325.9269843,AAVE
2022-01-19,AAVE,2829802716.2553487,AAVE
2022-01-20,AAVE,2671177562.805489,AAVE
2022-01-21,AAVE,2303835102.184761,AAVE
2022-01-22,AAVE,1981871823.8327968,AAVE
2022-01-23,AAVE,2133764160.9223056,AAVE
2022-01-24,AAVE,2052297082.962064,AAVE
2022-01-25,AAVE,2047584111.5098183,AAVE
2022-01-26,AAVE,1974600382.1636176,AAVE
2022-01-27,AAVE,1946322553.4501448,AAVE
2022-01-28,AAVE,2007860494.98375,AAVE
2022-01-29,AAVE,2074246064.2968063,AAVE
2022-01-30,AAVE,2006513931.71168,AAVE
2022-01-31,AAVE,2122049060.455296,AAVE
2022-02-01,AAVE,2209037047.8310256,AAVE
2022-02-02,AAVE,2036811605.3332567,AAVE
2022-02-03,AAVE,2061857682.1937616,AAVE
2022-02-04,AAVE,2247010132.1034026,AAVE
2022-02-05,AAVE,2237988158.1805325,AAVE
2022-02-06,AAVE,2337229871.3321004,AAVE
2022-02-07,AAVE,2454650188.6566143,AAVE
2022-02-08,AAVE,2479696265.5171185,AAVE
2022-02-09,AAVE,2534232078.0359583,AAVE
2022-02-10,AAVE,2361871979.210984,AAVE
2022-02-11,AAVE,2204458732.705987,AAVE
2022-02-12,AAVE,2188434629.7683525,AAVE
2022-02-13,AAVE,2131475003.3597865,AAVE
2022-02-14,AAVE,2169448087.632164,AAVE
2022-02-15,AAVE,2319859205.122396,AAVE
2022-02-16,AAVE,2297775567.460446,AAVE
2022-02-17,AAVE,2060107149.9400704,AAVE
2022-02-18,AAVE,1960192155.152468,AAVE
2022-02-19,AAVE,1968406191.112096,AAVE
2022-02-20,AAVE,1852197780.7324448,AAVE
2022-02-21,AAVE,1732892274.8270323,AAVE
2022-02-22,AAVE,1814359352.7872744,AAVE
2022-02-23,AAVE,1759554227.6140203,AAVE
2022-02-24,AAVE,1687243779.903855,AAVE
2022-02-25,AAVE,1881148891.081952,AAVE
2022-02-26,AAVE,1840348023.938228,AAVE
2022-02-27,AAVE,1773962454.625171,AAVE
2022-02-28,AAVE,1963693219.6598504,AAVE
2022-03-01,AAVE,1930163794.1853044,AAVE
2022-03-02,AAVE,1854217625.6405497,AAVE
2022-03-03,AAVE,1749051034.0918734,AAVE
2022-03-04,AAVE,1673239521.8743262,AAVE
2022-03-05,AAVE,1677952493.3265717,AAVE
2022-03-06,AAVE,1571843307.4874463,AAVE
2022-03-07,AAVE,1573863152.3955514,AAVE
2022-03-08,AAVE,1638498189.4549172,AAVE
2022-03-09,AAVE,1716868171.889398,AAVE
2022-03-10,AAVE,1605911358.2708204,AAVE
2022-03-11,AAVE,1569284837.2705133,AAVE
2022-03-12,AAVE,1619107678.3371074,AAVE
2022-03-13,AAVE,1557031111.4946752,AAVE
2022-03-14,AAVE,1594061601.4766033,AAVE
2022-03-15,AAVE,1643884442.5431976,AAVE
2022-03-16,AAVE,1908214812.850561,AAVE
2022-03-17,AAVE,2096329701.9587567,AAVE
2022-03-18,AAVE,2159079550.437224,AAVE
2022-03-19,AAVE,2117605401.6574645,AAVE
2022-03-20,AAVE,2057952648.7047584,AAVE
2022-03-21,AAVE,2072091563.0614944,AAVE
2022-03-22,AAVE,2058221961.359172,AAVE
2022-03-23,AAVE,2101581298.71983,AAVE
2022-03-24,AAVE,2263438204.022658,AAVE
2022-03-25,AAVE,2188569286.09556,AAVE
2022-03-26,AAVE,2200284386.5625696,AAVE
2022-03-27,AAVE,2278923681.6514645,AAVE
2022-03-28,AAVE,2259129201.552034,AAVE
2022-03-29,AAVE,2999604344.8633904,AAVE
2022-03-30,AAVE,3009838225.7311234,AAVE
2022-03-31,AAVE,2787385973.18514,AAVE
2022-04-01,AAVE,3295848264.718816,AAVE
2022-04-02,AAVE,3210072184.2879496,AAVE
2022-04-03,AAVE,3275784471.9649715,AAVE
2022-04-04,AAVE,3205359212.835704,AAVE
2022-04-05,AAVE,2976578112.910992,AAVE
2022-04-06,AAVE,2564933720.639157,AAVE
2022-04-07,AAVE,2722212310.8169465,AAVE
2022-04-08,AAVE,2470135666.285421,AAVE
2022-04-09,AAVE,2489122208.4216094,AAVE
2022-04-10,AAVE,2374933642.950064,AAVE
2022-04-11,AAVE,2127435313.5435765,AAVE
2022-04-12,AAVE,2216712458.481825,AAVE
2022-04-13,AAVE,2400787657.77381,AAVE
2022-04-14,AAVE,2316492796.9422207,AAVE
2022-04-15,AAVE,2372509829.060337,AAVE
2022-04-16,AAVE,2319185923.4863605,AAVE
2022-04-17,AAVE,2246471506.7945747,AAVE
2022-04-18,AAVE,2278654368.9970503,AAVE
2022-04-19,AAVE,2463268193.597863,AAVE
2022-04-20,AAVE,2508512719.539419,AAVE
2022-04-21,AAVE,2337903152.968136,AAVE
2022-04-22,AAVE,2380454552.365551,AAVE
2022-04-23,AAVE,2335479339.078409,AAVE
2022-04-24,AAVE,2238930752.470982,AAVE
2022-04-25,AAVE,2275287960.816875,AAVE
2022-04-26,AAVE,2127839282.5251973,AAVE
2022-04-27,AAVE,2270844302.0190434,AAVE
2022-04-28,AAVE,2236237625.9268417,AAVE
2022-04-29,AAVE,2118951964.929535,AAVE
2022-04-30,AAVE,1914947629.210912,AAVE
2022-05-01,AAVE,1974061756.85479,AAVE
2022-05-02,AAVE,1941878894.6523144,AAVE
2022-05-03,AAVE,1900539402.1997616,AAVE
2022-05-04,AAVE,2146825824.661386,AAVE
2022-05-05,AAVE,1903905810.379937,AAVE
2022-05-06,AAVE,1863374255.8906264,AAVE
2022-05-07,AAVE,1779887333.0222795,AAVE
2022-05-08,AAVE,1695592472.19069,AAVE
2022-05-09,AAVE,1339157174.0737305,AAVE
2022-05-10,AAVE,1417123187.52659,AAVE
2022-05-11,AAVE,1107952260.2592914,AAVE
2022-05-12,AAVE,1033487311.313814,AAVE
2022-05-13,AAVE,1107009665.9688425,AAVE
2022-05-14,AAVE,1163969292.3774085,AAVE
2022-05-15,AAVE,1239646148.2677488,AAVE
2022-05-16,AAVE,1130305210.5756552,AAVE
2022-05-17,AAVE,1245974995.6464784,AAVE
2022-05-18,AAVE,1100950131.2445269,AAVE
2022-05-19,AAVE,1234125238.8522613,AAVE
2022-05-20,AAVE,1214330758.7528307,AAVE
2022-05-21,AAVE,1227661735.1463249,AAVE
2022-05-22,AAVE,1266308101.054737,AAVE
2022-05-23,AAVE,1337406641.820039,AAVE
2022-05-24,AAVE,1433147290.4642246,AAVE
2022-05-25,AAVE,1371744005.2578273,AAVE
2022-05-26,AAVE,1359220966.827575,AAVE
2022-05-27,AAVE,1242743243.7935102,AAVE
2022-05-28,AAVE,1284082736.2460625,AAVE
2022-05-29,AAVE,1283678767.2644415,AAVE
2022-05-30,AAVE,1579518718.138246,AAVE
2022-05-31,AAVE,1521481841.112024,AAVE
2022-06-01,AAVE,1430992789.228912,AAVE
2022-06-02,AAVE,1492934699.7441378,AAVE
2022-06-03,AAVE,1440284075.806196,AAVE
2022-06-04,AAVE,1438668199.879712,AAVE
2022-06-05,AAVE,1394635580.883019,AAVE
2022-06-06,AAVE,1425202567.159011,AAVE
2022-06-07,AAVE,1334578858.9486918,AAVE
2022-06-08,AAVE,1296336462.021901,AAVE
2022-06-09,AAVE,1288122426.062273,AAVE
2022-06-10,AAVE,1184302397.785667,AAVE
2022-06-11,AAVE,1039277533.3837156,AAVE
2022-06-12,AAVE,946633980.2652916,AAVE
2022-06-13,AAVE,804436898.7346873,AAVE
2022-06-14,AAVE,836350448.282749,AAVE
2022-06-15,AAVE,896676482.8714902,AAVE
2022-06-16,AAVE,760942905.0468225,AAVE
2022-06-17,AAVE,771715411.2233835,AAVE
2022-06-18,AAVE,668568664.5828125,AAVE
2022-06-19,AAVE,726740197.9362416,AAVE
2022-06-20,AAVE,828405724.9775354,AAVE
2022-06-21,AAVE,891290229.7832098,AAVE
2022-06-22,AAVE,833388009.0841948,AAVE
2022-06-23,AAVE,915528368.6804718,AAVE
2022-06-24,AAVE,956329235.8241965,AAVE
2022-06-25,AAVE,942055665.1402532,AAVE
2022-06-26,AAVE,879440472.9889928,AAVE
2022-06-27,AAVE,882672224.841961,AAVE
2022-06-28,AAVE,807399337.9332416,AAVE
2022-06-29,AAVE,805110180.3707223,AAVE
2022-06-30,AAVE,768483659.3704152,AAVE
2022-07-01,AAVE,756499246.2489911,AAVE
2022-07-02,AAVE,778313571.256527,AAVE
2022-07-03,AAVE,775216475.7307658,AAVE
2022-07-04,AAVE,849142799.3674152,AAVE
2022-07-05,AAVE,815613373.8928692,AAVE
2022-07-06,AAVE,847661579.768138,AAVE
2022-07-07,AAVE,957675799.0962664,AAVE
2022-07-08,AAVE,965755178.7286872,AAVE
2022-07-09,AAVE,1105124477.387944,AAVE
2022-07-10,AAVE,1046683631.3801012,AAVE
2022-07-11,AAVE,940170476.5593548,AAVE
2022-07-12,AAVE,920510652.7871312,AAVE
2022-07-13,AAVE,1074288178.4575386,AAVE
2022-07-14,AAVE,1228335016.7823598,AAVE
2022-07-15,AAVE,1217427854.278592,AAVE
2022-07-16,AAVE,1250014685.4626887,AAVE
2022-07-17,AAVE,1188880712.9107056,AAVE
2022-07-18,AAVE,1295797836.7130728,AAVE
2022-07-19,AAVE,1288391738.716687,AAVE
2022-07-20,AAVE,1223756701.6573217,AAVE
2022-07-21,AAVE,1283948079.9188554,AAVE
2022-07-22,AAVE,1205443441.1571677,AAVE
2022-07-23,AAVE,1203288939.9218557,AAVE
2022-07-24,AAVE,1219043730.205076,AAVE
2022-07-25,AAVE,1096102503.4650743,AAVE
2022-07-26,AAVE,1094217314.8841765,AAVE
2022-07-27,AAVE,1277888545.1945405,AAVE
2022-07-28,AAVE,1352084181.485603,AAVE
2022-07-29,AAVE,1287314488.0990307,AAVE
2022-07-30,AAVE,1282736172.9739926,AAVE
2022-07-31,AAVE,1314649722.5220542,AAVE
2022-08-01,AAVE,1299702870.202076,AAVE
2022-08-02,AAVE,1257959408.7679024,AAVE
2022-08-03,AAVE,1278831139.4849892,AAVE
2022-08-04,AAVE,1297279056.3123498,AAVE
2022-08-05,AAVE,1386017575.9417706,AAVE
2022-08-06,AAVE,1334174889.9670708,AAVE
2022-08-07,AAVE,1364203250.9342346,AAVE
2022-08-08,AAVE,1381304604.489525,AAVE
2022-08-09,AAVE,1319093381.3198855,AAVE
2022-08-10,AAVE,1496974389.560348,AAVE
2022-08-11,AAVE,1449036737.0746517,AAVE
2022-08-12,AAVE,1545719980.0092862,AAVE
2022-08-13,AAVE,1489164322.5823414,AAVE
2022-08-14,AAVE,1446747579.5121326,AAVE
2022-08-15,AAVE,1441226670.096645,AAVE
2022-08-16,AAVE,1478391816.4057803,AAVE
2022-08-17,AAVE,1348987085.9598422,AAVE
2022-08-18,AAVE,1277349919.885712,AAVE
2022-08-19,AAVE,1122764456.2520626,AAVE
2022-08-20,AAVE,1114819732.946849,AAVE
2022-08-21,AAVE,1156967163.3626437,AAVE
2022-08-22,AAVE,1191843152.1092598,AAVE
2022-08-23,AAVE,1204770159.5211327,AAVE
2022-08-24,AAVE,1190092619.8555684,AAVE
2022-08-25,AAVE,1254458344.26052,AAVE
2022-08-26,AAVE,1113877138.6564,AAVE
2022-08-27,AAVE,1105663102.6967723,AAVE
2022-08-28,AAVE,1058264075.5199044,AAVE
2022-08-29,AAVE,1154947318.4545383,AAVE
2022-08-30,AAVE,1136230088.9727638,AAVE
2022-08-31,AAVE,1142558936.3514934,AAVE
2022-09-01,AAVE,1165585168.3038924,AAVE
2022-09-02,AAVE,1190227276.1827755,AAVE
2022-09-03,AAVE,1173933860.590727,AAVE
2022-09-04,AAVE,1196421467.234298,AAVE
2022-09-05,AAVE,1229412267.4000158,AAVE
2022-09-06,AAVE,1125457582.796203,AAVE
2022-09-07,AAVE,1178916144.6973865,AAVE
2022-09-08,AAVE,1190227276.1827755,AAVE
2022-09-09,AAVE,1227527078.8191178,AAVE
2022-09-10,AAVE,1249880029.1354816,AAVE
2022-09-11,AAVE,1232913331.9073982,AAVE
2022-09-12,AAVE,1226853797.1830826,AAVE
2022-09-13,AAVE,1117243546.8365753,AAVE
2022-09-14,AAVE,1125457582.796203,AAVE
2022-09-15,AAVE,1057186824.902248,AAVE
2022-09-16,AAVE,1068767269.0420512,AAVE
2022-09-17,AAVE,1096102503.4650743,AAVE
2022-09-18,AAVE,982587219.6295636,AAVE
2022-09-19,AAVE,1027966401.8983266,AAVE
2022-09-20,AAVE,995244914.3870229,AAVE
2022-09-21,AAVE,963869990.147789,AAVE
2022-09-22,AAVE,1032410060.696158,AAVE
2022-09-23,AAVE,1037257688.4756104,AAVE
2022-09-24,AAVE,1008037265.4716887,AAVE
2022-09-25,AAVE,991609193.5524334,AAVE
2022-09-26,AAVE,1027427776.5894984,AAVE
2022-09-27,AAVE,1031467466.4057088,AAVE
2022-09-28,AAVE,1035237843.5675052,AAVE
2022-09-29,AAVE,1035911125.2035404,AAVE
2022-09-30,AAVE,1004132231.9826854,AAVE
2022-10-01,AAVE,1003593606.6738576,AAVE
2022-10-02,AAVE,978143560.8317324,AAVE
2022-10-03,AAVE,1017597864.7033864,AAVE
2022-10-04,AAVE,1061495827.3728724,AAVE
2022-10-05,AAVE,1059879951.4463882,AAVE
2022-10-06,AAVE,1042913254.2183048,AAVE
2022-10-07,AAVE,1019617709.6114918,AAVE
2022-10-08,AAVE,1005344138.9275484,AAVE
2022-10-09,AAVE,1016385957.7585236,AAVE
2022-10-10,AAVE,991070568.2436053,AAVE
2022-10-11,AAVE,961984801.5668908,AAVE
2022-10-12,AAVE,962523426.875719,AAVE
2022-10-13,AAVE,955521297.8609542,AAVE
2022-10-14,AAVE,980702031.0486654,AAVE
2022-10-15,AAVE,967775023.6367924,AAVE
2022-10-16,AAVE,1022041523.501218,AAVE
2022-10-17,AAVE,1063919641.2625988,AAVE
2022-10-18,AAVE,1110241417.8218107,AAVE
2022-10-19,AAVE,1115358358.255677,AAVE
2022-10-20,AAVE,1086003278.9245486,AAVE
2022-10-21,AAVE,1106067071.6783934,AAVE
2022-10-22,AAVE,1106201728.0056005,AAVE
2022-10-23,AAVE,1196556123.561505,AAVE
2022-10-24,AAVE,1147137251.4765315,AAVE
2022-10-25,AAVE,1102835319.8254251,AAVE
2022-10-26,AAVE,1124380332.178547,AAVE
2022-10-27,AAVE,1095429221.829039,AAVE
2022-10-28,AAVE,1132594368.1381743,AAVE
2022-10-29,AAVE,1150099690.675086,AAVE
2022-10-30,AAVE,1130170554.2484484,AAVE
2022-10-31,AAVE,1130035897.9212413,AAVE
2022-11-01,AAVE,1133536962.4286237,AAVE
2022-11-02,AAVE,1082098245.4355452,AAVE
2022-11-03,AAVE,1126400177.086652,AAVE
2022-11-04,AAVE,1276407325.595263,AAVE
2022-11-05,AAVE,1297279056.3123498,AAVE
2022-11-06,AAVE,1162353416.450924,AAVE
2022-11-07,AAVE,1174337829.572348,AAVE
2022-11-08,AAVE,972218682.4346238,AAVE
2022-11-09,AAVE,779525478.2013901,AAVE
2022-11-10,AAVE,915124399.6988508,AAVE
2022-11-11,AAVE,860319274.5255971,AAVE
2022-11-12,AAVE,780602728.8190463,AAVE
2022-11-13,AAVE,761750843.0100646,AAVE
2022-11-14,AAVE,795818893.7934386,AAVE
2022-11-15,AAVE,820999626.9811497,AAVE
2022-11-16,AAVE,784642418.6352566,AAVE
2022-11-17,AAVE,788143483.1426389,AAVE
2022-11-18,AAVE,784103793.3264285,AAVE
2022-11-19,AAVE,789894015.39633,AAVE
2022-11-20,AAVE,753671463.377644,AAVE
2022-11-21,AAVE,751247649.4879177,AAVE
2022-11-22,AAVE,772658005.5138326,AAVE
2022-11-23,AAVE,785585012.9257057,AAVE
2022-11-24,AAVE,782083948.4183234,AAVE
2022-11-25,AAVE,795818893.7934386,AAVE
2022-11-26,AAVE,831368164.1760896,AAVE
2022-11-27,AAVE,828001755.9959143,AAVE
2022-11-28,AAVE,809957808.1501747,AAVE
2022-11-29,AAVE,830156257.2312264,AAVE
2022-11-30,AAVE,879305816.6617857,AAVE
2022-12-01,AAVE,857087522.6726288,AAVE
2022-12-02,AAVE,884692069.7500663,AAVE
2022-12-03,AAVE,845103109.5512048,AAVE
2022-12-04,AAVE,867186747.2131548,AAVE
2022-12-05,AAVE,866648121.9043267,AAVE
2022-12-06,AAVE,860992556.1616322,AAVE
2022-12-07,AAVE,826655192.7238442,AAVE
2022-12-08,AAVE,846718985.477689,AAVE
2022-12-09,AAVE,827867099.6687073,AAVE
2022-12-10,AAVE,825847254.7606021,AAVE
2022-12-11,AAVE,803763617.0986522,AAVE
2022-12-12,AAVE,809015213.8597257,AAVE
2022-12-13,AAVE,834869228.6834719,AAVE
2022-12-14,AAVE,842544639.3342716,AAVE
2022-12-15,AAVE,821403595.9627707,AAVE
2022-12-16,AAVE,736974078.8039744,AAVE
2022-12-17,AAVE,748419866.6165705,AAVE
2022-12-18,AAVE,752594212.7599878,AAVE
2022-12-19,AAVE,724047071.3921014,AAVE
2022-12-20,AAVE,749227804.5798125,AAVE
2022-12-21,AAVE,753806119.7048509,AAVE
2022-12-22,AAVE,749497117.2342265,AAVE
2022-12-23,AAVE,734415608.5870413,AAVE
2022-12-24,AAVE,732261107.3517292,AAVE
2022-12-25,AAVE,732530420.0061431,AAVE
2022-12-26,AAVE,753402150.7232299,AAVE
2022-12-27,AAVE,774004568.7859026,AAVE
2022-12-28,AAVE,723508446.0832733,AAVE
2022-12-29,AAVE,732261107.3517292,AAVE
2022-12-30,AAVE,706137779.8735688,AAVE
2022-12-31,AAVE,698731681.8771832,AAVE
2023-01-01,AAVE,734678129.2248322,AAVE
2023-01-02,AAVE,746657342.918312,AAVE
2023-01-03,AAVE,747502934.4731458,AAVE
2023-01-04,AAVE,799647747.0212349,AAVE
2023-01-05,AAVE,781467528.5923066,AAVE
2023-01-06,AAVE,794996993.4696485,AAVE
2023-01-07,AAVE,789782512.2148396,AAVE
2023-01-08,AAVE,834598864.621035,AAVE
2023-01-09,AAVE,861798726.3015246,AAVE
2023-01-10,AAVE,871663961.1079199,AAVE
2023-01-11,AAVE,904078304.0432184,AAVE
2023-01-12,AAVE,955095661.1848624,AAVE
2023-01-13,AAVE,1002025992.4781424,AAVE
2023-01-14,AAVE,1070377976.4938806,AAVE
2023-01-15,AAVE,1117026443.9355495,AAVE
2023-01-16,AAVE,1136193185.845117,AAVE
2023-01-17,AAVE,1206518216.8221345,AAVE
2023-01-18,AAVE,1153950608.4966283,AAVE
2023-01-19,AAVE,1145494692.94829,AAVE
2023-01-20,AAVE,1234563670.057458,AAVE
2023-01-21,AAVE,1190451977.2802908,AAVE
2023-01-22,AAVE,1202713054.8253822,AAVE
2023-01-23,AAVE,1220752341.3285048,AAVE
2023-01-24,AAVE,1125905155.261305,AAVE
2023-01-25,AAVE,1210041514.9672756,AAVE
2023-01-26,AAVE,1252602956.5605807,AAVE
2023-01-27,AAVE,1230335712.2832887,AAVE
2023-01-28,AAVE,1186787747.209344,AAVE
2023-01-29,AAVE,1234704601.9832635,AAVE
2023-01-30,AAVE,1144508169.4676502,AAVE
2023-01-31,AAVE,1169312188.409444,AAVE
2023-02-01,AAVE,1246401951.8251324,AAVE
2023-02-02,AAVE,1243442381.3832138,AAVE
2023-02-03,AAVE,1284171707.9410455,AAVE
2023-02-04,AAVE,1253448548.1154146,AAVE
2023-02-05,AAVE,1207363808.3769684,AAVE
2023-02-06,AAVE,1185519359.8770933,AAVE
2023-02-07,AAVE,1250207113.8218846,AAVE
2023-02-08,AAVE,1226953346.0639532,AAVE
2023-02-09,AAVE,1096873178.545342,AAVE
2023-02-10,AAVE,1107724936.8323767,AAVE
2023-02-11,AAVE,1119281354.7484398,AAVE
2023-02-12,AAVE,1090249378.032477,AAVE
2023-02-13,AAVE,1163393047.5256069,AAVE
2023-02-14,AAVE,1171848963.0739458,AAVE
2023-02-15,AAVE,1260917940.1831138,AAVE
2023-02-16,AAVE,1186505883.3577328,AAVE
2023-02-17,AAVE,1217369975.1091692,AAVE
2023-02-18,AAVE,1283326116.3862116,AAVE
2023-02-19,AAVE,1270078515.360481,AAVE
2023-02-20,AAVE,1297278377.0409706,AAVE
2023-02-21,AAVE,1235691125.4639034,AAVE
2023-02-22,AAVE,1198907892.8286295,AAVE
2023-02-23,AAVE,1207081944.5253572,AAVE
2023-02-24,AAVE,1149440786.870848,AAVE
2023-02-25,AAVE,1127596338.3709729,AAVE
2023-02-26,AAVE,1159024157.825632,AAVE
2023-02-27,AAVE,1128864725.7032237,AAVE
2023-02-28,AAVE,1094618267.7324517,AAVE
2023-03-01,AAVE,1167902869.1513877,AAVE
2023-03-02,AAVE,1126187019.1129165,AAVE
2023-03-03,AAVE,1082639054.0389717,AAVE
2023-03-04,AAVE,1061217401.3165137,AAVE
2023-03-05,AAVE,1057553171.245567,AAVE
2023-03-06,AAVE,1080666007.077693,AAVE
2023-03-07,AAVE,1060230877.8358742,AAVE
2023-03-08,AAVE,1009354452.620036,AAVE
2023-03-09,AAVE,968484194.1363988,AAVE
2023-03-10,AAVE,966370215.2493138,AAVE
2023-03-11,AAVE,947767201.0429686,AAVE
2023-03-12,AAVE,1032749152.3037732,AAVE
2023-03-13,AAVE,1075874321.6003008,AAVE
2023-03-14,AAVE,1117872035.4903831,AAVE
2023-03-15,AAVE,1045151161.77467,AAVE
2023-03-16,AAVE,1056284783.913316,AAVE
2023-03-17,AAVE,1138025300.880591,AAVE
2023-03-18,AAVE,1099832748.9872608,AAVE
2023-03-19,AAVE,1122804652.893581,AAVE
2023-03-20,AAVE,1073901274.639022,AAVE
2023-03-21,AAVE,1115758056.603299,AAVE
2023-03-22,AAVE,1061217401.3165137,AAVE
2023-03-23,AAVE,1087994467.2195864,AAVE
2023-03-24,AAVE,1030353309.5650772,AAVE
2023-03-25,AAVE,1006676746.0297288,AAVE
2023-03-26,AAVE,1027816534.9005756,AAVE
2023-03-27,AAVE,983422978.2717972,AAVE
2023-03-28,AAVE,995543123.8910826,AAVE
2023-03-29,AAVE,1026689079.4941304,AAVE
2023-03-30,AAVE,1005126494.8458664,AAVE
2023-03-31,AAVE,1045855821.4036982,AAVE
2023-04-01,AAVE,1045573957.552087,AAVE
2023-04-02,AAVE,1028662126.4554094,AAVE
2023-04-03,AAVE,1039795748.5940557,AAVE
2023-04-04,AAVE,1077847368.56158,AAVE
2023-04-05,AAVE,1103356047.132402,AAVE
2023-04-06,AAVE,1135911321.993506,AAVE
2023-04-07,AAVE,1103778842.9098186,AAVE
2023-04-08,AAVE,1075451525.8228838,AAVE
2023-04-09,AAVE,1075028730.045467,AAVE
2023-04-10,AAVE,1106738413.3517373,AAVE
2023-04-11,AAVE,1115053396.9742703,AAVE
2023-04-12,AAVE,1112939418.0871856,AAVE
2023-04-13,AAVE,1145635624.8740957,AAVE
2023-04-14,AAVE,1164802366.7836635,AAVE
2023-04-15,AAVE,1163252115.5998013,AAVE
2023-04-16,AAVE,1175090397.3674755,AAVE
2023-04-17,AAVE,1142394190.5805657,AAVE
2023-04-18,AAVE,1155218995.8288794,AAVE
2023-04-19,AAVE,1042614387.1101685,AAVE
2023-04-20,AAVE,1019501551.2780426,AAVE
2023-04-21,AAVE,973839607.3170131,AAVE
2023-04-22,AAVE,998220830.48139,AAVE
2023-04-23,AAVE,991315166.1169132,AAVE
2023-04-24,AAVE,984409501.7524364,AAVE
2023-04-25,AAVE,1003576243.6620044,AAVE
2023-04-26,AAVE,979054088.571822,AAVE
2023-04-27,AAVE,1006817677.9555345,AAVE
2023-04-28,AAVE,1017528504.3167634,AAVE
2023-04-29,AAVE,1012736818.8393714,AAVE
2023-04-30,AAVE,990187710.7104682,AAVE
2023-05-01,AAVE,972007492.2815398,AAVE
2023-05-02,AAVE,974262403.09443,AAVE
2023-05-03,AAVE,1011045635.7297035,AAVE
2023-05-04,AAVE,998784558.1846124,AAVE
2023-05-05,AAVE,1036554314.3005255,AAVE
2023-05-06,AAVE,984832297.5298536,AAVE
2023-05-07,AAVE,969893513.394455,AAVE
2023-05-08,AAVE,910279308.778667,AAVE
2023-05-09,AAVE,909010921.446416,AAVE
2023-05-10,AAVE,911547696.1109178,AAVE
2023-05-11,AAVE,878428693.5465909,AAVE
2023-05-12,AAVE,890689771.0916822,AAVE
2023-05-13,AAVE,876737510.4369231,AAVE
2023-05-14,AAVE,877442170.0659513,AAVE
2023-05-15,AAVE,885193425.9852619,AAVE
2023-05-16,AAVE,885898085.6142901,AAVE
2023-05-17,AAVE,916057517.7366984,AAVE
2023-05-18,AAVE,915211926.1818644,AAVE
2023-05-19,AAVE,921271998.9915072,AAVE
2023-05-20,AAVE,920144543.585062,AAVE
2023-05-21,AAVE,901259665.5271056,AAVE
2023-05-22,AAVE,905769487.1528862,AAVE
2023-05-23,AAVE,922117590.5463412,AAVE
2023-05-24,AAVE,901682461.3045224,AAVE
2023-05-25,AAVE,894917728.8658515,AAVE
2023-05-26,AAVE,910983968.4076952,AAVE
2023-05-27,AAVE,926486480.246316,AAVE
2023-05-28,AAVE,973839607.3170131,AAVE
2023-05-29,AAVE,948753724.523608,AAVE
2023-05-30,AAVE,939593149.3462412,AAVE
2023-05-31,AAVE,900132210.1206603,AAVE
2023-06-01,AAVE,883220379.0239829,AAVE
2023-06-02,AAVE,897172639.6787418,AAVE
2023-06-03,AAVE,896608911.9755192,AAVE
2023-06-04,AAVE,885052494.0594562,AAVE
2023-06-05,AAVE,844323167.5016246,AAVE
2023-06-06,AAVE,870113709.9240578,AAVE
2023-06-07,AAVE,833753273.0662011,AAVE
2023-06-08,AAVE,842631984.3919568,AAVE
2023-06-09,AAVE,846014350.6112924,AAVE
2023-06-10,AAVE,742288453.2183369,AAVE
2023-06-11,AAVE,735100925.002249,AAVE
2023-06-12,AAVE,757368169.2795411,AAVE
2023-06-13,AAVE,775548387.7084694,AAVE
2023-06-14,AAVE,733409741.8925812,AAVE
2023-06-15,AAVE,706068948.286286,AAVE
2023-06-16,AAVE,714524863.8346248,AAVE
2023-06-17,AAVE,719598413.163628,AAVE
2023-06-18,AAVE,718048161.9797659,AAVE
2023-06-19,AAVE,731577626.8571079,AAVE
2023-06-20,AAVE,748489457.9537854,AAVE
2023-06-21,AAVE,776112115.411692,AAVE
2023-06-22,AAVE,784145235.1826138,AAVE
2023-06-23,AAVE,805003160.2018493,AAVE
2023-06-24,AAVE,804721296.3502381,AAVE
2023-06-25,AAVE,969188853.7654268,AAVE
2023-06-26,AAVE,890971634.9432933,AAVE
2023-06-27,AAVE,915634721.9592814,AAVE
2023-06-28,AAVE,836853775.4339254,AAVE
2023-06-29,AAVE,888152996.4271805,AAVE
2023-06-30,AAVE,993570076.9298036,AAVE
2023-07-01,AAVE,960873870.142894,AAVE
2023-07-02,AAVE,997375238.926556,AAVE
2023-07-03,AAVE,1028380262.6037982,AAVE
2023-07-04,AAVE,1086162352.1841128,AAVE
2023-07-05,AAVE,1051634030.3617296,AAVE
2023-07-06,AAVE,990046778.7846624,AAVE
2023-07-07,AAVE,1053466145.3972032,AAVE
2023-07-08,AAVE,1037399905.8553594,AAVE
2023-07-09,AAVE,1013300546.542594,AAVE
