date,portfolio_value,num_long_positions,num_short_positions,daily_return,log_return
2021-03-01,14337.52812249029,19,0,0.046092042916614284,0.04506135691155254
2021-03-02,14310.80071732692,19,0,-0.0018641571221363895,-0.0018658968254141007
2021-03-03,14632.787773391768,19,0,0.0224995835260986,0.022250201625297786
2021-03-04,14348.986414957812,19,0,-0.019394893360650034,-0.019585442110452708
2021-03-05,14295.825971181386,19,0,-0.003704822225004678,-0.003711702076538582
2021-03-06,14473.138128831493,19,0,0.012403071918163144,0.012326783977159281
2021-03-07,14752.923014573751,19,0,0.019331321462683126,0.019146845124599028
2021-03-08,14990.376953142253,19,0,0.016095382476674747,0.015967225140229982
2021-03-09,15283.30581756336,19,0,0.01954112730698898,0.019352650882750306
2021-03-10,14997.97599151516,19,0,-0.018669378827733785,-0.018845851556386472
2021-03-11,15031.560679723,19,0,0.0022392813688218993,0.002236777914892778
2021-03-12,14815.71493999603,19,0,-0.014359502936919677,-0.014463598306050911
2021-03-13,15352.85206914162,19,0,0.036254553446864124,0.03561282161632775
2021-03-14,15023.056312048504,19,0,-0.021481074370278574,-0.021715150861694406
2021-03-15,14831.106062041132,19,0,-0.0127770438997441,-0.012859372353144612
2021-03-16,15027.411122846624,19,0,0.013236036475251067,0.013149205503862938
2021-03-17,15386.102956220946,19,0,0.02386917017456125,0.023588754953459617
2021-03-18,15210.929583874735,19,0,-0.011385168346048524,-0.01145047553726187
2021-03-19,15383.477167896739,19,0,0.01134365806314186,0.011279801233615942
2021-03-20,15452.714642834633,19,0,0.0045007688562364034,0.0044906706844420555
2021-03-21,15297.474267122392,19,0,-0.010046155597924322,-0.010096958756417264
2021-03-22,14865.93233418997,19,0,-0.02821001201877482,-0.028615559614110768
2021-03-23,14863.577439385206,19,0,-0.000158408820370326,-0.0001584213683726719
2021-03-24,14368.525623231457,19,0,-0.03330637043286566,-0.03387365940901802
2021-03-25,14313.458854465856,19,0,-0.0038324578463754255,-0.00383982053041852
2021-03-26,14996.089938502595,19,0,0.0476915531722617,0.046589223086251755
2021-03-27,14945.347819808736,19,0,-0.003383689941974688,-0.0033894275673393864
2021-03-28,15077.220009955157,19,0,0.008823628043747256,0.008784927325040211
2021-03-29,15465.128284462895,19,0,0.025728103340775688,0.025402705137680857
2021-03-30,15602.722272030935,19,0,0.00889704792854995,0.008857702398130761
2021-03-31,15861.077501086624,19,0,0.01655834312444382,0.016422748528147502
2021-04-01,16117.160549554887,19,0,0.01614537527168114,0.016016424817803486
2021-04-02,16506.661039743405,19,0,0.024166818279865998,0.02387942182560281
2021-04-03,15853.472566317869,19,0,-0.03957120533661185,-0.04037543313593777
2021-04-04,16386.351277111098,19,0,0.033612743742047924,0.03306018344198863
2021-04-05,16892.48241717134,19,0,0.03088736055397634,0.030419946451361313
2021-04-06,17005.861100324157,19,0,0.00671178340476275,0.006689359666125262
2021-04-07,16345.716412036996,19,0,-0.03881865695554676,-0.039592185374312874
2021-04-08,16764.941878247602,19,0,0.02564742074577331,0.0253240431919799
2021-04-09,16798.89937017323,19,0,0.002025506093145779,0.0020234575214756073
2021-04-10,17145.090717079303,19,2,0.02060797789650093,0.020398506486182005
2021-04-11,17446.99285171662,19,2,0.01760866358884705,0.017455427314380493
2021-04-12,16870.490527984675,19,2,-0.03304307674289109,-0.03360133130793768
2021-04-13,17261.923460571787,19,2,0.023202225918553143,0.022937146728285524
2021-04-14,17111.40589776355,19,2,-0.008719628675914137,-0.008757867083454591
2021-04-15,17451.998205945736,19,2,0.019904402374482988,0.019708899741618116
2021-04-16,18083.539280833473,19,2,0.03618732178602779,0.03554794002745099
2021-04-17,17563.292242918225,19,3,-0.02876909380602566,-0.029191036495863597
2021-04-18,17798.04363688899,19,3,0.013366024474450011,0.013277487224168983
2021-04-19,18069.79716717482,19,3,0.015268730419481846,0.015153336485234956
2021-04-20,18042.064236956583,19,3,-0.0015347671012387876,-0.0015359460627082351
2021-04-21,18000.146674044016,19,3,-0.0023233241142499583,-0.0023260272193243
2021-04-22,18051.601210392713,19,3,0.00285856205954671,0.0028544841404972705
2021-04-23,17986.285755801207,19,3,-0.0036182637667567796,-0.0036248255159744016
2021-04-24,17975.9889207415,22,3,-0.0005724825680802903,-0.0005726464987936377
2021-04-25,18040.060625711107,22,3,0.003564293750519587,0.003557956709136795
2021-04-26,18043.772999543966,22,3,0.00020578499761625402,0.00020576382678800815
2021-04-27,17428.480038087382,22,3,-0.03410001674661578,-0.03469498713472297
2021-04-28,17507.439380194413,22,3,0.004530477811861777,0.004520246088684086
2021-04-29,17186.2150303483,22,3,-0.018347877314914718,-0.018518287275243562
2021-04-30,17541.81052012945,22,3,0.020690739011074877,0.020479593211935373
2021-05-01,17823.74991610005,22,3,0.016072422834978672,0.015944628933718848
2021-05-02,17932.348643524303,22,3,0.006092922529515432,0.0060744357314547505
2021-05-03,18017.555696629177,22,3,0.004751583565471451,0.004740330425027173
2021-05-04,18370.82029417354,22,3,0.019606688248531512,0.019416953177135238
2021-05-05,18507.14180195641,22,3,0.007420545495516517,0.007393148697103212
2021-05-06,17999.997399148877,22,3,-0.027402632358602408,-0.027785087533287203
2021-05-07,18140.590751576125,22,3,0.007810742930101533,0.00778039699133356
2021-05-08,18164.73600680145,22,3,0.0013310071075400831,0.0013301221027912878
2021-05-09,18031.969196753045,22,6,-0.007309041540636385,-0.007335883457189142
2021-05-10,18294.732920913157,22,6,0.014572103650633217,0.014466950848976307
2021-05-11,18393.8289130004,22,6,0.005416640544337437,0.0054020233073988205
2021-05-12,18535.101742569448,22,6,0.007680447080226971,0.007651102603244067
2021-05-13,18004.963451143394,22,5,-0.028601854944690586,-0.029018858630366653
2021-05-14,17702.92762470583,22,5,-0.01677514243542566,-0.016917438742566522
2021-05-15,17522.84641541068,23,5,-0.010172397081024687,-0.010224489483045992
2021-05-16,17497.95912037318,23,5,-0.0014202769600042409,-0.0014212865093321224
2021-05-17,17488.941059076653,22,5,-0.000515377892615354,-0.0005155107454496892
2021-05-18,17067.63298513642,22,5,-0.02408997048575312,-0.024384879692893945
2021-05-19,17533.904164956533,14,6,0.027319030133010846,0.026952525484948038
2021-05-20,17848.021729081476,14,7,0.017914867172180715,0.01775628709911498
2021-05-21,17748.004593790007,14,7,-0.005603821914251794,-0.0056195822305235245
2021-05-22,17698.93900479419,14,7,-0.002764569320259591,-0.0027683977997153986
2021-05-23,17739.438602839375,11,9,0.0022882500490122304,0.0022856359918536225
2021-05-24,18001.91615238848,11,9,0.014796271484436518,0.014687874597923695
2021-05-25,17162.76856541997,11,9,-0.0466143481541087,-0.04773578578354912
2021-05-26,16690.891021094565,11,9,-0.027494255517501842,-0.02787929658410421
2021-05-27,16790.24094700288,11,9,0.005952344052977843,0.005934698838750428
2021-05-28,17116.970901280827,11,9,0.019459515519118842,0.019272600110622443
2021-05-29,16998.655470401238,11,9,-0.006912171058883754,-0.006936170770605186
2021-05-30,16850.900815287383,11,9,-0.008692137761785457,-0.00873013473473481
2021-05-31,16939.096047512976,11,9,0.005233858604495545,0.00522020957057805
2021-06-01,16947.47227599521,11,9,0.0004944908783053314,0.0004943686579805318
2021-06-02,16677.031342122602,11,9,-0.01595759706629918,-0.016086290446037373
2021-06-03,16783.82623612451,11,9,0.00640371129675632,0.006383294652744582
2021-06-04,16711.12116926852,11,9,-0.0043318529299060105,-0.004341262588813787
2021-06-05,16695.929090030568,11,10,-0.0009090999391405674,-0.0009095134211068544
2021-06-06,16589.991101276064,11,10,-0.006345138876863166,-0.0063653548312762424
2021-06-07,16738.55874511781,11,10,0.008955257596872324,0.008915397074970216
2021-06-08,16684.95011360364,11,10,-0.003202702952534997,-0.0032078425823750274
2021-06-09,16602.645471050102,11,11,-0.004932867164309629,-0.00494507391293146
2021-06-10,16708.948638403574,11,11,0.0064027848777974405,0.006382374128133159
2021-06-11,16649.198737887025,10,11,-0.0035759222084876807,-0.0035823311013380298
2021-06-12,16939.927041721978,10,12,0.01746199972815332,0.01731129093268985
2021-06-13,16744.115503525078,10,12,-0.011559172463649237,-0.01162649902677886
2021-06-14,16406.747445489367,10,12,-0.020148455017805267,-0.0203542035045335
2021-06-15,16341.01410377052,10,12,-0.0040064822072286566,-0.00401452965890692
2021-06-16,16413.096834767366,10,12,0.0044111540776539115,0.004401453454339645
2021-06-17,16404.293896164094,10,12,-0.0005363362375725433,-0.0005364801172999845
2021-06-18,16502.74738115446,9,12,0.006001689899824747,0.0059837514970359175
2021-06-19,16532.866048833435,9,12,0.0018250699100788026,0.0018234064935838796
2021-06-20,16438.10185643847,9,12,-0.005731867185947093,-0.005748357379924491
2021-06-21,16384.291916978324,5,20,-0.003273488626003851,-0.0032788582112825678
2021-06-22,16601.345448760436,4,25,0.013247660190745858,0.013160677311422052
2021-06-23,16319.625295442112,4,25,-0.016969718158557967,-0.017115353773904947
2021-06-24,16444.977823258425,4,25,0.007681091051233935,0.007651741665759431
2021-06-25,16525.50938354967,4,25,0.004897030641011213,0.004885079188333882
2021-06-26,16500.938526508562,4,25,-0.0014868441553497203,-0.0014879506050023339
2021-06-27,16335.748359098083,4,25,-0.01001095587048595,-0.010061402450580393
2021-06-28,16396.760987557216,4,25,0.0037349148087943984,0.0037279573328187878
2021-06-29,16768.707199711025,4,25,0.022684127214884775,0.022430668238949982
2021-06-30,16989.70509698254,4,25,0.013179185171491525,0.01309309528206125
2021-07-01,16889.115813268094,4,25,-0.005920602102287842,-0.005938198354897328
2021-07-02,16980.973148693094,4,25,0.005438848098420657,0.005424110975269088
2021-07-03,16862.1514906461,4,26,-0.0069973409065862135,-0.0070219371022681035
2021-07-04,16904.03910858237,4,26,0.0024841206034416086,0.0024810402760705617
2021-07-05,16637.52605470976,4,26,-0.015766235049544886,-0.015891844137658866
2021-07-06,16560.28111868354,4,26,-0.0046428138277418984,-0.0046536251641888324
2021-07-07,16304.56869242261,4,26,-0.015441309506058487,-0.015561768160845847
2021-07-08,16184.253279264116,4,26,-0.0073792453776719835,-0.007406606695864733
2021-07-09,16039.840260704223,4,26,-0.008923057250032063,-0.00896310614241509
2021-07-10,15967.368156916424,5,27,-0.004518255955787032,-0.004528494124980303
2021-07-11,15950.613109812015,5,27,-0.0010493305433776356,-0.0010498814761130198
2021-07-12,15961.380088726139,5,27,0.0006750197525322577,0.0006747920291718517
2021-07-13,15856.275529357257,4,27,-0.00658492929713006,-0.006606705593612551
2021-07-14,15880.000516677244,4,27,0.0014962522110606447,0.0014951339410580935
2021-07-15,15886.18359223868,4,27,0.0003893624282280683,0.0003892866463482502
2021-07-16,15998.208521132072,4,29,0.007051720650397275,0.007026973540027448
2021-07-17,16001.177163534385,4,31,0.00018556092692456616,0.0001855437126252669
2021-07-18,16028.007441071783,4,31,0.0016767689816310494,0.0016753647739909082
2021-07-19,16245.328819924047,4,32,0.013558851881699141,0.01346775318822138
2021-07-20,16365.17695306885,3,33,0.007377390416241747,0.007350310575709326
2021-07-21,16393.787994907725,3,33,0.001748287960522843,0.0017467614840144259
2021-07-22,16221.653448586165,3,33,-0.010499986115169335,-0.0105554999073483
2021-07-23,16234.342095783128,3,33,0.0007822043071736839,0.0007818985448199678
2021-07-24,16414.14580165115,3,35,0.011075515398602187,0.011014631016057229
2021-07-25,16174.45142614741,3,35,-0.014602914973475323,-0.014710587039299727
2021-07-26,16176.072269110906,3,35,0.0001002100733304978,0.00010020505263651263
2021-07-27,16094.782907697218,3,35,-0.00502528426315918,-0.005037953466175307
2021-07-28,16082.29505831966,3,35,-0.0007758942415797554,-0.0007761954033066568
2021-07-29,15857.806179834948,3,34,-0.01395875885068898,-0.014057098530775473
2021-07-30,15750.207765249977,3,34,-0.006785201771591476,-0.006808325913805953
2021-07-31,15734.7876556081,3,34,-0.0009790416654630318,-0.0009795212397954414
2021-08-01,15827.858704150864,4,34,0.0059149859902680735,0.00589756113870809
2021-08-02,15622.031828130757,4,34,-0.013004088542067138,-0.013089381950413662
2021-08-03,15798.033379607925,4,34,0.011266239463181726,0.011203248063286236
2021-08-04,15829.245617676219,4,34,0.001975704020766411,0.0019737548844329985
2021-08-05,15766.127916765943,4,34,-0.0039874105459449805,-0.003995381463311658
2021-08-06,15556.056951718201,4,33,-0.013324195145235973,-0.01341375869790405
2021-08-07,15748.646091484668,5,33,0.012380331363160524,0.012304321767160202
2021-08-08,15933.880118800402,5,33,0.011761901705054534,0.011693268188764833
2021-08-09,15654.078449341108,7,33,-0.017560171620040976,-0.017716180493349637
2021-08-10,15614.204069125959,7,32,-0.0025472199046522315,-0.002550469588886788
2021-08-11,15612.981457378524,9,32,-7.830125327057402e-05,-7.83043189737392e-05
2021-08-12,15556.409622068448,9,31,-0.0036233845191265823,-0.003629964877066939
2021-08-13,15655.859647555946,11,30,0.006392864928576936,0.006372517241547042
2021-08-14,15621.995944097298,12,28,-0.002163005048651856,-0.0021653477228257617
2021-08-15,15824.24318664315,13,26,0.012946312575524033,0.012863225417384203
2021-08-16,15734.496625344222,13,25,-0.005671459939056156,-0.005687603736178137
2021-08-17,15740.132258474527,13,25,0.00035817053856224135,0.00035810641080688587
2021-08-18,15935.580728983005,13,25,0.012417206367706823,0.012340745166402085
2021-08-19,15752.710729627664,13,25,-0.01147557798271781,-0.01154193053878938
2021-08-20,15817.101025258762,14,22,0.004087569227688048,0.004079237812367044
2021-08-21,15747.233521779845,14,20,-0.004417212949916927,-0.00442699765976899
2021-08-22,15567.297102497645,15,15,-0.011426541622903574,-0.011492326156213734
2021-08-23,15554.040727047395,18,14,-0.0008515528009113149,-0.000851915577961515
2021-08-24,15733.857761211617,18,14,0.011560792293126232,0.011494476949792285
2021-08-25,15771.549907602976,19,14,0.0023956074195790045,0.0023927425266515546
2021-08-26,15500.960924651557,19,13,-0.017156778156658836,-0.017305661032550844
2021-08-27,15566.960093943684,19,13,0.0042577469624587305,0.0042487084047060225
2021-08-28,15532.352242870704,19,13,-0.0022231605184396264,-0.002225635408517302
2021-08-29,15521.583865114553,21,13,-0.000693286991421016,-0.0006935274259804436
2021-08-30,15591.726796217336,21,13,0.004519057572496266,0.004508877290489222
2021-08-31,15615.676089265675,21,13,0.0015360256988437015,0.001534847218000177
2021-09-01,15565.037836484133,21,13,-0.003242783244995162,-0.00324805246094927
2021-09-02,15579.635544721601,21,13,0.0009378524094076912,0.0009374129006115651
2021-09-03,15659.72458419393,21,12,0.005140623427450031,0.005127455531024063
2021-09-04,15755.7531772197,22,11,0.006132201911309254,0.006113476474283888
2021-09-05,15688.284984164413,24,6,-0.004282130615808066,-0.004291325194760163
2021-09-06,15764.191019571543,27,6,0.004838389631737883,0.004826722243734664
2021-09-07,15844.097080579815,27,6,0.005068833593114164,0.005056030303055242
2021-09-08,15871.8274740824,27,6,0.001750203458206201,0.0017486736368726016
2021-09-09,16133.172718777707,27,6,0.016465983209688062,0.01633188890229557
2021-09-10,16270.724341884945,27,6,0.008526011932367128,0.008489870773967768
2021-09-11,16319.97663541303,27,8,0.0030270498407558577,0.0030224775500973136
2021-09-12,16392.098964284065,27,8,0.004419266674348998,0.004409530389666116
2021-09-13,16246.621801214724,27,8,-0.00887483435686387,-0.008914450263205278
2021-09-14,16259.44929499764,28,8,0.0007895483713393769,0.0007892368419915762
2021-09-15,16145.095017647702,29,7,-0.0070330965874175755,-0.007057945389112245
2021-09-16,16209.746132602728,29,7,0.004004381199637308,0.003996385004675021
2021-09-17,16029.191426065148,29,7,-0.011138651096726848,-0.011201150409583992
2021-09-18,16047.253664621994,29,7,0.0011268340415147016,0.001126199640567807
2021-09-19,16038.990963819939,29,7,-0.0005148981236753336,-0.000515030729235072
2021-09-20,15944.111539391188,29,8,-0.005915548218885847,-0.00593311438417447
2021-09-21,15903.933177102774,29,11,-0.0025199499005730264,-0.0025231303184430395
2021-09-22,15775.956413274082,29,11,-0.008046862521589482,-0.008079413258279919
2021-09-23,15784.070233790138,29,11,0.0005143156017615169,0.0005141833868239369
2021-09-24,15790.356484424952,29,11,0.0003982655007044311,0.0003981862140506328
2021-09-25,15582.802787228766,29,11,-0.013144332580515838,-0.01323148385937731
2021-09-26,15657.068496839012,29,11,0.004765876243464584,0.004754555410158413
2021-09-27,15578.242614556164,29,11,-0.0050345236912492375,-0.005047239602640169
2021-09-28,15457.556764583012,29,12,-0.007747077315408135,-0.007777241810988023
2021-09-29,15488.991136217257,29,12,0.002033592508375426,0.002031527558167972
2021-09-30,15535.509664675965,29,12,0.003003328496323787,0.002998827514993817
2021-10-01,15484.729165235063,29,12,-0.0032686729007909143,-0.003274026681746298
2021-10-02,15451.271510208395,29,12,-0.002160687130504324,-0.0021630247828395032
2021-10-03,15509.049019300975,30,12,0.003739336860038245,0.0037323629198296074
2021-10-04,15374.456884377123,30,12,-0.008678297086839648,-0.008716172797326721
2021-10-05,15429.915472329341,30,12,0.0036071900535603607,0.0036006997466833486
2021-10-06,15375.033928488341,30,12,-0.003556827251543937,-0.003563167800883216
2021-10-07,15047.58053583368,30,11,-0.021297734637705346,-0.021527803888390325
2021-10-08,15057.097099191678,30,11,0.0006324314620105298,0.0006322315615112623
2021-10-09,15044.958075450408,30,11,-0.0008061994726674682,-0.0008065246262331675
2021-10-10,14993.35330640803,30,11,-0.003430037410777742,-0.003435933475439838
2021-10-11,14925.414666900791,30,11,-0.004531250489388627,-0.004541547722891297
2021-10-12,14866.434872157623,30,11,-0.003951635251646657,-0.003959463592197625
2021-10-13,15030.999668155579,30,11,0.011069553488318729,0.011008734396299125
2021-10-14,14730.85650296734,30,10,-0.019968277015142144,-0.020170337448717206
2021-10-15,14397.957397552962,30,11,-0.022598760998541967,-0.022858026496529994
2021-10-16,14335.729167291258,30,12,-0.0043220179462595265,-0.004331384864893545
2021-10-17,14154.191381866383,30,12,-0.012663310202530531,-0.01274417330349763
2021-10-18,13990.708096579518,30,12,-0.011550167782549026,-0.011617389083286694
2021-10-19,14048.277790410839,30,12,0.004114852045651318,0.004106409194769471
2021-10-20,14185.315735122958,31,12,0.009754786085285128,0.009707515321689677
2021-10-21,14273.32951376412,31,12,0.0062045695904560105,0.0061854004983367275
2021-10-22,14355.973106691905,31,12,0.005790071114668116,0.005773373077123886
2021-10-23,14458.505330188313,31,12,0.0071421298113614196,0.007116745595486891
2021-10-24,14419.960230983219,31,12,-0.002665911747088745,-0.002669471618085892
2021-10-25,14588.45539899304,31,12,0.011684856636968055,0.011617115882996392
2021-10-26,14635.40887703003,32,12,0.0032185366272725613,0.003213368225087192
2021-10-27,14802.103495654253,32,12,0.01138981630269642,0.011325440701343685
2021-10-28,14662.82658737231,32,12,-0.009409264590186983,-0.00945381137545663
2021-10-29,14817.12458019955,15,2,0.010523072881467588,0.010468090734431777
2021-10-30,14908.8285524043,15,2,0.006189053193714544,0.006169979661611647
2021-10-31,15096.86943464144,15,2,0.01261272014606507,0.012533842341318744
2021-11-01,14730.071362634055,15,2,-0.024296300209480926,-0.02459632494089396
2021-11-02,14552.436335731642,15,2,-0.012059345982058267,-0.012132649821810504
2021-11-03,14750.074370672057,15,2,0.013581096002127202,0.013489699497801214
2021-11-04,14589.646228047628,15,2,-0.01087642940590261,-0.010936010175423824
2021-11-05,14669.191752029983,15,2,0.005452190048956362,0.005437380665453986
2021-11-06,14748.197826402207,15,2,0.005385850543625947,0.005371398717614036
2021-11-07,14798.915061291762,15,2,0.003438876768981247,0.0034329773533053583
2021-11-08,14711.945765699933,15,2,-0.0058767345600426735,-0.005894070517166093
2021-11-09,14888.244575468018,16,2,0.011983378172798487,0.011912145999950162
2021-11-10,14751.481986473786,16,2,-0.009185944541748148,-0.009228395498384268
2021-11-11,15070.90770447513,16,2,0.02165380524439775,0.02142269197302717
2021-11-12,15151.64741155487,16,2,0.005357322111113838,0.005343022709278414
2021-11-13,14925.626333837494,16,2,-0.014917260914150465,-0.015029642265844202
2021-11-14,14901.337970499218,16,2,-0.0016272927376730362,-0.0016286182166567954
2021-11-15,15053.857042508038,16,2,0.010235260237085209,0.010183234656778617
2021-11-16,14995.164121055635,16,2,-0.003898862682611526,-0.003906483061376266
2021-11-17,14860.467383277592,16,2,-0.00898267846157863,-0.009023265956848492
2021-11-18,15069.68193025169,16,3,0.014078598039892531,0.013980415024879497
2021-11-19,15055.544502592611,16,3,-0.0009381370970211744,-0.0009385774230399003
2021-11-20,15186.846024449638,16,3,0.00872114069566976,0.008683331216984889
2021-11-21,15392.086306374462,16,3,0.01351434534823115,0.013423841075391945
2021-11-22,15255.453311675989,16,3,-0.008876833976813714,-0.008916467790391857
2021-11-23,15341.398631409205,16,3,0.005633744076777969,0.0056179338931744574
2021-11-24,15711.86192686918,16,3,0.024147947938821357,0.023860996590032196
2021-11-25,15734.339754937699,16,3,0.001430627902227144,0.0014296055291040121
2021-11-26,15762.040023923659,16,3,0.0017604977023117918,0.001758949842634536
2021-11-27,15793.854047842715,16,3,0.0020183950726408995,0.0020163608500895435
2021-11-28,15841.865209601074,16,3,0.0030398635831965226,0.0030352525401588053
2021-11-29,15745.529049660436,16,3,-0.006081112209075812,-0.006099677475168452
2021-11-30,15788.309519465607,16,3,0.0027169915771165787,0.0027133072275571817
2021-12-01,15987.202036638831,16,3,0.012597454903452876,0.012518767123150724
2021-12-02,16031.497298687365,16,3,0.002770670061404079,0.002766838830196375
2021-12-03,15998.047342525819,16,3,-0.0020865147863815547,-0.002088694591015986
2021-12-04,15890.373029376406,11,3,-0.006730465965255283,-0.0067532176952702595
2021-12-05,16206.369296313982,11,3,0.019886019437894698,0.019690875403046655
2021-12-06,16399.7755188782,11,3,0.011933963679835902,0.01186331545539129
2021-12-07,16608.948549927405,11,3,0.012754627696484055,0.012673972526395896
2021-12-08,16317.507810747482,11,3,-0.01754721187219266,-0.01770298918941819
2021-12-09,16573.914518762696,11,3,0.015713594930613972,0.015591414663162998
2021-12-10,16600.130514879413,11,3,0.0015817624790472884,0.0015805128103896678
2021-12-11,16519.961963174508,11,3,-0.004829392855257741,-0.004841092054818231
2021-12-12,16340.306021002161,11,3,-0.010875082071788444,-0.010934648026915197
2021-12-13,16445.67273433323,9,3,0.006448270503357945,0.006427569350548295
2021-12-14,16598.77769708903,9,3,0.009309741548982897,0.009266673003459009
2021-12-15,16669.507812093547,9,3,0.004261164062515421,0.004252111011510407
2021-12-16,16553.239944308043,9,3,-0.006974883067702331,-0.006999321266622762
2021-12-17,16229.212886388465,9,3,-0.019574842085884114,-0.019768966790302694
2021-12-18,16227.30049926661,9,3,-0.00011783609810545048,-0.00011784304132390537
2021-12-19,16263.130821658127,9,3,0.002208027292841308,0.0022055931829738414
2021-12-20,16434.954467292566,9,4,0.010565225571795622,0.010509803598106665
2021-12-21,16339.250895885923,9,4,-0.005823172287888201,-0.005840193064409436
2021-12-22,16111.96099534265,9,4,-0.013910668364882195,-0.014008328447820552
2021-12-23,15765.624548872333,9,4,-0.021495611029000772,-0.021730006748810326
2021-12-24,15510.321903718068,9,4,-0.016193627113397557,-0.016326176814472224
2021-12-25,15478.531861433512,9,4,-0.0020496055776209054,-0.002051708893603006
2021-12-26,15174.91927841767,9,4,-0.01961507627040049,-0.01981000511920428
2021-12-27,15104.599878089557,9,4,-0.004633922529533541,-0.004644692432682849
2021-12-28,15252.53403996065,9,4,0.009793980844582606,0.009746330684749201
2021-12-29,15220.563059207188,9,4,-0.0020961094510394407,-0.0020983093631634564
2021-12-30,14997.935150573152,9,4,-0.01462678534085926,-0.014734811442710834
2021-12-31,15073.054557030639,9,4,0.005008649904358009,0.00499614834400815
2022-01-01,14981.054421293129,9,4,-0.00610361591868569,-0.0061223191259589145
2022-01-02,15034.749729361518,9,4,0.003584214205381242,0.0035778062168173165
2022-01-03,14655.307811847242,9,4,-0.025237661041557558,-0.0255615926117656
2022-01-04,14945.442272427224,9,4,0.01979722734622058,0.01960381081410109
2022-01-05,14879.888146383244,6,4,-0.0043862285805299495,-0.004395876302856548
2022-01-06,15066.43929285342,6,5,0.01253713365550535,0.012459194541351814
2022-01-07,15297.206561580288,5,5,0.015316642787412293,0.015200527180658582
2022-01-08,15294.894646348055,4,7,-0.00015113316427584067,-0.0001511445860433324
2022-01-09,15392.52609705283,4,7,0.006383270559374932,0.006362983772789226
2022-01-10,15531.471239800178,4,7,0.009026792735076228,0.008986294770241689
2022-01-11,15381.032116561542,4,7,-0.009686083238085508,-0.009733298476864535
2022-01-12,15363.013679361455,4,7,-0.0011714712682178163,-0.0011721579770427734
2022-01-13,15498.532819264345,4,7,0.008821129937867989,0.008782451065659677
2022-01-14,15340.54349149761,4,7,-0.010193824770971638,-0.010246137618356993
2022-01-15,15255.863330832517,4,7,-0.005520023505818261,-0.005535315134967925
2022-01-16,15164.754494004626,4,7,-0.005972053816433842,-0.0059899578479756695
2022-01-17,15358.457305353922,4,7,0.012773224348991308,0.012692334804148823
2022-01-18,15396.898764481553,4,7,0.0025029505479192693,0.0024998233842004323
2022-01-19,15390.436417923594,3,8,-0.0004197174156179706,-0.0004198055216264037
2022-01-20,15436.558313276473,2,9,0.0029967893112612387,0.0029923078891926796
2022-01-21,15591.07036668211,0,16,0.010009488531698585,0.00995972539487942
2022-01-22,16175.417407031497,0,19,0.03747959739814455,0.03679430777093966
2022-01-23,15884.989916767954,0,19,-0.01795486836322957,-0.01811801278683401
2022-01-24,16191.914113220058,0,19,0.01932164880558851,0.019137355861604533
2022-01-25,16173.018951638298,0,19,-0.001166950457471394,-0.0011676318743278828
2022-01-26,16131.115212895522,0,19,-0.0025909657849335632,-0.0025943281458800866
2022-01-27,16156.589144862275,0,19,0.0015791798416013858,0.0015779342482868024
2022-01-28,15917.052389552191,0,19,-0.01482594829653483,-0.014936951183029124
2022-01-29,15746.73718968842,0,19,-0.010700172098168426,-0.01075783061251075
2022-01-30,15834.216820898713,0,19,0.005555413172678048,0.00554003877937357
2022-01-31,15670.92649932171,1,28,-0.01031249751244312,-0.01036603973570101
2022-02-01,15589.246553962676,1,28,-0.005212196315423245,-0.005225827195818375
2022-02-02,15650.030823682127,1,28,0.0038991152977820853,0.003891533449672215
2022-02-03,15824.5417206007,1,28,0.01115083407085038,0.011089121858591034
2022-02-04,15705.99563847598,1,28,-0.007491280582893278,-0.00751948115247362
2022-02-05,15891.588549087659,1,28,0.01181669184709433,0.011747419919987694
2022-02-06,15699.16288129695,1,28,-0.012108648999835547,-0.01218255590457695
2022-02-07,15385.298615959366,1,28,-0.019992420469215233,-0.02019497313234184
2022-02-08,15099.576117429167,1,28,-0.018571137659545656,-0.018745746404333557
2022-02-09,15014.530382489433,1,28,-0.005632325985732045,-0.0056482473447371645
2022-02-10,14984.958333190456,1,28,-0.0019695620539330605,-0.001971504191801563
2022-02-11,15772.779052079784,1,28,0.05257410140036023,0.05123868922705811
2022-02-12,15574.05755893416,1,28,-0.012599015841753047,-0.012679056440991624
2022-02-13,15543.962206839276,1,28,-0.0019324027782098296,-0.001934272277263459
2022-02-14,15464.923637036989,1,28,-0.005084840579933414,-0.0050978123734802365
2022-02-15,15325.232895336436,1,28,-0.00903274694263656,-0.009073789539837318
2022-02-16,15487.78711641215,1,28,0.010606965792029133,0.01055110658101707
2022-02-17,15525.83739448993,1,28,0.00245679242565644,0.0024537794449814567
2022-02-18,15713.834805773491,1,28,0.01210868093660955,0.01203595732899244
2022-02-19,15523.45452729211,1,28,-0.012115456273692815,-0.012189446639376846
2022-02-20,15427.142553328185,1,28,-0.00620428744095558,-0.006223614012149917
2022-02-21,15515.073728056046,1,28,0.0056997706752175414,0.0056835884432319414
2022-02-22,15476.664020645761,1,28,-0.0024756380848405257,-0.002478707543763518
2022-02-23,15596.25480121444,1,28,0.007727167845030802,0.007697466191896016
2022-02-24,15505.153176723179,1,29,-0.005841250072688431,-0.005858376901186314
2022-02-25,15912.925816359948,1,29,0.02629916873371685,0.025959291704979553
2022-02-26,16111.810009356679,1,29,0.012498279404549173,0.012420820643581569
