date,portfolio_value,return,n_positions,valid_positions,rolling_30d
2021-06-25,13768.284638833155,0.03637231633541209,6,6,-24.37431272709743
2021-06-26,13720.17645860877,-0.0034941302773982856,6,6,-23.920036403267382
2021-06-27,13594.387170486425,-0.009168197544822263,6,6,-18.082591309106984
2021-06-28,13528.616535743242,-0.004838072795658741,6,6,-16.28141382419489
2021-06-29,14091.575594170916,0.041612463250792264,6,6,-15.213082666597222
2021-06-30,14037.259183398475,-0.0038545307023658873,6,6,-10.276226103043344
2021-07-01,14121.386369035567,0.005993134737911403,6,6,-8.269641079720644
2021-07-02,14316.355578615869,0.01499207719586489,5,5,-0.06539992689373417
2021-07-03,14839.07221906693,0.03651185090930796,5,5,7.400742571789501
2021-07-04,14297.268451900285,-0.03651197050382117,5,5,5.4122359325242115
2021-07-05,14141.768665475922,-0.010876188479464158,5,5,2.8178429279013963
2021-07-06,13407.397839289131,-0.05192920656237272,5,5,-3.6378350023851715
2021-07-07,13019.600255287141,-0.02892414983506972,5,5,-7.227183394709417
2021-07-08,13126.875767575393,0.008239539631386702,5,5,-5.538041317850344
2021-07-09,13001.579326059762,-0.009545031409920444,5,5,-5.643519062445078
2021-07-10,13017.883606821677,0.0012540230961968898,5,5,-7.407404000206255
2021-07-11,13012.426902594756,-0.0004191698429430302,5,5,-11.371544586023434
2021-07-12,12977.896858266777,-0.0026536206186945077,5,5,-9.797718722386744
2021-07-13,12707.914817692948,-0.02080321977608046,5,5,-12.076817736600889
2021-07-14,12770.522181615077,0.004926643341593812,5,5,-10.612412326328439
2021-07-15,12728.879411640095,-0.003260850995970405,5,5,-10.695569485234142
2021-07-16,12839.654295521696,0.008702642259325735,5,5,-8.168514587990776
2021-07-17,12894.198950778475,0.004248140487380941,5,5,-5.239631841977937
2021-07-18,12944.759998144065,0.003921224386144361,5,5,-6.4597974100949935
2021-07-19,13557.317761195969,0.04732090538099801,5,5,-3.4456494967461144
2021-07-20,13532.173795722318,-0.0018546415977369612,5,5,-1.332371909816416
2021-07-21,13232.865135310045,-0.022118298577194398,5,5,-3.544201767535857
2021-07-22,12821.57187276563,-0.031081195065378268,5,5,-1.7074370670246661
2021-07-23,13273.04252510468,0.035211802173649456,5,5,0.7071037921128336
2021-07-24,14277.166242608906,0.07565135993537453,5,5,8.362564853644763
2021-07-25,13656.947505886885,-0.0434413052410243,5,5,0.38120269600112333
2021-07-26,13532.756772376886,-0.009093593825154924,5,5,-0.17874365877454051
2021-07-27,13393.097671767553,-0.010320077642598652,5,5,-0.2939316685521794
2021-07-28,13396.952101397123,0.0002877922437386506,5,5,0.21865483538755975
2021-07-29,13149.172460045342,-0.0184952248449064,5,5,-5.792113974182307
2021-07-30,12869.190398034365,-0.0212927515295522,5,5,-7.535936056900939
2021-07-31,12898.432588122203,0.0022722633812540293,5,5,-7.9080231925666755
2021-08-01,12803.468312791085,-0.007362466306066353,5,5,-10.143477542759799
2021-08-02,11349.198649651817,-0.11147233821716018,6,6,-24.941896455406614
2021-08-03,11941.303154486397,0.05217148127482505,6,6,-16.07355127754199
2021-08-04,12286.631869402901,0.028918846665974086,6,6,-12.094047762998168
2021-08-05,11879.189966377755,-0.03316139910074048,6,6,-10.217267016834942
2021-08-06,10693.429105998814,-0.09981832631139473,6,6,-17.306684664467443
2021-08-07,9736.131008887927,-0.08952208759432093,6,6,-27.082847387038207
2021-08-08,10230.494576400586,0.05077618276308761,6,6,-21.0507259697374
2021-08-09,9670.897645821786,-0.054698912784692,6,6,-26.64601955782629
2021-08-10,9465.1749368052,-0.02127234891225071,6,6,-28.731337464757058
2021-08-11,9293.612725365325,-0.018125624997458754,6,6,-30.278537902633477
2021-08-12,9233.016692009434,-0.006520180595701384,6,6,-28.850233984595576
2021-08-13,8484.10546138544,-0.08111230116935972,6,6,-37.454128435690926
2021-08-14,8384.102860755778,-0.011787052988062516,6,6,-38.30674863490014
2021-08-15,8748.742241415588,0.043491758953317396,6,6,-34.82783696550097
2021-08-16,8477.12237104185,-0.03104673367651845,6,6,-38.35732438189091
2021-08-17,9708.914875197075,0.14530785922863051,6,6,-24.218660897642298
2021-08-18,11019.872005911595,0.13502612264770833,6,6,-15.448139170971267
2021-08-19,9559.97811615821,-0.13247829820257684,6,6,-28.51050483145525
2021-08-20,9759.56854493641,0.02087770770529839,6,6,-24.210904203205974
2021-08-21,9581.308751893986,-0.01826513049441217,6,6,-22.929297746109363
2021-08-22,9151.674034196156,-0.04484092192654805,6,6,-30.934570156129116
2021-08-23,9002.654859319313,-0.016283269522058816,6,6,-40.128033101872454
2021-08-24,11034.369964231273,0.22567955082814067,6,6,-13.215947494955953
2021-08-25,10011.442196184846,-0.09270377659642766,6,6,-21.576965772083227
2021-08-26,10420.271374032887,0.04083619221253042,6,6,-16.461338786570316
2021-08-27,10230.482076018056,-0.018213469803462404,6,6,-18.311464991290425
2021-08-28,10339.435418338999,0.010649873731399934,6,6,-15.39695513365979
2021-08-29,10205.782309286178,-0.012926538408060614,6,6,-14.560333821510632
2021-08-30,10055.641128600473,-0.014711383815142982,6,6,-16.258698541150334
2021-08-31,9417.989645767168,-0.06341231500592076,6,6,-21.863683411135774
2021-09-01,9116.010567056308,-0.03206406994157001,6,6,-13.922856583576756
2021-09-02,9188.030004902166,0.008934033934810648,7,7,-18.246601317578197
2021-09-03,9045.559433587978,-0.015506106449170857,7,7,-22.68909662909269
2021-09-04,9722.55869600582,0.07484327170567345,7,7,-11.888629548451297
2021-09-05,9545.343689632029,-0.018227198406793342,7,7,-3.7295167579911603
2021-09-06,10245.012507788957,0.07329948935384012,7,7,12.552640936824943
2021-09-07,12729.321778473757,0.24248962788440298,7,7,31.723985448956483
2021-09-08,11429.004500682413,-0.10215134006513045,7,7,26.978742720912642
2021-09-09,10580.09712168213,-0.07427658103989676,7,7,21.678319508148036
2021-09-10,11794.484319075433,0.11478034496532351,7,7,34.96891650442626
2021-09-11,12549.068336108183,0.06397770318896823,7,7,42.01870488289322
2021-09-12,10642.516722782253,-0.15192774174638085,7,7,34.93716082519111
2021-09-13,11749.981837101108,0.10406045328997438,7,7,46.52191145299479
2021-09-14,10937.320110577524,-0.06916280704005569,7,7,35.25645485365749
2021-09-15,10779.718886979146,-0.014409491722379165,7,7,36.920179049071415
2021-09-16,10624.59606771038,-0.014390247175753292,7,7,20.950368408633036
2021-09-17,10389.976316254013,-0.022082698482007036,7,7,5.2394862956615
2021-09-18,10358.605754428208,-0.0030193102343003316,7,7,18.185385092489152
2021-09-19,9910.861359946985,-0.04322438802054194,7,7,11.775175519905117
2021-09-20,9934.81806183037,0.002417216931335831,7,7,13.84341026247992
2021-09-21,9626.430463961486,-0.03104109163847813,7,7,15.223393291286907
2021-09-22,10160.118102966606,0.05543982694344367,7,7,22.395702937837157
2021-09-23,10704.229881449392,0.053553686381255225,7,7,5.183116493148614
2021-09-24,11230.43148227272,0.04915828664472583,7,7,19.369322817263964
2021-09-25,11159.52577746522,-0.006313711536321934,7,7,14.654332442378726
2021-09-26,10599.231054260494,-0.05020775383987615,7,7,11.454904038737352
2021-09-27,10746.251925669614,0.013870899752678112,7,7,11.77700664086517
2021-09-28,10484.885457475295,-0.02432163976818683,7,7,10.637496504852548
2021-09-29,10237.525962676082,-0.023592007352150526,7,7,9.749434151151794
2021-09-30,10454.970485961632,0.02123994840924536,7,7,18.214660492668404
2021-10-01,10374.14293472608,-0.007731016681881822,7,7,20.647965818637225
2021-10-02,10494.069512474209,0.013112850497733985,8,8,21.06584747492956
2021-10-03,10053.629910248896,-0.041970333977849626,8,8,18.41942472206168
2021-10-04,10328.617618239063,0.0273520818296523,8,8,13.670305734459568
2021-10-05,10543.950252489727,0.020848156278959657,8,8,17.577841203034865
2021-10-06,11092.330326299108,0.05200897772444378,8,8,15.448790040095234
2021-10-07,10615.892212928477,-0.042952030759580935,8,8,-13.095375824303158
2021-10-08,11300.532009118491,0.06449196944145992,8,8,3.5689551263558785
2021-10-09,11137.095578047634,-0.014462720068309917,8,8,9.550341223514563
2021-10-10,11598.805499917245,0.04145694168053008,8,8,2.21800089503522
2021-10-11,12012.737865001707,0.03568749946599359,8,8,-0.6110194772622437
2021-10-12,11732.322103602723,-0.02334320157072241,8,8,12.247434540303601
2021-10-13,11377.67100895572,-0.03022855079456917,8,8,-1.181465868150753
2021-10-14,11339.48483214248,-0.0033562384413456216,8,8,5.399190991720253
2021-10-15,11317.81699956978,-0.0019108304207330886,8,8,6.64905712188486
2021-10-16,11454.849173320581,0.012107650596931321,8,8,9.298846899153322
2021-10-17,11281.444696831908,-0.015138084654361717,8,8,9.993308281917855
2021-10-18,11345.054244387027,0.005638422140471225,8,8,10.85908151939501
2021-10-19,11187.403834538742,-0.013895959107139944,8,8,13.79192441073521
2021-10-20,11329.02321745305,0.012658824603889741,8,8,14.816085177990601
2021-10-21,10805.476085036671,-0.0462129101836267,8,8,13.298903323475741
2021-10-22,10244.810735904783,-0.051887149138046006,8,8,2.566205715326777
2021-10-23,10365.873813669812,0.011817014573118609,8,8,-1.6074614654868848
2021-10-24,10546.577704946265,0.017432576792334967,8,8,-4.7800324507259715
2021-10-25,10678.003830646052,0.012461495034370159,8,8,-2.902511793656762
2021-10-26,11466.813962204584,0.07387243384335883,8,8,9.505506974666735
2021-10-27,12133.844530984044,0.05817052330124484,8,8,13.935469329523409
2021-10-28,11322.882645411935,-0.06683470218373905,8,8,9.684163087968187
2021-10-29,11242.998316262,-0.0070551229445360965,8,4,11.33785152872963
2021-10-30,11445.568222875352,0.018017427461529806,8,4,11.015599433958073
2021-10-31,11057.424474338075,-0.03391214319630931,8,4,8.397486782515326
2021-11-01,11143.330897311296,0.0077691168655585965,8,4,7.863113419297788
2021-11-02,11060.495216066634,-0.005449240641470404,7,2,11.51522275293571
2021-11-03,11043.155741972034,-0.001567694190528917,7,2,8.623245150917587
2021-11-04,11189.048286383566,0.013211128034447187,7,2,7.8595423264663395
2021-11-05,11220.599216600514,0.0028198046348002935,7,2,2.9406250175019912
2021-11-06,11280.45995317271,0.005334896596576977,7,2,7.769317753117782
2021-11-07,11174.026407128009,-0.009435213323439698,7,2,0.37659947662781973
2021-11-08,10876.822955348247,-0.026597704439840376,7,2,-0.8368989605252262
2021-11-09,10514.678834011364,-0.03329502767706766,7,2,-8.312095896285001
2021-11-10,10784.254163435975,0.025637999379745934,7,2,-9.317045904909763
2021-11-11,10339.931441350032,-0.041201061784357826,7,2,-11.102831926273305
2021-11-12,10261.184987768695,-0.007615761673856629,7,2,-8.841553014202052
2021-11-13,10357.107263474803,0.00934807001534895,7,2,-7.571122168532594
2021-11-14,10395.842025737285,0.00373992093324002,7,2,-7.0060470331352835
2021-11-15,10561.6334514756,0.015947859281418307,7,2,-6.622026164686585
2021-11-16,11098.997227104688,0.050878851088513505,7,2,-0.020332590399063655
2021-11-17,11275.842268034097,0.015933425093353364,7,2,1.0091677048891503
2021-11-18,11241.064838403174,-0.003084242294654437,7,2,2.0903393861377007
2021-11-19,11012.53018163531,-0.020330338811596793,7,2,-1.2085769554109524
2021-11-20,10709.875586435073,-0.0274827483065562,7,2,0.6644392322960977
2021-11-21,10236.133415306416,-0.0442341432732132,7,2,1.4297398187793784
2021-11-22,10577.11141967641,0.033311211424825474,7,2,3.579159503950065
2021-11-23,10316.383865786958,-0.0246501661506964,7,2,-0.6291147903530719
2021-11-24,9941.164358209971,-0.03637122391513141,7,2,-5.5123866853032295
2021-11-25,9558.443802403104,-0.038498564354868016,7,2,-16.749486505125912
2021-11-26,10094.670678940089,0.05609980951105976,7,2,-16.95655788414442
2021-11-27,10050.320626064089,-0.004393412552677389,7,2,-10.712428921038256
2021-11-28,10032.775150810412,-0.0017457627379742456,7,2,-10.18149290038207
2021-11-29,9916.736485014448,-0.011565958974630346,7,2,-13.139831543998085
2021-11-30,10136.474703301204,0.022158319787846832,7,2,-7.532785245582471
2021-12-01,9884.110647939931,-0.02489662952338691,7,2,-10.799359884477022
2021-12-02,9907.772516150826,0.0032536370654737204,8,3,-9.929072113782611
2021-12-03,10064.51298510208,0.015819950316354997,8,3,-8.190307663094218
2021-12-04,9936.206503876117,-0.012748404360537507,8,3,-10.786260902592689
2021-12-05,9638.833751217062,-0.02992819770231741,8,3,-14.06106113630446
2021-12-06,9766.734988191363,0.013269368501988177,8,3,-13.26761394576334
2021-12-07,9829.233230951795,0.006399092719931182,8,3,-11.68418334142625
2021-12-08,9991.724167051403,0.01653139489944464,8,3,-7.37127340749775
2021-12-09,9889.648218820472,-0.010216049454961424,8,3,-5.063375585287125
2021-12-10,9884.732466358315,-0.0004970603962234886,8,3,-7.676881562884068
2021-12-11,9946.748568407918,0.006273928228272175,8,3,-2.9293825616210674
2021-12-12,9831.394416925505,-0.011597171748041634,8,3,-3.3275235690395686
2021-12-13,9915.80576472107,0.008585897810207441,8,3,-3.4037407895537193
2021-12-14,9915.084716314397,-7.271707653230645e-05,8,3,-3.785004590530952
2021-12-15,9856.520764796305,-0.0059065507954490885,8,3,-5.97044559821769
2021-12-16,9865.404837139418,0.0009013395857535326,8,3,-10.968196748493689
2021-12-17,9984.633538455959,0.012085535594818161,8,3,-11.352985698347208
2021-12-18,9910.840997867586,-0.0073906108125210606,8,3,-11.78362255013387
2021-12-19,9955.308132585275,0.004486716589162808,8,3,-9.301917010057911
2021-12-20,9984.937925268645,0.002976280823130629,8,3,-6.256014097089229
2021-12-21,10009.84210437061,0.0024941746547007555,8,3,-1.5831823042978324
2021-12-22,10081.076389216574,0.007116424425402499,8,3,-4.20266100424013
2021-12-23,10305.024827851676,0.022214734814890665,8,3,0.4838290923185766
2021-12-24,9954.153763671506,-0.03404854137098828,8,3,0.7160973467328892
2021-12-25,10015.874006203547,0.006200450987335108,8,3,5.185998880953202
2021-12-26,10234.570505709942,0.02183498907543579,8,3,1.7595168373908048
2021-12-27,10253.575341040563,0.0018569255368378144,8,3,2.3845506463423254
2021-12-28,10372.643097190465,0.011612315918070614,8,3,3.720358511946811
2021-12-29,9987.66520086639,-0.03711473466472109,8,3,1.1654809429377375
2021-12-30,9773.660402924157,-0.021426909456643342,8,3,-3.19304198151128
2021-12-31,9913.67374132362,0.014325578404337808,8,3,0.7291788112611917
2022-01-01,10104.088153930321,0.019207250266164003,8,3,2.32454013133022
2022-01-02,10162.713552163797,0.006892801847345418,6,2,1.431825284429262
2022-01-03,9998.124442752433,-0.01619538999761735,6,2,1.0871267207212776
2022-01-04,10232.459606326585,0.023437912272038182,6,2,6.423737718156835
2022-01-05,10599.624323215869,0.0358823519481348,6,2,8.685036062771498
2022-01-06,10575.752410135388,-0.002252147090552429,6,2,7.819912081723138
2022-01-07,10754.28590393547,0.016881398776788806,6,2,7.854912469457553
2022-01-08,10805.154862220426,0.004730110277832784,6,2,9.349528442736975
2022-01-09,10761.600590154052,-0.0040308790222581105,6,2,8.996146580133512
2022-01-10,10894.571484126729,0.012356051765602089,6,2,9.604358933866504
2022-01-11,10704.96897360555,-0.01740339313000317,6,2,9.02373679567035
2022-01-12,10546.481852852474,-0.014805005147034634,6,2,6.684646499946142
2022-01-13,10833.225165510887,0.027188527573378203,6,2,9.410770964937194
2022-01-14,10800.081259697281,-0.00305946800765522,6,2,9.695479243716582
2022-01-15,10776.915616454053,-0.00214495082825671,6,2,9.390850202315555
2022-01-16,10714.322287791587,-0.005808093047225821,6,2,7.601487338111157
2022-01-17,10942.90349518109,0.02133417319823946,6,2,10.47396573918721
2022-01-18,11120.484949860567,0.016228001531556728,6,2,11.648094233426603
2022-01-19,11356.438792527404,0.021217945416112133,6,2,13.472260692724753
2022-01-20,11758.750197793026,0.03542584190480073,6,2,16.765427417734752
2022-01-21,12496.480123704177,0.06273880416726724,6,2,22.327665391921226
2022-01-22,12974.140208761857,0.03822357018370491,6,2,23.92854892880265
2022-01-23,12737.088946607746,-0.018271057529810147,6,2,25.506297312920456
2022-01-24,13105.02678273371,0.028887121513268214,6,2,27.77496436551377
2022-01-25,13189.814520993188,0.006469863790830972,6,2,26.23845183705329
2022-01-26,13206.39692323421,0.001257212693524135,6,2,26.178480552721922
2022-01-27,13186.46951652765,-0.0015089207769835387,6,2,24.866356883216508
2022-01-28,13017.223885580082,-0.012834794842959105,6,2,27.29435086539271
2022-01-29,12814.325093336098,-0.015586948033424166,6,2,27.87834700771462
2022-01-30,13005.646868940132,0.01493030449988559,6,2,27.9388196172694
2022-01-31,12934.825444433323,-0.005445436526186474,6,2,25.473550938034357
2022-02-01,12735.948791189994,-0.01537528697991963,6,2,23.24674205530785
2022-02-02,12926.221524542598,0.017988552199855214,3,3,26.665136275055108
2022-02-03,12112.051746183923,-0.06298590634647848,3,3,18.02275441320344
2022-02-04,12379.31398394081,0.022065810430598,3,3,16.641100261449758
2022-02-05,12381.11179129979,0.0001452267356100319,3,3,16.88083764406601
2022-02-06,11935.498904266697,-0.035991346701693336,3,3,11.59356309621779
2022-02-07,11733.656392694791,-0.016911108047586568,3,3,9.429441263675855
2022-02-08,11024.641226051332,-0.06042576524440269,3,3,3.7899526414613987
2022-02-09,11832.875969346383,0.07331165946563283,3,3,9.885513411464473
2022-02-10,10968.387990651257,-0.07305814587549317,3,3,4.320038136915471
2022-02-11,11025.595244220176,0.0052156482445441105,3,3,6.322103476073347
2022-02-12,10925.86529896532,-0.009045311663071993,3,3,2.6987195524283267
2022-02-13,10155.35921977007,-0.07052128670012241,3,3,-4.047462316818391
2022-02-14,10236.2457537515,0.00796491115981055,3,3,-3.036476118011665
2022-02-15,10752.6281675109,0.0504464650597268,3,3,2.5889796926835973
2022-02-16,10341.861524827387,-0.03820151095009933,3,3,-3.3645887221502817
2022-02-17,10582.8663643992,0.02330381614501799,3,3,-2.6570072608041553
2022-02-18,10282.720855597838,-0.02836145694998604,3,3,-7.614947497413974
2022-02-19,10116.714691049488,-0.01614418662916211,3,3,-12.771950350810258
2022-02-20,9906.03061351067,-0.02082534537869462,3,3,-21.12836530540644
2022-02-21,9804.405487543654,-0.010258914991481002,3,3,-25.97661382292503
2022-02-22,10235.183345673047,0.04393717280223573,3,3,-19.755790789720447
2022-02-23,10008.050095268303,-0.022191419804977512,3,3,-24.863644921545017
2022-02-24,10317.706408700766,0.030940723765847562,3,3,-22.41655892404336
2022-02-25,9950.42814573663,-0.03559689027925955,3,3,-26.101969221321724
2022-02-26,9371.11961189615,-0.05821945803293807,3,3,-31.77302294691718
2022-02-27,9631.339631698747,0.027768295633774722,3,3,-27.712713899243795
2022-02-28,9535.789513044589,-0.00992075062327611,3,3,-27.14609415822899
2022-03-01,9636.272361254574,0.010537444023122507,3,3,-27.585380205905302
2022-03-02,9283.589226405227,-0.03609597142767241,4,4,-30.65043369605389
2022-03-03,8905.505913503828,-0.040725984711389385,4,4,-33.18550346920087
2022-03-04,9142.95859388919,0.02666358123745696,4,4,-32.3180005654407
2022-03-05,9764.075058157769,0.06793385947123383,4,4,-19.226023983669464
2022-03-06,9687.685991768334,-0.007823482094764566,4,4,-22.21495323620572
2022-03-07,9410.77373772728,-0.028583941952324658,4,4,-25.087870104999187
2022-03-08,9541.286128035228,0.01386840167931478,4,4,-20.101895266898374
2022-03-09,10981.90961641732,0.15098839601393982,4,4,-3.3119448607457387
2022-03-10,10276.386113280345,-0.06424415495846544,4,4,-3.693783832152013
2022-03-11,9464.047940872717,-0.07904901231356323,4,4,-18.92985101007162
2022-03-12,9291.821188505279,-0.018198000838904937,4,4,-13.443836506412795
2022-03-13,8945.839578434377,-0.03723506975133232,4,4,-17.688908306000435
2022-03-14,9132.30414270476,0.020843718762841388,4,4,-14.7000052634091
2022-03-15,9561.926223800365,0.04704421517091119,4,4,-2.9434550763057414
2022-03-16,9407.793950738795,-0.01611937484708087,4,4,-5.351883676994883
2022-03-17,9918.38448743958,0.05427314196870652,4,4,-4.969215986096912
2022-03-18,10685.134428587808,0.0773059304284103,4,4,6.581528151754052
2022-03-19,10248.752225645321,-0.040840122869671786,4,4,0.16713425028507395
2022-03-20,10443.052946865093,0.018958475816556075,4,4,4.899127526939286
2022-03-21,9388.342969208052,-0.10099632578935225,4,4,-3.586086389079729
2022-03-22,9726.588694565258,0.036028266805610755,4,4,2.0992748293508092
2022-03-23,9953.059234452532,0.023283655451968862,4,4,5.453531873695796
2022-03-24,9447.102152591917,-0.050834328415251775,4,4,-4.023618248052956
2022-03-25,8896.697719970816,-0.05826172129091359,4,4,-7.6306483966465635
2022-03-26,8814.581938281746,-0.009229917017944832,4,4,-11.647712475025802
2022-03-27,8970.714677653967,0.017713005615630495,4,4,-6.316722885536799
2022-03-28,8969.032263556433,-0.00018754515754733012,4,4,-0.5135315979977236
2022-03-29,9396.715620042136,0.0476844484352559,4,4,1.478083682150394
2022-03-30,11050.894929348196,0.17603803032815887,4,4,20.073961777293892
2022-03-31,11961.637604978932,0.0824134770489987,4,4,27.26156507988151
2022-04-01,13098.222014471245,0.0950191309105718,4,4,40.37307531370593
2022-04-02,13195.009904255814,0.00912350455322743,4,4,45.358024240167616
2022-04-03,12992.800670176692,-0.015324674672195785,4,4,41.159198649202345
2022-04-04,13411.243114086006,0.03220571565219151,4,4,37.58638426729811
2022-04-05,13241.835946267549,-0.012631727452657102,4,4,37.105559731508855
2022-04-06,12855.94735440245,-0.02914162306729591,4,4,37.04979162001173
2022-04-07,12518.969400862752,-0.02621183365567387,4,4,33.04176808651286
2022-04-08,12477.103532447234,-0.003344194483982991,4,4,17.608509036720584
2022-04-09,12450.575976457001,-0.002126098891561342,4,4,23.820314643410995
2022-04-10,12652.433137881839,0.01621267657066887,4,4,33.34648353183421
2022-04-11,12636.775570087766,-0.0012375143676668712,4,4,35.04253217895801
2022-04-12,12859.387596560939,0.017616204801493077,4,4,40.52765963424055
2022-04-13,12787.685131746146,-0.00557588487603938,4,4,37.885699270352475
2022-04-14,13100.343964874864,0.024449994655602297,4,4,35.626277218821585
2022-04-15,13008.733975874438,-0.0069929453185392535,4,4,36.53892017167574
2022-04-16,12937.632880355646,-0.005465642978836617,4,4,30.565041676921428
2022-04-17,13228.895299318163,0.022512805986693654,4,4,25.085729232749763
2022-04-18,12462.936341868657,-0.05790044747644078,4,4,23.379696772072865
2022-04-19,13212.509234806432,0.060144164455018426,4,4,27.498265635919104
2022-04-20,13815.332639118013,0.045625202117061135,4,4,42.16041842656044
2022-04-21,13117.351673056108,-0.05052219764043729,4,4,33.50537198195563
2022-04-22,12800.900606824822,-0.024124615556453927,4,4,28.76454488111336
2022-04-23,13399.57405374174,0.046768072443101036,4,4,38.52478496694864
2022-04-24,13052.02797278229,-0.025937099161924403,4,4,41.75724717984755
2022-04-25,13241.067006724814,0.014483498988565593,4,4,44.1285887804986
2022-04-26,13304.889539733878,0.0048200445611105425,4,4,42.8392926750466
2022-04-27,13654.73936503721,0.02629483125421945,4,4,45.48753031622328
2022-04-28,13131.428943890316,-0.03832445330203993,4,4,36.8866401424937
2022-04-29,13609.970652241953,0.03644247022897613,4,4,22.927084132575423
2022-04-30,14012.231120893464,0.029556306837829165,4,4,17.641367111458468
2022-05-01,12677.322837720783,-0.09526736118291801,4,4,-1.3872820978905118
2022-05-02,11405.412182293103,-0.10019061749538476,4,4,-12.31869430275173
2022-05-03,11340.834276237167,-0.005662040531616494,4,4,-11.352430888693801
2022-05-04,11223.567824771235,-0.010340196198056081,4,4,-15.607022073718563
2022-05-05,11199.182181682516,-0.0021727175769275936,4,4,-14.56112108614561
2022-05-06,10586.801995659787,-0.054680795087371975,4,4,-17.115038288153215
2022-05-07,10087.386698385411,-0.04717338602149335,4,4,-19.211193524735165
2022-05-08,9737.51015770187,-0.03468455717470829,4,4,-22.345229793807693
2022-05-09,9737.51015770187,1.3877787807814457e-17,4,4,-22.132619904651555
2022-05-10,10348.545720477796,0.06275069836950344,4,4,-17.4788177247681
2022-05-11,10179.194162580856,-0.01636476877730031,4,4,-18.991543165731446
2022-05-12,9799.544440200982,-0.037296638252120325,4,4,-24.482827471092786
2022-05-13,9495.961818143569,-0.03097925866961891,4,4,-27.023164850450737
2022-05-14,9194.326118394507,-0.031764628536388874,4,4,-32.64462716964985
2022-05-15,9448.368175557425,0.02763030741912377,4,4,-29.182301895883555
2022-05-16,9460.642853969035,0.0012991321023416089,4,4,-28.50582438776573
2022-05-17,9080.6264669153,-0.040168135814819976,4,4,-34.77391856791709
2022-05-18,9280.663829517998,0.022029026668096224,4,4,-26.78097115346339
2022-05-19,9463.171370010465,0.01966535410020838,4,4,-30.828852188944396
2022-05-20,9138.531748564175,-0.03430558411687425,4,4,-38.82193081233793
2022-05-21,9362.59595477104,0.024518622068809753,4,4,-31.31784884141323
2022-05-22,9544.013389826729,0.01937683052137254,4,4,-26.967704233630585
2022-05-23,9655.983251555483,0.011731947259012193,4,4,-30.471316752039467
2022-05-24,9795.497861327325,0.014448514059856891,4,4,-26.432755429861338
2022-05-25,9862.025194249845,0.006791623444191559,4,4,-27.201942984298743
2022-05-26,9887.040037454251,0.0025364813729121874,4,4,-27.430299303118577
2022-05-27,10242.829128359675,0.035985400034552015,4,4,-26.461242425085324
2022-05-28,10258.312994452219,0.0015116786483993176,4,4,-22.477629230041398
2022-05-29,10124.553708681768,-0.013039111386325436,4,4,-27.425787391571554
2022-05-30,10441.74121744667,0.03132854226383472,4,4,-27.248563848971003
2022-05-31,10536.331830843932,0.009058892710270737,4,4,-16.815938459652124
2022-06-01,10380.638129491705,-0.014776841110532617,4,4,-8.27456082116691
2022-06-02,10608.819150954332,0.022094899705231243,4,4,-5.498866797482137
2022-06-03,10224.074934780829,-0.03626645064817541,4,4,-8.09149224249407
2022-06-04,10119.034592910159,-0.010273823552812509,4,4,-8.90160284008256
2022-06-05,9947.8337396552,-0.01691869433620771,4,4,-5.125392764966135
2022-06-06,9772.853020783316,-0.017589831459924297,4,4,-2.1670373088092285
2022-06-07,9804.049802644635,0.0031921877669678807,4,4,1.620637185358388
2022-06-08,9246.69661108029,-0.0568492819583596,4,4,-4.064291010477573
2022-06-09,9600.701860683212,0.03828451007884477,4,4,-6.51090983954344
2022-06-10,9592.45252051055,-0.0008592434482779174,4,4,-4.960357306641201
2022-06-11,9677.420217020968,0.008857765657817002,4,4,-0.3449169156474679
2022-06-12,9411.831498906919,-0.027444165093391724,4,4,0.008592441975250817
2022-06-13,9011.144760042307,-0.042572663876435386,4,4,-1.0722110920294008
2022-06-14,8990.616022110782,-0.002278149833143941,4,4,-4.063056817256172
2022-06-15,8551.135584550288,-0.048882127373660766,4,4,-9.08118276485641
2022-06-16,8706.771875532386,0.01820065761362668,4,4,-3.2443034220117433
2022-06-17,8585.67641404986,-0.013908192750843162,4,4,-6.8380253639056825
2022-06-18,8302.978160404433,-0.03292673052327144,4,4,-12.097233826253664
2022-06-19,8501.718255729415,0.023936001213726174,4,4,-6.273075293193621
2022-06-20,9192.715250198144,0.08127733402633733,4,4,-0.5972040974408649
2022-06-21,8969.89079928488,-0.024239242144312147,4,4,-4.958811364009333
2022-06-22,9028.26419625549,0.006507704305080773,4,4,-5.481235659402476
2022-06-23,9003.975578140878,-0.0026902865918218277,4,4,-7.195115724570347
2022-06-24,8760.908226955426,-0.02699555869249033,4,4,-10.573833938238536
2022-06-25,8673.542896315772,-0.00997217735609307,4,4,-11.82469981113906
2022-06-26,8780.907512488875,0.012378403779925634,4,4,-14.185399436601697
2022-06-27,8584.088642858413,-0.022414410964986364,4,4,-16.578008397940266
2022-06-28,8956.361080551607,0.04336772989907423,4,4,-10.9373242694003
2022-06-29,8952.232647872555,-0.0004609497810463617,4,4,-14.116273473888407
2022-06-30,8709.952390347342,-0.027063668590291842,4,4,-17.72852960394467
2022-07-01,8706.506023304899,-0.00039568150180275055,4,4,-16.29041364307168
2022-07-02,9239.635939937363,0.061987355083516354,5,5,-12.301168105243168
