date,portfolio_value,long_exposure,short_exposure,net_exposure,gross_exposure,num_long_positions,num_short_positions,daily_return,log_return
2021-07-15,9266.104860511903,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,-0.010691679347656469,-0.010749246042070953
2021-07-16,9146.97930777852,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,-0.012856054893253366,-0.012939409142155956
2021-07-17,9186.000712458694,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,0.004266042741234877,0.004256968977788322
2021-07-18,9178.923753730109,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,-0.0007704069431418992,-0.0007707038590781134
2021-07-19,9091.478535114991,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,-0.009526739840232556,-0.009572409513069539
2021-07-20,9019.230853106406,0.15000000000000002,0.051450896772792916,0.0985491032272071,0.20145089677279293,3,2,-0.007946747245735075,-0.007978490926142025
2021-07-21,8937.206860843198,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.009094344473393523,-0.00913595046903717
2021-07-22,8849.232199513737,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.009843641609651677,-0.009892410556329055
2021-07-23,8806.509403770831,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.004827853397863513,-0.004839545127896895
2021-07-24,8792.819303011618,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.0015545433646333429,-0.0015557529208705455
2021-07-25,8796.347325723435,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.00040123907818823135,0.0004011586033150217
2021-07-26,8818.700603383204,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.0025411999813151898,0.002537976592338482
2021-07-27,8809.41516296745,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.0010529261433585013,-0.0010534808595077942
2021-07-28,8816.960373548618,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.0008564939262807325,0.0008561273446595429
2021-07-29,8791.506345924266,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.002886939097595964,-0.0028911143439968473
2021-07-30,8774.57586770212,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.0019257767162955686,-0.001927633408375268
2021-07-31,8777.017498660518,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.00027826199182845457,0.0002782232841408254
2021-08-01,8805.578289165447,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.0032540427895111357,0.00324875984977872
2021-08-02,8794.598734729852,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,-0.0012468862435877082,-0.00124766425303336
2021-08-03,8806.697829784167,0.05183842221002286,0.1,-0.04816157778997714,0.15183842221002286,3,2,0.0013757415681212581,0.001374796102734811
2021-08-04,8791.523736540228,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.001723017359880341,-0.0017245034615895936
2021-08-05,8828.51229055883,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.004207297293058243,0.004198471364678474
2021-08-06,8795.918718476783,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0036918532827895367,-0.0036986849927508397
2021-08-07,8914.083922291496,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.013434094560980325,0.013344657228666814
2021-08-08,8874.36541637557,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.004455702488575741,-0.004465658716576506
2021-08-09,8914.411567064752,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0045125649903132725,0.004502413895776964
2021-08-10,8942.856542921567,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.003190897755036115,0.003185817644667694
2021-08-11,9033.171714726757,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.010099141294699132,0.010048485733542112
2021-08-12,9031.324492203203,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.00020449323691507093,-0.0002045141485079444
2021-08-13,9148.14234710516,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.012934742296415891,0.012851802951015366
2021-08-14,9194.68255058038,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0050873938893121196,0.005074496824159155
2021-08-15,9169.848815237807,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0027008801234803537,-0.0027045340809514176
2021-08-16,9123.891700288204,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.005011763647971401,-0.005024364655213984
2021-08-17,9044.376715111157,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.008715029484023362,-0.008753227446320094
2021-08-18,9043.651561453169,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-8.017729477993729e-05,-8.01805091510506e-05
2021-08-19,9047.68488163862,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.000445983589487442,0.0004458841683654235
2021-08-20,9049.242590514476,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.00017216657036955851,0.00017215175140644442
2021-08-21,9010.384769858752,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.004294041215831101,-0.004303287088411031
2021-08-22,9026.37138709991,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0017742435700012216,0.0017726714591420854
2021-08-23,9052.247932174825,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0028667715923915704,0.0028626702392687896
2021-08-24,9016.381178063275,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.003962193079584897,-0.003970063362517294
2021-08-25,9042.604227730624,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0029083785555950037,0.002904157405172038
2021-08-26,8988.891868388702,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.005939921508143042,-0.00595763301336595
2021-08-27,9038.196139816,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0054850221973061775,0.005470034244245795
2021-08-28,9051.040093567595,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0014210749084115903,0.0014200661370439608
2021-08-29,9033.614188339836,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0019252931207479618,-0.0019271488798510688
2021-08-30,8968.682790889607,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.007187754103339938,-0.0072137104612642645
2021-08-31,8949.181390254429,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.002174388490469026,-0.0021767559055320368
2021-09-01,8973.077310081255,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0026701794035428605,0.0026666208078377127
2021-09-02,8992.425868283017,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.002156290148088269,0.002153968691044565
2021-09-03,8979.578653412462,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0014286706455782783,-0.0014296921685475568
2021-09-04,8992.832062601845,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0014759500084502442,0.001474861864802019
2021-09-05,8998.519209257049,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0006324088580342835,0.0006322089718211914
2021-09-06,8958.791852943894,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.004414877091364788,-0.00442465144020563
2021-09-07,8879.670557405683,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.008831692580535955,-0.008870923129689498
2021-09-08,8882.090037989288,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0002724741383099971,0.00027243702397361806
2021-09-09,8898.528157617493,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0018507040074913217,0.0018489935648531978
2021-09-10,8876.665510657635,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.002456883494956763,-0.002459906585813799
2021-09-11,8875.072720494025,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.00017943564074784923,-0.00017945174124846575
2021-09-12,8893.040612907607,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0020245346691178945,0.0020224880606257026
2021-09-13,8867.569162131529,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0028642004332137816,-0.0028683101044318635
2021-09-14,8874.605099420905,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0007934460008975908,0.0007931313890267754
2021-09-15,8912.423128592935,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,0.004261375999085049,0.004252322048793185
2021-09-16,8872.82839959158,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.00444264465791866,-0.004452542529727326
2021-09-17,8831.980500536984,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.0046037066440367536,-0.004614336338010874
2021-09-18,8842.201003941282,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,0.0011572153497934057,0.0011565462922232218
2021-09-19,8800.267899503873,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.004742383080719059,-0.004753663858672127
2021-09-20,8622.930261224661,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.020151390878590192,-0.020357199739216424
2021-09-21,8548.49443567328,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.008632312137105247,-0.008669786358829014
2021-09-22,8694.173369974273,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,0.0170414726706809,0.016897895655496795
2021-09-23,8723.035505559916,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,0.0033197101504003346,0.0033142120773048006
2021-09-24,8621.243527777506,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.011669329755396474,-0.011737950746904247
2021-09-25,8603.809549455058,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.002022211559884135,-0.0020242589903713146
2021-09-26,8586.859240495362,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.001970093464094602,-0.0019720366508156513
2021-09-27,8535.842457403602,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.005941262301257466,-0.005958981819185306
2021-09-28,8497.909039604372,0.15000000000000002,0.051695821343588515,0.09830417865641151,0.20169582134358854,3,2,-0.004444015688964353,-0.004453919679905962
2021-09-29,8506.792531359466,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0010453738341622554,0.0010448278114344634
2021-09-30,8513.61191405049,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0008016397091954452,0.0008013185676988227
2021-10-01,8544.890864112234,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0036739929394857818,0.003667260312802416
2021-10-02,8514.79124490244,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0035225282204842667,-0.003528746931033498
2021-10-03,8407.458944345452,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.012605394245131518,-0.01268551625223596
2021-10-04,8439.742666522328,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.003839890553207992,0.0038325369920463206
2021-10-05,8513.952706762222,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.008792926890325736,0.008754494234720042
2021-10-06,8602.09863120335,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.010353114173528022,0.01029988774463065
2021-10-07,8631.498273949665,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0034177290922554615,0.003411901929515931
2021-10-08,8590.788303943493,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.004716443045471808,-0.00472760055931496
2021-10-09,8603.651773725163,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0014973561594766593,0.0014962362395491134
2021-10-10,8583.425638088465,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.002350877995604961,-0.002353645647739238
2021-10-11,8608.57677337053,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0029301978420432917,0.0029259131802437635
2021-10-12,8582.504140843368,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.003028680955464602,-0.003033276691320513
2021-10-13,8564.121175180742,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.002141911656662443,-0.002144208830249672
2021-10-14,8588.576013153213,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.002855498827286862,0.002851429635052466
2021-10-15,8608.683896908524,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.002341236047106676,0.002338499624234858
2021-10-16,8587.915680811679,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0024124728408605467,-0.0024153875421666234
2021-10-17,8580.491672048454,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0008644715480627951,-0.0008648454190742642
2021-10-18,8643.148659547875,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.007302260743813793,0.00727572832396571
2021-10-19,8611.254911035949,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0036900613154089434,-0.0036968863867924556
2021-10-20,8625.632811279016,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0016696637588373697,0.001668271419913361
2021-10-21,8626.628378820466,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.00011541965247441333,0.00011541299213880882
2021-10-22,8627.536283953192,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.00010524449331272834,0.00010523895549958817
2021-10-23,8621.554944062338,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0006932848143424986,-0.0006935252473915412
2021-10-24,8619.30511666124,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.00026095378567958516,-0.0002609878400432543
2021-10-25,8622.299783284974,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.000347437129003092,0.0003473767867001534
2021-10-26,8620.469557884304,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.00021226650043160156,-0.00021228903215374725
2021-10-27,8587.255962837507,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.003852875394289801,-0.0038603168388137207
2021-10-28,8556.820573924198,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.003544250811321148,-0.003550546548410731
2021-10-29,8539.138977032671,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.002066374623468148,-0.0020685125211497876
2021-10-30,8530.84454572021,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0009713428174398242,-0.0009718148765865847
2021-10-31,8529.568444131151,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0001495867826708519,-0.0001495979718894802
2021-11-01,8581.75052418962,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.006117786661806068,0.006099148980597426
2021-11-02,8644.739626056611,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.007339889651818865,0.007313083750091444
2021-11-03,8596.443317821759,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.005586785759200907,-0.0056024502166492594
2021-11-04,8587.984298390633,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0009840138669430232,-0.000984498326424164
2021-11-05,8605.272357633881,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.002013052032068696,0.0020110285579441932
2021-11-06,8610.379146765039,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0005934488670340521,0.0005932728458914157
2021-11-07,8616.684921549591,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.0007323457744508044,0.0007320777401386738
2021-11-08,8665.748942555376,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,0.005694071612515339,0.00567792166372571
2021-11-09,8646.665759129753,0.15000000000000002,0.1,0.05000000000000002,0.25,3,2,-0.0022021389671132985,-0.0022045672407141263
2021-11-10,8640.442874506094,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0007196860381805115,-0.0007199451364977067
2021-11-11,8687.70761330547,0.1,0.05,0.05,0.15000000000000002,2,1,0.005470175485892348,0.0054552684141256575
2021-11-12,8730.537370798687,0.1,0.05,0.05,0.15000000000000002,2,1,0.004929926212942748,0.004917813918876023
2021-11-13,8707.23899990437,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0026686067426094917,-0.0026721738210825647
2021-11-14,8682.440048468065,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0028480843854840066,-0.0028521478951303225
2021-11-15,8644.211992534592,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0044029161986804954,-0.004412637579651703
2021-11-16,8604.915384597596,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0045460023390141435,-0.004556366830912182
2021-11-17,8598.686182155663,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0007239121087794231,-0.0007241742596738148
2021-11-18,8631.684563909332,0.1,0.05,0.05,0.15000000000000002,2,1,0.003837607403576193,0.0038302625733370173
2021-11-19,8638.823360782191,0.1,0.05,0.05,0.15000000000000002,2,1,0.0008270456154884087,0.0008267038017140984
2021-11-20,8640.227107347719,0.1,0.05,0.05,0.15000000000000002,2,1,0.00016249279640323522,0.0001624795958787678
2021-11-21,8630.520551156846,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0011234144739804552,-0.0011240459770247072
2021-11-22,8602.097174855473,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0032933559607319918,-0.003298790993753701
2021-11-23,8636.936134240374,0.1,0.05,0.05,0.15000000000000002,2,1,0.004050054152693994,0.004041874760590475
2021-11-24,8581.544709936521,0.1,0.05,0.05,0.15000000000000002,2,1,-0.006413318732815254,-0.00643397241451862
2021-11-25,8617.617403813036,0.1,0.05,0.05,0.15000000000000002,2,1,0.00420351989015999,0.004194709780777472
2021-11-26,8575.889337646116,0.1,0.05,0.05,0.15000000000000002,2,1,-0.004842181337553431,-0.0048539426800015386
2021-11-27,8535.920261083982,0.1,0.05,0.05,0.15000000000000002,2,1,-0.00466063343269596,-0.004671528048412964
2021-11-28,8565.536056335266,0.1,0.05,0.05,0.15000000000000002,2,1,0.0034695491927572153,0.003463544192710258
2021-11-29,8576.845927636805,0.1,0.05,0.05,0.15000000000000002,2,1,0.0013203927024711959,0.0013195217506081834
2021-11-30,8603.873860202128,0.1,0.05,0.05,0.15000000000000002,2,1,0.003151267120029777,0.0031463122844103022
2021-12-01,8636.71888991149,0.1,0.05,0.05,0.15000000000000002,2,1,0.00381746992610954,0.0038102018789530874
2021-12-02,8649.753511240273,0.1,0.05,0.05,0.15000000000000002,2,1,0.0015092098625566486,0.0015080721499062812
2021-12-03,8626.330778814823,0.1,0.05,0.05,0.15000000000000002,2,1,-0.002707907502220941,-0.0027115805160274563
2021-12-04,8623.425380459865,0.1,0.05,0.05,0.15000000000000002,2,1,-0.00033680581343964455,-0.0003368625452563893
2021-12-05,8672.02175281771,0.1,0.05,0.05,0.15000000000000002,2,1,0.005635390835289522,0.0056195714249030245
2021-12-06,8674.325534688056,0.1,0.05,0.05,0.15000000000000002,2,1,0.00026565683712642674,0.00026562155659707497
2021-12-07,8621.206994564203,0.1,0.05,0.05,0.15000000000000002,2,1,-0.006123650756642118,-0.006142477203007891
2021-12-08,8668.612342261313,0.1,0.05,0.05,0.15000000000000002,2,1,0.005498690348926694,0.005483627742328801
2021-12-09,8635.95341424594,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0037674920420831537,-0.0037746069160024204
2021-12-10,8599.526674104663,0.1,0.05,0.05,0.15000000000000002,2,1,-0.004218033423059708,-0.004226954420921203
2021-12-11,8625.738713673734,0.1,0.05,0.05,0.15000000000000002,2,1,0.0030480793376688187,0.0030434433620032154
2021-12-12,8626.432508425678,0.1,0.05,0.05,0.15000000000000002,2,1,8.04330823103161e-05,8.042984774339409e-05
2021-12-13,8586.671130449333,0.1,0.05,0.05,0.15000000000000002,2,1,-0.004609249297146789,-0.0046199046413877625
2021-12-14,8604.815762876613,0.1,0.05,0.05,0.15000000000000002,2,1,0.002113116032001816,0.0021108865425469576
2021-12-15,8604.313324238748,0.1,0.05,0.05,0.15000000000000002,2,1,-5.839040041188959e-05,-5.839210519768212e-05
2021-12-16,8592.68824935898,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0013510752621037625,-0.00135198878720585
2021-12-17,8582.708408981553,0.1,0.05,0.05,0.15000000000000002,2,1,-0.001161434010848894,-0.0011621089980156558
2021-12-18,8592.339711216511,0.1,0.05,0.05,0.15000000000000002,2,1,0.0011221751661607549,0.001121545998256056
2021-12-19,8620.52156184912,0.1,0.05,0.05,0.15000000000000002,2,1,0.003279880868283236,0.003274513791408002
2021-12-20,8613.273420528325,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0008408007878401014,-0.0008411544590811196
2021-12-21,8666.478865855663,0.1,0.05,0.05,0.15000000000000002,2,1,0.006177145752801927,0.006158145393157933
2021-12-22,8679.14725783085,0.1,0.05,0.05,0.15000000000000002,2,1,0.0014617692111495995,0.0014607018665506435
2021-12-23,8703.246579340339,0.1,0.05,0.05,0.15000000000000002,2,1,0.0027766923170644553,0.0027728444282424385
2021-12-24,8695.033469469938,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0009436834628927526,-0.0009441290124590474
2021-12-25,8691.625660959986,0.1,0.05,0.05,0.15000000000000002,2,1,-0.00039192586456593403,-0.0003920026875808653
2021-12-26,8697.98617240062,0.1,0.05,0.05,0.15000000000000002,2,1,0.0007317976738463461,0.0007315300404896418
2021-12-27,8687.034879809264,0.1,0.05,0.05,0.15000000000000002,2,1,-0.001259060703741488,-0.0012598539866001007
2021-12-28,8682.308604423111,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0005440608276061631,-0.0005442088824012092
2021-12-29,8671.958865359828,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0011920492042878372,-0.0011927602600723824
2021-12-30,8679.30358584447,0.1,0.05,0.05,0.15000000000000002,2,1,0.0008469505677639599,0.0008465921075163035
2021-12-31,8678.744413646118,0.1,0.05,0.05,0.15000000000000002,2,1,-6.442592920274937e-05,-6.442800464206806e-05
2022-01-01,8677.260780422752,0.1,0.05,0.05,0.15000000000000002,2,1,-0.00017095021499113905,-0.000170964828644637
2022-01-02,8661.299301411605,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0018394605642322315,-0.0018411544493579005
2022-01-03,8652.37433148904,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0010304423865263868,-0.0010309736572763181
2022-01-04,8682.132730659689,0.1,0.05,0.05,0.15000000000000002,2,1,0.0034393333009585803,0.0034334323206023695
2022-01-05,8667.71723998868,0.05,0.0,0.05,0.05,1,0,-0.0016603628530236225,-0.001661742783093423
2022-01-06,8649.918851334622,0.05,0.0,0.05,0.05,1,0,-0.0020534113147975264,-0.0020555224543316766
2022-01-07,8621.354834259217,0.05,0.0,0.05,0.05,1,0,-0.0033022294851930978,-0.0033076938780820173
2022-01-08,8612.21331785519,0.05,0.0,0.05,0.05,1,0,-0.0010603340866681688,-0.0010608966385529611
2022-01-09,8616.462574250452,0.05,0.0,0.05,0.05,1,0,0.0004933988788284882,0.0004932771976249412
2022-01-10,8593.191908553228,0.05,0.0,0.05,0.05,1,0,-0.002700721496402325,-0.0027043750242930374
2022-01-11,8609.12532879989,0.05,0.0,0.05,0.05,1,0,0.0018541911336580341,0.0018524742432456816
2022-01-12,8631.156308786369,0.05,0.0,0.05,0.05,1,0,0.002559026514898033,0.002555757781874791
2022-01-13,8609.902342536709,0.05,0.0,0.05,0.05,1,0,-0.002462470321389465,-0.002465507187918183
2022-01-14,8639.197204809889,0.05,0.0,0.05,0.05,1,0,0.0034024616200871716,0.0033966863439450433
2022-01-15,8628.423924830193,0.05,0.0,0.05,0.05,1,0,-0.001247023273609038,-0.0012478014541382606
2022-01-16,8626.826559736319,0.05,0.0,0.05,0.05,1,0,-0.0001851282583922309,-0.00018514539674348662
2022-01-17,8610.937171379825,0.05,0.0,0.05,0.05,1,0,-0.001841857865863883,-0.0018435561717419914
2022-01-18,8612.453425690393,0.05,0.0,0.05,0.05,1,0,0.00017608470255803255,0.00017606920146643845
2022-01-19,8607.148616136823,0.05,0.0,0.05,0.05,1,0,-0.0006159463850041735,-0.0006161361579093979
2022-01-20,8586.72958764423,0.05,0.0,0.05,0.05,1,0,-0.002372333673234306,-0.0023751521151683685
2022-01-21,8528.42971477692,0.05,0.0,0.05,0.05,1,0,-0.006789531715450825,-0.00681268544741877
2022-01-22,8508.12723779346,0.05,0.0,0.05,0.05,1,0,-0.0023805644957455296,-0.002383402544404644
2022-01-23,8506.899217613618,0.05,0.0,0.05,0.05,1,0,-0.00014433495709698096,-0.00014434537438929942
2022-01-24,8483.845066981843,0.05,0.0,0.05,0.05,1,0,-0.002710053339299079,-0.002713732181926387
2022-01-25,8506.223153819932,0.05,0.0,0.05,0.05,1,0,0.0026377293151169656,0.002634256612506271
2022-01-26,8496.046766629164,0.05,0.0,0.05,0.05,1,0,-0.0011963461346764515,-0.0011970623279804731
2022-01-27,8496.780902441635,0.05,0.0,0.05,0.05,1,0,8.640910680401959e-05,8.640537375219515e-05
2022-01-28,8505.80161887221,0.05,0.0,0.05,0.05,1,0,0.0010616628266810757,0.0010610996612615805
2022-01-29,8501.984556743326,0.05,0.0,0.05,0.05,1,0,-0.00044875983474801373,-0.0004488605575773559
2022-01-30,8490.754273380337,0.05,0.0,0.05,0.05,1,0,-0.001320901406964059,-0.001321774566217073
2022-01-31,8500.519018771487,0.05,0.0,0.05,0.05,1,0,0.0011500445162762052,0.0011493837216617878
2022-02-01,8530.89451626651,0.05,0.0,0.05,0.05,1,0,0.003573369746946664,0.003567000430045628
2022-02-02,8499.219801111838,0.1,0.05,0.05,0.15000000000000002,2,1,-0.003712941836788053,-0.003719851915111841
2022-02-03,8513.793678468759,0.1,0.05,0.05,0.15000000000000002,2,1,0.0017147311986229763,0.0017132627255326363
2022-02-04,8545.31606879669,0.1,0.05,0.05,0.15000000000000002,2,1,0.003702508131909532,0.003695670720526576
2022-02-05,8570.425807165448,0.1,0.05,0.05,0.15000000000000002,2,1,0.0029384212551770705,0.0029341125339357576
2022-02-06,8576.403819007042,0.1,0.05,0.05,0.15000000000000002,2,1,0.0006975163167035614,0.0006972731652590244
2022-02-07,8589.435676295767,0.1,0.05,0.05,0.15000000000000002,2,1,0.0015195013625457499,0.0015183480884702345
2022-02-08,8602.296257880582,0.1,0.05,0.05,0.15000000000000002,2,1,0.0014972557068337888,0.0014961359370897105
2022-02-09,8621.047892409484,0.1,0.05,0.05,0.15000000000000002,2,1,0.002179840587531956,0.002177468182056711
2022-02-10,8637.502299627653,0.1,0.05,0.05,0.15000000000000002,2,1,0.0019086319231165216,0.001906812799531333
2022-02-11,8642.893640896129,0.1,0.05,0.05,0.15000000000000002,2,1,0.0006241782730069811,0.0006239835547704495
2022-02-12,8648.700514434759,0.1,0.05,0.05,0.15000000000000002,2,1,0.0006718668283909324,0.0006716412269171618
2022-02-13,8670.563666718199,0.1,0.05,0.05,0.15000000000000002,2,1,0.002527911822932216,0.0025247220283886027
2022-02-14,8641.153742380538,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0033919276148735023,-0.003397693242766017
2022-02-15,8632.393125546012,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0010138249006680367,-0.0010143391687472152
2022-02-16,8628.160015804575,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0004903749956556291,-0.0004904952687947118
2022-02-17,8561.493390591066,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0077266329195787575,-0.007756638006507789
2022-02-18,8539.026522599803,0.1,0.05,0.05,0.15000000000000002,2,1,-0.0026241762933501,-0.0026276254794624213
