date,equity,cash,mtm_value,num_positions,long_exposure,short_exposure,daily_return
2020-10-01,100917.35256429593,100917.35256429593,0.0,0,0.0,0.0,0.0
2020-10-02,100917.35256429593,100917.35256429593,0.0,0,0.0,0.0,0.0
2020-10-03,100917.35256429593,100917.35256429593,0.0,0,0.0,0.0,0.0
2020-10-04,100917.35256429593,100917.35256429593,0.0,0,0.0,0.0,0.0
2020-10-05,90902.35256429593,90902.35256429593,0.0,1,0.0,10000.0,-0.09923962277566978
2020-10-06,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.1120037905535809
2020-10-07,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-08,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-09,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-10,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-11,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-12,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-13,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-14,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-15,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-16,101083.7606217351,101083.7606217351,0.0,0,0.0,0.0,0.0
2020-10-17,91068.7606217351,91068.7606217351,0.0,1,0.0,10000.0,-0.09907625061039294
2020-10-18,101300.75116164637,101300.75116164637,0.0,0,0.0,0.0,0.11235456011541722
2020-10-19,101300.75116164637,101300.75116164637,0.0,0,0.0,0.0,0.0
2020-10-20,91285.75116164637,91285.75116164637,0.0,1,0.0,10000.0,-0.09886402504576686
2020-10-21,90917.72427022543,91285.75116164637,-368.02689142094505,1,0.0,10000.0,-0.004031591861135664
2020-10-22,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.10736241663765167
2020-10-23,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-24,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-25,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-26,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-27,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-28,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-29,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-30,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-10-31,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-01,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-02,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-03,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-04,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-05,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-06,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-07,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-08,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-09,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-10,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-11,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-12,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-13,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-14,100678.87086307252,100678.87086307252,0.0,0,0.0,0.0,0.0
2020-11-15,90663.87086307252,90663.87086307252,0.0,1,0.0,10000.0,-0.09947469527762998
2020-11-16,89978.17775706807,90663.87086307252,-685.6931060044479,1,0.0,10000.0,-0.007563024824298825
2020-11-17,89437.0361707078,90663.87086307252,-1226.8346923647155,1,0.0,10000.0,-0.006014142538219636
2020-11-18,99751.73594832084,99751.73594832084,0.0,0,0.0,0.0,0.11532917703048051
2020-11-19,99751.73594832084,99751.73594832084,0.0,0,0.0,0.0,0.0
2020-11-20,99751.73594832084,99751.73594832084,0.0,0,0.0,0.0,0.0
2020-11-21,99751.73594832084,99751.73594832084,0.0,0,0.0,0.0,0.0
2020-11-22,89736.73594832084,89736.73594832084,0.0,1,0.0,10000.0,-0.10039925525896165
2020-11-23,95873.32797698183,95873.32797698183,0.0,0,0.0,0.0,0.06838439089421566
2020-11-24,85858.32797698183,85858.32797698183,0.0,1,0.0,10000.0,-0.10446075265484156
2020-11-25,86781.56000924454,85858.32797698183,923.2320322627107,1,0.0,10000.0,0.01075297008474485
2020-12-27,91776.51896070645,85858.32797698183,5918.190983724615,1,0.0,10000.0,0.0575578377587338
2020-12-28,102269.34770908611,102269.34770908611,0.0,0,0.0,0.0,0.11433021068136284
2020-12-29,92254.34770908611,92254.34770908611,0.0,1,0.0,10000.0,-0.09792768042765387
2020-12-30,102533.41761087699,102533.41761087699,0.0,0,0.0,0.0,0.11142098076726725
2020-12-31,102533.41761087699,102533.41761087699,0.0,0,0.0,0.0,0.0
2021-01-01,102533.41761087699,102533.41761087699,0.0,0,0.0,0.0,0.0
2021-01-02,92518.41761087699,92518.41761087699,0.0,1,0.0,10000.0,-0.09767547238118768
2021-01-03,92087.25641538459,92518.41761087699,-431.1611954924066,1,0.0,10000.0,-0.0046602742094641325
2021-01-04,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.10196201536772587
2021-01-13,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.0
2021-01-14,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.0
2021-01-15,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.0
2021-01-16,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.0
2021-01-17,101476.65866918175,101476.65866918175,0.0,0,0.0,0.0,0.0
2021-01-18,91461.65866918175,91461.65866918175,0.0,1,0.0,10000.0,-0.0986926464799095
2021-01-19,92271.18247870555,91461.65866918175,809.5238095238088,1,0.0,10000.0,0.008850963576462867
2021-01-20,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.10279472882930496
2021-01-21,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-22,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-23,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-24,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-25,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-26,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-27,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-28,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-29,101756.1736603634,101756.1736603634,0.0,0,0.0,0.0,0.0
2021-01-30,91741.1736603634,91741.1736603634,0.0,1,0.0,10000.0,-0.09842154672037451
2021-01-31,91924.522022251,91741.1736603634,183.3483618875864,1,0.0,10000.0,0.0019985395278063756
2021-02-01,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.10996263539647844
2021-02-02,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-03,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-04,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-05,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-06,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-07,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-08,102032.78472137934,102032.78472137934,0.0,0,0.0,0.0,0.0
2021-02-09,92017.78472137934,92017.78472137934,0.0,1,0.0,10000.0,-0.0981547257320079
2021-02-10,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.10810601923368601
2021-02-11,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-12,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-13,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-14,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-15,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-16,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-17,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-18,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-19,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-20,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-21,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-22,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-23,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-24,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-25,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-26,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-27,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-02-28,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-01,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-02,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-03,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-04,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-05,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-06,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-07,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-08,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
2021-03-09,101965.46112630995,101965.46112630995,0.0,0,0.0,0.0,0.0
