date,portfolio_value,num_positions,positions
2022-04-26,157710.79431939885,1,APE/USD
2022-04-27,169322.04669798823,1,APE/USD
2022-04-28,206718.64782722885,1,APE/USD
2022-04-29,166907.3943640023,1,APE/USD
2022-04-30,174229.80577392355,1,APE/USD
2022-05-01,138297.6869266672,1,APE/USD
2022-05-02,131254.2245228382,1,APE/USD
2022-05-03,123365.19794429209,1,APE/USD
2022-05-04,135612.8027430294,0,None
2022-05-05,135612.8027430294,0,None
2022-05-06,135612.8027430294,0,None
2022-05-07,135612.8027430294,0,None
2022-05-08,135612.8027430294,0,None
2022-05-09,135612.8027430294,0,None
2022-05-10,135612.8027430294,0,None
2022-05-11,135612.8027430294,0,None
2022-05-12,135612.8027430294,0,None
2022-05-13,135612.8027430294,0,None
2022-05-14,135612.8027430294,0,None
2022-05-15,135612.8027430294,0,None
2022-05-16,135612.8027430294,0,None
2022-05-17,135612.8027430294,0,None
2022-05-18,135612.8027430294,0,None
2022-05-19,135612.8027430294,0,None
2022-05-20,135612.8027430294,0,None
2022-05-21,135612.8027430294,0,None
2022-05-22,135612.8027430294,0,None
2022-05-23,135612.8027430294,0,None
2022-05-24,135612.8027430294,0,None
2022-05-25,135612.8027430294,0,None
2022-05-26,135612.8027430294,0,None
2022-05-27,135612.8027430294,0,None
2022-05-28,135612.8027430294,0,None
2022-05-29,135612.8027430294,0,None
2022-05-30,135612.8027430294,0,None
2022-05-31,135612.8027430294,0,None
2022-06-01,135612.8027430294,0,None
2022-06-02,135612.8027430294,0,None
2022-06-03,135612.8027430294,0,None
2022-06-04,135612.8027430294,0,None
2022-06-05,135612.8027430294,0,None
2022-06-06,135612.8027430294,0,None
2022-06-07,135612.8027430294,0,None
2022-06-08,135612.8027430294,0,None
2022-06-09,135612.8027430294,0,None
2022-06-10,135612.8027430294,0,None
2022-06-11,135612.8027430294,0,None
2022-06-12,135612.8027430294,0,None
2022-06-13,135612.8027430294,0,None
2022-06-14,135612.8027430294,0,None
2022-06-15,135612.8027430294,0,None
2022-06-16,135612.8027430294,0,None
2022-06-17,135612.8027430294,0,None
2022-06-18,135612.8027430294,0,None
2022-06-19,135612.8027430294,0,None
2022-06-20,135612.8027430294,0,None
2022-06-21,135612.8027430294,0,None
2022-06-22,135612.8027430294,0,None
2022-06-23,135612.8027430294,0,None
2022-06-24,135612.8027430294,0,None
2022-06-25,135612.8027430294,0,None
2022-06-26,135612.8027430294,0,None
2022-06-27,135612.8027430294,0,None
2022-06-28,135612.8027430294,0,None
2022-06-29,135612.8027430294,0,None
2022-06-30,135612.8027430294,0,None
2022-07-01,135612.8027430294,0,None
2022-07-02,135612.8027430294,0,None
2022-07-03,135612.8027430294,0,None
2022-07-04,135612.8027430294,0,None
2022-07-05,135612.8027430294,0,None
2022-07-06,135612.8027430294,0,None
2022-07-07,135612.8027430294,0,None
2022-07-08,135612.8027430294,0,None
2022-07-09,135612.8027430294,0,None
2022-07-10,135612.8027430294,0,None
2022-07-11,135612.8027430294,0,None
2022-07-12,135612.8027430294,0,None
2022-07-13,135612.8027430294,0,None
2022-07-14,135612.8027430294,0,None
2022-07-15,135612.8027430294,0,None
2022-07-16,135612.8027430294,0,None
2022-07-17,135612.8027430294,0,None
2022-07-18,135612.8027430294,0,None
2022-07-19,135612.8027430294,0,None
2022-07-20,135612.8027430294,0,None
2022-07-21,135612.8027430294,0,None
2022-07-22,135612.8027430294,1,ELA/USD
2022-07-23,130437.35886971165,1,ELA/USD
2022-07-24,129952.16100658811,1,ELA/USD
2022-07-25,125989.7117910792,1,ELA/USD
2022-07-26,125019.31606483212,0,None
2022-07-27,125019.31606483212,0,None
2022-07-28,125019.31606483212,0,None
2022-07-29,125019.31606483212,1,ELA/USD
2022-07-30,122330.72862257766,1,ELA/USD
2022-07-31,120515.93209905589,1,ELA/USD
2022-08-01,120650.36147116861,1,ELA/USD
2022-08-02,120650.36147116861,1,ELA/USD
2022-08-03,121255.29364567586,1,ELA/USD
2022-08-04,121725.7964480704,1,FLOW/USD
2022-08-05,127905.7214985109,2,"ELA/USD, FLOW/USD"
2022-08-06,108988.96020328639,2,"ELA/USD, FLOW/USD"
2022-08-07,107611.4758821471,2,"ELA/USD, FLOW/USD"
2022-08-08,114569.81090622133,2,"ELA/USD, FLOW/USD"
2022-08-09,114397.86132170103,2,"ELA/USD, FLOW/USD"
2022-08-10,115895.03187356782,1,ELA/USD
2022-08-11,114686.07468949078,0,None
2022-08-12,114686.07468949078,0,None
2022-08-13,114686.07468949078,0,None
2022-08-14,114686.07468949078,0,None
2022-08-15,114686.07468949078,0,None
2022-08-16,114686.07468949078,0,None
2022-08-17,114686.07468949078,0,None
2022-08-18,114686.07468949078,0,None
2022-08-19,114686.07468949078,0,None
2022-08-20,114686.07468949078,1,GNO/USD
2022-08-21,116885.38014035801,1,GNO/USD
2022-08-22,115645.64426518764,1,GNO/USD
2022-08-23,115547.5860603719,1,GNO/USD
2022-08-24,116135.93528926633,0,None
2022-08-25,116135.93528926633,0,None
2022-08-26,116135.93528926633,0,None
2022-08-27,116135.93528926633,0,None
2022-08-28,116135.93528926633,0,None
2022-08-29,116135.93528926633,0,None
2022-08-30,116135.93528926633,0,None
2022-08-31,116135.93528926633,0,None
2022-09-01,116135.93528926633,0,None
2022-09-02,116135.93528926633,0,None
2022-09-03,116135.93528926633,0,None
2022-09-04,116135.93528926633,0,None
2022-09-05,116135.93528926633,0,None
2022-09-06,116135.93528926633,0,None
2022-09-07,116135.93528926633,0,None
2022-09-08,116135.93528926633,0,None
2022-09-09,116135.93528926633,0,None
2022-09-10,116135.93528926633,0,None
2022-09-11,116135.93528926633,0,None
2022-09-12,116135.93528926633,0,None
2022-09-13,116135.93528926633,0,None
2022-09-14,116135.93528926633,0,None
2022-09-15,116135.93528926633,0,None
2022-09-16,116135.93528926633,0,None
2022-09-17,116135.93528926633,0,None
2022-09-18,116135.93528926633,0,None
2022-09-19,116135.93528926633,0,None
2022-09-20,116135.93528926633,0,None
2022-09-21,116135.93528926633,0,None
2022-09-22,116135.93528926633,0,None
2022-09-23,116135.93528926633,0,None
2022-09-24,116135.93528926633,0,None
2022-09-25,116135.93528926633,0,None
2022-09-26,116135.93528926633,0,None
2022-09-27,116135.93528926633,0,None
2022-09-28,116135.93528926633,0,None
2022-09-29,116135.93528926633,0,None
2022-09-30,116135.93528926633,0,None
2022-10-01,116135.93528926633,0,None
2022-10-02,116135.93528926633,0,None
2022-10-03,116135.93528926633,0,None
2022-10-04,116135.93528926633,0,None
2022-10-05,116135.93528926633,0,None
2022-10-06,116135.93528926633,0,None
2022-10-07,116135.93528926633,0,None
2022-10-08,116135.93528926633,0,None
2022-10-09,116135.93528926633,0,None
2022-10-10,116135.93528926633,0,None
2022-10-11,116135.93528926633,0,None
2022-10-12,116135.93528926633,1,CVX/USD
2022-10-13,104155.05916438007,1,CVX/USD
2022-10-14,105392.4283379339,1,CVX/USD
2022-10-15,105647.7584848577,1,CVX/USD
2022-10-16,106826.20531681374,1,CVX/USD
2022-10-17,110911.48766759463,1,CVX/USD
2022-10-18,102956.97155189146,1,OCEAN/USD
2022-10-19,101299.34589184313,1,OCEAN/USD
2022-10-20,101913.28132149066,2,"INJ/USD, OCEAN/USD"
2022-10-21,99982.25543635729,2,"INJ/USD, OCEAN/USD"
2022-10-22,100796.2339413312,2,"INJ/USD, OCEAN/USD"
2022-10-23,102784.72809821459,1,OCEAN/USD
2022-10-24,100583.09683540092,0,None
2022-10-25,100583.09683540092,0,None
2022-10-26,100583.09683540092,0,None
2022-10-27,100583.09683540092,1,CVX/USD
2022-10-28,101226.02856233178,1,CVX/USD
2022-10-29,101226.02856233178,0,None
2022-10-30,101226.02856233178,0,None
2022-10-31,101226.02856233178,0,None
2022-11-01,101226.02856233178,0,None
2022-11-02,101226.02856233178,0,None
2022-11-03,101226.02856233178,0,None
2022-11-04,101226.02856233178,0,None
2022-11-05,101226.02856233178,0,None
2022-11-06,101226.02856233178,0,None
2022-11-07,101226.02856233178,0,None
2022-11-08,101226.02856233178,0,None
2022-11-09,101226.02856233178,0,None
2022-11-10,101226.02856233178,0,None
2022-11-11,101226.02856233178,0,None
2022-11-12,101226.02856233178,0,None
2022-11-13,101226.02856233178,0,None
2022-11-14,101226.02856233178,0,None
2022-11-15,101226.02856233178,0,None
2022-11-16,101226.02856233178,0,None
2022-11-17,101226.02856233178,0,None
2022-11-18,101226.02856233178,0,None
2022-11-19,101226.02856233178,0,None
2022-11-20,101226.02856233178,0,None
