date,portfolio_value,daily_return,regime,active_strategy,tf_weight,mr_weight,btc_5d_pct_change
2021-12-02,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.2184816938935157
2021-12-03,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-6.418896815736009
2021-12-04,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-14.863811130594618
2021-12-05,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-13.167252667536678
2021-12-06,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-11.702515443020278
2021-12-07,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-10.431400745840602
2021-12-08,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-5.813709822357415
2021-12-09,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.396937356420815
2021-12-10,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.6747831935109785
2021-12-11,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-2.220106409000988
2021-12-12,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-1.058439347142992
2021-12-13,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-7.5055701065406595
2021-12-14,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,1.6796854552483698
2021-12-15,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.633253863501551
2021-12-16,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.589578558019746
2021-12-17,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-7.832238363062705
2021-12-18,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.2815663193865614
2021-12-19,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.473907958309963
2021-12-20,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.006789025132152
2021-12-21,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.6881515011686785
2021-12-22,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,5.289809710504367
2021-12-23,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,8.499329697781398
2021-12-24,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,8.919341686659642
2021-12-25,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,7.463314102374219
2021-12-26,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.8579200117756063
2021-12-27,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.33904521461419
2021-12-28,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-6.48892062105888
2021-12-29,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-8.613610879390098
2021-12-30,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-6.5562974448281075
2021-12-31,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-9.036197346589569
2022-01-01,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-5.88420981442993
2022-01-02,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-0.513260707286789
2022-01-03,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-0.025133824705347863
2022-01-04,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-2.774644073436494
2022-01-05,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-6.00546533700459
2022-01-06,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-9.740909044248436
2022-01-07,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-12.122627358212323
2022-01-08,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-10.277152861542383
2022-01-09,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-8.595707788410733
2022-01-10,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.7111348087901175
2022-01-11,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-0.766692600645813
2022-01-12,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,5.666257189310864
2022-01-13,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.1514056429148054
2022-01-14,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.899476842870441
2022-01-15,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.046403661814834
2022-01-16,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.8207526692588729
2022-01-17,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.876014705704889
2022-01-18,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-0.49765568032239527
2022-01-19,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.2871346777218036
2022-01-20,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-5.631859335192646
2022-01-21,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-15.42164895692637
2022-01-22,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-16.939642583816717
2022-01-23,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-14.367022313566235
2022-01-24,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-11.952098980977944
2022-01-25,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-9.0751954035028
2022-01-26,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,1.0524470786631879
2022-01-27,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,6.05120053566901
2022-01-28,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.022410822636946
2022-01-29,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.081887384406757
2022-01-30,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.491481882098423
2022-01-31,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.482279483277041
2022-02-01,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.11018283404192
2022-02-02,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-2.1687037483539617
2022-02-03,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-2.2549494515737845
2022-02-04,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,9.797249966030241
2022-02-05,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,7.567612224172704
2022-02-06,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,9.552112670235836
2022-02-07,22132.250550548222,0.0,Strong Up,Trend Following,1.0,0.0,18.808348854208678
2022-02-08,22132.250550548222,0.0,Strong Up,Trend Following,1.0,0.0,18.09723088001014
2022-02-09,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,6.732510481888099
2022-02-10,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,5.127080523175431
2022-02-11,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-0.06764090952386947
2022-02-12,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-3.699957622936223
2022-02-13,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.560673907279
2022-02-14,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.204847989535388
2022-02-15,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.4256042874757133
2022-02-16,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.5603106368612414
2022-02-17,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.0436530076835115
2022-02-18,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.970720135643525
2022-02-19,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-5.750515115499377
2022-02-20,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-13.894125004037361
2022-02-21,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-15.65661766246973
2022-02-22,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-5.637479885526043
2022-02-23,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-6.791216189854021
2022-02-24,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-4.375449167795875
2022-02-25,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.2127415045392063
2022-02-26,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,5.7121248953353465
2022-02-27,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-1.397070126436939
2022-02-28,22132.250550548222,0.0,Strong Up,Trend Following,1.0,0.0,15.896854663454274
2022-03-01,22132.250550548222,0.0,Strong Up,Trend Following,1.0,0.0,15.888080777525392
2022-03-02,22132.250550548222,0.0,Strong Up,Trend Following,1.0,0.0,11.91141960646791
2022-03-03,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,8.49973682731273
2022-03-04,22132.250550548222,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.842900882040712
2022-03-05,22132.250550548222,0.0,Down,Trend Following,1.0,0.0,-8.775171522198455
2022-03-06,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-13.572405009456578
2022-03-07,22132.250550548222,0.0,Strong Down,Mean Reversion,0.0,1.0,-13.47762382965698
2022-03-08,22122.657510203204,-0.00043344170187797904,Down,Trend Following,1.0,0.0,-8.748573216959821
2022-03-09,22173.85907903919,0.0023144402435544276,Moderate Up,Mean Reversion,0.0,1.0,7.116947616726632
2022-03-10,21832.170521028227,-0.015409521490734046,Moderate Up,Mean Reversion,0.0,1.0,0.07938596680459042
2022-03-11,21896.453693567688,0.002944424260407086,Moderate Up,Mean Reversion,0.0,1.0,0.8426806858295111
2022-03-12,21074.516798915603,-0.03753744355843058,Moderate Up,Mean Reversion,0.0,1.0,2.155656156235186
2022-03-13,21437.705613190086,0.017233553572776117,Down,Trend Following,1.0,0.0,-2.4680911023608476
2022-03-14,22031.997449023173,0.027721802256088113,Down,Trend Following,1.0,0.0,-5.43405069889692
2022-03-15,22211.84756689095,0.008163132656669347,Down,Trend Following,1.0,0.0,-0.3438935874915172
2022-03-16,22334.47840555766,0.005520965255024768,Moderate Up,Mean Reversion,0.0,1.0,6.185912231836999
2022-03-17,22367.913150412034,0.0014970013737169996,Moderate Up,Mean Reversion,0.0,1.0,5.506683066661666
2022-03-18,22601.146684342642,0.010427147689739291,Strong Up,Trend Following,1.0,0.0,10.536260541301168
2022-03-19,22511.536224860953,-0.003964863408623787,Moderate Up,Mean Reversion,0.0,1.0,6.447746732949944
2022-03-20,23586.974712963332,0.04777277202942298,Moderate Up,Mean Reversion,0.0,1.0,5.061669648150935
2022-03-21,23880.967718327167,0.012464209969337725,Down,Trend Following,1.0,0.0,-0.2680900613378223
2022-03-22,23765.52701108014,-0.004834004576725559,Moderate Up,Mean Reversion,0.0,1.0,3.4869804467998256
2022-03-23,24011.06949778627,0.010331876359890968,Moderate Up,Mean Reversion,0.0,1.0,2.6923531740769224
2022-03-24,24791.701974802545,0.03251135802544103,Moderate Up,Mean Reversion,0.0,1.0,4.214858499166274
2022-03-25,24605.273390591992,-0.007519797729096278,Moderate Up,Mean Reversion,0.0,1.0,7.374215375016591
2022-03-26,24916.889447293997,0.012664604524213585,Moderate Up,Mean Reversion,0.0,1.0,8.585827926522471
2022-03-27,25068.62490178092,0.006089662789084738,Strong Up,Trend Following,1.0,0.0,10.551990572524694
2022-03-28,24330.260018866073,-0.02945374490255326,Moderate Up,Mean Reversion,0.0,1.0,9.895661299342118
2022-03-29,24330.260018866073,0.0,Moderate Up,Mean Reversion,0.0,1.0,7.820315643653175
2022-03-30,24330.260018866073,0.0,Moderate Up,Mean Reversion,0.0,1.0,6.194598240317073
2022-03-31,24330.260018866073,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.220572248134345
2022-04-01,24330.260018866073,0.0,Down,Trend Following,1.0,0.0,-1.1817927039930343
2022-04-02,24330.260018866073,0.0,Down,Trend Following,1.0,0.0,-2.797013973085549
2022-04-03,24330.260018866073,0.0,Down,Trend Following,1.0,0.0,-2.1747921521787617
2022-04-04,24330.260018866073,0.0,Down,Trend Following,1.0,0.0,-1.02213282926239
2022-04-05,24014.340825017756,-0.012984620534402302,Down,Trend Following,1.0,0.0,-0.048211612738846554
2022-04-06,23953.9221031867,-0.002515943380303587,Down,Trend Following,1.0,0.0,-6.760016018544879
2022-04-07,24385.871999633066,0.018032533235503134,Down,Trend Following,1.0,0.0,-5.1806311096233575
2022-04-08,24302.8640350941,-0.0034039366949935035,Down,Trend Following,1.0,0.0,-8.961539058070557
2022-04-09,24387.69999610071,0.0034907803822670225,Down,Trend Following,1.0,0.0,-8.219228647098953
2022-04-10,24380.489644641806,-0.00029565524670449594,Down,Trend Following,1.0,0.0,-7.340797468493509
2022-04-11,24081.588879078703,-0.012259834397082892,Down,Trend Following,1.0,0.0,-8.41118269406741
2022-04-12,24169.24319253846,0.0036398891244218134,Down,Trend Following,1.0,0.0,-7.746331714542276
2022-04-13,23928.75315119945,-0.00995025121073112,Down,Trend Following,1.0,0.0,-2.639107169983823
2022-04-14,24341.53280901298,0.01725036215657738,Down,Trend Following,1.0,0.0,-6.577161372116258
2022-04-15,24408.96914072573,0.002770422563026953,Down,Trend Following,1.0,0.0,-3.82151858987676
2022-04-16,24950.237592793917,0.02217498203007251,Moderate Up,Mean Reversion,0.0,1.0,2.1543221383518274
2022-04-17,25439.071066310786,0.01959233741557842,Down,Trend Following,1.0,0.0,-1.0045594210281283
2022-04-18,25591.853210262652,0.006005806719656448,Down,Trend Following,1.0,0.0,-0.8338461329079228
2022-04-19,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.8788779518887706
2022-04-20,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.029437858806582
2022-04-21,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.23078865790489012
2022-04-22,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.07234737626733434
2022-04-23,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-3.2784133156943507
2022-04-24,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-4.913495976879256
2022-04-25,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-2.267869023851299
2022-04-26,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-5.847190310668182
2022-04-27,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-1.1612034070091704
2022-04-28,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.7027591181950399
2022-04-29,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-2.208209086836388
2022-04-30,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-6.911903839886135
2022-05-01,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,0.9425190127885452
2022-05-02,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-1.8858574954950358
2022-05-03,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-5.091761563355979
2022-05-04,25591.853210262652,0.0,Moderate Up,Mean Reversion,0.0,1.0,2.789255074093555
2022-05-05,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-2.9403810955767273
2022-05-06,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-6.430345397622506
2022-05-07,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-7.927342110244662
2022-05-08,25591.853210262652,0.0,Down,Trend Following,1.0,0.0,-9.787168948548997
2022-05-09,25591.853210262652,0.0,Strong Down,Mean Reversion,0.0,1.0,-24.177959120292737
2022-05-10,21566.286944979624,-0.1572987400407848,Strong Down,Mean Reversion,0.0,1.0,-15.148470518556145
2022-05-11,20951.33638806599,-0.028514438228634753,Strong Down,Mean Reversion,0.0,1.0,-19.519265759421756
2022-05-12,21413.82697362993,0.02207451481841405,Strong Down,Mean Reversion,0.0,1.0,-18.37681200293304
2022-05-13,23747.60128484858,0.108984457289796,Strong Down,Mean Reversion,0.0,1.0,-14.093519114162467
2022-05-14,24041.88765298921,0.012392256574073057,Down,Trend Following,1.0,0.0,-0.12098435182608114
2022-05-15,23050.77859401407,-0.041224261309278365,Moderate Up,Mean Reversion,0.0,1.0,0.9278639485536422
2022-05-16,22969.903794397524,-0.003508549582682985,Moderate Up,Mean Reversion,0.0,1.0,2.994407769617502
2022-05-17,22740.69252676798,-0.009978764808124652,Moderate Up,Mean Reversion,0.0,1.0,5.079719922119952
2022-05-18,22893.54897809572,0.006721714879518892,Down,Trend Following,1.0,0.0,-1.9130971415748044
2022-05-19,21925.324795054,-0.04229244596231485,Moderate Up,Mean Reversion,0.0,1.0,0.7746186323891902
2022-05-20,21864.35567929977,-0.002780762261181402,Down,Trend Following,1.0,0.0,-6.821018183096539
2022-05-21,21850.894658193076,-0.0006156605437698248,Down,Trend Following,1.0,0.0,-1.4464865654665648
2022-05-22,21833.798895373027,-0.0007823827393556027,Down,Trend Following,1.0,0.0,-0.4973346152783775
2022-05-23,21629.454037797324,-0.009359106885380664,Moderate Up,Mean Reversion,0.0,1.0,1.428454842789062
2022-05-24,21528.143215583706,-0.004683928777701851,Down,Trend Following,1.0,0.0,-2.140904302915425
2022-05-25,21289.419281195507,-0.011088923554512298,Moderate Up,Mean Reversion,0.0,1.0,1.1926978383337783
2022-05-26,21543.475431553437,0.01193344670431351,Down,Trend Following,1.0,0.0,-0.8235781375708684
2022-05-27,21439.476248126302,-0.004827409753711875,Down,Trend Following,1.0,0.0,-5.494091875084884
2022-05-28,20859.339303996727,-0.027059287149343247,Down,Trend Following,1.0,0.0,-0.2528322855103293
2022-05-29,20353.706983446893,-0.02424009280356032,Down,Trend Following,1.0,0.0,-0.6054389255003234
2022-05-30,20868.43067396421,0.025288940778007918,Moderate Up,Mean Reversion,0.0,1.0,7.483623123908378
2022-05-31,20913.36722904697,0.0021533269935254395,Moderate Up,Mean Reversion,0.0,1.0,8.976152418256
2022-06-01,20835.942534137263,-0.0037021630262471517,Moderate Up,Mean Reversion,0.0,1.0,4.16276346399489
2022-06-02,20657.85732716532,-0.008547019491927155,Moderate Up,Mean Reversion,0.0,1.0,4.9114429699206985
2022-06-03,20804.57920994104,0.007102473429457801,Moderate Up,Mean Reversion,0.0,1.0,0.7599397834826993
2022-06-04,20698.64265888219,-0.005091982394348604,Down,Trend Following,1.0,0.0,-5.891379193993829
2022-06-05,20348.79660119629,-0.016901884024543734,Down,Trend Following,1.0,0.0,-5.922813486638734
2022-06-06,20181.66093936442,-0.008213540343807946,Moderate Up,Mean Reversion,0.0,1.0,5.21948021386569
2022-06-07,20671.9275245844,0.024292677728209755,Moderate Up,Mean Reversion,0.0,1.0,2.2118536164619895
2022-06-08,20424.04860372261,-0.011991088908714254,Moderate Up,Mean Reversion,0.0,1.0,1.7058830468287933
2022-06-09,19746.469956166136,-0.033175530508332884,Moderate Up,Mean Reversion,0.0,1.0,0.7922748178980976
2022-06-10,19876.73874408986,0.006597067132145584,Down,Trend Following,1.0,0.0,-2.803969293889208
2022-06-11,20200.044403016018,0.016265528419358466,Down,Trend Following,1.0,0.0,-9.427695150622405
2022-06-12,20468.195154473175,0.013274760495928462,Strong Down,Mean Reversion,0.0,1.0,-14.632444891647832
2022-06-13,20549.953846697754,0.003994426064806822,Strong Down,Mean Reversion,0.0,1.0,-25.569241475295755
2022-06-14,20549.953846697754,0.0,Strong Down,Mean Reversion,0.0,1.0,-26.46100582387676
2022-06-15,20549.953846697754,0.0,Strong Down,Mean Reversion,0.0,1.0,-22.367805785409743
2022-06-16,20549.953846697754,0.0,Strong Down,Mean Reversion,0.0,1.0,-28.23887591616785
2022-06-17,20549.953846697754,0.0,Strong Down,Mean Reversion,0.0,1.0,-22.998659396276434
2022-06-18,20549.953846697754,0.0,Strong Down,Mean Reversion,0.0,1.0,-15.636368331376616
2022-06-19,20549.953846697754,0.0,Down,Trend Following,1.0,0.0,-7.087668539008385
2022-06-20,20549.953846697754,0.0,Down,Trend Following,1.0,0.0,-8.920089370202467
2022-06-21,20549.953846697754,0.0,Moderate Up,Mean Reversion,0.0,1.0,1.5951305713724606
2022-06-22,20549.953846697754,0.0,Down,Trend Following,1.0,0.0,-2.344499620009144
2022-06-23,20549.953846697754,0.0,Strong Up,Trend Following,1.0,0.0,11.37565313852158
2022-06-24,20549.953846697754,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.266181533676793
2022-06-25,20549.953846697754,0.0,Moderate Up,Mean Reversion,0.0,1.0,4.517281232131776
2022-06-26,20549.953846697754,0.0,Moderate Up,Mean Reversion,0.0,1.0,1.5990754197717783
2022-06-27,20549.953846697754,0.0,Moderate Up,Mean Reversion,0.0,1.0,3.7895260826322996
2022-06-28,20828.97280096817,0.013577595178650759,Down,Trend Following,1.0,0.0,-4.034978405028333
2022-06-29,20063.965484529654,-0.036728038571492094,Down,Trend Following,1.0,0.0,-5.319190038315624
2022-06-30,20265.201524382934,0.010029724184306588,Down,Trend Following,1.0,0.0,-6.9485856251315425
2022-07-01,20232.202789363102,-0.0016283447751618274,Down,Trend Following,1.0,0.0,-8.44191912466854
2022-07-02,20083.61999320529,-0.007343876378894665,Down,Trend Following,1.0,0.0,-7.243076896353562
2022-07-03,20293.551032107534,0.01045284858871387,Down,Trend Following,1.0,0.0,-4.747766861914515
2022-07-04,20160.975977936112,-0.006532866227387579,Moderate Up,Mean Reversion,0.0,1.0,0.5800508490011458
2022-07-05,19914.89521399103,-0.012205796198278773,Moderate Up,Mean Reversion,0.0,1.0,0.8400539988251632
2022-07-06,20028.31883023461,0.005695416170901968,Moderate Up,Mean Reversion,0.0,1.0,6.699870564012644
2022-07-07,20056.98900880929,0.0014314820338989787,Strong Up,Trend Following,1.0,0.0,12.435321834183565
2022-07-08,20164.409699514006,0.005355773524008844,Strong Up,Trend Following,1.0,0.0,11.875127324036239
2022-07-09,20241.31546389271,0.003813935816854519,Moderate Up,Mean Reversion,0.0,1.0,6.791431547125759
2022-07-10,20512.133655217,0.013379475845203048,Moderate Up,Mean Reversion,0.0,1.0,3.459149299551312
2022-07-11,20589.0585383639,0.0037502136267202335,Down,Trend Following,1.0,0.0,-2.921918134302881
2022-07-12,20609.98258316737,0.001016270110868911,Strong Down,Mean Reversion,0.0,1.0,-10.691615852248004
2022-07-13,20810.37149160244,0.00972290527788866,Down,Trend Following,1.0,0.0,-6.310617082595849
2022-07-14,20660.126226594406,-0.007219730078757314,Down,Trend Following,1.0,0.0,-4.6653561273888755
2022-07-15,20606.841019388583,-0.0025791327033245492,Down,Trend Following,1.0,0.0,-0.11078791308665181
2022-07-16,20807.127868275526,0.009719434856536147,Moderate Up,Mean Reversion,0.0,1.0,6.254252866877308
2022-07-17,20911.602906222015,0.005021117696199839,Moderate Up,Mean Reversion,0.0,1.0,7.708852988942505
2022-07-18,20609.309328752537,-0.014455782219331081,Strong Up,Trend Following,1.0,0.0,10.9164435815023
2022-07-19,20590.691152213367,-0.0009033867288893438,Strong Up,Trend Following,1.0,0.0,13.695083155870002
2022-07-20,20662.884120299143,0.0035060973695395514,Strong Up,Trend Following,1.0,0.0,11.520510093601999
2022-07-21,20820.572807754354,0.007631494545347506,Moderate Up,Mean Reversion,0.0,1.0,9.269984256487106
2022-07-22,20868.99721368353,0.0023257960468379135,Moderate Up,Mean Reversion,0.0,1.0,9.118717336788551
2022-07-23,20976.12953169746,0.005133563290893761,Moderate Up,Mean Reversion,0.0,1.0,0.10313203933016712
2022-07-24,20827.607661549224,-0.007080518354151244,Down,Trend Following,1.0,0.0,-3.4692366679119457
2022-07-25,20975.35401781743,0.007093774698904376,Down,Trend Following,1.0,0.0,-8.23860517441133
2022-07-26,21449.00153891944,0.022581145505323752,Down,Trend Following,1.0,0.0,-8.173072770273414
2022-07-27,21501.149234240347,0.0024312411571365544,Moderate Up,Mean Reversion,0.0,1.0,1.211714904300476
2022-07-28,20942.875027663096,-0.025964854273380245,Moderate Up,Mean Reversion,0.0,1.0,6.24038726649383
2022-07-29,20916.321412839636,-0.0012679068555957462,Moderate Up,Mean Reversion,0.0,1.0,5.318368378939775
2022-07-30,20909.127751589742,-0.0003439257366487647,Strong Up,Trend Following,1.0,0.0,10.963613987625642
2022-07-31,21106.68785294196,0.009448509937828309,Moderate Up,Mean Reversion,0.0,1.0,9.622384424104148
2022-08-01,20644.77328523092,-0.0218847490866102,Moderate Up,Mean Reversion,0.0,1.0,1.3555526619601688
2022-08-02,20535.169513571724,-0.005309032467680552,Down,Trend Following,1.0,0.0,-3.6152559356356084
2022-08-03,20596.398170896096,0.002981648497418332,Down,Trend Following,1.0,0.0,-4.0341398810149425
2022-08-04,20800.505591806224,0.009909859928739495,Down,Trend Following,1.0,0.0,-4.339045916449513
2022-08-05,21316.106630669306,0.02478790895670291,Moderate Up,Mean Reversion,0.0,1.0,0.057363657269959845
2022-08-06,21242.83683510646,-0.0034372972903704557,Down,Trend Following,1.0,0.0,-1.3445556517053925
2022-08-07,20827.6693710273,-0.019543880476125652,Moderate Up,Mean Reversion,0.0,1.0,0.8177246905095359
2022-08-08,20693.691939147637,-0.006432665580241692,Moderate Up,Mean Reversion,0.0,1.0,4.340197152245362
2022-08-09,21025.48555319093,0.016033563030655618,Moderate Up,Mean Reversion,0.0,1.0,2.361790209839665
2022-08-10,21271.20847787525,0.011686908445594835,Moderate Up,Mean Reversion,0.0,1.0,2.750204645550469
2022-08-11,21240.615389429742,-0.001438239321349677,Moderate Up,Mean Reversion,0.0,1.0,4.28523583321756
2022-08-12,21495.979022053954,0.01202242157029465,Moderate Up,Mean Reversion,0.0,1.0,5.340506415951074
2022-08-13,21642.249632065188,0.006804556789954397,Moderate Up,Mean Reversion,0.0,1.0,2.690835647987777
2022-08-14,21400.581599374214,-0.011166493169587954,Moderate Up,Mean Reversion,0.0,1.0,5.002273485886466
2022-08-15,21634.89939578926,0.010949132168533993,Moderate Up,Mean Reversion,0.0,1.0,0.5660586808045043
2022-08-16,21405.8492928233,-0.010587065776258786,Down,Trend Following,1.0,0.0,-0.36304242330086334
2022-08-17,21189.212118272,-0.01012046621406093,Down,Trend Following,1.0,0.0,-4.398943608034022
2022-08-18,21017.720203519497,-0.008093359667895372,Down,Trend Following,1.0,0.0,-5.180751612353218
2022-08-19,20952.65900489265,-0.0030955402392288667,Strong Down,Mean Reversion,0.0,1.0,-14.318425477788733
2022-08-20,20774.47624612399,-0.008504064268265443,Strong Down,Mean Reversion,0.0,1.0,-12.277417625328768
2022-08-21,21031.845261795752,0.012388712602070084,Down,Trend Following,1.0,0.0,-9.805167506149948
2022-08-22,21032.514282291573,3.180988103967941e-05,Down,Trend Following,1.0,0.0,-8.324004323690703
2022-08-23,21179.333363738617,0.0069805768096236065,Down,Trend Following,1.0,0.0,-7.163254340549541
2022-08-24,21086.121206005002,-0.004401090257789009,Moderate Up,Mean Reversion,0.0,1.0,2.5542670149278024
2022-08-25,21563.447363058684,0.022636982515197968,Moderate Up,Mean Reversion,0.0,1.0,1.9992686583191643
2022-08-26,21431.02802066431,-0.006140917088295783,Down,Trend Following,1.0,0.0,-5.93857784560533
2022-08-27,21392.158900516177,-0.0018136843510566658,Down,Trend Following,1.0,0.0,-6.362950241258048
2022-08-28,21653.369149177008,0.012210560414943838,Down,Trend Following,1.0,0.0,-9.170748882635637
2022-08-29,21771.73458482969,0.005466374993989387,Down,Trend Following,1.0,0.0,-5.05519695681963
2022-08-30,21997.653315696338,0.010376698741498824,Down,Trend Following,1.0,0.0,-8.110107384056864
2022-08-31,21744.998774466196,-0.011485522460246367,Down,Trend Following,1.0,0.0,-0.9508555031639276
2022-09-01,22067.837820322493,0.01484658836750019,Moderate Up,Mean Reversion,0.0,1.0,0.4839122629536341
2022-09-02,21773.905835233953,-0.013319473683001903,Moderate Up,Mean Reversion,0.0,1.0,2.0441310563602544
