date,symbol,hurst,hurst_class,pct_change_5d,direction_class,forward_return,segment
2024-07-22,AAVE/USD,0.6956327815705702,High HE,-0.03946160905475671,Down,0.07314225053078549,High HE / Down
2024-07-23,AAVE/USD,0.675378548101986,High HE,-0.04069413436168057,Down,0.04368983391515924,High HE / Down
2024-07-24,AAVE/USD,0.6938768471390839,High HE,-0.10767093380966553,Down,0.1667037366548043,High HE / Down
2024-07-25,AAVE/USD,0.6920853009773694,High HE,-0.0627209372790628,Down,0.13265086206896548,High HE / Down
2024-07-26,AAVE/USD,0.7135371250569271,High HE,-0.0059965443642646665,Down,0.09836400817995905,High HE / Down
2024-07-27,AAVE/USD,0.7120383367178982,High HE,0.07314225053078549,Up,0.15501038678405377,High HE / Up
2024-07-28,AAVE/USD,0.7097545135176446,High HE,0.04368983391515924,Up,0.11747415365903113,High HE / Up
2024-07-29,AAVE/USD,0.7067254297309605,High HE,0.1667037366548043,Up,0.006100467067009729,High HE / Up
2024-07-30,AAVE/USD,0.7071834664913522,High HE,0.13265086206896548,Up,-0.07611074112834171,High HE / Up
2024-07-31,AAVE/USD,0.7092059671517222,High HE,0.09836400817995905,Up,-0.10966300502699688,High HE / Up
2024-08-01,AAVE/USD,0.7187820035697882,High HE,0.15501038678405377,Up,-0.11185337444330257,High HE / Up
2024-08-02,AAVE/USD,0.7207889997592134,High HE,0.11747415365903113,Up,-0.10802721088435374,High HE / Up
2024-08-03,AAVE/USD,0.7298970105767891,High HE,0.006100467067009729,Up,-0.03827569872098524,High HE / Up
2024-08-04,AAVE/USD,0.7272500371948906,High HE,-0.07611074112834171,Down,-0.007311296467922945,High HE / Down
2024-08-05,AAVE/USD,0.737415216011065,High HE,-0.10966300502699688,Down,-0.02342116269343364,High HE / Down
2024-08-06,AAVE/USD,0.7184026590779158,High HE,-0.11185337444330257,Down,-0.1206364513018322,High HE / Down
2024-08-07,AAVE/USD,0.7422072815803584,High HE,-0.10802721088435374,Down,-0.0264388854992883,High HE / Down
2024-08-08,AAVE/USD,0.7375355145830053,High HE,-0.03827569872098524,Down,-0.03654812333760227,High HE / Down
2024-08-09,AAVE/USD,0.7502810292344781,High HE,-0.007311296467922945,Down,0.10093360995850609,High HE / Down
2024-08-10,AAVE/USD,0.7343921583554712,High HE,-0.02342116269343364,Down,0.1548179871520341,High HE / Down
2024-08-11,AAVE/USD,0.7525637957790909,High HE,-0.1206364513018322,Down,0.23621011075775855,High HE / Down
2024-08-12,AAVE/USD,0.7536694941334885,High HE,-0.0264388854992883,Down,0.15949446417380408,High HE / Down
2024-08-13,AAVE/USD,0.7515281987876486,High HE,-0.03654812333760227,Down,0.1389570552147239,High HE / Down
2024-08-14,AAVE/USD,0.7422737779088302,High HE,0.10093360995850609,Up,0.1136342221803448,High HE / Up
2024-08-15,AAVE/USD,0.7500636975826215,High HE,0.1548179871520341,Up,0.19469682922306708,High HE / Up
2024-08-16,AAVE/USD,0.7510246026933988,High HE,0.23621011075775855,Up,0.24376829592832427,High HE / Up
2024-08-17,AAVE/USD,0.7448167172753775,High HE,0.15949446417380408,Up,0.22340329700027017,High HE / Up
2024-08-18,AAVE/USD,0.7270531461728647,High HE,0.1389570552147239,Up,0.2873687045515756,High HE / Up
2024-08-19,AAVE/USD,0.7462258898664837,High HE,0.1136342221803448,Up,0.1595735679837551,High HE / Up
2024-08-20,AAVE/USD,0.7566910532631367,High HE,0.19469682922306708,Up,0.051606394536706235,High HE / Up
2024-08-21,AAVE/USD,0.7638963369177946,High HE,0.24376829592832427,Up,-0.08194850581270952,High HE / Up
2024-08-22,AAVE/USD,0.7307477982888155,High HE,0.22340329700027017,Up,-0.11641263529931523,High HE / Up
2024-08-23,AAVE/USD,0.7323403610659974,High HE,0.2873687045515756,Up,-0.1251743375174338,High HE / Up
2024-08-24,AAVE/USD,0.725033836831832,High HE,0.1595735679837551,Up,-0.10047427946005116,High HE / Up
2024-08-25,AAVE/USD,0.7343495057856424,High HE,0.051606394536706235,Up,-0.031215408456940374,High HE / Up
2024-08-26,AAVE/USD,0.7403152014418873,High HE,-0.08194850581270952,Down,0.008001864512119372,High HE / Down
2024-08-27,AAVE/USD,0.7493882168591323,High HE,-0.11641263529931523,Down,0.00591666666666657,High HE / Down
2024-08-28,AAVE/USD,0.7349542862225952,High HE,-0.1251743375174338,Down,0.0750099641291353,High HE / Down
2024-08-29,AAVE/USD,0.7359882499443836,High HE,-0.10047427946005116,Down,-0.03634003893575599,High HE / Down
2024-08-30,AAVE/USD,0.7169057981207563,High HE,-0.031215408456940374,Down,0.030164533820840944,High HE / Down
2024-08-31,AAVE/USD,0.7200053242648822,High HE,0.008001864512119372,Up,-0.006319845857418072,High HE / Up
2024-09-01,AAVE/USD,0.7301522975253263,High HE,0.00591666666666657,Up,0.051694142987325,High HE / Up
2024-09-02,AAVE/USD,0.7389953172443748,High HE,0.0750099641291353,Up,-0.07259380097879298,High HE / Up
2024-09-03,AAVE/USD,0.7414436979682684,High HE,-0.03634003893575599,Down,0.06018518518518534,High HE / Down
2024-09-04,AAVE/USD,0.726812206398031,High HE,0.030164533820840944,Up,0.035270629991126734,High HE / Up
2024-09-05,AAVE/USD,0.7156803911453224,High HE,-0.006319845857418072,Down,0.16854106879702146,High HE / Down
2024-09-06,AAVE/USD,0.7199900315561513,High HE,0.051694142987325,Up,0.17841669948798722,High HE / Up
2024-09-07,AAVE/USD,0.7153112670520494,High HE,-0.07259380097879298,Down,0.15911089789717758,High HE / Down
2024-09-08,AAVE/USD,0.7076781240638701,High HE,0.06018518518518534,Up,0.14648670107185402,High HE / Up
2024-09-09,AAVE/USD,0.6924370343825749,High HE,0.035270629991126734,Up,0.0008570816370259138,High HE / Up
2024-09-10,AAVE/USD,0.7103186523770136,High HE,0.16854106879702146,Up,-0.048121598300809754,High HE / Up
2024-09-11,AAVE/USD,0.7040662723111353,High HE,0.17841669948798722,Up,-0.0625,High HE / Up
2024-09-12,AAVE/USD,0.7063150453000765,High HE,0.15911089789717758,Up,-0.030351107125612287,High HE / Up
2024-09-13,AAVE/USD,0.7075773680619196,High HE,0.14648670107185402,Up,-0.018836565096952862,High HE / Up
2024-09-14,AAVE/USD,0.7018147258984253,High HE,0.0008570816370259138,Up,0.0738599871547847,High HE / Up
2024-09-15,AAVE/USD,0.697882976976855,High HE,-0.048121598300809754,Down,0.07007879506310588,High HE / Down
2024-09-16,AAVE/USD,0.6972960037041162,High HE,-0.0625,Down,0.10231729055258465,High HE / Down
2024-09-17,AAVE/USD,0.69533012866497,High HE,-0.030351107125612287,Down,0.15373123710606817,High HE / Down
2024-09-18,AAVE/USD,0.6970344464393644,High HE,-0.018836565096952862,Down,0.21400338791643136,High HE / Down
2024-09-19,AAVE/USD,0.691585264970358,High HE,0.0738599871547847,Up,0.10380116959064334,High HE / Up
2024-09-20,AAVE/USD,0.6881225066778568,High HE,0.07007879506310588,Up,0.07487293105695292,High HE / Up
2024-09-21,AAVE/USD,0.6870202437312274,High HE,0.10231729055258465,Up,0.06869340232858989,High HE / Up
2024-09-22,AAVE/USD,0.6957772483044482,High HE,0.15373123710606817,Up,0.05111604390183744,High HE / Up
2024-09-23,AAVE/USD,0.7161115316074812,High HE,0.21400338791643136,Up,-0.046569767441860366,High HE / Up
2024-09-24,AAVE/USD,0.7258996608202425,High HE,0.10380116959064334,Up,-0.02799518362432274,High HE / Up
2024-09-25,AAVE/USD,0.7238948003022109,High HE,0.07487293105695292,Up,-0.05007578053955741,High HE / Up
2024-09-26,AAVE/USD,0.6992566883220873,High HE,0.06869340232858989,Up,-0.12371383609732478,High HE / Up
2024-09-27,AAVE/USD,0.7110953443267137,High HE,0.05111604390183744,Up,-0.1839619874464714,High HE / Up
2024-09-28,AAVE/USD,0.7087101183143291,High HE,-0.046569767441860366,Down,-0.12354411854381375,High HE / Down
2024-09-29,AAVE/USD,0.7131215157835528,High HE,-0.02799518362432274,Down,-0.06274388355528027,High HE / Down
2024-09-30,AAVE/USD,0.686913490337334,High HE,-0.05007578053955741,Down,-0.05207735018188775,High HE / Down
2024-10-01,AAVE/USD,0.6753421025841772,High HE,-0.12371383609732478,Down,0.03660726619698851,High HE / Down
2024-10-02,AAVE/USD,0.6756266052578255,High HE,-0.1839619874464714,Down,0.05420171087628489,High HE / Down
2024-10-03,AAVE/USD,0.6728622769030199,High HE,-0.12354411854381375,Down,-0.004939817713768724,High HE / Down
2024-10-04,AAVE/USD,0.7027077999491493,High HE,-0.06274388355528027,Down,-0.07910388580491667,High HE / Down
2024-10-05,AAVE/USD,0.7431978817016781,High HE,-0.05207735018188775,Down,-0.05325523463273407,High HE / Down
2024-10-06,AAVE/USD,0.7294286959733833,High HE,0.03660726619698851,Up,-0.04197761194029859,High HE / Up
2024-10-07,AAVE/USD,0.7039352718630155,High HE,0.05420171087628489,Up,0.05523354926696222,High HE / Up
2024-10-08,AAVE/USD,0.684571541857488,High HE,-0.004939817713768724,Down,0.08124737798909232,High HE / Down
2024-10-09,AAVE/USD,0.6751501342159504,High HE,-0.07910388580491667,Down,0.16928597057768213,High HE / Down
2024-10-10,AAVE/USD,0.6736609990687921,High HE,-0.05325523463273407,Down,0.1147063006684681,High HE / Down
2024-10-11,AAVE/USD,0.6825386045708612,High HE,-0.04197761194029859,Down,0.08422590068159685,High HE / Down
2024-10-12,AAVE/USD,0.6865750397600427,High HE,0.05523354926696222,Up,-0.011050080775444338,High HE / Up
2024-10-13,AAVE/USD,0.6961828427415598,High HE,0.08124737798909232,Up,0.028000517330574404,High HE / Up
2024-10-14,AAVE/USD,0.6906780448706981,High HE,0.16928597057768213,Up,-0.02952006873695845,High HE / Up
2024-10-15,AAVE/USD,0.6838388903592065,High HE,0.1147063006684681,Up,0.013269537480063986,High HE / Up
2024-10-16,AAVE/USD,0.6894024459915308,High HE,0.08422590068159685,Up,-0.017448200654307522,High HE / Up
2024-10-17,AAVE/USD,0.6872256107772569,High HE,-0.011050080775444338,Down,-0.0035938316779925428,High HE / Down
2024-10-18,AAVE/USD,0.6886919960401607,High HE,0.028000517330574404,Up,-0.059822608039252656,High HE / Up
2024-10-19,AAVE/USD,0.6685394845008537,Low HE,-0.02952006873695845,Down,-0.06798204009359388,Low HE / Down
2024-10-20,AAVE/USD,0.6885019587186562,High HE,0.013269537480063986,Up,-0.1323427564062205,High HE / Up
2024-10-21,AAVE/USD,0.678877014066722,High HE,-0.017448200654307522,Down,-0.0692041522491349,High HE / Down
2024-10-22,AAVE/USD,0.6812066797324283,High HE,-0.0035938316779925428,Down,-0.03134631779133057,High HE / Down
2024-10-23,AAVE/USD,0.6780859779700401,High HE,-0.059822608039252656,Down,0.01384985949417894,High HE / Down
2024-10-24,AAVE/USD,0.6748642939924892,High HE,-0.06798204009359388,Down,0.027344280092278517,High HE / Down
2024-10-25,AAVE/USD,0.6627539368917049,Low HE,-0.1323427564062205,Down,0.1330092155866771,Low HE / Down
2024-10-26,AAVE/USD,0.6672214302073941,Low HE,-0.0692041522491349,Down,0.005400855719997377,Low HE / Down
2024-10-27,AAVE/USD,0.6864878842251969,High HE,-0.03134631779133057,Down,-0.04298964186581811,High HE / Down
2024-10-28,AAVE/USD,0.6951596172756174,High HE,0.01384985949417894,Up,-0.08671550188081578,High HE / Up
2024-10-29,AAVE/USD,0.6936234491405219,High HE,0.027344280092278517,Up,-0.12244897959183665,High HE / Up
2024-10-30,AAVE/USD,0.7052348491092844,High HE,0.1330092155866771,Up,-0.17881388497502237,High HE / Up
2024-10-31,AAVE/USD,0.6726933748289338,High HE,0.005400855719997377,Up,-0.05253244035161153,High HE / Up
2024-11-01,AAVE/USD,0.6690403425710724,Low HE,-0.04298964186581811,Down,0.2294142614601018,Low HE / Down
2024-11-02,AAVE/USD,0.656582732672829,Low HE,-0.08671550188081578,Down,0.32726353060192226,Low HE / Down
2024-11-03,AAVE/USD,0.6490000516641354,Low HE,-0.12244897959183665,Down,0.3700609618424022,Low HE / Down
2024-11-04,AAVE/USD,0.6605459958093911,Low HE,-0.17881388497502237,Down,0.5258150054593667,Low HE / Down
2024-11-05,AAVE/USD,0.6425288623842867,Low HE,-0.05253244035161153,Down,0.40026507620941,Low HE / Down
2024-11-06,AAVE/USD,0.6496267117107848,Low HE,0.2294142614601018,Up,0.11404568732378162,Low HE / Up
2024-11-07,AAVE/USD,0.6631100055378748,Low HE,0.32726353060192226,Up,-0.02297473867595823,Low HE / Up
2024-11-08,AAVE/USD,0.6730023227544926,High HE,0.3700609618424022,Up,-0.0471324983520105,High HE / Up
2024-11-09,AAVE/USD,0.6950980883935505,High HE,0.5258150054593667,Up,-0.1916785933346964,High HE / Up
2024-11-10,AAVE/USD,0.6750024587673467,High HE,0.40026507620941,Up,-0.13535257927117827,High HE / Up
2024-11-11,AAVE/USD,0.6866615631923013,High HE,0.11404568732378162,Up,-0.1268529518103404,High HE / Up
2024-11-12,AAVE/USD,0.652592097647154,Low HE,-0.02297473867595823,Down,-0.09679037111333999,Low HE / Down
2024-11-13,AAVE/USD,0.666635072589577,Low HE,-0.0471324983520105,Down,-0.014989046466044043,Low HE / Down
2024-11-14,AAVE/USD,0.6374009937812561,Low HE,-0.1916785933346964,Down,0.025357278360946145,Low HE / Down
2024-11-15,AAVE/USD,0.6441648918319934,Low HE,-0.13535257927117827,Down,-0.045916195341482724,Low HE / Down
2024-11-16,AAVE/USD,0.6477791795562167,Low HE,-0.1268529518103404,Down,0.0020112392783198096,Low HE / Down
2024-11-17,AAVE/USD,0.6528381617694147,Low HE,-0.09679037111333999,Down,0.07138009747671048,Low HE / Down
2024-11-18,AAVE/USD,0.6259691857912331,Low HE,-0.014989046466044043,Down,0.022533068008896207,Low HE / Down
2024-11-19,AAVE/USD,0.6404746824087435,Low HE,0.025357278360946145,Up,0.05704594511255001,Low HE / Up
2024-11-20,AAVE/USD,0.6337624767906568,Low HE,-0.045916195341482724,Down,0.15604283528811846,Low HE / Down
2024-11-21,AAVE/USD,0.678008123929365,High HE,0.0020112392783198096,Up,0.07107857606706425,High HE / Up
2024-11-22,AAVE/USD,0.6698032892238435,Low HE,0.07138009747671048,Up,0.21323275365657035,Low HE / Up
2024-11-23,AAVE/USD,0.6736096419899887,High HE,0.022533068008896207,Up,0.14589891820731493,High HE / Up
2024-11-24,AAVE/USD,0.6482697531805807,Low HE,0.05704594511255001,Up,0.16061843640606766,Low HE / Up
2024-11-25,AAVE/USD,0.6322321134662159,Low HE,0.15604283528811846,Up,0.1681737979708866,Low HE / Up
2024-11-26,AAVE/USD,0.6381030930464823,Low HE,0.07107857606706425,Up,0.1535027283249737,Low HE / Up
2024-11-27,AAVE/USD,0.6352972952919056,Low HE,0.21323275365657035,Up,0.11747116616830411,Low HE / Up
2024-11-28,AAVE/USD,0.6506618408985867,Low HE,0.14589891820731493,Up,0.20139860139860155,Low HE / Up
2024-11-29,AAVE/USD,0.6438097923164755,Low HE,0.16061843640606766,Up,0.2909566179057961,Low HE / Up
2024-11-30,AAVE/USD,0.628700379040988,Low HE,0.1681737979708866,Up,0.1702067403001981,Low HE / Up
2024-12-01,AAVE/USD,0.6866382153217045,High HE,0.1535027283249737,Up,0.34795489296636095,High HE / Up
2024-12-02,AAVE/USD,0.675745182163794,High HE,0.11747116616830411,Up,0.19937138973836221,High HE / Up
2024-12-03,AAVE/USD,0.6951093747099685,High HE,0.20139860139860155,Up,0.1759936803592217,High HE / Up
2024-12-04,AAVE/USD,0.6949809806893082,High HE,0.2909566179057961,Up,0.014602235115455109,High HE / Up
2024-12-05,AAVE/USD,0.6911244909665492,High HE,0.1702067403001981,Up,0.11568247821878042,High HE / Up
2024-12-06,AAVE/USD,0.7067562522718058,High HE,0.34795489296636095,Up,0.07366182204891869,High HE / Up
2024-12-07,AAVE/USD,0.7049069639306669,High HE,0.19937138973836221,Up,0.299100502868475,High HE / Up
2024-12-08,AAVE/USD,0.6991548650845638,High HE,0.1759936803592217,Up,0.3354781686406221,High HE / Up
2024-12-09,AAVE/USD,0.7041196873821884,High HE,0.014602235115455109,Up,0.4027095486644152,High HE / Up
2024-12-10,AAVE/USD,0.6813349561106663,High HE,0.11568247821878042,Up,0.3315256688358641,High HE / Up
2024-12-11,AAVE/USD,0.6973167601146851,High HE,0.07366182204891869,Up,0.25412704701531963,High HE / Up
2024-12-12,AAVE/USD,0.6915974692414668,High HE,0.299100502868475,Up,-0.015047432122996307,High HE / Up
2024-12-13,AAVE/USD,0.7116996929606757,High HE,0.3354781686406221,Up,-0.10128659924816008,High HE / Up
2024-12-14,AAVE/USD,0.6959753991283655,High HE,0.4027095486644152,Up,-0.13866316451886507,High HE / Up
2024-12-15,AAVE/USD,0.6851935014842189,High HE,0.3315256688358641,Up,-0.10621775726310079,High HE / Up
2024-12-16,AAVE/USD,0.6814384224220503,High HE,0.25412704701531963,Up,-0.21250493615901023,High HE / Up
2024-12-17,AAVE/USD,0.6662800977228714,Low HE,-0.015047432122996307,Down,-0.11828849773054362,Low HE / Down
2024-12-18,AAVE/USD,0.6557031044512849,Low HE,-0.10128659924816008,Down,0.12775421232473194,Low HE / Down
2024-12-19,AAVE/USD,0.6538262138075882,Low HE,-0.13866316451886507,Down,0.19062291540929444,Low HE / Down
2024-12-20,AAVE/USD,0.6326104786154918,Low HE,-0.10621775726310079,Down,0.12357980436235505,Low HE / Down
2024-12-21,AAVE/USD,0.675195172112053,High HE,-0.21250493615901023,Down,0.12753652258215475,High HE / Down
2024-12-22,AAVE/USD,0.6860324013301737,High HE,-0.11828849773054362,Down,0.01541214137736202,High HE / Down
2024-12-23,AAVE/USD,0.6722640559979005,High HE,0.12775421232473194,Up,-0.07543424317617864,High HE / Up
2024-12-24,AAVE/USD,0.6972373019466327,High HE,0.19062291540929444,Up,-0.11413478469665428,High HE / Up
2024-12-25,AAVE/USD,0.6948849989647903,High HE,0.12357980436235505,Up,-0.1309144000432596,High HE / Up
2024-12-26,AAVE/USD,0.7122087810828311,High HE,0.12753652258215475,Up,-0.08639705882352933,High HE / Up
2024-12-27,AAVE/USD,0.6904656943058741,High HE,0.01541214137736202,Up,-0.013261615505889002,High HE / Up
2024-12-28,AAVE/USD,0.6826632174103681,High HE,-0.07543424317617864,Down,-0.05884679492612377,High HE / Down
2024-12-29,AAVE/USD,0.6744340576145967,High HE,-0.11413478469665428,Down,0.05577641248042409,High HE / Down
2024-12-30,AAVE/USD,0.6887558585346928,High HE,-0.1309144000432596,Down,0.09385888501742157,High HE / Down
2024-12-31,AAVE/USD,0.6984302259587892,High HE,-0.08639705882352933,Down,0.1086194586876097,High HE / Down
2025-01-01,AAVE/USD,0.6888817358443912,High HE,-0.013261615505889002,Down,0.07033208020050119,High HE / Down
2025-01-02,AAVE/USD,0.7021191723344071,High HE,-0.05884679492612377,Down,-0.07888575373716744,High HE / Down
2025-01-03,AAVE/USD,0.7008223314468022,High HE,0.05577641248042409,Up,-0.16331013235965308,High HE / Up
2025-01-04,AAVE/USD,0.6807223866944199,High HE,0.09385888501742157,Up,-0.2004209209066865,High HE / Up
2025-01-05,AAVE/USD,0.671569033595928,High HE,0.1086194586876097,Up,-0.16354907643218874,High HE / Up
2025-01-06,AAVE/USD,0.6923412296823998,High HE,0.07033208020050119,Up,-0.15943216742280109,High HE / Up
2025-01-07,AAVE/USD,0.6836997685978062,High HE,-0.07888575373716744,Down,-0.06217819200938557,High HE / Down
2025-01-08,AAVE/USD,0.6882874842876054,High HE,-0.16331013235965308,Down,-0.01339879308581371,High HE / Down
2025-01-09,AAVE/USD,0.6798197382508105,High HE,-0.2004209209066865,Down,0.050686490716369104,High HE / Down
2025-01-10,AAVE/USD,0.6854955746283082,High HE,-0.16354907643218874,Down,0.11951424371806518,High HE / Down
2025-01-11,AAVE/USD,0.6848617343565716,High HE,-0.15943216742280109,Down,0.08367574343617235,High HE / Down
2025-01-12,AAVE/USD,0.6875537889660233,High HE,-0.06217819200938557,Down,0.1653693793870319,High HE / Down
2025-01-13,AAVE/USD,0.6645713468900447,Low HE,-0.01339879308581371,Down,0.08915612689197605,Low HE / Down
2025-01-14,AAVE/USD,0.6676983024444617,Low HE,0.050686490716369104,Up,0.04546531703849155,Low HE / Up
2025-01-15,AAVE/USD,0.6671721688323217,Low HE,0.11951424371806518,Up,0.053768482916002336,Low HE / Up
2025-01-16,AAVE/USD,0.6543217990296826,Low HE,0.08367574343617235,Up,0.19151055557340713,Low HE / Up
2025-01-17,AAVE/USD,0.6527696469910719,Low HE,0.1653693793870319,Up,0.03250141634612502,Low HE / Up
2025-01-18,AAVE/USD,0.648575091928476,Low HE,0.08915612689197605,Up,0.07059458087442105,Low HE / Up
2025-01-19,AAVE/USD,0.6355729883046256,Low HE,0.04546531703849155,Up,0.08422381970079651,Low HE / Up
2025-01-20,AAVE/USD,0.6352773989216376,Low HE,0.053768482916002336,Up,-0.03177193034501169,Low HE / Up
2025-01-21,AAVE/USD,0.6329111107142243,Low HE,0.19151055557340713,Up,-0.1465170842210296,Low HE / Up
2025-01-22,AAVE/USD,0.6147565871832193,Low HE,0.03250141634612502,Up,-0.11898229705143382,Low HE / Up
2025-01-23,AAVE/USD,0.6226525063318566,Low HE,0.07059458087442105,Up,-0.1582254097146074,Low HE / Up
2025-01-24,AAVE/USD,0.6240933299044608,Low HE,0.08422381970079651,Up,-0.13117104202132412,Low HE / Up
2025-01-25,AAVE/USD,0.6140542183226854,Low HE,-0.03177193034501169,Down,-0.03327409767755385,Low HE / Down
2025-01-26,AAVE/USD,0.6266984745904007,Low HE,-0.1465170842210296,Down,0.05052451971688576,Low HE / Down
2025-01-27,AAVE/USD,0.6199476556096037,Low HE,-0.11898229705143382,Down,-0.02943586717802482,Low HE / Down
2025-01-28,AAVE/USD,0.6168415382912112,Low HE,-0.1582254097146074,Down,-0.08893113645965378,Low HE / Down
2025-01-29,AAVE/USD,0.6325505789063364,Low HE,-0.13117104202132412,Down,-0.04860609810594352,Low HE / Down
2025-01-30,AAVE/USD,0.630952074842624,Low HE,-0.03327409767755385,Down,-0.1368534482758621,Low HE / Down
2025-01-31,AAVE/USD,0.617187729753367,Low HE,0.05052451971688576,Up,-0.21866634583571465,Low HE / Up
2025-02-01,AAVE/USD,0.6235842775966981,Low HE,-0.02943586717802482,Down,-0.18470735249417403,Low HE / Down
2025-02-02,AAVE/USD,0.6383371616135363,Low HE,-0.08893113645965378,Down,-0.07979751139964442,Low HE / Down
2025-02-03,AAVE/USD,0.614482339847258,Low HE,-0.04860609810594352,Down,-0.13708133106911868,Low HE / Down
2025-02-04,AAVE/USD,0.6473930425892843,Low HE,-0.1368534482758621,Down,-0.11408533450833502,Low HE / Down
2025-02-05,AAVE/USD,0.6505680100152254,Low HE,-0.21866634583571465,Down,-0.027293374908572865,Low HE / Down
2025-02-06,AAVE/USD,0.6428426300291423,Low HE,-0.18470735249417403,Down,0.009859154929577452,Low HE / Down
2025-02-07,AAVE/USD,0.6637548426544622,Low HE,-0.07979751139964442,Down,0.061563011800277234,Low HE / Down
2025-02-08,AAVE/USD,0.6519331495718682,Low HE,-0.13708133106911868,Down,0.07394380940417866,Low HE / Down
2025-02-09,AAVE/USD,0.6509678758440086,Low HE,-0.11408533450833502,Down,0.08861441538525283,Low HE / Down
2025-02-10,AAVE/USD,0.6337344079218306,Low HE,-0.027293374908572865,Down,0.0027703023587144493,Low HE / Down
2025-02-11,AAVE/USD,0.631031198980625,Low HE,0.009859154929577452,Up,0.042128148330461856,Low HE / Up
2025-02-12,AAVE/USD,0.6246056535629699,Low HE,0.061563011800277234,Up,0.0462439178764984,Low HE / Up
2025-02-13,AAVE/USD,0.6378731797438134,Low HE,0.07394380940417866,Up,-0.027681391087371887,Low HE / Up
2025-02-14,AAVE/USD,0.637729717555765,Low HE,0.08861441538525283,Up,-0.036931277365314985,Low HE / Up
2025-02-15,AAVE/USD,0.622370686077362,Low HE,0.0027703023587144493,Up,0.030981135054069187,Low HE / Up
2025-02-16,AAVE/USD,0.6195333572384971,Low HE,0.042128148330461856,Up,-0.044007085219444964,Low HE / Up
2025-02-17,AAVE/USD,0.6276935782323175,Low HE,0.0462439178764984,Up,-0.06563823351482156,Low HE / Up
2025-02-18,AAVE/USD,0.6461681783158991,Low HE,-0.027681391087371887,Down,-0.006415654196238796,Low HE / Down
2025-02-19,AAVE/USD,0.6533348459579089,Low HE,-0.036931277365314985,Down,-0.16679185609804315,Low HE / Down
2025-02-20,AAVE/USD,0.6435432194416527,Low HE,0.030981135054069187,Up,-0.21563373272595032,Low HE / Up
2025-02-21,AAVE/USD,0.6486017187128036,Low HE,-0.044007085219444964,Down,-0.16704409766541772,Low HE / Down
2025-02-22,AAVE/USD,0.6553487533005034,Low HE,-0.06563823351482156,Down,-0.17517805114923923,Low HE / Down
2025-02-23,AAVE/USD,0.6561266070805926,Low HE,-0.006415654196238796,Down,-0.2247467613705153,Low HE / Down
2025-02-24,AAVE/USD,0.6498876977364055,Low HE,-0.16679185609804315,Down,-0.07491933953311825,Low HE / Down
2025-02-25,AAVE/USD,0.6603070496939519,Low HE,-0.21563373272595032,Down,0.09102000976085889,Low HE / Down
2025-02-26,AAVE/USD,0.6410190527006231,Low HE,-0.16704409766541772,Down,-0.10622837370242222,Low HE / Down
2025-02-27,AAVE/USD,0.6631691707730808,Low HE,-0.17517805114923923,Down,0.014178482068390341,Low HE / Down
2025-02-28,AAVE/USD,0.6565917679063554,Low HE,-0.2247467613705153,Down,0.14950546590317537,Low HE / Down
2025-03-01,AAVE/USD,0.6588670956140156,Low HE,-0.07491933953311825,Down,0.06949787146740527,Low HE / Down
2025-03-02,AAVE/USD,0.6403895927903364,Low HE,0.09102000976085889,Up,-0.12068888391858656,Low HE / Up
2025-03-03,AAVE/USD,0.636379861775602,Low HE,-0.10622837370242222,Down,0.08218571981638179,Low HE / Down
2025-03-04,AAVE/USD,0.6290717014256659,Low HE,0.014178482068390341,Up,-0.1367550309597524,Low HE / Up
2025-03-05,AAVE/USD,0.6149924447704039,Low HE,0.14950546590317537,Up,-0.18376958608821659,Low HE / Up
2025-03-06,AAVE/USD,0.5960775220194224,Low HE,0.06949787146740527,Up,-0.12723000191828127,Low HE / Up
2025-03-07,AAVE/USD,0.6015961704409577,Low HE,-0.12068888391858656,Down,-0.1109019687643078,Low HE / Down
2025-03-08,AAVE/USD,0.5759130700661913,Low HE,0.08218571981638179,Up,-0.16839576838554704,Low HE / Up
2025-03-09,AAVE/USD,0.6127971031995781,Low HE,-0.1367550309597524,Down,-0.029700196133370604,Low HE / Down
2025-03-10,AAVE/USD,0.5743382437531405,Low HE,-0.18376958608821659,Down,-0.04039059032401249,Low HE / Down
2025-03-11,AAVE/USD,0.5494219715955607,Low HE,-0.12723000191828127,Down,-0.09484037584482674,Low HE / Down
2025-03-12,AAVE/USD,0.5485130604266942,Low HE,-0.1109019687643078,Down,-0.00017165417405728967,Low HE / Down
2025-03-13,AAVE/USD,0.5700785301461869,Low HE,-0.16839576838554704,Down,0.04492379547689285,Low HE / Down
2025-03-14,AAVE/USD,0.5562725888499529,Low HE,-0.029700196133370604,Down,0.05423043603811717,Low HE / Down
2025-03-15,AAVE/USD,0.5640530116668263,Low HE,-0.04039059032401249,Down,0.03289777983348752,Low HE / Down
2025-03-16,AAVE/USD,0.5583190773811489,Low HE,-0.09484037584482674,Down,0.08146664238450807,Low HE / Down
2025-03-17,AAVE/USD,0.5235276328344463,Low HE,-0.00017165417405728967,Down,0.028957308000457926,Low HE / Down
2025-03-18,AAVE/USD,0.5316639362304145,Low HE,0.04492379547689285,Up,0.08851379168382056,Low HE / Up
2025-03-19,AAVE/USD,0.5421141404905382,Low HE,0.05423043603811717,Up,0.045414703626602604,Low HE / Up
2025-03-20,AAVE/USD,0.5363662701482954,Low HE,0.03289777983348752,Up,0.04556395186118101,Low HE / Up
