date,portfolio_value,method
2025-05-01,6319.864274098783,Top/Bottom 10
2025-05-02,6288.547205952655,Top/Bottom 10
2025-05-03,6337.890379085436,Top/Bottom 10
2025-05-04,6299.6026331562425,Top/Bottom 10
2025-05-05,6310.496220976876,Top/Bottom 10
2025-05-06,6364.795665479668,Top/Bottom 10
2025-05-07,6354.211319078247,Top/Bottom 10
2025-05-08,6425.834149451628,Top/Bottom 10
2025-05-09,6375.889554072634,Top/Bottom 10
2025-05-10,6342.530671608006,Top/Bottom 10
2025-05-11,6375.670800399594,Top/Bottom 10
2025-05-12,6327.630157354689,Top/Bottom 10
2025-05-13,6352.507536989617,Top/Bottom 10
2025-05-14,6389.071129818217,Top/Bottom 10
2025-05-15,6452.3562428146,Top/Bottom 10
2025-05-16,6455.416449968542,Top/Bottom 10
2025-05-17,6499.407755466204,Top/Bottom 10
2025-05-18,6427.064598384702,Top/Bottom 10
2025-05-19,6443.366023194336,Top/Bottom 10
2025-05-20,6440.418317154527,Top/Bottom 10
2025-05-21,6469.122243440737,Top/Bottom 10
2025-05-22,6456.01469592982,Top/Bottom 10
2025-05-23,6525.404322499224,Top/Bottom 10
2025-05-24,6537.518818929031,Top/Bottom 10
2025-05-25,6531.864662250938,Top/Bottom 10
2025-05-26,6548.776737163998,Top/Bottom 10
2025-05-27,6558.333884396728,Top/Bottom 10
2025-05-28,6616.359321775664,Top/Bottom 10
2025-05-29,6552.83469630689,Top/Bottom 10
2025-05-30,6697.300565661044,Top/Bottom 10
2025-05-31,6672.5383941834525,Top/Bottom 10
2025-06-01,6609.060024407952,Top/Bottom 10
2025-06-02,6645.496652090548,Top/Bottom 10
2025-06-03,6684.94011916415,Top/Bottom 10
2025-06-04,6760.54183753679,Top/Bottom 10
2025-06-05,6754.885037796652,Top/Bottom 10
2025-06-06,6755.2825618341185,Top/Bottom 10
2025-06-07,6757.644727572316,Top/Bottom 10
2025-06-08,6732.745653237451,Top/Bottom 10
2025-06-09,6790.053803611602,Top/Bottom 10
2025-06-10,6851.638701869488,Top/Bottom 10
2025-06-11,6859.94086792323,Top/Bottom 10
2025-06-12,6896.41467263475,Top/Bottom 10
2025-06-13,6970.659294160726,Top/Bottom 10
2025-06-14,6957.0665338410645,Top/Bottom 10
2025-06-15,6998.029269655104,Top/Bottom 10
2025-06-16,7030.651523855965,Top/Bottom 10
2025-06-17,7053.239717477279,Top/Bottom 10
2025-06-18,7037.465052087869,Top/Bottom 10
2025-06-19,7090.179396387372,Top/Bottom 10
2025-06-20,7088.716709117908,Top/Bottom 10
2025-06-21,7119.2884950656235,Top/Bottom 10
2025-06-22,7181.177795721886,Top/Bottom 10
2025-06-23,7062.648763163783,Top/Bottom 10
2025-06-24,7060.522655310691,Top/Bottom 10
2025-06-25,7120.9131617228995,Top/Bottom 10
2025-06-26,7155.967874942676,Top/Bottom 10
2025-06-27,7167.9986029323,Top/Bottom 10
2025-06-28,7107.355468873391,Top/Bottom 10
2025-06-29,7096.969452732942,Top/Bottom 10
2025-06-30,7137.808970844605,Top/Bottom 10
2025-07-01,7188.883230694148,Top/Bottom 10
2025-07-02,7177.7831640652375,Top/Bottom 10
2025-07-03,7166.14584308842,Top/Bottom 10
2025-07-04,7155.332145215673,Top/Bottom 10
2025-07-05,7197.369038201362,Top/Bottom 10
2025-07-06,7157.7092199235685,Top/Bottom 10
2025-07-07,7209.993738518377,Top/Bottom 10
2025-07-08,7222.8585800915,Top/Bottom 10
2025-07-09,7210.319228305481,Top/Bottom 10
2025-07-10,7069.541902898344,Top/Bottom 10
2025-07-11,6958.802767079962,Top/Bottom 10
2025-07-12,6943.5934642249385,Top/Bottom 10
2025-07-13,6767.472572814645,Top/Bottom 10
2025-07-14,6649.819905063667,Top/Bottom 10
2025-07-15,6666.332153359073,Top/Bottom 10
2025-07-16,6714.752360313185,Top/Bottom 10
2025-07-17,6597.067601416333,Top/Bottom 10
2025-07-18,6693.202035447851,Top/Bottom 10
2025-07-19,6676.396154668009,Top/Bottom 10
2025-07-20,6711.132009124309,Top/Bottom 10
2025-07-21,6706.644371250553,Top/Bottom 10
2025-07-22,6673.274555741275,Top/Bottom 10
2025-07-23,6780.204780560222,Top/Bottom 10
2025-07-24,6803.984000167889,Top/Bottom 10
2025-07-25,6865.315547460964,Top/Bottom 10
2025-07-26,6807.526215648678,Top/Bottom 10
2025-07-27,6825.973847559184,Top/Bottom 10
2025-07-28,6889.427407783241,Top/Bottom 10
2025-07-29,6852.668715466137,Top/Bottom 10
2025-07-30,6859.262269739906,Top/Bottom 10
2025-07-31,6905.9524677941545,Top/Bottom 10
2025-08-01,6881.035989745812,Top/Bottom 10
2025-08-02,6880.103196016629,Top/Bottom 10
2025-08-03,6817.499557338307,Top/Bottom 10
2025-08-04,6870.089158919638,Top/Bottom 10
2025-08-05,6935.887124100856,Top/Bottom 10
2025-08-06,6915.607754849827,Top/Bottom 10
2025-08-07,6879.763617172372,Top/Bottom 10
2025-08-08,6907.85343171757,Top/Bottom 10
2025-08-09,6908.2336551756825,Top/Bottom 10
2025-08-10,6942.23611965795,Top/Bottom 10
2025-08-11,7046.176331610766,Top/Bottom 10
2025-08-12,7056.46511851666,Top/Bottom 10
2025-08-13,7069.976576999473,Top/Bottom 10
2025-08-14,7160.538520034773,Top/Bottom 10
2025-08-15,7068.73384056087,Top/Bottom 10
2025-08-16,7033.606917893707,Top/Bottom 10
2025-08-17,7027.89599192608,Top/Bottom 10
2025-08-18,7034.484043925251,Top/Bottom 10
2025-08-19,7049.341128524132,Top/Bottom 10
2025-08-20,7035.505937502106,Top/Bottom 10
2025-08-21,7079.94837420892,Top/Bottom 10
2025-08-22,7114.284201847114,Top/Bottom 10
2025-08-23,7130.20332353435,Top/Bottom 10
2025-08-24,7114.748363690284,Top/Bottom 10
2025-08-25,7123.085316425421,Top/Bottom 10
2025-08-26,7150.434453355202,Top/Bottom 10
2025-08-27,7192.427930947319,Top/Bottom 10
2025-08-28,7176.876510425505,Top/Bottom 10
2025-08-29,7237.893893674077,Top/Bottom 10
2025-08-30,7248.141665245983,Top/Bottom 10
2025-08-31,7296.501267341414,Top/Bottom 10
2025-09-01,7303.793145698875,Top/Bottom 10
2025-09-02,7382.164188678567,Top/Bottom 10
2025-09-03,7459.047150670407,Top/Bottom 10
2025-09-04,7471.632197081398,Top/Bottom 10
2025-09-05,7444.366063443433,Top/Bottom 10
2025-09-06,7416.074041545822,Top/Bottom 10
2025-09-07,7385.585936495963,Top/Bottom 10
2025-09-08,7257.842088525867,Top/Bottom 10
2025-09-09,7237.169614249935,Top/Bottom 10
2025-09-10,7308.56837567831,Top/Bottom 10
2025-09-11,7271.226058922666,Top/Bottom 10
2025-09-12,7283.283782531894,Top/Bottom 10
2025-09-13,7294.352637131138,Top/Bottom 10
2025-09-14,7322.0886150187425,Top/Bottom 10
2025-09-15,7386.184858470154,Top/Bottom 10
2025-09-16,7395.6294467444195,Top/Bottom 10
2025-09-17,7369.411361918093,Top/Bottom 10
2025-09-18,7392.030733818145,Top/Bottom 10
2025-09-19,7426.740987248647,Top/Bottom 10
2025-09-20,7387.39197824083,Top/Bottom 10
2025-09-21,7412.42941852998,Top/Bottom 10
2025-09-22,7471.60181523225,Top/Bottom 10
2025-09-23,7452.867341230399,Top/Bottom 10
2025-09-24,7298.690461629542,Top/Bottom 10
2025-09-25,7324.341799853112,Top/Bottom 10
2025-09-26,7263.990210335759,Top/Bottom 10
2025-09-27,7291.178854802341,Top/Bottom 10
2025-09-28,7333.211626144042,Top/Bottom 10
2025-09-29,7380.825777608089,Top/Bottom 10
2025-09-30,7421.12886565147,Top/Bottom 10
2025-10-01,7401.480327373328,Top/Bottom 10
2025-10-02,7418.400912711155,Top/Bottom 10
2025-10-03,7478.647925836569,Top/Bottom 10
2025-10-04,7501.587713361731,Top/Bottom 10
2025-10-05,7535.577053846589,Top/Bottom 10
2025-10-06,7523.625133755914,Top/Bottom 10
2025-10-07,7519.3623592,Top/Bottom 10
2025-10-08,7550.402556889315,Top/Bottom 10
2025-10-09,7576.3337823595975,Top/Bottom 10
2025-10-10,7697.732687334196,Top/Bottom 10
2025-10-11,7730.23736514398,Top/Bottom 10
2025-10-12,7705.959537530658,Top/Bottom 10
2025-10-13,7673.209384648066,Top/Bottom 10
2025-10-14,7768.5729766032,Top/Bottom 10
2025-10-15,7786.006844018726,Top/Bottom 10
2025-10-16,7859.6507904555265,Top/Bottom 10
2025-10-17,7900.5772861457335,Top/Bottom 10
2025-10-18,7818.77439259092,Top/Bottom 10
2025-10-19,7849.893052848795,Top/Bottom 10
2025-10-20,7861.657162786463,Top/Bottom 10
2025-10-21,7932.449135771151,Top/Bottom 10
2025-10-22,7940.674488268968,Top/Bottom 10
2025-10-23,7981.653310647425,Top/Bottom 10
2025-10-24,7985.404244678585,Top/Bottom 10
2025-10-25,7992.867528611807,Top/Bottom 10
2025-10-26,8046.935525741072,Top/Bottom 10
2025-10-27,8065.990591693998,Top/Bottom 10
2025-10-28,8094.613437720234,Top/Bottom 10
2025-10-29,8065.61990169537,Top/Bottom 10
2025-10-30,8145.647302189147,Top/Bottom 10
2025-10-31,8121.949499020795,Top/Bottom 10
2025-11-01,8033.725484861863,Top/Bottom 10
2025-11-02,7964.369354108384,Top/Bottom 10
2020-01-02,10020.021647871366,Top/Bottom Quintiles (20%)
2020-01-03,10210.91650971639,Top/Bottom Quintiles (20%)
2020-01-04,10166.150140735426,Top/Bottom Quintiles (20%)
2020-01-05,10192.4775964578,Top/Bottom Quintiles (20%)
2020-01-06,10140.11668975128,Top/Bottom Quintiles (20%)
2020-01-07,10410.468173301764,Top/Bottom Quintiles (20%)
2020-01-08,10039.81723920712,Top/Bottom Quintiles (20%)
2020-01-09,10045.42475904705,Top/Bottom Quintiles (20%)
2020-01-10,10455.792441643425,Top/Bottom Quintiles (20%)
2020-01-11,10254.433362539387,Top/Bottom Quintiles (20%)
2020-01-12,10220.833061650868,Top/Bottom Quintiles (20%)
2020-01-13,10286.184953205184,Top/Bottom Quintiles (20%)
2020-01-14,10621.766039366274,Top/Bottom Quintiles (20%)
2020-01-15,10400.487240399534,Top/Bottom Quintiles (20%)
2020-01-16,10321.289944528606,Top/Bottom Quintiles (20%)
2020-01-17,10257.176227439637,Top/Bottom Quintiles (20%)
2020-01-18,10225.773591162293,Top/Bottom Quintiles (20%)
2020-01-19,10274.426206956872,Top/Bottom Quintiles (20%)
2020-01-20,10176.523571554448,Top/Bottom Quintiles (20%)
2020-01-21,10117.99662914392,Top/Bottom Quintiles (20%)
2020-01-22,10181.715647437515,Top/Bottom Quintiles (20%)
2020-01-23,10235.128134030943,Top/Bottom Quintiles (20%)
2020-01-24,10267.069445108147,Top/Bottom Quintiles (20%)
2020-01-25,10273.473028832504,Top/Bottom Quintiles (20%)
2020-01-26,10407.755714974866,Top/Bottom Quintiles (20%)
2020-01-27,10511.953310077022,Top/Bottom Quintiles (20%)
2020-01-28,10690.588266498062,Top/Bottom Quintiles (20%)
2020-01-29,10718.73913414266,Top/Bottom Quintiles (20%)
2020-01-30,10750.851104740896,Top/Bottom Quintiles (20%)
2020-01-31,10760.759058560523,Top/Bottom Quintiles (20%)
2020-02-01,10705.924346947028,Top/Bottom Quintiles (20%)
2020-02-02,10587.35795978166,Top/Bottom Quintiles (20%)
2020-02-03,10633.686393143027,Top/Bottom Quintiles (20%)
2020-02-04,10301.885933108098,Top/Bottom Quintiles (20%)
2020-02-05,10666.529894914649,Top/Bottom Quintiles (20%)
2020-02-06,10466.003921197547,Top/Bottom Quintiles (20%)
2020-02-07,10522.671352334186,Top/Bottom Quintiles (20%)
2020-02-08,10638.537021364218,Top/Bottom Quintiles (20%)
2020-02-09,10440.535227560234,Top/Bottom Quintiles (20%)
2020-02-10,10555.879591089086,Top/Bottom Quintiles (20%)
2020-02-11,10485.283732495745,Top/Bottom Quintiles (20%)
2020-02-12,10459.024567729379,Top/Bottom Quintiles (20%)
2020-02-13,10277.09055734112,Top/Bottom Quintiles (20%)
2020-02-14,10156.112505360643,Top/Bottom Quintiles (20%)
2020-02-15,10203.152831264708,Top/Bottom Quintiles (20%)
2020-02-16,10359.543348857555,Top/Bottom Quintiles (20%)
2020-02-17,10517.682283088723,Top/Bottom Quintiles (20%)
2020-02-18,10463.746605742357,Top/Bottom Quintiles (20%)
2020-02-19,10476.668247044312,Top/Bottom Quintiles (20%)
2020-02-20,10434.653958799876,Top/Bottom Quintiles (20%)
2020-02-21,10446.71849362846,Top/Bottom Quintiles (20%)
2020-02-22,10481.740110601086,Top/Bottom Quintiles (20%)
2020-02-23,10570.753803141759,Top/Bottom Quintiles (20%)
2020-02-24,10675.873578038561,Top/Bottom Quintiles (20%)
2020-02-25,10726.686096497162,Top/Bottom Quintiles (20%)
2020-02-26,10697.227405184809,Top/Bottom Quintiles (20%)
2020-02-27,10612.301409640735,Top/Bottom Quintiles (20%)
2020-02-28,10658.014080972402,Top/Bottom Quintiles (20%)
2020-02-29,10661.90140506447,Top/Bottom Quintiles (20%)
2020-03-01,10739.520685886748,Top/Bottom Quintiles (20%)
2020-03-02,10689.2914707313,Top/Bottom Quintiles (20%)
2020-03-03,10556.568777581326,Top/Bottom Quintiles (20%)
2020-03-04,10410.226333311855,Top/Bottom Quintiles (20%)
2020-03-05,10416.963542750676,Top/Bottom Quintiles (20%)
2020-03-06,10483.234717983052,Top/Bottom Quintiles (20%)
2020-03-07,10599.57565729726,Top/Bottom Quintiles (20%)
2020-03-08,10615.526914736689,Top/Bottom Quintiles (20%)
2020-03-09,10486.096676765437,Top/Bottom Quintiles (20%)
2020-03-10,10302.834969501631,Top/Bottom Quintiles (20%)
2020-03-11,10436.961938309289,Top/Bottom Quintiles (20%)
2020-03-12,9912.052686949713,Top/Bottom Quintiles (20%)
2020-03-13,10213.661247530437,Top/Bottom Quintiles (20%)
2020-03-14,10177.965055701748,Top/Bottom Quintiles (20%)
2020-03-15,10295.143100891046,Top/Bottom Quintiles (20%)
2020-03-16,10468.467339261508,Top/Bottom Quintiles (20%)
2020-03-17,10489.849065003078,Top/Bottom Quintiles (20%)
2020-03-18,10555.750756300607,Top/Bottom Quintiles (20%)
2020-03-19,10802.485911782891,Top/Bottom Quintiles (20%)
2020-03-20,11002.164468013274,Top/Bottom Quintiles (20%)
2020-03-21,10989.634818400162,Top/Bottom Quintiles (20%)
2020-03-22,11061.874676364969,Top/Bottom Quintiles (20%)
2020-03-23,11232.107678467695,Top/Bottom Quintiles (20%)
2020-03-24,11320.77642910369,Top/Bottom Quintiles (20%)
2020-03-25,11087.166359127712,Top/Bottom Quintiles (20%)
2020-03-26,11000.93901860769,Top/Bottom Quintiles (20%)
2020-03-27,11006.886843771377,Top/Bottom Quintiles (20%)
2020-03-28,10992.11480824456,Top/Bottom Quintiles (20%)
2020-03-29,10972.086289848608,Top/Bottom Quintiles (20%)
2020-03-30,11109.387797850146,Top/Bottom Quintiles (20%)
2020-03-31,11018.719203899256,Top/Bottom Quintiles (20%)
2020-04-01,11195.054029417579,Top/Bottom Quintiles (20%)
2020-04-02,11301.655320864458,Top/Bottom Quintiles (20%)
2020-04-03,11287.971814431381,Top/Bottom Quintiles (20%)
2020-04-04,11321.2277123914,Top/Bottom Quintiles (20%)
2020-04-05,11153.165508058259,Top/Bottom Quintiles (20%)
2020-04-06,11200.722507859688,Top/Bottom Quintiles (20%)
2020-04-07,11138.573381636425,Top/Bottom Quintiles (20%)
2020-04-08,11080.686733602843,Top/Bottom Quintiles (20%)
2020-04-09,10697.509051620218,Top/Bottom Quintiles (20%)
2020-04-10,10833.670621945328,Top/Bottom Quintiles (20%)
2020-04-11,10700.311996258892,Top/Bottom Quintiles (20%)
2020-04-12,10812.096398763431,Top/Bottom Quintiles (20%)
2020-04-13,10755.464403526857,Top/Bottom Quintiles (20%)
2020-04-14,10717.80797368429,Top/Bottom Quintiles (20%)
2020-04-15,10743.673580352513,Top/Bottom Quintiles (20%)
2020-04-16,10945.582028668256,Top/Bottom Quintiles (20%)
2020-04-17,10931.106152352388,Top/Bottom Quintiles (20%)
2020-04-18,11040.118823829647,Top/Bottom Quintiles (20%)
2020-04-19,11057.774246801391,Top/Bottom Quintiles (20%)
2020-04-20,10810.209316797427,Top/Bottom Quintiles (20%)
2020-04-21,10715.625192270012,Top/Bottom Quintiles (20%)
2020-04-22,10777.30080385607,Top/Bottom Quintiles (20%)
2020-04-23,10506.547672779978,Top/Bottom Quintiles (20%)
2020-04-24,10427.521533441815,Top/Bottom Quintiles (20%)
2020-04-25,10491.322397736267,Top/Bottom Quintiles (20%)
2020-04-26,10399.828167215983,Top/Bottom Quintiles (20%)
2020-04-27,10062.856138052417,Top/Bottom Quintiles (20%)
2020-04-28,10021.564000621034,Top/Bottom Quintiles (20%)
2020-04-29,10275.237815752696,Top/Bottom Quintiles (20%)
2020-04-30,10462.581090496937,Top/Bottom Quintiles (20%)
2020-05-01,10183.951479516629,Top/Bottom Quintiles (20%)
2020-05-02,10167.488104743832,Top/Bottom Quintiles (20%)
2020-05-03,10234.027479552386,Top/Bottom Quintiles (20%)
2020-05-04,10187.954439967947,Top/Bottom Quintiles (20%)
2020-05-05,10225.763313783847,Top/Bottom Quintiles (20%)
2020-05-06,10201.793926612774,Top/Bottom Quintiles (20%)
2020-05-07,9381.16097878983,Top/Bottom Quintiles (20%)
2020-05-08,8637.316789843173,Top/Bottom Quintiles (20%)
2020-05-09,8476.306542528193,Top/Bottom Quintiles (20%)
2020-05-10,8387.154269468521,Top/Bottom Quintiles (20%)
2020-05-11,8700.87715305627,Top/Bottom Quintiles (20%)
2020-05-12,8415.345542084857,Top/Bottom Quintiles (20%)
2020-05-13,8654.539594207734,Top/Bottom Quintiles (20%)
2020-05-14,8828.405317944107,Top/Bottom Quintiles (20%)
2020-05-15,8460.495976175278,Top/Bottom Quintiles (20%)
2020-05-16,8489.144013938774,Top/Bottom Quintiles (20%)
2020-05-17,8634.440878857027,Top/Bottom Quintiles (20%)
2020-05-18,8716.320936989086,Top/Bottom Quintiles (20%)
2020-05-19,8796.955723447776,Top/Bottom Quintiles (20%)
2020-05-20,8642.704937107863,Top/Bottom Quintiles (20%)
2020-05-21,8776.30946694125,Top/Bottom Quintiles (20%)
2020-05-22,8778.165407480094,Top/Bottom Quintiles (20%)
2020-05-23,8851.494143065032,Top/Bottom Quintiles (20%)
2020-05-24,8930.566631556045,Top/Bottom Quintiles (20%)
2020-05-25,8834.008095451747,Top/Bottom Quintiles (20%)
2020-05-26,8635.705416281326,Top/Bottom Quintiles (20%)
2020-05-27,8818.807959040478,Top/Bottom Quintiles (20%)
2020-05-28,8922.662104552575,Top/Bottom Quintiles (20%)
2020-05-29,8931.73724097164,Top/Bottom Quintiles (20%)
2020-05-30,9034.55329563259,Top/Bottom Quintiles (20%)
2020-05-31,9036.423498354878,Top/Bottom Quintiles (20%)
2020-06-01,9064.389454678927,Top/Bottom Quintiles (20%)
2020-06-02,8839.334069363687,Top/Bottom Quintiles (20%)
2020-06-03,8793.651011262027,Top/Bottom Quintiles (20%)
2020-06-04,8866.85399251745,Top/Bottom Quintiles (20%)
2020-06-05,8941.820410870654,Top/Bottom Quintiles (20%)
2020-06-06,8897.056141823452,Top/Bottom Quintiles (20%)
2020-06-07,8969.29123385904,Top/Bottom Quintiles (20%)
2020-06-08,8977.908151197116,Top/Bottom Quintiles (20%)
2020-06-09,8801.389336585804,Top/Bottom Quintiles (20%)
2020-06-10,8596.446654425294,Top/Bottom Quintiles (20%)
2020-06-11,8769.370402349277,Top/Bottom Quintiles (20%)
2020-06-12,8696.923489837658,Top/Bottom Quintiles (20%)
2020-06-13,8628.368353805778,Top/Bottom Quintiles (20%)
2020-06-14,8688.402890599358,Top/Bottom Quintiles (20%)
2020-06-15,8733.569855502083,Top/Bottom Quintiles (20%)
2020-06-16,8797.696667359642,Top/Bottom Quintiles (20%)
2020-06-17,8791.940599541515,Top/Bottom Quintiles (20%)
2020-06-18,8848.367686852775,Top/Bottom Quintiles (20%)
2020-06-19,8837.571636678957,Top/Bottom Quintiles (20%)
2020-06-20,8705.08820608964,Top/Bottom Quintiles (20%)
2020-06-21,8734.11014684328,Top/Bottom Quintiles (20%)
2020-06-22,8808.620149296068,Top/Bottom Quintiles (20%)
2020-06-23,8760.510712160964,Top/Bottom Quintiles (20%)
2020-06-24,8793.46058252469,Top/Bottom Quintiles (20%)
2020-06-25,8870.105060488471,Top/Bottom Quintiles (20%)
2020-06-26,8741.094579955234,Top/Bottom Quintiles (20%)
2020-06-27,8824.03249999983,Top/Bottom Quintiles (20%)
2020-06-28,8863.927736608184,Top/Bottom Quintiles (20%)
2020-06-29,8797.014795517089,Top/Bottom Quintiles (20%)
2020-06-30,8756.45615515545,Top/Bottom Quintiles (20%)
2020-07-01,8761.432149985116,Top/Bottom Quintiles (20%)
2020-07-02,8656.785019379005,Top/Bottom Quintiles (20%)
2020-07-03,8438.786789989372,Top/Bottom Quintiles (20%)
2020-07-04,8440.32021865854,Top/Bottom Quintiles (20%)
2020-07-05,8243.804707775267,Top/Bottom Quintiles (20%)
2020-07-06,8461.063668063309,Top/Bottom Quintiles (20%)
2020-07-07,8309.55201508021,Top/Bottom Quintiles (20%)
2020-07-08,7866.978749763352,Top/Bottom Quintiles (20%)
2020-07-09,7766.735657430284,Top/Bottom Quintiles (20%)
2020-07-10,7874.297057347468,Top/Bottom Quintiles (20%)
2020-07-11,7612.138916872592,Top/Bottom Quintiles (20%)
2020-07-12,7657.496296422284,Top/Bottom Quintiles (20%)
2020-07-13,7824.440210107012,Top/Bottom Quintiles (20%)
2020-07-14,7804.082581703025,Top/Bottom Quintiles (20%)
2020-07-15,7750.576863125861,Top/Bottom Quintiles (20%)
2020-07-16,7490.794755387557,Top/Bottom Quintiles (20%)
2020-07-17,7458.921205268998,Top/Bottom Quintiles (20%)
2020-07-18,7440.152484568182,Top/Bottom Quintiles (20%)
2020-07-19,7491.989507925791,Top/Bottom Quintiles (20%)
2020-07-20,7655.360081128123,Top/Bottom Quintiles (20%)
2020-07-21,7713.762415502115,Top/Bottom Quintiles (20%)
2020-07-22,7868.35695470802,Top/Bottom Quintiles (20%)
2020-07-23,7946.105073416664,Top/Bottom Quintiles (20%)
2020-07-24,8018.621441418667,Top/Bottom Quintiles (20%)
2020-07-25,8113.489805654398,Top/Bottom Quintiles (20%)
2020-07-26,8233.872642208278,Top/Bottom Quintiles (20%)
2020-07-27,8737.441568681548,Top/Bottom Quintiles (20%)
2020-07-28,8664.850384461975,Top/Bottom Quintiles (20%)
2020-07-29,8724.013611587246,Top/Bottom Quintiles (20%)
2020-07-30,8769.582503556747,Top/Bottom Quintiles (20%)
2020-07-31,8921.648753549536,Top/Bottom Quintiles (20%)
2020-08-01,8895.422310293992,Top/Bottom Quintiles (20%)
2020-08-02,8798.068972145888,Top/Bottom Quintiles (20%)
2020-08-03,8867.226279550858,Top/Bottom Quintiles (20%)
2020-08-04,8640.086209228171,Top/Bottom Quintiles (20%)
2020-08-05,8833.364361302649,Top/Bottom Quintiles (20%)
2020-08-06,8826.286310374364,Top/Bottom Quintiles (20%)
2020-08-07,8890.120591443567,Top/Bottom Quintiles (20%)
2020-08-08,8834.380534850809,Top/Bottom Quintiles (20%)
2020-08-09,8644.943222251837,Top/Bottom Quintiles (20%)
2020-08-10,8469.990550743365,Top/Bottom Quintiles (20%)
2020-08-11,8540.748133848825,Top/Bottom Quintiles (20%)
2020-08-12,8484.203281112634,Top/Bottom Quintiles (20%)
2020-08-13,8761.881452339243,Top/Bottom Quintiles (20%)
2020-08-14,8289.077000368323,Top/Bottom Quintiles (20%)
2020-08-15,8438.595261475139,Top/Bottom Quintiles (20%)
2020-08-16,7840.063267170686,Top/Bottom Quintiles (20%)
2020-08-17,8093.212416291111,Top/Bottom Quintiles (20%)
2020-08-18,8051.523883338574,Top/Bottom Quintiles (20%)
2020-08-19,8230.21418695563,Top/Bottom Quintiles (20%)
2020-08-20,7782.032594247727,Top/Bottom Quintiles (20%)
2020-08-21,7490.813371103929,Top/Bottom Quintiles (20%)
2020-08-22,7408.877049900043,Top/Bottom Quintiles (20%)
2020-08-23,7382.136764949375,Top/Bottom Quintiles (20%)
2020-08-24,7449.488201488952,Top/Bottom Quintiles (20%)
2020-08-25,7578.57117852587,Top/Bottom Quintiles (20%)
2020-08-26,7550.166817838859,Top/Bottom Quintiles (20%)
2020-08-27,7716.717389834048,Top/Bottom Quintiles (20%)
2020-08-28,7657.582583735695,Top/Bottom Quintiles (20%)
2020-08-29,7632.118378749827,Top/Bottom Quintiles (20%)
2020-08-30,7789.426509165061,Top/Bottom Quintiles (20%)
2020-08-31,7873.570043036058,Top/Bottom Quintiles (20%)
2020-09-01,8112.014740253138,Top/Bottom Quintiles (20%)
2020-09-02,8098.259304082734,Top/Bottom Quintiles (20%)
2020-09-03,8297.411269878325,Top/Bottom Quintiles (20%)
2020-09-04,8029.545356144021,Top/Bottom Quintiles (20%)
2020-09-05,8223.334396755918,Top/Bottom Quintiles (20%)
2020-09-06,8126.650328590106,Top/Bottom Quintiles (20%)
2020-09-07,8118.8111234527105,Top/Bottom Quintiles (20%)
2020-09-08,8138.829811398938,Top/Bottom Quintiles (20%)
2020-09-09,8068.919491036195,Top/Bottom Quintiles (20%)
2020-09-10,8044.862015743348,Top/Bottom Quintiles (20%)
2020-09-11,7740.518180156289,Top/Bottom Quintiles (20%)
2020-09-12,7880.134492583932,Top/Bottom Quintiles (20%)
2020-09-13,7936.042852246732,Top/Bottom Quintiles (20%)
2020-09-14,8099.1060861243195,Top/Bottom Quintiles (20%)
2020-09-15,8287.42347195651,Top/Bottom Quintiles (20%)
2020-09-16,8320.53145465882,Top/Bottom Quintiles (20%)
2020-09-17,8357.03460882822,Top/Bottom Quintiles (20%)
2020-09-18,8522.702615832237,Top/Bottom Quintiles (20%)
2020-09-19,8457.158231441239,Top/Bottom Quintiles (20%)
2020-09-20,8553.985116622043,Top/Bottom Quintiles (20%)
2020-09-21,8630.722599888431,Top/Bottom Quintiles (20%)
2020-09-22,8580.488500095014,Top/Bottom Quintiles (20%)
2020-09-23,8719.430279071938,Top/Bottom Quintiles (20%)
2020-09-24,8609.495973010335,Top/Bottom Quintiles (20%)
2020-09-25,8355.128762834795,Top/Bottom Quintiles (20%)
2020-09-26,8496.909035850978,Top/Bottom Quintiles (20%)
2020-09-27,8555.889299871373,Top/Bottom Quintiles (20%)
2020-09-28,8423.456019085777,Top/Bottom Quintiles (20%)
2020-09-29,8485.090308908375,Top/Bottom Quintiles (20%)
2020-09-30,8442.381346752492,Top/Bottom Quintiles (20%)
2020-10-01,8504.441802231528,Top/Bottom Quintiles (20%)
2020-10-02,8524.507710258837,Top/Bottom Quintiles (20%)
2020-10-03,8589.472030147843,Top/Bottom Quintiles (20%)
2020-10-04,8585.859472929702,Top/Bottom Quintiles (20%)
2020-10-05,8598.845103224727,Top/Bottom Quintiles (20%)
2020-10-06,8675.241811362293,Top/Bottom Quintiles (20%)
2020-10-07,8679.386358831445,Top/Bottom Quintiles (20%)
2020-10-08,8738.005217208143,Top/Bottom Quintiles (20%)
2020-10-09,8652.45274301837,Top/Bottom Quintiles (20%)
2020-10-10,8606.196480884219,Top/Bottom Quintiles (20%)
2020-10-11,8671.249213254156,Top/Bottom Quintiles (20%)
2020-10-12,8707.633346004472,Top/Bottom Quintiles (20%)
2020-10-13,8663.279732288996,Top/Bottom Quintiles (20%)
2020-10-14,8948.531954758235,Top/Bottom Quintiles (20%)
2020-10-15,8869.374033384956,Top/Bottom Quintiles (20%)
2020-10-16,8621.74800629864,Top/Bottom Quintiles (20%)
2020-10-17,8568.212652948187,Top/Bottom Quintiles (20%)
2020-10-18,8687.587156608652,Top/Bottom Quintiles (20%)
