date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2025-03-17,2075.4113806556657,0,1037.7056903278328,0.0,1037.7056903278328,1037.7056903278328,2,0,-2.98619384613371,0,-0.005854340063155772
2025-03-18,2121.8165886162483,0,1060.9082943081241,0.0,1060.9082943081241,1060.9082943081241,2,0,-4.957534301544401,0,0.022359522739979543
2025-03-19,2085.1223153672436,0,1042.5611576836218,0.0,1042.5611576836218,1042.5611576836218,2,0,-3.034220041404855,0,-0.017293800720511343
2025-03-20,2057.5109661361907,0,1028.7554830680954,0.0,1028.7554830680954,1028.7554830680954,2,0,-2.4760400869788537,0,-0.013242076509161427
2025-03-21,2087.2886337301384,0,1043.6443168650692,0.0,1043.6443168650692,1043.6443168650692,2,0,-2.7868426996640614,0,0.014472665314570365
2025-03-22,2087.7571730686677,0,1043.8785865343339,0.0,1043.8785865343339,1043.8785865343339,2,0,-2.7259080509216664,0,0.0002244727111324618
2025-03-23,2157.2001866964433,0,1078.6000933482217,0.0,1078.6000933482217,1078.6000933482217,2,0,-2.790881205892399,0,0.03326201654271199
2025-03-24,2169.3790684505107,0,1084.6895342252553,0.0,1084.6895342252553,1084.6895342252553,2,0,-2.903519002960076,0,0.005645689180436397
2025-03-25,2151.9569543596867,0,1075.9784771798434,0.0,1075.9784771798434,1075.9784771798434,2,0,-3.344107824291955,0,-0.008030922001689533
2025-03-26,2107.7270251160003,0,1053.8635125580001,0.0,1053.8635125580001,1053.8635125580001,2,0,-3.5557628532019856,0,-0.02055335221928123
2025-03-27,1981.4072821352693,0,990.7036410676346,0.0,990.7036410676346,990.7036410676346,2,0,-3.2314953723182893,0,-0.05993173759006054
2025-03-28,1907.5300319667247,0,953.7650159833623,0.0,953.7650159833623,953.7650159833623,2,0,-3.418383511143034,0,-0.03728524207750494
2025-03-29,1917.9300695971037,0,958.9650347985519,0.0,958.9650347985519,958.9650347985519,2,0,-3.143911487800838,0,0.005452096405347939
2025-03-30,1913.0317984394808,0,956.5158992197404,0.0,956.5158992197404,956.5158992197404,2,0,-3.447654547229684,0,-0.0025539362645541352
2025-03-31,1883.4928296401872,0,941.7464148200936,0.0,941.7464148200936,941.7464148200936,2,0,-3.7438366127170597,0,-0.015440918872017373
2025-04-01,1733.4349864906183,0,866.7174932453091,0.0,866.7174932453091,866.7174932453091,2,0,-5.191490751428002,0,-0.0796699837600312
2025-04-02,1728.0384258196511,0,864.0192129098256,0.0,864.0192129098256,864.0192129098256,2,0,-3.1731104858778476,0,-0.003113217809162072
2025-04-03,1761.9115183684353,0,880.9557591842176,0.0,880.9557591842176,880.9557591842176,2,0,-2.6568567113339467,0,0.019602048219915735
2025-04-04,1728.9011803872993,0,864.4505901936496,0.0,864.4505901936496,864.4505901936496,2,0,-3.5322963970754016,0,-0.01873552538648715
2025-04-05,1578.031267019125,0,789.0156335095625,0.0,789.0156335095625,789.0156335095625,2,0,-2.747474684145777,0,-0.08726346831134513
2025-04-06,1621.3904046815471,0,810.6952023407736,0.0,810.6952023407736,810.6952023407736,2,0,-2.475124351644507,0,0.02747672911724175
2025-04-07,1590.2931995568188,0,795.1465997784094,0.0,795.1465997784094,795.1465997784094,2,0,-2.527597922470563,0,-0.01917934449034564
2025-04-08,1711.3644636386773,0,855.6822318193387,0.0,855.6822318193387,855.6822318193387,2,0,-3.5216229399939305,0,0.07613141030572135
2025-04-09,1694.835902335542,0,847.417951167771,0.0,847.417951167771,847.417951167771,2,0,-3.4407717744281547,0,-0.009658118801878501
2025-04-10,1738.292839202072,0,869.146419601036,0.0,869.146419601036,869.146419601036,2,0,-3.497968266986401,0,0.025640793192216904
2025-04-11,1835.3524650631941,0,917.6762325315971,0.0,917.6762325315971,917.6762325315971,2,0,-3.44147382667962,0,0.055836176547603644
2025-04-12,1791.5535757079656,0,895.7767878539828,0.0,895.7767878539828,895.7767878539828,2,0,-3.4230117475016875,0,-0.023864020774734707
2025-04-13,1792.3876325484841,0,896.1938162742421,0.0,896.1938162742421,896.1938162742421,2,0,-3.304700520630586,0,0.0004655494827661144
2025-04-14,1724.8755212925437,0,862.4377606462718,0.0,862.4377606462718,862.4377606462718,2,0,-3.412877533764788,0,-0.037666021584822684
2025-04-15,1733.902237585335,0,866.9511187926674,0.0,866.9511187926674,866.9511187926674,2,0,-3.3581501078720515,0,0.005233256650327478
2025-04-16,1761.5569219498213,0,880.7784609749107,0.0,880.7784609749107,880.7784609749107,2,0,-3.3556582764633536,0,0.015949390781685002
2025-04-17,1748.744885099766,0,874.372442549883,0.0,874.372442549883,874.372442549883,2,0,-3.3271671553299242,0,-0.007273132471855681
2025-04-18,1782.405875156783,0,891.2029375783915,0.0,891.2029375783915,891.2029375783915,2,0,-3.2580672689561005,0,0.0192486567616732
2025-04-19,1779.5267011197677,0,889.7633505598839,0.0,889.7633505598839,889.7633505598839,2,0,-3.163136165189317,0,-0.0016153301989997315
2025-04-20,1796.0736160943047,0,898.0368080471524,0.0,898.0368080471524,898.0368080471524,2,0,-3.075596791553072,0,0.009298492101368794
2025-04-21,1974.4746427653872,0,987.2373213826936,0.0,987.2373213826936,987.2373213826936,2,0,-3.2486957712937286,0,0.09932834883406882
2025-04-22,1978.135099364412,0,989.067549682206,0.0,989.067549682206,989.067549682206,2,0,-3.2468145133684354,0,0.00185388888757676
2025-04-23,2000.095018313697,0,1000.0475091568485,0.0,1000.0475091568485,1000.0475091568485,2,0,-3.266472593235192,0,0.011101324149367153
2025-04-24,2021.3875935076926,0,1010.6937967538463,0.0,1010.6937967538463,1010.6937967538463,2,0,-3.3507817619446225,0,0.010645781824879297
2025-04-25,2040.020070915624,0,1020.010035457812,0.0,1020.010035457812,1020.010035457812,2,0,-2.2754154942293585,0,0.009217666848146955
