date,portfolio_value,daily_return,regime,active_strategy,tf_weight,mr_weight,btc_5d_pct_change
2021-10-13,15084.12698907694,0.0031818124180904793,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.307003470102757
2021-10-14,15110.681433728894,0.0017604230374872907,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.3615722707332605
2021-10-15,15124.300436939677,0.000901283192985658,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,12.808177210935789
2021-10-16,15182.358654834477,0.0038387374104919443,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.896905480571046
2021-10-17,15254.495783584829,0.004751378253561489,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,9.859834193671645
2021-10-18,15312.846891810575,0.003825174496330197,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.149395858129683
2021-10-19,15505.896029465748,0.012607005021281693,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,12.10545557310374
2021-10-20,15631.248356436172,0.008084171771319482,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.020216583443251
2021-10-21,15511.662677340604,-0.00765042409721093,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.179133084155005
2021-10-22,15631.48326344074,0.007724548205600801,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.3643904288694886
2021-10-23,15733.246533876369,0.006510148059566179,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.1966008412632623
2021-10-24,15926.42366411261,0.012278275168465691,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.3631284568685045
2021-10-25,15835.683695784832,-0.005697447854049198,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.457298534801302
2021-10-26,15834.50270807187,-7.457762706359895e-05,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.000449167111696
2021-10-27,15819.019263331695,-0.0009778295552206996,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.6781295169823647
2021-10-28,15816.415640213254,-0.00016458815019442243,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.1555626173633593
2021-10-29,15800.606215440639,-0.000999557999248557,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.3371163470626843
2021-10-30,16076.512936726147,0.017461780739519164,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.8881787547116002
2021-10-31,16213.087327272184,0.008495274509065865,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.6673842952373619
2021-11-01,16288.12051875668,0.00462793976063276,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.266615254312378
2021-11-02,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.414568674066488
2021-11-03,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.0576825497553566
2021-11-04,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.7236913217630425
2021-11-05,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.5502278311310893
2021-11-06,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.9676365071828119
2021-11-07,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.0673658148679257
2021-11-08,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.339953771652552
2021-11-09,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.951427711186533
2021-11-10,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.402715136096937
2021-11-11,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.310881776217502
2021-11-12,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.3248799975611902
2021-11-13,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.670028083850086
2021-11-14,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.150492660654346
2021-11-15,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.983617871524923
2021-11-16,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.251635186557614
2021-11-17,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.918182824379281
2021-11-18,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-11.649082042068004
2021-11-19,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-11.270678186190908
2021-11-20,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.07285642233607
2021-11-21,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.3903148966243792
2021-11-22,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.744984508258378
2021-11-23,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.1755246230095828
2021-11-24,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.6508333482444515
2021-11-25,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.2943108487910915
2021-11-26,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.374703709025265
2021-11-27,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.7038701113221264
2021-11-28,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.43372183817596
2021-11-29,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.1815405371268461
2021-11-30,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.389375368617664
2021-12-01,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.452716421675264
2021-12-02,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.2184816938935157
2021-12-03,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.418896815736009
2021-12-04,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-14.863811130594618
2021-12-05,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-13.167252667536678
2021-12-06,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-11.702515443020278
2021-12-07,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-10.431400745840602
2021-12-08,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.813709822357415
2021-12-09,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.396937356420815
2021-12-10,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.6747831935109785
2021-12-11,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.220106409000988
2021-12-12,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.058439347142992
2021-12-13,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.5055701065406595
2021-12-14,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.6796854552483698
2021-12-15,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.633253863501551
2021-12-16,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.589578558019746
2021-12-17,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.832238363062705
2021-12-18,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.2815663193865614
2021-12-19,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.473907958309963
2021-12-20,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.006789025132152
2021-12-21,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.6881515011686785
2021-12-22,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.289809710504367
2021-12-23,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.499329697781398
2021-12-24,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.919341686659642
2021-12-25,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.463314102374219
2021-12-26,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.8579200117756063
2021-12-27,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.33904521461419
2021-12-28,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.48892062105888
2021-12-29,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.613610879390098
2021-12-30,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.5562974448281075
2021-12-31,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-9.036197346589569
2022-01-01,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.88420981442993
2022-01-02,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.513260707286789
2022-01-03,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.025133824705347863
2022-01-04,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.774644073436494
2022-01-05,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.00546533700459
2022-01-06,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-9.740909044248436
2022-01-07,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-12.122627358212323
2022-01-08,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-10.277152861542383
2022-01-09,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.595707788410733
2022-01-10,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.7111348087901175
2022-01-11,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.766692600645813
2022-01-12,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.666257189310864
2022-01-13,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.1514056429148054
2022-01-14,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.899476842870441
2022-01-15,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.046403661814834
2022-01-16,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.8207526692588729
2022-01-17,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.876014705704889
2022-01-18,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.49765568032239527
2022-01-19,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.2871346777218036
2022-01-20,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.631859335192646
2022-01-21,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-15.42164895692637
2022-01-22,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-16.939642583816717
2022-01-23,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-14.367022313566235
2022-01-24,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-11.952098980977944
2022-01-25,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-9.0751954035028
2022-01-26,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.0524470786631879
2022-01-27,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.05120053566901
2022-01-28,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.022410822636946
2022-01-29,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.081887384406757
2022-01-30,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.491481882098423
2022-01-31,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.482279483277041
2022-02-01,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.11018283404192
2022-02-02,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.1687037483539617
2022-02-03,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.2549494515737845
2022-02-04,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,9.797249966030241
2022-02-05,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.567612224172704
2022-02-06,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,9.552112670235836
2022-02-07,16288.12051875668,0.0,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,18.808348854208678
2022-02-08,16288.12051875668,0.0,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,18.09723088001014
2022-02-09,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.732510481888099
2022-02-10,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.127080523175431
2022-02-11,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.06764090952386947
2022-02-12,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.699957622936223
2022-02-13,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.560673907279
2022-02-14,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.204847989535388
2022-02-15,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.4256042874757133
2022-02-16,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.5603106368612414
2022-02-17,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.0436530076835115
2022-02-18,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.970720135643525
2022-02-19,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.750515115499377
2022-02-20,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-13.894125004037361
2022-02-21,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-15.65661766246973
2022-02-22,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.637479885526043
2022-02-23,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.791216189854021
2022-02-24,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.375449167795875
2022-02-25,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.2127415045392063
2022-02-26,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.7121248953353465
2022-02-27,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.397070126436939
2022-02-28,16288.12051875668,0.0,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,15.896854663454274
2022-03-01,16288.12051875668,0.0,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,15.888080777525392
2022-03-02,16288.12051875668,0.0,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,11.91141960646791
2022-03-03,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.49973682731273
2022-03-04,16288.12051875668,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.842900882040712
2022-03-05,16288.12051875668,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.775171522198455
2022-03-06,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-13.572405009456578
2022-03-07,16288.12051875668,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-13.47762382965698
2022-03-08,16283.884548349852,-0.00026006502112685403,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.748573216959821
2022-03-09,16306.497394981909,0.0013886641461326344,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.116947616726632
2022-03-10,16155.732201753965,-0.00924571289444045,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.07938596680459042
2022-03-11,16184.273799657654,0.0017666545562442957,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.8426806858295111
2022-03-12,15819.76404108435,-0.022522466135058438,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.155656156235186
2022-03-13,15983.342491750775,0.010340132143665715,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.4680911023608476
2022-03-14,16249.194727719361,0.016633081353652848,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.43405069889692
2022-03-15,16328.781326995215,0.004897879594001631,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.3438935874915172
2022-03-16,16382.871707613158,0.0033125791530148607,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.185912231836999
2022-03-17,16397.586816484192,0.0008982008242302219,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.506683066661666
2022-03-18,16500.174852178672,0.006256288613843597,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,10.536260541301168
2022-03-19,16460.922288474292,-0.002378918045174272,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.447746732949944
2022-03-20,16932.75262120309,0.02866366321765381,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.061669648150935
2022-03-21,17059.384651620807,0.007478525981602636,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.2680900613378223
2022-03-22,17009.90556553157,-0.002900402746035358,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.4869804467998256
2022-03-23,17115.352110249467,0.0061991258159345575,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.6923531740769224
2022-03-24,17449.218114362153,0.019506814815264638,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,4.214858499166274
2022-03-25,17370.48935991162,-0.0045118786374578335,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.374215375016591
2022-03-26,17502.483586792823,0.007598762714528152,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,8.585827926522471
2022-03-27,17566.43412060186,0.0036537976734508657,Strong Up,"Blend (TF:80%, MR:20%)",0.8,0.2,10.551990572524694
2022-03-28,17255.995758940433,-0.017672246941531935,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,9.895661299342118
2022-03-29,17255.995758940433,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,7.820315643653175
2022-03-30,17255.995758940433,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,6.194598240317073
2022-03-31,17255.995758940433,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.220572248134345
2022-04-01,17255.995758940433,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.1817927039930343
2022-04-02,17255.995758940433,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.797013973085549
2022-04-03,17255.995758940433,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.1747921521787617
2022-04-04,17255.995758940433,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.02213282926239
2022-04-05,17121.558224816574,-0.007790772320641449,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.048211612738846554
2022-04-06,17095.712102170848,-0.00150956602818213,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.760016018544879
2022-04-07,17280.67950017104,0.010819519941301859,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.1806311096233575
2022-04-08,17245.386096732007,-0.0020423620169961244,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.961539058070557
2022-04-09,17281.506010014662,0.0020944682293602135,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.219228647098953
2022-04-10,17278.440389260973,-0.0001773931480227198,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.340797468493509
2022-04-11,17151.34189857365,-0.007355900638249714,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-8.41118269406741
2022-04-12,17188.799288281163,0.0021839334746530216,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.746331714542276
2022-04-13,17086.17956572362,-0.005970150726438694,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.639107169983823
2022-04-14,17263.02523695225,0.01035021729394643,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.577161372116258
2022-04-15,17291.72076172578,0.0016622535378161716,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.82151858987676
2022-04-16,17521.78692002196,0.013304989218043507,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.1543221383518274
2022-04-17,17727.762576898527,0.011755402449347096,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.0045594210281283
2022-04-18,17791.644286263814,0.0036034840317938025,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.8338461329079228
2022-04-19,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,3.8788779518887706
2022-04-20,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.029437858806582
2022-04-21,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.23078865790489012
2022-04-22,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.07234737626733434
2022-04-23,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-3.2784133156943507
2022-04-24,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-4.913495976879256
2022-04-25,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.267869023851299
2022-04-26,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.847190310668182
2022-04-27,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.1612034070091704
2022-04-28,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.7027591181950399
2022-04-29,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.208209086836388
2022-04-30,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.911903839886135
2022-05-01,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.9425190127885452
2022-05-02,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.8858574954950358
2022-05-03,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.091761563355979
2022-05-04,17791.644286263814,0.0,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.789255074093555
2022-05-05,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.9403810955767273
2022-05-06,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.430345397622506
2022-05-07,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-7.927342110244662
2022-05-08,17791.644286263814,0.0,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-9.787168948548997
2022-05-09,17791.644286263814,0.0,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-24.177959120292737
2022-05-10,16112.48234857394,-0.09437924402447084,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-15.148470518556145
2022-05-11,15836.819318990913,-0.017108662937180878,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-19.519265759421756
2022-05-12,16046.573380631078,0.013244708891048406,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-18.37681200293304
2022-05-13,17095.869635380455,0.06539067437387758,Strong Down,"Blend (TF:20%, MR:80%)",0.2,0.8,-14.093519114162467
2022-05-14,17222.98347710758,0.007435353944443834,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.12098435182608114
2022-05-15,16796.98061427618,-0.024734556785566974,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.9278639485536422
2022-05-16,16761.62079068145,-0.002105129749609836,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,2.994407769617502
2022-05-17,16661.264627677538,-0.005987258884874835,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,5.079719922119952
2022-05-18,16728.459989893214,0.004033028927711291,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.9130971415748044
2022-05-19,16303.96749580003,-0.025375467577388913,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,0.7746186323891902
2022-05-20,16276.765021288122,-0.001668457356708819,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-6.821018183096539
2022-05-21,16270.75244408583,-0.00036939632626187274,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-1.4464865654665648
2022-05-22,16263.114470564682,-0.0004694296436134061,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.4973346152783775
2022-05-23,16171.789534593165,-0.0056154641312283985,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.428454842789062
2022-05-24,16126.341028360353,-0.002810357266621111,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-2.140904302915425
2022-05-25,16019.046770633864,-0.006653354132707312,Moderate Up,"Blend (TF:20%, MR:80%)",0.2,0.8,1.1926978383337783
2022-05-26,16133.744235168622,0.007160068022588039,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.8235781375708684
2022-05-27,16087.013718597775,-0.0028964458522271475,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-5.494091875084884
2022-05-28,15825.831844445598,-0.016235572289605975,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.2528322855103293
2022-05-29,15595.660064883858,-0.01454405568213617,Down,"Blend (TF:80%, MR:20%)",0.8,0.2,-0.6054389255003234
