date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2022-09-15,XLM/USD,LONG,-16.018229594350466,27.220200000000006,-43.23842959435047,-1.6847469519570628,-19.078419223891277,14.340438688667193,1.0,9802.101999197925,0.6588503422850432
2022-11-24,ALGO/USD,LONG,-26.932367149758452,27.308899999999998,-54.24126714975845,-1.6315178164449753,-21.501797156041196,20.066878622910476,1.0,8820.274427188728,1.6610899403594006
2022-12-01,ALGO/USD,LONG,-33.111111111111114,27.299,-60.410111111111114,-1.7492580676969849,-22.64144102239327,21.591251048761958,1.0,9956.26310201394,1.635452939008675
2022-12-15,GRT/USD,SHORT,-0.46801872074884177,-45.096,44.62798127925115,2.863254498741761,-19.394143170937273,22.35991403429997,-1.0,-8726.524486951705,0.741982437402491
2022-12-22,GRT/USD,SHORT,6.375227686703111,-40.01409999999999,46.389327686703105,2.1732043355365533,-14.235677771414377,27.89659695904733,-1.0,-10738.60865563541,0.8385887303014051
2023-01-19,XLM/USD,SHORT,11.114329729943261,26.639000000000003,-15.524670270056742,1.7990764564062354,-35.706400373797045,11.21782792047345,-1.0,-6395.946410094965,0.37020400421645083
2023-01-26,ALGO/USD,SHORT,44.23529411764704,12.321199999999997,31.91409411764704,2.152524305790382,-27.67936313744752,27.685381807204514,-1.0,-9431.634804364341,0.6527528389570373
2023-02-09,GRT/USD,SHORT,102.60631001371738,24.549600000000005,78.05671001371738,1.7365479142506959,13.418381639835207,37.222312061440014,-1.0,-9634.581848933683,2.1465482998088974
2023-03-09,GRT/USD,LONG,-43.953934740882914,31.427300000000006,-75.38123474088292,-3.014126301912908,36.18999468975679,37.01610956376688,1.0,12015.630190467507,1.3670683266504842
2023-03-16,GRT/USD,LONG,-10.691080921441232,25.460100000000004,-36.15118092144124,-1.5485971923969415,29.197747195343144,42.19879025845084,1.0,13538.849987603444,1.1540555340800533
2023-04-06,XLM/USD,SHORT,28.031566480554936,9.681000000000006,18.35056648055493,2.226890103089978,-12.214202337243076,13.725315306483731,-1.0,-9525.423909164694,0.7212315880789495
2023-06-08,ALGO/USD,LONG,-25.317989097516648,30.0,-55.317989097516644,-1.6121247841980861,-36.18971198381602,11.86525838520344,1.0,11698.627618126498,0.571795567747268
2023-06-15,ALGO/USD,LONG,-33.86430678466077,27.837799999999998,-61.70210678466077,-1.762119264141554,-38.25784200004405,13.304584577047905,0.5,4468.675469087523,0.638274884819724
2023-06-15,XLM/USD,LONG,-13.25925420955757,29.419400000000007,-42.67865420955758,-1.575505190421741,-15.29587687927174,17.380315531017608,0.5,4468.675469087523,0.42118863223315123
2023-07-13,ALGO/USD,SHORT,7.876106194690258,-9.141600000000002,17.01770619469026,3.6642842047805404,-39.37844843388632,15.390769786634014,-0.5,-7502.102992499571,0.8280360647180848
2023-07-13,XLM/USD,SHORT,88.10372417806225,24.639300000000006,63.464424178062245,6.22435975446929,-22.125579586396423,13.75081247561282,-0.5,-7502.102992499571,1.771438017934269
2023-07-20,XLM/USD,SHORT,97.10972884836045,16.12410000000001,80.98562884836043,3.8829489258298606,-16.871968482875143,25.201875996945166,-1.0,-10030.050582690214,1.9290799627642556
2023-07-27,XLM/USD,SHORT,54.84203463666506,1.1393000000000066,53.702734636665056,1.9297577126589633,-9.748336376330307,32.88033031129476,-1.0,-10243.319241511,1.9469297127426446
