date,portfolio_value,num_long_positions,num_short_positions,long_exposure,short_exposure,net_exposure,gross_exposure,daily_funding_cost,daily_return,log_return
2022-10-02,7.81950338862055e-15,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.008416630032335056,-0.011422625275157805,-0.011488364548752931
2022-10-03,7.79331477584819e-15,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.0029655684205280985,-0.003349140152617669,-0.003354761076181436
2022-10-04,7.891463605114124e-15,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,-0.009430764451920984,0.012593977285519253,0.012515332763437017
2022-10-05,7.750679590919557e-15,4,4,0.5,0.5,-2.7755575615628914e-17,1.0,0.02105849778856249,-0.017840038456659713,-0.018001090264741615
2022-10-06,7.704876399261456e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.010603805706383562,-0.005909571040939698,-0.005927101655612141
2022-10-07,7.74388870365044e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.0008556610573618572,0.0050633264399573275,0.005050550908947384
2022-10-08,7.576802236393739e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.020873160502935167,-0.02157655845156159,-0.02181273583196256
2022-10-09,7.492980210799903e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.006624297327389656,-0.011062981846248099,-0.01112463173935345
2022-10-10,7.311636788647002e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.022555256563286906,-0.024201775135015535,-0.024499450760709893
2022-10-11,7.210005017772622e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.010297304215614847,-0.013900002668648326,-0.013997512350119057
2022-10-12,7.160937063379795e-15,5,4,0.49999999999999994,0.5,-5.551115123125783e-17,1.0,0.012771731215457554,-0.006805536788375921,-0.00682880005997502
2022-10-13,7.509887961262337e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.0444598013995022,0.048729781423025864,0.047579699874968066
2022-10-14,7.526707940599189e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.0008280926687995295,0.0022397110880498783,0.0022372066739165405
2022-10-15,7.684342167613062e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.027120721770211957,0.02094331655458448,0.020727020065057875
2022-10-16,7.768085744533764e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.010476391408549508,0.010897950025397396,0.010838995305007959
2022-10-17,8.039048606439248e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.03813204414214559,0.034881548790338,0.0342869745547335
2022-10-18,8.065979725843775e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.002005320890500259,0.0033500381354771847,0.003344439258538848
2022-10-19,8.170504512325547e-15,4,6,0.5,0.5,2.7755575615628914e-17,1.0,-0.016965698652352094,0.012958721697113873,0.012875475864843552
2022-10-20,8.315332502342662e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,-0.026224429905535723,0.017725709568930048,0.017570441320683965
2022-10-21,8.197538463962977e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,0.01130832248578732,-0.014165884328317446,-0.014267178217276705
2022-10-22,8.023186525417894e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,0.005528610109071596,-0.02126881615884424,-0.02149825654528655
2022-10-23,7.887021919962447e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,0.008167580956500806,-0.01697138724421654,-0.01711705167386426
2022-10-24,7.61120924593149e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,0.01578901318885171,-0.03497044598454346,-0.03559655218936224
2022-10-25,8.021968945626595e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,-0.07655767282166569,0.05396773185741455,0.052561834714484536
2022-10-26,8.000190896116384e-15,5,3,0.5,0.5,4.163336342344337e-17,1.0,0.012921062079308172,-0.0027148010242653564,-0.002718492779667388
2022-10-27,8.025198564975685e-15,3,5,0.5,0.5,0.0,1.0,-0.020358036070045823,0.0031258840175227842,0.0031210085994294364
2022-10-28,7.866149232366595e-15,3,5,0.5,0.5,0.0,1.0,0.02351519001252893,-0.01981874109672843,-0.020017766355590633
2022-10-29,7.679465200808573e-15,3,5,0.5,0.5,0.0,1.0,0.03,-0.023732581984318157,-0.02401873622998301
2022-10-30,7.45956816784353e-15,3,5,0.5,0.5,0.0,1.0,0.029004880024056462,-0.02863442013408568,-0.029052383231408362
2022-10-31,7.344879500254064e-15,3,5,0.5,0.5,0.0,1.0,0.01431714281928648,-0.015374706016343165,-0.015494122384457524
2022-11-01,7.291417065381388e-15,3,5,0.5,0.5,0.0,1.0,0.008856079604113968,-0.007278871609919024,-0.007305491851416702
2022-11-02,7.27296236709642e-15,3,5,0.5,0.5,0.0,1.0,0.005390149906652146,-0.002531016689826915,-0.0025342251274518566
2022-11-03,7.0707077412482324e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,0.00818332476424049,-0.02780911211134629,-0.028203107086322947
2022-11-04,7.238950580154601e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,-0.02877569600893709,0.023794342103110155,0.023515668656774895
2022-11-05,7.429528699866221e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,0.00019911652845382502,0.02632676070949902,0.025986176268199816
2022-11-06,7.369081480169346e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,0.01516768624838773,-0.008136077285489707,-0.008169355789524903
2022-11-07,7.295075976135087e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,0.020723523356702505,-0.010042703996883673,-0.01009347213424497
2022-11-08,7.753359437801755e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,-0.001540746829996588,0.06282093060660143,0.06092662854343689
2022-11-09,8.29352429307907e-15,2,2,0.49999999999999994,0.49999999999999994,0.0,0.9999999999999999,-0.11734040670703247,0.06966849139532005,0.06734877934346523
2022-11-10,7.937518835482076e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,0.03942455823538389,-0.04292571469213402,-0.04387426744048145
2022-11-11,7.7471374523775e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,0.012470697292419902,-0.023984999223376713,-0.0242773230389768
2022-11-12,7.788720994036684e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,0.004787723327635195,0.005367600860937571,0.005353246633701283
2022-11-13,7.952931836154747e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,-0.014987434205438993,0.02108315887085821,0.020863984319121433
2022-11-14,7.82679431326822e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,0.01511425555240284,-0.015860505972538852,-0.015987629754168405
2022-11-15,7.912863919567917e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,-0.014500437665949082,0.010996789088195236,0.010936764057222926
2022-11-16,7.735845780044106e-15,3,2,0.5,0.4999999999999999,5.551115123125783e-17,0.9999999999999999,0.023034256044277508,-0.02237093185516037,-0.02262495681614689
2022-11-17,7.811446302042337e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,-0.014501999999999998,0.009772754543951212,0.009725310036844646
2022-11-18,7.542572457674496e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,0.021379500000000003,-0.034420494486090636,-0.03502683403683051
2022-11-19,7.507732725225672e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,0.018869859749466564,-0.0046190782580251,-0.004629779164935026
2022-11-20,7.03149948025807e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,0.02954085630080761,-0.06343236532215346,-0.06553353901400825
2022-11-21,7.44618931358072e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,-0.05387850000000001,0.058976017062498665,0.057302419585205606
2022-11-22,7.612732984948638e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,-0.035180460720113355,0.02236629561165837,0.02211983814670603
2022-11-23,7.623215759990095e-15,3,1,0.5,0.5,4.163336342344337e-17,1.0,0.030000000000000002,0.0013770054804473908,0.0013760582778365507
2022-11-24,7.873113063464453e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,-0.03303220044883026,0.03278108758064091,0.03225524859006975
2022-11-25,8.145319475532195e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,-0.035324544122941545,0.03457417794886353,0.03398991978833941
2022-11-26,8.279261796513553e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,-0.006158893028651824,0.01644408440745737,0.016310344612087784
2022-11-27,8.069317082193e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,0.019084899008484056,-0.025357902610225636,-0.025684954974729966
2022-11-28,8.285480079604699e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,-0.025935352406442316,0.026788264138078777,0.026435740399548775
2022-11-29,8.306716854837356e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,-0.001161442323847035,0.002563131529931928,0.0025598523104973297
2022-11-30,8.262152496339854e-15,2,2,0.4999999999999999,0.5,-8.326672684688674e-17,0.9999999999999999,0.003933424620634501,-0.00536485825582822,-0.005379300785791196
2022-12-01,8.123553689209199e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.021081000000000003,-0.016775145120119128,-0.016917441473064485
2022-12-02,7.985693128954087e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.009114000000000002,-0.016970474441282524,-0.01711612311237747
2022-12-03,7.786692396495091e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.025623000000000003,-0.024919656847001814,-0.025235408145405553
2022-12-04,7.701641512005001e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.013392540255318944,-0.01092259462161016,-0.010982684114297234
2022-12-05,7.52703505995164e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.018952500000000004,-0.022671329453752276,-0.022932275583208612
2022-12-06,7.348895645687318e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.018562500000000003,-0.023666611467260457,-0.02395116428505545
2022-12-07,7.254463328208372e-15,2,1,0.5,0.5,2.7755575615628914e-17,1.0,0.009414000000000002,-0.012849865072497413,-0.012933138728017992
2022-12-08,7.399935389832504e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.011126415405089424,0.020052766833691837,0.019854358148010082
2022-12-09,7.522341519252791e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.00035704542866867636,0.01654151326624742,0.016406192668243343
2022-12-10,8.457598419978839e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.11418252780321379,0.12433055562983109,0.11718779687455193
2022-12-11,8.458313341812225e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.006531653794340201,8.453012284159733e-05,8.452655037208296e-05
2022-12-12,8.844740801895221e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.0627399117349359,0.04568611311344517,0.044673237543258554
2022-12-13,8.965027473878057e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.023075894323491046,0.01359979615875928,0.013508148918575574
2022-12-14,8.941650739307016e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,0.0014720955500012387,-0.002607547454723913,-0.002610953028005737
2022-12-15,8.635596054973805e-15,2,5,0.5,0.5,0.0,1.0,0.02700414893667446,-0.034227984659231936,-0.03482748158812551
2022-12-16,8.85948924801574e-15,2,5,0.5,0.5,0.0,1.0,-0.02900071898647877,0.025926779300078584,0.025596378997358647
2022-12-17,9.102134674832244e-15,2,5,0.5,0.5,0.0,1.0,-0.022905038866195816,0.027388195868158993,0.02701984966067392
2022-12-18,9.258482256366507e-15,2,5,0.5,0.5,0.0,1.0,-0.03073629235894991,0.017177023535651426,0.017031166359134525
2022-12-19,9.405080467114759e-15,2,5,0.5,0.5,0.0,1.0,-0.01979141525792856,0.015833935486288198,0.015709886472474083
2022-12-20,9.663764566412356e-15,2,5,0.5,0.5,0.0,1.0,-0.02803646548528717,0.02750471941224708,0.02713326047964799
2022-12-21,9.623587947846598e-15,2,5,0.5,0.5,0.0,1.0,0.006726409783566088,-0.0041574500588928975,-0.004166116282323256
2022-12-22,9.622590366896343e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,0.00048494460288108984,-0.00010365998166805834,-0.00010366535473527596
2022-12-23,9.677386502027294e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.0075151040282707,0.005694530582893709,0.005678378035386431
2022-12-24,9.687734780252734e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.0038212325033904785,0.001069325713432212,0.0010687543919410765
2022-12-25,9.875941799233006e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.015717402128925983,0.019427350484853223,0.019241048547066267
2022-12-26,9.609445081231316e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,0.028339187174778527,-0.026984435856273192,-0.02735520088734902
2022-12-27,9.409872956098504e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,0.01739954503605036,-0.020768329851076017,-0.02098702486624954
2022-12-28,9.54114539978933e-15,3,2,0.5,0.5,1.3877787807814457e-17,1.0,-0.01430028860364806,0.01395050117076746,0.01385408856403603
2022-12-29,9.901522317979151e-15,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.03603184932472296,0.03777082342731908,0.03707497368784662
2022-12-30,1.0192603850906581e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.028907690349472114,0.029397654580739063,0.028973829800600176
2022-12-31,1.0535053003154993e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.030640533836095715,0.033597808495024806,0.0330457337798512
2023-01-01,1.0890378698325519e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.03696007648297647,0.03372794565571846,0.03317163281690839
2023-01-02,1.138148965181259e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.03985545529119315,0.045095856360126696,0.04410860978424983
2023-01-03,1.133519104418114e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.02119386741091742,-0.004067886458437142,-0.004076182815291883
2023-01-04,1.1312208902495681e-14,2,3,0.5,0.5,2.7755575615628914e-17,1.0,0.0035317368026287865,-0.002027503691457988,-0.0020295618595001733
2023-01-05,1.1247521812429096e-14,3,1,0.5,0.5,0.0,1.0,0.004900499999999999,-0.0057183429535423436,-0.005734755274034142
2023-01-06,1.0935864762110088e-14,3,1,0.5,0.5,0.0,1.0,0.03,-0.02770895273789209,-0.02810008800269745
2023-01-07,1.0828881212226887e-14,3,1,0.5,0.5,0.0,1.0,0.011009999999999999,-0.009782815736152028,-0.009830981869054983
2023-01-08,1.0600762989217468e-14,3,1,0.5,0.5,0.0,1.0,0.018612,-0.02106572401513196,-0.021290772530669553
2023-01-09,1.0450477387553517e-14,3,1,0.5,0.5,0.0,1.0,0.01976049072069371,-0.014176866496950602,-0.014278318255574808
2023-01-10,1.018711588456034e-14,3,1,0.5,0.5,0.0,1.0,0.016056,-0.025200906449196148,-0.025523887113746535
2023-01-11,9.86672039841064e-15,3,1,0.5,0.5,0.0,1.0,0.03,-0.031451049519844454,-0.03195625484117253
2023-01-12,9.618325098138501e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.023202395604936518,-0.025175062253933067,-0.025497375135180692
2023-01-13,9.519379449172469e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.023717731534405342,-0.010287201561234527,-0.010340480528502616
2023-01-14,9.279941878895117e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.025152644828982718,-0.025474379039854545
2023-01-15,8.978825498965691e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.032448088992263924,-0.03298620072920915
2023-01-16,8.709919439882395e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.02994891248463094,-0.030406541329977235
2023-01-17,8.399501222506215e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.03563961980575703,-0.03629021585597592
2023-01-18,8.182588177572418e-15,2,4,0.5,0.5,1.3877787807814457e-17,1.0,0.03,-0.025824514954838507,-0.026163822117283745
2023-01-19,7.925777831050413e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.030000000000000002,-0.031384977582752493,-0.03188803972046826
2023-01-20,7.817218356969126e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.02337948425613024,-0.013697012002530373,-0.013791681525136022
2023-01-21,7.620191169689836e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.02907893367094563,-0.025204257867971536,-0.025527325180686445
2023-01-22,7.45794433522285e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.02358792133643938,-0.021291701330583446,-0.021521639308273326
2023-01-23,7.155634062091256e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.030000000000000002,-0.04053533514641894,-0.04137979083721935
2023-01-24,6.953413287937637e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.030000000000000002,-0.028260357139408998,-0.028667367541138494
2023-01-25,6.721783456702991e-15,2,2,0.5,0.5,-8.326672684688674e-17,1.0,0.029649086940745372,-0.033311673223345384,-0.03387914491638229
2023-01-26,6.589473111763143e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.030000000000000002,-0.019683815432630092,-0.01988012204010251
2023-01-27,6.423602847325578e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.02781233900758715,-0.02517200717329937,-0.025494241161347925
2023-01-28,6.232873202265127e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.030000000000000002,-0.0296920045640523,-0.03014173681586729
2023-01-29,6.004842756453187e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.030000000000000002,-0.03658512509593015,-0.03727114489683591
2023-01-30,5.80423419278975e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.028733955053548157,-0.03340779630704738,-0.033978585305158
2023-01-31,5.590313325095209e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.029892393931329878,-0.03685600211657236,-0.0375523478501983
2023-02-01,5.463760521608026e-15,2,2,0.5,0.5,2.7755575615628914e-17,1.0,0.02528358401747157,-0.02263787307217313,-0.0228980436917753
2023-02-02,5.499863738058453e-15,1,4,0.5,0.5,0.0,1.0,0.0348585,0.006607759675345548,0.006586024127693419
2023-02-03,5.247453487502931e-15,1,4,0.5,0.5,0.0,1.0,0.024450308972182595,-0.04589390984523323,-0.046980408103773255
2023-02-04,5.043514733089975e-15,1,4,0.5,0.5,0.0,1.0,0.043699912963171744,-0.03886432817339802,-0.03963970221727535
2023-02-05,4.913440373232411e-15,1,4,0.5,0.5,0.0,1.0,0.02316971935017286,-0.0257904193288383,-0.02612882325940536
2023-02-06,5.133642067902056e-15,1,4,0.5,0.5,0.0,1.0,0.027227129465104756,0.04481619353096589,0.043840978588147915
2023-02-07,4.957261482574935e-15,1,4,0.5,0.5,0.0,1.0,0.019992990466251886,-0.03435778790070598,-0.03496189422713927
2023-02-08,4.412825548493934e-15,1,4,0.5,0.5,0.0,1.0,0.08319704108221915,-0.1098259464413418,-0.11633826958020387
2023-02-09,4.372284093429457e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,0.025211063775029973,-0.009187187351721526,-0.009229649831370344
2023-02-10,4.367399349366732e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,-0.0035084618746325357,-0.0011172064665391224,-0.001117831006887237
2023-02-11,4.37605924299762e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,-0.004228826846847193,0.00198284904542656,0.001980885795049136
2023-02-12,4.341027534507881e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,-0.0031257301137796664,-0.008005309467826627,-0.008037523997703345
2023-02-13,4.638815975131995e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,-0.06125118120732875,0.06859860672546336,0.06634807670900075
2023-02-14,4.565545483284177e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,0.008480047678005016,-0.015795084832123107,-0.015921156488479523
2023-02-15,4.5938852657130674e-15,3,2,0.5,0.5,-1.3877787807814457e-17,1.0,-0.013244980318734615,0.0062073157594531025,0.006188129729879321
2023-02-16,4.452685197709336e-15,4,4,0.5,0.5,0.0,1.0,0.050143988637951525,-0.03073652471418753,-0.031218799730927012
2023-02-17,4.252090074197272e-15,4,4,0.5,0.5,0.0,1.0,0.030025949847528478,-0.04505037176561677,-0.04609668519680004
2023-02-18,4.1270153458027194e-15,4,4,0.5,0.5,0.0,1.0,0.030000000000000002,-0.029414882143145693,-0.029856175059898533
2023-02-19,3.884321266867761e-15,4,4,0.5,0.5,0.0,1.0,0.04030025165329143,-0.05880619736046877,-0.06060620668149255
2023-02-20,3.7484931880695214e-15,4,4,0.5,0.5,0.0,1.0,0.03862034889136309,-0.03496829161810522,-0.03559431975614344
2023-02-21,3.6338947644330436e-15,4,4,0.5,0.5,0.0,1.0,0.03933871319216457,-0.0305718639162037,-0.031048931766972244
2023-02-22,3.6157664094510804e-15,4,4,0.5,0.5,0.0,1.0,0.005442719737033797,-0.004988684636494045,-0.005001169663578438
2023-02-23,3.5267614480899345e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.024140992710499624,-0.0246157940757733,-0.024923828246318874
2023-02-24,3.4694905718699603e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.008967481581340904,-0.016238942458382533,-0.016372239118911898
2023-02-25,3.4398464637429584e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.005027517881465207,-0.008544225013133455,-0.008580936165475804
2023-02-26,3.3951990149944565e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.008518638347235792,-0.012979488828672947,-0.013064458435985448
2023-02-27,3.3103732140389544e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.026292026855246266,-0.024984043816247525,-0.025301442801531005
2023-02-28,3.2523665548509576e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.019551566191630933,-0.01752269470463219,-0.01767803444151769
2023-03-01,3.1689926091864373e-15,2,3,0.5,0.49999999999999994,1.3877787807814457e-17,1.0,0.03,-0.02563485519188069,-0.02596915359392733
2023-03-02,3.147909045462945e-15,1,1,0.5,0.5,0.0,1.0,0.014605499999999999,-0.006653080749501883,-0.006675311146510362
2023-03-03,3.0720212905400963e-15,1,1,0.5,0.5,0.0,1.0,0.016524,-0.02410735311181411,-0.024402691561144368
2023-03-04,3.033967827719125e-15,1,1,0.5,0.5,0.0,1.0,0.0146445,-0.012387109079664338,-0.012464468821556869
2023-03-05,2.9827312722869587e-15,1,1,0.5,0.5,0.0,1.0,0.0276915,-0.0168876396658052,-0.017031861873531305
2023-03-06,2.992515446568106e-15,1,1,0.5,0.5,0.0,1.0,-0.007974000000000002,0.0032802734768813124,0.003274905116429807
2023-03-07,2.956712528538825e-15,1,1,0.5,0.5,0.0,1.0,-0.003816,-0.011964154795037207,-0.012036301320568576
2023-03-08,2.9990917845826327e-15,1,1,0.5,0.5,0.0,1.0,-0.004417500000000001,0.014333235184264215,0.014231485484574612
2023-03-09,3.0249665278181856e-15,2,2,0.5,0.5,0.0,1.0,0.008595787978391653,0.008627526295982957,0.008590521876402628
2023-03-10,3.1458021423953517e-15,2,2,0.5,0.5,0.0,1.0,-0.030458938397793536,0.03994609972240615,0.039168884620211994
2023-03-11,3.1707546938279338e-15,2,2,0.5,0.5,0.0,1.0,-0.033465093244525304,0.007932015525166536,0.0079007224591569
2023-03-12,3.778545357661424e-15,2,2,0.5,0.5,0.0,1.0,-0.18444617245394654,0.1916864350990608,0.17536947623458385
2023-03-13,3.756053073690662e-15,2,2,0.5,0.5,0.0,1.0,-0.00423070566867686,-0.005952630401844017,-0.005970417929707728
2023-03-14,3.799476621430468e-15,2,2,0.5,0.5,0.0,1.0,-0.001816318279080839,0.011560951586112145,0.011494634422259174
2023-03-15,3.682933014900622e-15,2,2,0.5,0.5,0.0,1.0,0.03,-0.030673594850537222,-0.031153876392259545
2023-03-16,3.674289974752477e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,-0.009261414823373188,-0.0023467817940692193,-0.002349539802270911
2023-03-17,3.6043099986833765e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.015092083520346217,-0.019045850096198413,-0.019229558629521634
2023-03-18,3.549272507928904e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.013249504360295804,-0.01526991040575787,-0.015387696077090066
2023-03-19,3.5203966457858754e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.003260317748249163,-0.0081357129041294,-0.008168988419278813
2023-03-20,3.5449559006011154e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.015450012190087086,0.006976274916248082,0.006952053296266629
2023-03-21,3.55709279203938e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.004523622487991181,0.0034237073121858863,0.0034178597693551895
2023-03-22,3.571030491855535e-15,3,3,0.5,0.5,2.7755575615628914e-17,1.0,0.006302045316112314,0.003918284011973805,0.003910627530836062
2023-03-23,3.650031768893816e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,-0.0023128766172686756,0.022122823431068417,0.021881664042991647
2023-03-24,3.489407942130046e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.03,-0.04400614485951426,-0.04500379362870955
2023-03-25,3.4756139517930147e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.01086777178735112,-0.003953103381948209,-0.003960937548117329
2023-03-26,3.3505173066623563e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.024312668685429452,-0.035992675500143845,-0.036656386371559886
2023-03-27,3.279501749476119e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.006003221448361869,-0.021195400795282038,-0.021423248604964366
2023-03-28,3.198750773171172e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.02066833838195523,-0.02462294045668567,-0.024931155007454547
2023-03-29,3.110536002943629e-15,1,3,0.5,0.5,-2.7755575615628914e-17,1.0,0.01265038081507416,-0.027577881642866675,-0.02796529064796041
2023-03-30,3.0789464284599707e-15,2,3,0.5,0.5,0.0,1.0,0.012851815898081199,-0.010155669136690193,-0.010207589769462708
2023-03-31,2.986156194096623e-15,2,3,0.5,0.5,0.0,1.0,0.020331838000302794,-0.03013700839535549,-0.030600463229239216
2023-04-01,2.9061402245779214e-15,2,3,0.5,0.5,0.0,1.0,0.02971290628108425,-0.026795641057519415,-0.027161189103679075
2023-04-02,2.8680933588179927e-15,2,3,0.5,0.5,0.0,1.0,0.011590372966696771,-0.01309188917938553,-0.013178343355208759
2023-04-03,2.7911166385385935e-15,2,3,0.5,0.5,0.0,1.0,0.022351409499300395,-0.026838986967677725,-0.02720572946674718
2023-04-04,2.732949859449893e-15,2,3,0.5,0.5,0.0,1.0,0.02904405550890756,-0.020839967160654393,-0.021060184193365784
2023-04-05,2.6552181039230622e-15,2,3,0.5,0.5,0.0,1.0,0.030000000000000006,-0.028442437484922256,-0.02885476074640057
2023-04-06,2.6202192920137125e-15,2,3,0.5,0.5,0.0,1.0,0.01096529620061541,-0.013181143898363445,-0.013268786177883404
2023-04-07,2.589179809285461e-15,2,3,0.5,0.5,0.0,1.0,0.008685665191528398,-0.011846139299431346,-0.011916863904825053
2023-04-08,2.529836485328695e-15,2,3,0.5,0.5,0.0,1.0,0.019411615513222652,-0.022919738422161884,-0.02318647926153227
