date,forward_return,strategy_return,direction_class
2022-03-31,-0.004382837996373889,-0.004326384229310381,Up
2022-04-01,-0.14083250599536717,-0.06145511566833998,Up
2022-04-02,-0.10363925450345912,-0.040099063165249534,Up
2022-04-03,-0.16089538457098534,-0.09527362373638257,Up
2022-04-04,-0.12237336417697975,-0.021313387930970023,Up
2022-04-05,-0.11518944841006698,0.029688067397812615,Up
2022-04-06,-0.10931787433225565,0.10931787433225565,Down
2022-04-07,-0.11040895976389277,0.11040895976389277,Down
2022-04-08,-0.04113513808346518,0.04113513808346518,Down
2022-04-09,-0.08969068963039596,0.08969068963039596,Down
2022-04-10,-0.040923147391841226,0.040923147391841226,Down
2022-04-11,0.06774296988418037,-0.06774296988418037,Down
2022-04-12,-0.0120518109154957,0.0120518109154957,Down
2022-04-13,-0.016631112482372333,0.016282830686867825,Down
2022-04-14,0.047634977905085675,-0.046999492264302625,Down
2022-04-15,0.04105685710403488,-0.016547863283100907,Down
2022-04-16,-0.013493895178231961,-0.013065461897534712,Up
2022-04-17,0.01733878092786882,-0.013463633679494592,Up
2022-04-18,-0.017438202847411908,-0.006316520492581386,Down
2022-04-19,-0.060265103142376104,-0.06553820663260748,Up
2022-04-20,-0.0631752336286175,-0.018394554723476123,Up
2022-04-21,-0.09526062420150828,0.037884378801061644,Up
