date,symbol,old_weight,new_weight,weight_change,autocorr_lag1_30d,position_type
2023-08-04,LDO/USD,0.038526735529938926,0.04023562991490845,0.001708894384969524,0.018451647680812727,long
2023-08-04,PRIME/USD,0.0,0.041892812549749456,0.041892812549749456,0.1316528263245445,long
2023-08-04,PYR/USD,-0.06187718503159162,0.0,0.06187718503159162,-0.41370330846900705,close
2023-08-04,ZRX/USD,-0.04663347865724279,-0.04417812424517079,0.0024553544120719945,-0.48921033905774725,short
2023-08-04,ETC/USD,0.0,-0.06421699680091324,-0.06421699680091324,-0.5393874287883785,short
2023-08-04,ALGO/USD,-0.041364327868762624,-0.03914653536660653,0.0022177925021560907,-0.4299714120896574,short
2023-08-04,FLR/USD,-0.03642503079363087,-0.03204908229875758,0.004375948494873293,-0.4178796941658934,short
2023-08-04,BTC/USD,-0.12050839573714654,-0.10797028395070879,0.012538111786437753,-0.5353567802556157,short
2023-08-04,OSMO/USD,0.07151543281314941,0.07549879391438398,0.003983361101234567,0.12671357717275497,long
2023-08-04,GRT/USD,0.045668567708948275,0.0,-0.045668567708948275,-0.20428086522903832,close
2023-08-04,POWR/USD,0.0,0.038507099368479826,0.038507099368479826,-0.028241656816007335,long
2023-08-04,ENS/USD,0.07586556086621467,0.07742922705720391,0.0015636661909892435,0.17023105986228612,long
2023-08-04,OXT/USD,-0.038830811125922626,-0.03612109245904557,0.0027097186668770534,-0.4202714353027604,short
2023-08-04,EGLD/USD,0.08048511572939394,0.0,-0.08048511572939394,-0.15752720238856185,close
2023-08-04,POLS/USD,0.0,0.07219424479653722,0.07219424479653722,-0.00667037788193527,long
2023-08-04,ETH/USD,0.0,-0.08194575920191617,-0.08194575920191617,-0.42428573373831974,short
2023-08-04,TRAC/USD,-0.055210426878573575,0.0,0.055210426878573575,-0.31166650331153534,close
2023-08-04,BCH/USD,0.039286527501562626,0.0,-0.039286527501562626,-0.04861061725009729,close
2023-08-11,AAVE/USD,0.05517555776300919,0.06518781589942961,0.01001225813642042,0.1894246669520072,long
2023-08-11,SNX/USD,0.03545489796558067,0.03375033410836311,-0.00170456385721756,0.34910456535527956,long
2023-08-11,AXL/USD,0.06361173667014733,0.07766258750358669,0.014050850833439363,0.22053728713556378,long
2023-08-11,EOS/USD,0.0,-0.050766307740766646,-0.050766307740766646,-0.4339619868763137,short
2023-08-11,MAGIC/USD,-0.05093479092877232,0.0,0.05093479092877232,-0.34900023651979833,close
2023-08-11,SUPER/USD,-0.043437334748108986,-0.039265937226765184,0.004171397521343802,-0.4660883633711302,short
2023-08-11,PRIME/USD,0.041892812549749456,0.026995687618290114,-0.014897124931459341,0.3435961059956408,long
2023-08-11,ZRX/USD,-0.04417812424517079,-0.04893603449509687,-0.004757910249926077,-0.5693217267251599,short
2023-08-11,XTZ/USD,0.0,-0.04592547416384334,-0.04592547416384334,-0.4200925697634829,short
2023-08-11,ETC/USD,-0.06421699680091324,-0.06439701647568359,-0.0001800196747703542,-0.6595361899184362,short
2023-08-11,ALGO/USD,-0.03914653536660653,-0.03745551041012206,0.0016910249564844743,-0.46850832298396,short
2023-08-11,FLR/USD,-0.03204908229875758,-0.02986460205375909,0.0021844802449984893,-0.5636996083949345,short
2023-08-11,BTC/USD,-0.10797028395070879,-0.10250775172813067,0.005462532222578115,-0.500359084784046,short
2023-08-11,OSMO/USD,0.07549879391438398,0.07275410656463434,-0.0027446873497496416,0.24356703571578603,long
2023-08-11,POWR/USD,0.038507099368479826,0.0,-0.038507099368479826,-0.22736952890585396,close
2023-08-11,ENS/USD,0.07742922705720391,0.07731166551436998,-0.00011756154283393272,0.007273990862592188,long
2023-08-11,HNT/USD,0.0,0.04183357183049287,0.04183357183049287,0.08853470450922395,long
2023-08-11,OXT/USD,-0.03612109245904557,0.0,0.03612109245904557,-0.057818854709978544,close
2023-08-11,POLS/USD,0.07219424479653722,0.0,-0.07219424479653722,-0.03534146859697325,close
2023-08-11,ETH/USD,-0.08194575920191617,-0.0808813657058325,0.001064393496083671,-0.6050834786551824,short
2023-08-11,BCH/USD,0.0,0.06430447158760548,0.06430447158760548,0.003892558421333082,long
2023-08-18,AAVE/USD,0.06518781589942961,0.0,-0.06518781589942961,0.19067753025504913,close
2023-08-18,MAGIC/USD,0.0,0.04818614928340701,0.04818614928340701,0.24819941105954318,long
2023-08-18,EOS/USD,-0.050766307740766646,0.061827663820100694,0.11259397156086734,0.3671802365075272,long
2023-08-18,AXL/USD,0.07766258750358669,0.0,-0.07766258750358669,0.1768476976998929,close
2023-08-18,SNX/USD,0.03375033410836311,0.0,-0.03375033410836311,0.09532239310165753,close
2023-08-18,SUPER/USD,-0.039265937226765184,-0.046475129232736466,-0.007209192005971282,-0.18627053605315996,short
2023-08-18,T/USD,0.0,0.05573472493087963,0.05573472493087963,0.22946802466771124,long
2023-08-18,PRIME/USD,0.026995687618290114,0.020435667094595576,-0.006560020523694539,0.2210427880807224,long
2023-08-18,LDO/USD,0.040199759373227784,-0.07705147191730607,-0.11725123129053386,-0.33449090296021333,short
2023-08-18,ZRX/USD,-0.04893603449509687,0.05066981046298253,0.09960584495807939,0.31008766543750577,long
2023-08-18,PYR/USD,0.0,-0.053313701546053575,-0.053313701546053575,-0.358748233780478,short
2023-08-18,ETH/USD,-0.0808813657058325,0.0,0.0808813657058325,0.08085972141772159,close
2023-08-18,XTZ/USD,-0.04592547416384334,-0.06924283851758671,-0.023317364353743368,-0.1464788470842531,short
2023-08-18,ALGO/USD,-0.03745551041012206,0.06067499767480698,0.09813050808492904,0.2697269942883374,long
2023-08-18,API3/USD,0.0,-0.016869396417694166,-0.016869396417694166,-0.2591698303656619,short
2023-08-18,RPL/USD,0.0,-0.04608096901064141,-0.04608096901064141,-0.2775503263792382,short
2023-08-18,ETC/USD,-0.06439701647568359,0.0,0.06439701647568359,-0.07446462471166619,close
2023-08-18,BNT/USD,0.0,-0.017638348204261318,-0.017638348204261318,-0.14257651346919703,short
2023-08-18,FLR/USD,-0.02986460205375909,0.0,0.02986460205375909,-0.07948259012495362,close
2023-08-18,BTC/USD,-0.10250775172813067,0.10200154719716453,0.2045092989252952,0.20759999961613954,long
2023-08-18,OSMO/USD,0.07275410656463434,-0.11900426698746448,-0.19175837355209882,-0.23223390525173407,short
2023-08-18,LTC/USD,0.0,0.04926176287571193,0.04926176287571193,0.28098574961933825,long
2023-08-18,ENS/USD,0.07731166551436998,0.0,-0.07731166551436998,0.18353629640809496,close
2023-08-18,HNT/USD,0.04183357183049287,0.0,-0.04183357183049287,0.03848858690062621,close
2023-08-18,AUDIO/USD,0.0,0.05120767666035111,0.05120767666035111,0.25024254068119617,long
2023-08-18,TRAC/USD,0.0,-0.054323878166255814,-0.054323878166255814,-0.2859473163992348,short
2023-08-18,BCH/USD,0.06430447158760548,0.0,-0.06430447158760548,0.1304540441815868,close
2023-08-25,ZEC/USD,0.0,0.06921679904393424,0.06921679904393424,0.28314058436591966,long
2023-08-25,MAGIC/USD,0.04818614928340701,0.0488225964070058,0.0006364471235987892,0.30949591540766574,long
2023-08-25,EOS/USD,0.061827663820100694,0.06335022349955972,0.0015225596794590304,0.4225117675274754,long
2023-08-25,AXL/USD,0.0,-0.11995063420158901,-0.11995063420158901,-0.2169188713343405,short
2023-08-25,SUPER/USD,-0.046475129232736466,0.0,0.046475129232736466,0.12144281042179897,close
2023-08-25,T/USD,0.05573472493087963,0.06378060563665826,0.008045880705778628,0.3046153799922083,long
2023-08-25,LDO/USD,-0.07705147191730607,-0.058855970249106396,0.01819550166819968,-0.22302293076684174,short
2023-08-25,PYR/USD,-0.053313701546053575,-0.046496750326903064,0.006816951219150512,-0.3643312660392143,short
2023-08-25,ZRX/USD,0.05066981046298253,0.05226124152321655,0.0015914310602340234,0.40932098734834715,long
2023-08-25,PRIME/USD,0.020435667094595576,0.0,-0.020435667094595576,0.09711132296557856,close
2023-08-25,XTZ/USD,-0.06924283851758671,0.0,0.06924283851758671,0.15002798902723638,close
2023-08-25,ALGO/USD,0.06067499767480698,0.06371619224105392,0.0030411945662469353,0.3765335632647281,long
2023-08-25,API3/USD,-0.016869396417694166,-0.014430587652161025,0.002438808765533141,-0.2637218065953592,short
2023-08-25,RPL/USD,-0.04608096901064141,-0.0435365829163866,0.002544386094254808,-0.2514478451368997,short
2023-08-25,BNT/USD,-0.017638348204261318,-0.01502912788393872,0.002609220320322597,-0.13258954756621075,short
2023-08-25,FLR/USD,0.0,-0.04824936434955175,-0.04824936434955175,-0.13577910241063454,short
2023-08-25,BTC/USD,0.10200154719716453,0.0,-0.10200154719716453,0.2610051127948637,close
2023-08-25,OSMO/USD,-0.11900426698746448,-0.11108950441519257,0.007914762572271916,-0.16305391079395387,short
2023-08-25,POWR/USD,0.0,0.03853559523628423,0.03853559523628423,0.29018279612590125,long
2023-08-25,AUDIO/USD,0.05120767666035111,0.05110516447623372,-0.00010251218411738705,0.3033686909811897,long
2023-08-25,TRAC/USD,-0.054323878166255814,-0.04236147800517083,0.011962400161084984,-0.3535856913040609,short
2023-09-01,ZEC/USD,0.06921679904393424,0.06405561299594263,-0.005161186047991609,0.31903933876936635,long
2023-09-01,MAGIC/USD,0.0488225964070058,0.049860792946881,0.0010381965398751983,0.39479387825407214,long
2023-09-01,EOS/USD,0.06335022349955972,0.055987146220501674,-0.00736307727905805,0.31639157014843067,long
2023-09-01,AXL/USD,-0.11995063420158901,-0.1465076206746274,-0.026556986473038377,-0.4089012304568398,short
2023-09-01,SNX/USD,0.0,-0.059398677477339734,-0.059398677477339734,-0.10031815036400148,short
2023-09-01,T/USD,0.06378060563665826,0.0,-0.06378060563665826,0.24232926754278158,close
2023-09-01,PYR/USD,-0.046496750326903064,-0.049867685799675175,-0.0033709354727721116,-0.44891099532087525,short
2023-09-01,LDO/USD,-0.058855970249106396,0.0,0.058855970249106396,-0.08230704608808387,close
2023-09-01,ZRX/USD,0.05226124152321655,0.0526028121752572,0.00034157065204065,0.36197684363109006,long
2023-09-01,ETC/USD,0.0,-0.06875106902806245,-0.06875106902806245,-0.13583437524101669,short
2023-09-01,ALGO/USD,0.06371619224105392,0.061272424511507634,-0.002443767729546284,0.40536202726994974,long
2023-09-01,RPL/USD,-0.0435365829163866,-0.04910683281120313,-0.005570249894816526,-0.18888760421135048,short
2023-09-01,API3/USD,-0.014430587652161025,-0.015593270179434099,-0.0011626825272730741,-0.2910067461117399,short
2023-09-01,BNT/USD,-0.01502912788393872,-0.01779210895233392,-0.0027629810683952004,-0.1354186280856709,short
2023-09-01,FLR/USD,-0.04824936434955175,0.0,0.04824936434955175,-0.018703054342442564,close
2023-09-01,OSMO/USD,-0.11108950441519257,0.0,0.11108950441519257,-0.01608532522587275,close
2023-09-01,POWR/USD,0.03853559523628423,0.04224889171695342,0.00371329648066919,0.35306334675754586,long
2023-09-01,LTC/USD,0.049211581936053565,0.05049244014945227,0.0012808582133987043,0.28785786442604466,long
2023-09-01,ENS/USD,0.0,0.07288063070207171,0.07288063070207171,0.27771755644279494,long
2023-09-01,AUDIO/USD,0.05110516447623372,0.050599248581432485,-0.0005059158948012357,0.30786601711610334,long
2023-09-01,BICO/USD,0.0,-0.034900777545500174,-0.034900777545500174,-0.10761626275809866,short
2023-09-01,TRAC/USD,-0.04236147800517083,-0.05808195753182394,-0.015720479526653112,-0.4363495839683522,short
2023-09-08,ZEC/USD,0.06405561299594263,0.05786750383187929,-0.0061881091640633434,0.321390615160202,long
2023-09-08,MAGIC/USD,0.049860792946881,0.047457717234710074,-0.002403075712170924,0.38554860352276593,long
2023-09-08,EOS/USD,0.055987146220501674,0.05139390103792132,-0.004593245182580356,0.30860831289393864,long
2023-09-08,AXL/USD,-0.1465076206746274,-0.12278932719423953,0.023718293480387856,-0.20512362471014908,short
2023-09-08,SNX/USD,-0.059398677477339734,0.0,0.059398677477339734,0.1089361900173412,close
2023-09-08,PYR/USD,-0.049867685799675175,-0.03576514040961327,0.014102545390061907,-0.08951980227391405,short
2023-09-08,CRO/USD,0.0,0.09734457929789019,0.09734457929789019,0.374331184180518,long
2023-09-08,ZRX/USD,0.0526028121752572,0.04485841469010713,-0.007744397485150073,0.36311107512129714,long
2023-09-08,CVC/USD,0.0,0.05834722952541674,0.05834722952541674,0.3195492887523363,long
2023-09-08,ETC/USD,-0.06875106902806245,-0.07192476367198582,-0.0031736946439233638,-0.12763243801266472,short
2023-09-08,ALGO/USD,0.061272424511507634,0.055513398537121034,-0.0057590259743866,0.3093151996543569,long
2023-09-08,API3/USD,-0.015593270179434099,-0.0280195658868082,-0.0124262957073741,-0.2824401481653532,short
2023-09-08,RPL/USD,-0.04910683281120313,-0.05298300218149446,-0.003876169370291331,-0.3361518519126479,short
2023-09-08,BNT/USD,-0.01779210895233392,-0.036180745544569716,-0.018388636592235795,-0.2828283551956863,short
2023-09-08,FLR/USD,0.0,-0.06477071985824678,-0.06477071985824678,-0.1590611747030045,short
2023-09-08,POWR/USD,0.04224889171695342,0.03931758042661108,-0.0029313112903423394,0.3989559622049393,long
2023-09-08,LTC/USD,0.05049244014945227,0.047899675418343175,-0.0025927647311090943,0.27040495821600985,long
2023-09-08,ENS/USD,0.07288063070207171,0.0,-0.07288063070207171,0.15123965751605706,close
2023-09-08,OXT/USD,0.0,-0.02580637707444974,-0.02580637707444974,-0.2630178850336416,short
2023-09-08,AUDIO/USD,0.050599248581432485,0.0,-0.050599248581432485,0.19642362564828633,close
2023-09-08,BICO/USD,-0.034900777545500174,0.0,0.034900777545500174,0.10035994702194126,close
2023-09-08,TRAC/USD,-0.05808195753182394,-0.061760358178592455,-0.003678400646768512,-0.43779765987478886,short
2023-09-15,ZEC/USD,0.05786750383187929,0.0,-0.05786750383187929,0.04985355975633847,close
2023-09-15,MAGIC/USD,0.047457717234710074,0.043613921331590436,-0.0038437959031196386,0.24575396248142786,long
2023-09-15,AXL/USD,-0.12278932719423953,-0.09576854409542206,0.027020783098817475,-0.22349614461424236,short
2023-09-15,EOS/USD,0.05139390103792132,0.0,-0.05139390103792132,0.017481338110826996,close
2023-09-15,PYR/USD,-0.03576514040961327,0.0,0.03576514040961327,0.005095088183854753,close
2023-09-15,CRO/USD,0.09734457929789019,0.0,-0.09734457929789019,0.06953079703026216,close
2023-09-15,ZRX/USD,0.04485841469010713,0.045809951334911,0.0009515366448038728,0.15446827101661784,long
2023-09-15,CVC/USD,0.05834722952541674,0.0,-0.05834722952541674,-0.06826814997566735,close
2023-09-15,ETC/USD,-0.07192476367198582,-0.06004780597109763,0.011876957700888188,-0.3048514781626445,short
2023-09-15,FIL/USD,0.0,0.057303332227219686,0.057303332227219686,0.1950304058989358,long
2023-09-15,API3/USD,-0.0280195658868082,-0.024599094286075866,0.0034204716007323333,-0.41053473816612057,short
2023-09-15,RPL/USD,-0.05298300218149446,-0.04664265891376851,0.006340343267725951,-0.18289102464068988,short
2023-09-15,ALGO/USD,0.055513398537121034,0.0,-0.055513398537121034,0.11022799044691786,close
2023-09-15,FLR/USD,-0.06477071985824678,-0.05518139462039649,0.00958932523785029,-0.3611958543566753,short
2023-09-15,BNT/USD,-0.036180745544569716,0.0,0.036180745544569716,0.07256238190477107,close
2023-09-15,DASH/USD,0.0,-0.05621999456314335,-0.05621999456314335,-0.1179754431907135,short
2023-09-15,OSMO/USD,0.0,0.08026072225042444,0.08026072225042444,0.15321112812716847,long
2023-09-15,GRT/USD,0.0,0.049770329808454514,0.049770329808454514,0.16129803713223304,long
2023-09-15,POWR/USD,0.03931758042661108,0.04075673246391167,0.0014391520373005923,0.2719289823987968,long
2023-09-15,LTC/USD,0.047899675418343175,0.04675704296479237,-0.0011426324535508056,0.12313457918142472,long
2023-09-15,ENS/USD,0.0,0.06651641926737621,0.06651641926737621,0.18426574608576,long
2023-09-15,OXT/USD,-0.02580637707444974,-0.021617419671181026,0.004188957403268714,-0.19539696314369667,short
2023-09-15,EGLD/USD,0.0,0.06921154835131967,0.06921154835131967,0.24879838483577887,long
2023-09-15,POLS/USD,0.0,-0.058597972666893046,-0.058597972666893046,-0.12313882652403335,short
2023-09-15,TRAC/USD,-0.061760358178592455,-0.048158751898177914,0.013601606280414541,-0.1728011164176963,short
2023-09-15,BCH/USD,0.0,-0.033166363313844094,-0.033166363313844094,-0.2312476684001554,short
2023-09-22,SNX/USD,0.0,0.052189573923992316,0.052189573923992316,0.3256455497652878,long
2023-09-22,AXL/USD,-0.09576854409542206,-0.10081473139870763,-0.005046187303285571,-0.16904438457594556,short
2023-09-22,BLUR/USD,0.0,0.0468747551247196,0.0468747551247196,0.3508355327423644,long
2023-09-22,PRIME/USD,0.0,-0.02678446029166899,-0.02678446029166899,-0.19105252026603853,short
2023-09-22,CVC/USD,0.0,-0.06155955541669484,-0.06155955541669484,-0.1747703970137182,short
2023-09-22,SEI/USD,0.0,-0.028458176104828186,-0.028458176104828186,-0.18923388666846472,short
2023-09-22,DASH/USD,-0.05621999456314335,0.0,0.05621999456314335,0.03863259167820213,close
2023-09-22,HNT/USD,0.0,-0.051676868108853344,-0.051676868108853344,-0.24178503257881262,short
2023-09-22,OXT/USD,-0.021617419671181026,0.0,0.021617419671181026,-0.09315476753371149,close
2023-09-22,EGLD/USD,0.06921154835131967,0.0,-0.06921154835131967,0.0780166217830359,close
2023-09-22,POLS/USD,-0.058597972666893046,0.0,0.058597972666893046,-0.12604093367547547,close
2023-09-22,TRAC/USD,-0.048158751898177914,0.0,0.048158751898177914,-0.08417265917333375,close
2023-09-22,BCH/USD,-0.033166363313844094,-0.03772788960038948,-0.004561526286545388,-0.21551518442985734,short
2023-09-22,MAGIC/USD,0.043613921331590436,0.046656845988422735,0.0030429246568322993,0.3573512471109844,long
2023-09-22,KAVA/USD,0.0,-0.05256044460648453,-0.05256044460648453,-0.13372245903404462,short
2023-09-22,ZRX/USD,0.045809951334911,0.04902498081797996,0.003215029483068954,0.19589987979835422,long
2023-09-22,FIL/USD,0.057303332227219686,0.0616506301587902,0.004347297931570515,0.30388819970509195,long
2023-09-22,API3/USD,-0.024599094286075866,-0.026409680353256793,-0.001810586067180927,-0.41850829915337573,short
2023-09-22,RPL/USD,-0.04664265891376851,-0.051242513988145756,-0.004599855074377247,-0.1418213635215857,short
2023-09-22,ETC/USD,-0.06004780597109763,0.0,0.06004780597109763,-0.12353515352566509,close
2023-09-22,FLR/USD,-0.05518139462039649,-0.06276568013097049,-0.007584285510573996,-0.22266019028125028,short
2023-09-22,OSMO/USD,0.08026072225042444,0.07302496500113115,-0.00723575724929329,0.17808996606416688,long
2023-09-22,GRT/USD,0.049770329808454514,0.05305042350885726,0.0032800937004027475,0.22987468935444988,long
2023-09-22,POWR/USD,0.04075673246391167,0.0,-0.04075673246391167,-5.345355954559594e-05,close
2023-09-22,LTC/USD,0.04675704296479237,0.0,-0.04675704296479237,0.031519324193590624,close
2023-09-22,ENS/USD,0.06651641926737621,0.05961663097151238,-0.00689978829586383,0.15154615762890256,long
2023-09-22,XLM/USD,0.0,0.05791119450459437,0.05791119450459437,0.21684311369562023,long
2023-09-29,SNX/USD,0.052189573923992316,0.048938547823162044,-0.003251026100830272,0.19732697846671127,long
2023-09-29,AXL/USD,-0.10081473139870763,-0.09369130687989885,0.007123424518808777,-0.16120649760666628,short
2023-09-29,BLUR/USD,0.0468747551247196,0.049279821864515606,0.0024050667397960065,0.3167942442030842,long
2023-09-29,PRIME/USD,-0.02678446029166899,0.0,0.02678446029166899,-0.09696724521985198,close
2023-09-29,CVC/USD,-0.06155955541669484,-0.055236467920578985,0.006323087496115855,-0.14243172255709685,short
2023-09-29,XTZ/USD,0.0,0.07465448772942737,0.07465448772942737,0.20274468181850244,long
2023-09-29,SEI/USD,-0.028458176104828186,-0.029402415029720935,-0.0009442389248927492,-0.3130433199135435,short
2023-09-29,HNT/USD,-0.051676868108853344,-0.05605222606753831,-0.004375357958684968,-0.20984577876325708,short
2023-09-29,BICO/USD,0.0,-0.026758947596568175,-0.026758947596568175,-0.2196185835240846,short
2023-09-29,BCH/USD,-0.03772788960038948,0.05059940987112882,0.0883272994715183,0.2367114721656512,long
2023-09-29,MAGIC/USD,0.046656845988422735,0.04178474309203515,-0.004872102896387585,0.3311713159685258,long
2023-09-29,KAVA/USD,-0.05256044460648453,-0.04621345818368261,0.006346986422801917,-0.2168560796501292,short
2023-09-29,LDO/USD,0.0,0.05673549445899299,0.05673549445899299,0.22735971067339636,long
2023-09-29,ZRX/USD,0.04902498081797996,0.048344354422416705,-0.0006806263955632524,0.1950627609473928,long
2023-09-29,FIL/USD,0.0616506301587902,0.06761605380382857,0.005965423645038367,0.2304344124081955,long
2023-09-29,API3/USD,-0.026409680353256793,-0.03467483953096734,-0.008265159177710545,-0.49500953243388346,short
2023-09-29,RPL/USD,-0.051242513988145756,-0.04751751527361028,0.0037249987145354796,-0.18778334113974685,short
2023-09-29,FLR/USD,-0.06276568013097049,-0.061289536124076845,0.001476144006893644,-0.3341090027423018,short
2023-09-29,OSMO/USD,0.07302496500113115,0.0,-0.07302496500113115,0.07388699534260952,close
2023-09-29,GRT/USD,0.05305042350885726,0.0,-0.05305042350885726,0.1327121757033736,close
2023-09-29,LINK/USD,0.0,-0.04916328739335768,-0.04916328739335768,-0.14425823822400222,short
2023-09-29,ENS/USD,0.05961663097151238,0.0,-0.05961663097151238,0.17112806291716412,close
2023-09-29,XLM/USD,0.05791119450459437,0.06204708693449272,0.004135892429898348,0.2632386345760821,long
2023-10-06,SNX/USD,0.048938547823162044,0.0,-0.048938547823162044,-0.11622278974823398,close
2023-10-06,AXL/USD,-0.09369130687989885,-0.09414291249520511,-0.0004516056153062581,-0.32579161090544706,short
2023-10-06,SUPER/USD,0.0,0.06019517946566767,0.06019517946566767,0.15381602426086088,long
2023-10-06,BLUR/USD,0.049279821864515606,0.04618310860613374,-0.0030967132583818655,0.13536950079084506,long
2023-10-06,PRIME/USD,0.0,-0.02300986036334615,-0.02300986036334615,-0.15991188323296343,short
2023-10-06,CVC/USD,-0.055236467920578985,-0.04103781514968864,0.014198652770890344,-0.2783523241411974,short
2023-10-06,XTZ/USD,0.07465448772942737,0.0,-0.07465448772942737,0.019179326789872213,close
2023-10-06,SEI/USD,-0.029402415029720935,-0.03052080015400901,-0.0011183851242880759,-0.21447505358750577,short
2023-10-06,HNT/USD,-0.05605222606753831,-0.04884167923360024,0.00721054683393807,-0.1563325239428375,short
2023-10-06,BICO/USD,-0.026758947596568175,-0.023501627790072106,0.0032573198064960694,-0.21485943418111486,short
2023-10-06,ETH/USD,0.0,-0.06830207625661204,-0.06830207625661204,-0.14873800391040798,short
2023-10-06,BCH/USD,0.05059940987112882,0.0,-0.05059940987112882,0.03983038099770668,close
2023-10-06,MAGIC/USD,0.04178474309203515,0.03449892819308999,-0.007285814898945163,0.08003629813838337,long
2023-10-06,EOS/USD,0.0,0.07623084066540296,0.07623084066540296,0.08386230500071039,long
2023-10-06,KAVA/USD,-0.04621345818368261,-0.04149134840558346,0.00472210977809915,-0.24835129284623292,short
2023-10-06,LDO/USD,0.05673549445899299,0.046559086946910196,-0.010176407512082791,0.10992551206382321,long
2023-10-06,ETC/USD,0.0,0.08213636966258564,0.08213636966258564,0.2012600594525203,long
2023-10-06,API3/USD,-0.03467483953096734,0.05164328196785277,0.08631812149882011,0.09488102911370008,long
2023-10-06,RPL/USD,-0.04751751527361028,-0.046306891083753604,0.0012106241898566725,-0.1420781811345409,short
2023-10-06,FIL/USD,0.06761605380382857,0.0,-0.06761605380382857,0.0685276702594,close
2023-10-06,FLR/USD,-0.061289536124076845,0.0,0.061289536124076845,-0.0075100198343330685,close
2023-10-06,BTC/USD,0.0,-0.08284498906812965,-0.08284498906812965,-0.2274179481701568,short
2023-10-06,LINK/USD,-0.04916328739335768,0.0,0.04916328739335768,-0.0698277374047811,close
2023-10-06,ENS/USD,0.0,0.054244457953757416,0.054244457953757416,0.07471430520276715,long
2023-10-06,XLM/USD,0.06204708693449272,0.0,-0.06204708693449272,0.0643823654473331,close
2023-10-13,SNX/USD,0.0,-0.05289139684281124,-0.05289139684281124,-0.2520840979289293,short
2023-10-13,AXL/USD,-0.09414291249520511,0.0,0.09414291249520511,-0.12841990612112666,close
2023-10-13,SUPER/USD,0.06019517946566767,-0.037244836148973,-0.09744001561464066,-0.36768405421387085,short
2023-10-13,BLUR/USD,0.04618310860613374,0.03727418395216163,-0.008908924653972111,0.06866277923496651,long
2023-10-13,T/USD,0.0,0.026674209467536833,0.026674209467536833,0.05112134184038768,long
2023-10-13,PRIME/USD,-0.02300986036334615,0.0,0.02300986036334615,-0.022750890192186495,close
2023-10-13,CRO/USD,0.0,0.08064932120676822,0.08064932120676822,0.058681706594920245,long
2023-10-13,CVC/USD,-0.04103781514968864,-0.04980752868132972,-0.008769713531641077,-0.3391048524709124,short
2023-10-13,XTZ/USD,0.0,-0.05661799392125637,-0.05661799392125637,-0.3627190513218991,short
2023-10-13,SEI/USD,-0.03052080015400901,0.0,0.03052080015400901,-0.15900164021888322,close
2023-10-13,DASH/USD,0.0,0.06429811673745701,0.06429811673745701,0.02369313932705944,long
2023-10-13,HNT/USD,-0.04884167923360024,-0.061448323034287655,-0.012606643800687413,-0.2517358052842766,short
2023-10-13,EGLD/USD,0.0,-0.049297520089080324,-0.049297520089080324,-0.23752867286838894,short
2023-10-13,ETH/USD,-0.06830207625661204,0.0,0.06830207625661204,-0.13504401288952292,close
2023-10-13,BICO/USD,-0.023501627790072106,0.0,0.023501627790072106,-0.19442830750175705,close
2023-10-13,BCH/USD,0.0,0.03682143364426991,0.03682143364426991,0.20737757069771331,long
2023-10-13,MAGIC/USD,0.03449892819308999,0.0,-0.03449892819308999,0.011096322077011929,close
2023-10-13,EOS/USD,0.07623084066540296,0.0,-0.07623084066540296,-0.06087884379211984,close
2023-10-13,KAVA/USD,-0.04149134840558346,-0.050636500088021334,-0.009145151682437874,-0.4129297418191813,short
2023-10-13,LDO/USD,0.046559086946910196,0.034234237710950556,-0.01232484923595964,0.03261709716264055,long
2023-10-13,ZRX/USD,0.04830874653859956,-0.033234179034320216,-0.08154292557291978,-0.27734686877068865,short
2023-10-13,FIL/USD,0.0,0.04871406449598574,0.04871406449598574,0.08704077442130889,long
2023-10-13,ETC/USD,0.08213636966258564,0.06192764583176895,-0.02020872383081669,0.21400351248465413,long
2023-10-13,API3/USD,0.05164328196785277,0.0,-0.05164328196785277,-0.001986668676030667,close
2023-10-13,RPL/USD,-0.046306891083753604,0.0,0.046306891083753604,0.00820760605980713,close
2023-10-13,BNT/USD,0.0,-0.016106140059003824,-0.016106140059003824,-0.2460091920949598,short
2023-10-13,FLR/USD,0.0,0.0538253202274922,0.0538253202274922,0.12409672365064338,long
2023-10-13,BTC/USD,-0.08284498906812965,0.0,0.08284498906812965,-0.11355276146972765,close
2023-10-13,OSMO/USD,0.0,0.05558146672560898,0.05558146672560898,0.09882348084536909,long
2023-10-13,ENS/USD,0.054244457953757416,0.0,-0.054244457953757416,-0.14324224624135434,close
2023-10-13,XLM/USD,0.0,-0.09271558210091635,-0.09271558210091635,-0.25032306524741765,short
2023-10-20,SNX/USD,-0.05289139684281124,-0.06545732197373295,-0.012565925130921717,-0.27451171785098044,short
2023-10-20,SUPER/USD,-0.037244836148973,-0.04578069745062491,-0.00853586130165191,-0.396643014741094,short
2023-10-20,BLUR/USD,0.03727418395216163,-0.03147232980905253,-0.06874651376121416,-0.5865527721036161,short
2023-10-20,T/USD,0.026674209467536833,0.025064481470865332,-0.0016097279966715006,0.1739476987010896,long
2023-10-20,PRIME/USD,0.0,0.0242035987754,0.0242035987754,0.06305238269851675,long
2023-10-20,CRO/USD,0.08064932120676822,0.08135815131577737,0.0007088301090091426,0.05581604128123034,long
2023-10-20,CVC/USD,-0.04980752868132972,-0.050334755799333795,-0.0005272271180040769,-0.33872941018549213,short
