date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2025-03-12,10052.6662807794,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-13,10090.321434255626,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-14,10182.83693650726,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-15,10219.36669778541,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-16,9999.862601753832,0,4277.002863442868,0,4277.002863442868,4277.002863442868,2,0,14.94929131700993,0
2025-03-17,10269.098627351457,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-18,10210.180819988771,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-19,10571.883028626049,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-20,10439.186755486122,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-21,10434.568284085346,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-22,10521.124251596379,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-23,11009.927277638031,0,4999.931300876916,0,4999.931300876916,4999.931300876916,2,0,8.619127647436255,0
2025-03-24,10295.057446345914,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-25,10284.72274139018,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-26,10454.173565984393,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-27,10354.816770848309,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-28,9841.99348426351,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-29,9443.953456795216,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-30,9312.979699867963,0,5504.963638819016,0,5504.963638819016,5504.963638819016,2,0,-8.68069938239709,0
2025-03-31,10101.802876333859,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-01,10534.484605518901,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-02,10011.10271303529,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-03,9863.256585670757,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
2025-04-04,10140.212261969458,0,4656.4898499339815,0,4656.4898499339815,4656.4898499339815,2,0,-4.247859850850016,0
