,Elite VC (8+),Strong VC (5+),Moderate VC (3-4),Weak VC (1-2),Market Benchmark
2022-02-10,66.96703390463406,55.55555917355783,44.578811691220324,73.73882576727314,58.15104360172498
2022-02-11,63.30045976293495,52.07389726230794,41.044592516623595,68.82162950783122,54.21119881984939
2022-02-12,62.9547936191468,51.907886405122355,41.21839881176483,68.08139011481127,53.97839738448597
2022-02-13,62.065687490437966,50.959023271945156,43.11776561177943,67.72967729563229,54.003078345154094
2022-02-14,62.92134087771096,51.42513670067206,41.81299342427742,67.90643174720698,53.930200135055024
2022-02-15,67.37235700870094,56.39442000781571,44.62701716448353,72.91087636664356,58.337620749773315
2022-02-16,67.16621557618842,56.23647692857646,43.89754325851075,71.14262754801294,57.523989940516
2022-02-17,61.03808384908026,51.06391296580265,42.64897522396351,68.18479403304147,54.07526442223037
2022-02-18,59.855196507615986,49.876476259248456,44.84496509133571,65.17726433246405,53.16279226777951
2022-02-19,59.7236035466208,49.949045568567364,49.40795896733272,64.55962005223043,54.13955607309538
2022-02-20,56.7263087316435,47.257503199841985,46.08198914710187,60.407543860299164,50.84126701487089
2022-02-21,54.17687102755905,44.568709349680695,40.48932373295549,55.91045015255902,46.866318528117354
2022-02-22,56.024658710208904,46.35087191765883,42.30625500641805,57.88557420897038,48.70682417761591
2022-02-23,54.36793278427158,44.598872630610344,42.57452349213866,58.7969364896102,48.32202434491202
2022-02-24,54.335867646132826,44.68290311755482,43.826322644477365,57.59401194429959,48.28755652479365
2022-02-25,57.36697834808953,46.832156749538086,45.41736348035918,60.523259743158775,50.5313879635883
2022-02-26,57.20619981099826,46.75332648527366,43.37955314385336,62.06482337831542,50.47917452901382
2022-02-27,56.26884925690123,45.40031890825652,42.59322523034462,58.49977199620172,48.57166177112538
2022-02-28,62.363490349523644,50.25643123846875,47.833447518733664,64.49313334826579,53.85424917815551
2022-03-01,62.324910909856754,50.08662730224457,49.237808953233,65.0494590141684,54.31148092831951
2022-03-02,61.216708990989275,49.11133224117677,46.73840637994737,63.36322069393825,52.73418391753188
2022-03-03,58.84486491229311,47.38554685406446,47.869707785884515,63.026517141462065,52.17862863120518
2022-03-04,54.95312509825838,44.399607543033675,42.2652348623229,57.94407311219182,47.88807669627552
2022-03-05,55.51586292172365,44.98222516854176,43.06420879820729,58.87102789833072,48.630817237978924
2022-03-06,53.28141314152438,43.11885905413078,38.577301669865534,55.72991828032546,45.715213435477864
2022-03-07,52.34178253444998,42.44607957334394,37.782128626817965,56.493272397373254,45.47430124498826
2022-03-08,53.71634946161735,43.42990004965522,38.18971791271707,57.2536377581505,46.23594008989542
2022-03-09,56.878318437442694,45.64873458550815,39.47068965996776,60.190474414904315,48.43401726270378
2022-03-10,53.77364343496002,43.16917218149919,37.63496735046887,57.21894246922993,45.97539353340518
2022-03-11,52.584519009054326,42.10168325761548,35.804640839500635,58.016923310725744,45.31891321926091
2022-03-12,53.302614230261995,42.52141168695903,36.65510422807566,58.56254006122301,45.88388233793486
2022-03-13,51.850108905946236,41.82754013058614,35.53849706511995,55.844191782454594,44.44308305869772
2022-03-14,53.37022059412597,43.55370837035685,36.30730571539644,57.631940472084736,45.93754747904668
2022-03-15,53.24601058283196,44.844875589715045,35.85383381095067,56.836185409451005,46.117482455009736
2022-03-16,57.30522012704172,47.85175443322282,37.88818053033945,61.56297568642185,49.47550056118037
2022-03-17,58.97843027704981,48.040744677438525,37.086908267112904,60.62775221211628,49.0051109439705
2022-03-18,60.53342338485512,49.07752051101763,38.24544672067092,63.77357432616706,50.8455914814763
2022-03-19,60.91004831948473,49.39404323815838,42.057653975676715,67.64355855392513,53.30351559782357
2022-03-20,59.19899681488633,47.828689862211355,40.23570964584237,68.10908194652683,52.49955636538589
2022-03-21,59.51045707037173,49.28031700147747,42.78183360620048,67.92405476715079,53.53372249141053
2022-03-22,60.63532778825153,49.87657466454608,43.69396779651849,73.75853110336745,56.18501963628333
2022-03-23,62.319481287640066,51.19446844660679,43.48492082064027,72.82921028938456,56.26105511407491
2022-03-24,64.61092875896979,53.302641261488084,44.27551360004796,74.31632873152986,57.773527605263915
2022-03-25,63.459902568269314,52.090429630044575,43.965562923751754,73.45836072799959,56.935585259465114
2022-03-26,64.31458661890467,52.83947804388446,45.7267962173513,74.12508779986064,57.86181911693095
2022-03-27,69.87418406568281,56.7124592360878,46.98982549321684,77.77827782313382,60.94917168683693
2022-03-28,71.26049761136247,57.08632570812941,47.343780695131066,78.568913146674,61.467109001595276
2022-03-29,78.52759649141989,62.292166665960906,48.91116654899879,80.53249988559472,64.46215888062181
2022-03-30,78.07367517164408,61.97483291308042,49.60468142675951,82.15461414598232,65.12378829736521
2022-03-31,74.06340046289736,59.52844256161059,46.24789579403266,78.81608074189212,62.199118395173954
2022-04-01,80.14664829206964,63.3169581051018,47.33553937405357,81.65417137783012,64.90476540215874
2022-04-02,77.99962258413848,62.37383406186869,50.483913921863675,80.2471217878353,64.73982608490321
2022-04-03,80.3241194145214,63.93956744899576,49.88001176007884,86.00928464755188,67.37126736361414
2022-04-04,79.64367145738134,62.57031392463978,50.18469238114632,82.0284143147962,65.42338943306088
2022-04-05,76.55075942453104,59.75790934411571,49.04844582566402,78.23939994970765,62.69789541151671
2022-04-06,68.74714277865871,53.838147122033774,44.43941841524557,69.81557446671286,56.2865282994503
2022-04-07,70.98831758993306,55.76802861998218,44.23230437367353,73.67639021763279,58.41419477881307
2022-04-08,67.43044334976767,52.7081676920307,41.23151837585623,69.92913777453674,55.19160362536415
2022-04-09,68.43385531557036,53.76971429901244,42.37509597014926,71.35131815153393,56.379523120364844
2022-04-10,66.45049484405816,51.890253285715126,40.75264544335127,69.26424676666984,54.53215549000689
2022-04-11,60.28685515351211,47.20898911116144,36.35326170101463,62.222553444237064,49.14565008969512
2022-04-12,62.34535390504446,49.12893214317425,37.60781794758932,64.00291517674,50.8070893749704
2022-04-13,64.61096878054407,50.80133450995104,38.852327116972596,65.37492210901398,52.22047518726543
2022-04-14,62.451542913680605,49.036162767324,37.594053957065526,63.071188886568194,50.41452320711258
2022-04-15,63.48500892935437,49.82323481723425,39.853584986418,64.26566676284884,51.76023502213049
2022-04-16,65.33042475323833,50.69384357599056,40.49592643450634,64.94679309788336,52.482132454535375
2022-04-17,62.562764290530495,48.56974976571547,38.267065695934164,62.39823079385957,50.198298712785174
2022-04-18,63.51743281779389,49.670609988530444,38.988576029726445,63.532030239591116,51.1886970367165
2022-04-19,65.92566591404673,51.15836301656476,41.14650478736797,66.69676822192615,53.47920878499197
2022-04-20,65.34862034831366,50.70334596485249,43.67900144648945,68.0778337657792,54.56936780447718
2022-04-21,62.75669166680071,48.8813606347951,39.619793694246226,64.71322961598274,51.557896484538006
2022-04-22,63.003170457011635,49.004771504912284,38.951466901831175,65.27759354758254,51.622965631828286
2022-04-23,62.14136184336544,48.432212821963205,38.258595347112646,65.2876233316349,51.24526078812122
2022-04-24,61.4308092669717,48.06242231600136,37.43258786662714,64.20848489527751,50.48341046754417
2022-04-25,62.279814810038836,48.60007654265917,37.35651246061954,65.81270882620332,51.2438961107857
2022-04-26,58.22556873088915,45.427255188634014,33.96655790041655,60.822726515477115,47.367383485846595
2022-04-27,60.367631683209005,47.40779085147145,35.301865247077025,62.60562670626305,49.06243838917395
2022-04-28,60.89953486660015,47.77642707228739,35.225273245873815,65.75173944278328,50.35170717122579
2022-04-29,58.40100132894604,45.60978982966396,33.35904132270802,60.15340732977287,47.00170823995542
2022-04-30,53.60434722127371,41.32934751707353,29.664747455707534,56.59816729264277,43.22290204076662
2022-05-01,55.56198079620362,42.933997769637024,31.12834361182118,56.00952238871963,43.934203237525985
2022-05-02,55.14552272364778,42.701594507742605,30.81443443308684,55.11625950298992,43.43191171694937
2022-05-03,54.148953535323436,43.05208872043775,30.77701794365943,54.226955077183156,43.19842562602644
2022-05-04,58.30722963828924,46.284948126906635,33.81062151625773,59.572101469844334,47.128300588658725
2022-05-05,52.97927721713709,41.62967386509389,30.388415313182584,53.43964095672095,42.32880550854077
2022-05-06,52.132713277479645,41.76572545999986,30.705180294945635,52.41782400950875,42.07551694050143
2022-05-07,50.53764112071569,41.42219487230518,29.120441896892864,50.208763870200855,40.680165984426125
2022-05-08,48.71251886788086,40.41601655369134,28.518677750717934,48.273195766884754,39.45074185637571
2022-05-09,41.4840923566501,33.5319132876785,22.515627263839114,39.33452423091177,32.136483590755866
2022-05-10,43.25883903700166,34.73955896665763,23.640259517363525,40.75480506397673,33.383831312742764
2022-05-11,36.68996218975244,27.700192061980125,16.978415218493232,30.23991872658765,25.236372820453273
2022-05-12,35.13846572152424,26.143123734364256,15.11116329167408,29.071581985007334,23.761315718462317
2022-05-13,36.54658541664552,27.437473141650543,16.943714443607156,31.99383755274939,25.8053642066743
2022-05-14,37.55266209490333,29.183899266328666,18.660660168153235,33.3968400516091,27.38831597744979
2022-05-15,39.34573134007103,30.5781215870912,19.880410057692032,35.67778760318471,29.06446064778877
2022-05-16,36.534860161486726,28.14768680319574,18.25102595927877,33.573166501489304,27.02314721516035
2022-05-17,38.23665751266963,29.552760179351054,18.90066940825455,35.5579361064938,28.41129643525147
2022-05-18,34.67942605911229,26.485617057564184,17.91209968052965,35.77678508622662,27.281873951528436
2022-05-19,37.37696645976429,28.157401990654243,18.956130048559366,35.84714170069972,28.127250271686552
2022-05-20,36.30076837399258,27.16235691269736,18.1492618823042,36.630516880482794,27.88735601217543
2022-05-21,36.82733958871482,27.631472722606453,19.18450241124601,37.21326996225194,28.57263997794643
2022-05-22,38.0057238555859,28.44971160249619,19.025216583953092,37.88209305965814,29.0257280829846
2022-05-23,37.59281628659551,27.760597801709277,17.97089133389774,35.42891288980874,27.54275812696299
2022-05-24,38.82346051692714,28.42383111194675,18.49910732656182,36.02805008023921,28.13526975672182
2022-05-25,37.88444372301262,27.70554709705559,17.792973826597304,36.0485160781607,27.712161000748857
2022-05-26,36.393912964796584,26.319733856490608,16.356224002468224,32.48810898171196,25.474435811383724
2022-05-27,34.538678278924415,25.111957309888187,16.355448557628797,31.79033262810045,24.84519968961342
2022-05-28,35.65152246280066,25.799977287202204,16.784436551140132,32.7930522599802,25.571173175041203
2022-05-29,35.9552650222381,26.205610591641786,17.22598415232991,34.48609021143443,26.485501959840384
2022-05-30,40.53436420586979,29.37088522818372,18.64371160248373,37.4149619858039,28.99938303785857
2022-05-31,39.70774453540669,29.01892493312325,19.898278215965906,36.499877459111225,28.927249037882305
2022-06-01,37.07016951390502,26.958983843282205,17.538515221921763,33.23575289234888,26.319631842269576
2022-06-02,38.17702576762209,27.773584849205296,17.906193645754154,34.29532754252802,27.086260861565325
2022-06-03,36.88055938335878,26.838096385475605,17.09750707666969,33.692461893891895,26.32495265349626
2022-06-04,37.133680655668755,27.479275405878944,16.996797991531682,34.87853068807165,26.944597374975494
2022-06-05,36.698389141315474,27.068905702800024,17.155115980092518,34.42066685230202,26.69403606449158
2022-06-06,37.84720526185423,27.950019380356274,17.532786520273724,35.609815990002815,27.53379905030722
2022-06-07,36.57340348259436,27.050076443836186,17.037761168789103,35.46566962460682,27.05813850263433
2022-06-08,35.73780924123724,26.656901886536467,16.56382158993897,34.85717026145819,26.55879552813992
2022-06-09,35.655437055859835,26.452144359586423,16.916599158463995,35.707745003635644,26.937534599794652
2022-06-10,33.48871687313798,24.68823097322718,15.683143714200755,32.88589126298053,24.93747172932368
2022-06-11,30.764203302565896,22.734497186613098,14.274554014193608,29.96139023367715,22.78716430483883
2022-06-12,28.537666508771434,21.016641406750654,12.888818102531385,27.19839402912707,20.77656182879382
2022-06-13,24.71494339534214,18.692234971971338,12.548155406147824,24.51046720438879,18.938280982045868
2022-06-14,25.026274290401442,18.83072729287761,13.053653579913112,24.885055106250334,19.290742083664917
2022-06-15,26.22154873351643,19.9659758972645,14.710332454620298,26.9106124609103,20.940202226306205
2022-06-16,23.053873439573785,17.407987108980954,12.786138278321312,23.274919530855094,18.18094165473598
2022-06-17,23.286581892265517,17.614938894998936,12.919549697764548,24.476988009012324,18.696827767991334
2022-06-18,21.352173582704424,16.43721322092442,12.961843136673037,22.809158306041407,17.761997190833466
2022-06-19,23.354278438701666,17.75745436843615,13.609616496020362,24.84249203485787,19.11396331158426
2022-06-20,24.100482038539912,18.20117050873182,13.799534550785705,25.61666389434714,19.588421224651317
2022-06-21,25.209762142337873,18.968781333862836,14.169589654719235,26.338586561998504,20.21969467021624
2022-06-22,23.653486335087965,18.065433256151056,13.669933740590142,25.01738513623881,19.297563112098484
2022-06-23,25.401926265870628,19.455773544719772,14.624921509148296,26.855201534229728,20.718855399607968
2022-06-24,26.530798861557912,20.314046072552593,15.036346517152204,27.624655314509727,21.411352738659048
2022-06-25,26.543751400971548,20.513040212736804,15.36331162767832,27.864635544607175,21.675517606154987
2022-06-26,25.41258404901393,19.37380318079179,14.41756165445747,26.751988066483573,20.582480448656337
2022-06-27,25.268492450338016,19.38083240895611,14.676303585666858,27.25747796694487,20.845220069121392
2022-06-28,24.01835340237005,18.34883596566698,14.155338424942867,26.59788599239309,20.091069513166843
2022-06-29,23.651269643473636,17.889652247419573,14.302199154505013,26.277043728365037,19.882523330078076
2022-06-30,23.13207358621732,17.69373391261867,13.850371236945968,25.87003388810427,19.51921817156988
2022-07-01,22.71065640043014,17.2518443907675,14.033151597640412,24.93529080402444,19.1261327661966
2022-07-02,22.902158920701854,17.548395518498086,13.96270063996851,25.17979996345464,19.281934987311896
2022-07-03,22.892334186613063,17.593886944825325,14.097477209664753,25.293302290402945,19.383314865192443
2022-07-04,24.406788118089075,18.52215874865939,15.099941117410905,26.494184385093053,20.45470253947446
2022-07-05,23.949460733136068,18.18237040276845,15.04084378874838,27.656229587892813,20.703512684188315
2022-07-06,24.674619634377503,18.567146306893495,15.22750857528747,28.712491915682545,21.25030774962752
2022-07-07,26.350522036802786,19.61046398559269,15.656534291776124,28.877723309424272,21.811540997506228
2022-07-08,26.201195369356327,19.35063653367275,15.234581970422147,27.87754843219569,21.24096711540383
2022-07-09,27.370525852546127,20.169331288155124,15.415017761425544,28.580699188108223,21.815137822286367
2022-07-10,26.10815242741749,19.29375859279395,14.680481722372098,27.097050861614484,20.764190907129564
2022-07-11,24.31995117275836,17.959785336923286,13.819457398458301,25.40659273532878,19.444496504912724
2022-07-12,23.570175137946528,17.362304621982247,13.469353813806052,24.79984546878407,18.915988274993666
2022-07-13,25.643909273604503,18.719055341230646,14.147215701939913,26.03172897855427,20.02570404821944
2022-07-14,27.216159679782002,19.683741867533033,14.606892340051845,26.511793157531898,20.66982344348009
2022-07-15,27.2877392064385,19.749989566493838,14.709984274466207,26.87381881726988,20.85212989649808
2022-07-16,28.528546331352036,20.553677955570848,15.134466753425045,28.071633542900216,21.681102513363154
2022-07-17,28.280026374991103,20.262246153930498,14.753700806157676,27.992866445542017,21.431862665009
2022-07-18,31.14364214018327,22.20870562034868,16.170001291720766,32.068804231175754,23.975304692901368
2022-07-19,31.314437501927603,22.93299970361713,16.741961532141094,32.5920651982822,24.588823919642007
2022-07-20,30.19478147649842,21.83834287389547,15.596221095236587,31.011376269381213,23.29489155579409
2022-07-21,30.881430085620273,22.26005537797529,15.823386478737675,32.41330612814362,24.001737402394244
2022-07-22,29.870969173016256,21.580105947119154,16.66905753596703,30.954234771916607,23.532150835831285
2022-07-23,29.972323568832447,21.697091676637815,16.917110854359983,31.47794600217476,23.834900664030666
2022-07-24,30.46427331245847,21.873210953873233,16.7074100620498,31.64502871223985,23.885811775998967
2022-07-25,27.93975789418159,19.939671827407906,15.1262453033059,28.855694066647743,21.743619671970553
2022-07-26,28.061383221749956,19.97856382529666,15.128770871357254,29.18915278885359,21.874272204511083
2022-07-27,31.18851726442709,22.145576565143436,16.56261621705175,33.39752178078507,24.544740750118972
2022-07-28,32.747812093602484,23.149583738916398,17.15329521125439,36.21341397025755,26.061165289156094
2022-07-29,32.36672070223567,23.351303364735376,17.38148916392563,37.26975898249472,26.572616551506076
2022-07-30,34.664970844637224,24.532649500888194,17.410069499163782,37.06604468356045,26.91269839520244
2022-07-31,36.753937059301236,25.271113806606017,17.653053837270853,36.024295479942765,26.877964515144598
2022-08-01,35.160084029526004,24.7082246099179,17.612229239907254,36.12495957227205,26.708427435202722
2022-08-02,34.12012631321906,23.689069328353337,17.035841310763324,35.60874752053953,25.995580228210237
2022-08-03,33.98748253585261,23.606172698594396,17.108143885682985,36.04555118160238,26.143361771634144
2022-08-04,33.9797681311343,25.091858918536524,17.423677423058837,37.388031224596055,27.220016555194995
2022-08-05,35.77229438643544,26.577321826201022,18.426235657790222,39.36119966427804,28.738152530616212
2022-08-06,36.42296557675578,26.391326508714695,18.208190950416387,38.050655940162414,28.146432380101125
2022-08-07,35.934263499331095,26.354901747989995,18.302521680196072,38.828880938400516,28.436505065462004
2022-08-08,36.606182826602286,27.989355402596836,18.613073023334753,39.72182460208538,29.405005525430802
2022-08-09,34.76641487048001,26.75238780585693,17.80570392502774,38.10697025224537,28.1595423415212
2022-08-10,37.25708476198879,28.25114962920606,18.757423566328427,39.99157537340482,29.63488169086111
2022-08-11,37.18952211889167,27.908503472400955,18.65937038002063,39.98246411584236,29.483517091586027
2022-08-12,38.875048041267725,28.767174926226414,19.08485886576823,41.26864927069852,30.362429893823325
2022-08-13,38.22129057103231,28.407723439520996,18.960007548785754,41.32103934187865,30.222219466758897
2022-08-14,37.50573848789032,27.794681382620347,18.426817193579804,39.619127550641174,29.24204007921454
2022-08-15,37.401483958623366,27.35065424374372,18.184331570626878,39.25632079743586,28.8878828894537
2022-08-16,37.436485230698615,27.168838617207552,18.162583860575367,38.29920633326645,28.485178664636624
2022-08-17,35.953056553232194,26.034893159455763,17.80721791493706,37.01037114728066,27.544521753420224
2022-08-18,34.703572675104596,25.15903664385149,17.04904023740307,36.09451091497075,26.67869478809125
2022-08-19,30.496634096073603,22.20298200176605,15.58046083200517,32.112426255326525,23.820052757022957
2022-08-20,30.170513183283802,21.970535458601315,16.003760821370367,31.976073208554112,23.843805625335847
2022-08-21,30.975857122026667,22.572789617225137,16.678844839958877,32.77418892208775,24.551575909183573
2022-08-22,31.076350792670496,22.62066575263642,17.36064549703613,32.304213214617505,24.63738682368471
2022-08-23,31.474424455013757,22.935593582563822,17.404018360625802,32.96368874814827,24.98559918648866
2022-08-24,31.158236355189086,22.759645784532538,17.204782924258133,32.981504847633985,24.866443380009848
2022-08-25,31.921291293940705,23.16751960236525,17.032768830763096,33.52612399925171,25.129606003790094
2022-08-26,28.81489696683277,20.803446663300573,15.369733607918917,30.359961453300826,22.680968297528466
2022-08-27,28.783814428034386,20.854067790552417,16.054558639703828,30.250299871985092,22.89549036130479
2022-08-28,27.761688236726435,20.048984396362552,15.018593682382601,29.301764597014753,21.944826999146226
2022-08-29,29.700230330069758,21.551530312230135,16.107565670600913,31.60725120031046,23.615334646571245
2022-08-30,28.921707052684948,21.19091098304255,15.32896395093177,30.710553655342267,22.914693884443878
2022-08-31,29.238617932347122,21.348991465451277,15.26209792237857,30.648686660472766,22.920578504453736
2022-09-01,29.60380750098702,21.601190482930896,15.587377226197194,30.846704048918195,23.183765720544915
2022-09-02,29.69803820744411,21.57378530242523,15.727877874917347,30.742721931723374,23.18696676348385
2022-09-03,30.212955732500788,21.74242294528586,15.770418922823435,30.67542655448638,23.232171136992303
2022-09-04,30.25933284338999,21.965931418112238,15.967412175647393,31.17145057912539,23.546633622393397
2022-09-05,30.43892405494644,21.87828410118204,16.162641355370322,31.973278896590525,23.86813801971586
2022-09-06,28.49384997527369,20.454555554842006,14.91567444011707,29.58810615146569,22.140266609606496
2022-09-07,29.666274343653086,21.40602239040911,16.327481214746385,30.770451622849706,23.350208072623392
2022-09-08,29.796330260925597,21.69695365962857,16.187359245617863,31.169576738829413,23.53564089779211
2022-09-09,31.817602857723234,23.191275880723285,16.933703378301907,33.2705762034734,25.013055805286708
2022-09-10,32.328671401387965,23.535094199797307,17.041947826450226,33.52520126988684,25.250530092033415
2022-09-11,32.309649778962104,23.529838901027645,16.8982798335085,33.922607843981616,25.338989248468323
2022-09-12,32.421632746485656,23.87607183720154,16.652869601266133,33.21623974391127,25.107257113771823
2022-09-13,29.390971387276956,21.374427785284396,15.164729473817477,30.753129011992932,22.93669281264001
2022-09-14,29.8546801948767,21.76904918032124,15.375930749479288,31.559396875326435,23.427745556561366
2022-09-15,28.16275912638124,20.678472376617272,14.526467010041047,30.11774280565956,22.28140245530521
2022-09-16,28.2213312415397,20.695836922307482,14.605036071707744,29.911645661208265,22.234427547204607
2022-09-17,28.782904885985396,21.248225868507063,14.998193524502826,31.060726367832803,22.95991077904439
2022-09-18,26.337798786309808,19.489344755996967,13.540074214349081,28.56883497027991,21.021271828114493
2022-09-19,27.154739987453407,20.196019225063264,13.832749599379389,29.3703762505406,21.634024899880934
2022-09-20,26.246807997481888,19.766423023429564,13.624372761936229,28.579692603826025,21.13868961542663
2022-09-21,25.450884080598573,19.30955135001372,13.282348430647403,27.703976486631895,20.561278242282196
2022-09-22,26.96295250732916,20.637073345809025,13.998874092256164,29.075286860773687,21.714242517353398
2022-09-23,27.171825338808205,21.101659114622578,13.992258907670376,29.028195583342672,21.840510959300353
2022-09-24,26.642394568698993,20.628577394016265,13.617484778016587,28.634008077053217,21.427619656587193
2022-09-25,26.571654813544683,20.58934653143183,13.41987292957047,28.51828583194357,21.310344171969152
2022-09-26,27.131975795299375,20.684197561944213,13.785444891611844,28.68723981683568,21.517440709166195
2022-09-27,27.10589716475324,20.40435849111531,13.619759142576894,28.50718510874858,21.310538616096917
2022-09-28,27.447998519043946,20.47822849597921,13.792273088590816,28.394307915618498,21.34547564783622
2022-09-29,27.42920664492219,20.623084655880106,13.991987420775397,28.680163330101767,21.560125753144693
2022-09-30,27.001257241128155,20.410051885427443,13.755564439309182,28.298951726163953,21.27698041785593
2022-10-01,26.672768525337467,20.24626177897839,13.784000582015377,27.987698362456882,21.118170932786757
2022-10-02,26.08111925376351,19.807871227668574,13.341180121272647,27.29467351407041,20.58330798244353
2022-10-03,26.938822093261013,20.35553152089698,13.832790438641403,28.13723064620084,21.223581129766167
2022-10-04,27.771463905177214,20.886317877269434,14.075468003371496,28.807278053326012,21.71635935939624
2022-10-05,27.622706920778548,20.73543646863984,13.902531356316983,29.214257005805365,21.766943407778875
2022-10-06,27.31195002503046,20.509461245625484,13.72494297696353,28.495168351388436,21.37192153921502
2022-10-07,26.887702317155405,20.213035671639062,13.611730602796234,28.221405300273915,21.141203820528492
2022-10-08,26.585845530815007,19.97433960311461,13.685007287486432,27.92573432084231,20.97869471207843
2022-10-09,26.748912174892588,20.111066149770934,13.776982920159718,28.13728919804155,21.12938428602057
2022-10-10,25.962890392239782,19.219124565288826,13.143596318142373,27.107346915753894,20.26669967972048
2022-10-11,25.671969183239742,19.02983566846508,12.850817321642792,26.603162907113155,19.927478692109187
2022-10-12,25.79691116085521,18.971825705729778,12.73204600225099,26.518172415481544,19.8357090669698
2022-10-13,25.781994983860397,18.947500964827256,12.498385747859679,26.17991324930942,19.619995864710617
2022-10-14,25.838279987879258,18.821180395894043,12.47172545028532,26.148173521126985,19.561623688786106
2022-10-15,25.766635595476885,18.764637419260094,12.81994901279123,25.97708691155039,19.61312633971997
2022-10-16,26.30175883847972,19.108278425158574,12.927515406478689,26.572805399643293,19.96810780996868
2022-10-17,26.930100819364082,19.54096618563692,13.282353417399777,27.387431100452588,20.5199320197117
2022-10-18,26.908115203060056,19.30337722348116,13.077952283791461,26.595456333106743,20.089443433614612
2022-10-19,26.542833105433758,18.78930054417109,12.623274241844513,25.634707242636715,19.424059843283644
2022-10-20,26.263631006843273,18.59252119251338,12.489020841152731,25.25971113629409,19.18156834930215
2022-10-21,26.556891665358584,18.837280635948254,12.950695281483585,25.809502702046476,19.622829728953807
2022-10-22,26.637602255100454,18.896130443820056,12.839638754872517,26.05722338635298,19.68782202988474
2022-10-23,27.81694219587673,19.553080505274178,13.026711848905277,26.75849675661329,20.20220989824363
2022-10-24,27.088633480645814,19.176491306767563,12.800931849551226,26.222850169285888,19.815171972807352
2022-10-25,27.925010407131,19.803664668637687,13.171069044158678,27.39722846775678,20.559063992151998
2022-10-26,28.915005611782775,20.48311016385839,13.647369588408916,27.864066990106537,21.103396115373585
2022-10-27,28.2760860126999,19.97600741450701,13.46205852564618,27.315437983352385,20.68848380287308
2022-10-28,28.998459911302724,20.56281437701504,13.773195239209537,28.316797022664108,21.3363730840937
2022-10-29,29.95357906360408,21.08351729690071,13.841401625682547,28.577856990879283,21.60829538689779
2022-10-30,29.205398592488848,20.916763480321038,13.631395977612721,28.33259766399074,21.393062418520035
2022-10-31,29.108255888203743,20.88974709850186,13.723691823676164,28.23942160001211,21.38598854638397
2022-11-01,29.082301233834478,20.82765475395968,13.70160065711255,28.073891187031727,21.300044485366726
2022-11-02,28.147928581162425,20.421015471049667,13.76012109584755,27.725490123575273,21.07732595008208
2022-11-03,29.22765033484484,21.11900362792618,14.444704503943598,28.142303679156075,21.686623518177814
2022-11-04,31.571091610205002,22.746954143384972,14.565091995850885,29.200977305876396,22.58940185166661
2022-11-05,31.692161453606364,22.980074635747627,14.451326080663735,29.327379496561036,22.660863155716854
2022-11-06,29.939718327895,21.79997957995837,13.94963731021768,28.49731837691009,21.82969119102765
2022-11-07,29.793333015664725,21.890079692574197,13.979175858672148,28.885726931563337,22.006755007353657
2022-11-08,25.430183712055594,18.85875929626613,13.068235999062063,27.231300459224478,20.1840802968522
2022-11-09,21.24783185173131,15.972280198881663,11.803332515271734,25.140064758293594,18.115086981226497
2022-11-10,24.288671068682394,18.064344538657448,12.554854073714784,26.585501549920988,19.52789263676438
2022-11-11,23.488522109593582,17.35880898034869,12.234844857919025,25.514342221979305,18.81336283847099
2022-11-12,22.475717799101655,16.412058062602526,12.095569224175378,23.831480732421525,17.886848711106875
2022-11-13,22.032294956168617,16.050408354364563,11.624318237162019,23.348720255028937,17.435586268116815
2022-11-14,22.523945940068693,16.39395955620442,11.944591222913015,23.924144261439142,17.852451309490938
2022-11-15,22.914326599318194,16.788763235182177,12.252350019801215,24.271129734401725,18.22896339989928
2022-11-16,22.34906594949839,16.342054679248495,11.883786166374716,23.622265442264286,17.728945010103626
2022-11-17,22.29084459222723,16.190175114692114,11.7801956368756,23.571882121789358,17.6108361199653
2022-11-18,22.354743239068902,16.504201187681282,11.580396148753616,23.622129554761568,17.70291054775741
2022-11-19,22.468276980213737,16.53822916272704,11.561269566347846,24.053112073758008,17.825361403821212
2022-11-20,21.435998069232273,15.503796715135893,11.249295876192807,22.60651340861881,16.86264397393476
2022-11-21,21.090774644333187,15.088027989566802,11.073248659856066,22.8557549541557,16.676728408034478
2022-11-22,21.741151151142947,15.429618552633231,11.339032646473079,23.85676380585856,17.18616868393346
2022-11-23,22.332559895828354,16.097893978087296,11.844504196698377,25.241236919786463,18.027443386517433
2022-11-24,22.33288720087247,16.05779314188066,11.81979120368954,25.083064559176066,17.95913426274734
2022-11-25,22.25580251539637,16.038969280851216,11.883095970083435,24.91290805003025,17.926875221137422
2022-11-26,22.510236304633708,16.160462583453214,11.950802940027053,25.11539550178251,18.058848205945786
2022-11-27,22.470566187080998,16.120249382369302,11.935100713338691,25.014001813886306,18.008385228401334
2022-11-28,22.041766320867417,15.847362231910092,11.887291547701961,25.079144891930994,17.883112641191207
2022-11-29,22.607631923668553,16.18518024351042,12.197234593667549,25.56823605637217,18.271230619294208
2022-11-30,23.650340710339734,16.860103793729017,12.57488630201158,26.715442006008953,19.010739899958757
2022-12-01,23.318232775541507,16.62182137155793,12.186592296501203,26.393056587329387,18.686354034941836
2022-12-02,23.96465674641369,16.99508252622215,12.416523716939324,26.523690935262547,18.970189666085957
2022-12-03,23.08630573652342,16.40823945848414,12.074514669559237,25.86457382628233,18.4114089414436
