date,long_return,short_return,long_short_return,direction_class
2023-06-10,-0.011452451614939279,0.026439426873616414,0.0074934876293385674,Down
2023-06-11,-0.01526142620638542,-0.005396265145089084,-0.010328845675737252,Down
2023-06-12,-0.0024544958003762996,-0.018803278391904897,-0.010628887096140599,Down
2023-06-13,-0.011004335285676339,0.0001978649228007804,-0.005403235181437779,Down
2023-06-14,0.05495495848261397,-0.042555389112197146,0.006199784685208411,Down
2023-06-15,0.08843672684980129,-0.06292986550639387,0.01275343067170371,Down
2023-06-16,0.1232887909262801,-0.09005047070713203,0.016619160109574038,Down
2023-06-17,0.09022122495776982,-0.07806629360229773,0.006077465677736045,Down
2023-06-18,0.14414840080839084,-0.1722416884080441,-0.014046643799826633,Down
2023-06-19,0.10359264680400088,-0.1904880106643553,-0.043447681930177215,Down
2023-06-20,0.12307316745177221,-0.12863372035946993,-0.0027802764538488595,Up
2023-06-21,0.040641637707029415,-0.0808416790004966,-0.020100020646733593,Up
2023-06-22,0.06858454255769895,-0.09280919780865046,-0.012112327625475754,Up
2023-06-23,-0.04052233097537682,0.04009167294561304,-0.00021532901488189107,Up
2023-06-24,-0.021249492418426833,0.015794027340950176,-0.0027277325387383283,Up
2023-06-25,0.012270506491818503,-0.07574381174711026,-0.03173665262764588,Up
2023-06-26,0.040815440089601446,-0.07019892472201343,-0.014691742316205993,Up
2023-06-27,0.027303748154521686,-0.04632663892617878,-0.009511445385828548,Up
2023-06-28,0.12290878298754868,-0.10986059115270386,0.0065240959174224095,Up
2023-06-29,0.08776698454050656,-0.06775874220844126,0.01000412116603265,Up
2023-06-30,-0.00047018436821331055,0.012036379412573229,0.005783097522179959,Up
2023-07-01,-0.043973440717446764,0.05743868691594504,0.006732623099249137,Up
2023-07-02,-0.03875473069706576,0.03076407020728522,-0.00399533024489027,Up
2023-07-03,-0.06360976494210667,0.04397882664163487,-0.0098154691502359,Up
2023-07-04,-0.0511615697614289,0.05914336163557037,0.003990895937070735,Up
2023-07-05,-0.032409482618722465,0.0121405888192877,-0.010134446899717382,Up
2023-07-06,0.014423376477966208,-0.028004064071592137,-0.0067903437968129645,Up
2023-07-07,0.001365990221070575,-0.015221756419588657,-0.006927883099259041,Up
2023-07-08,0.09214712966317527,-0.09559178760068134,-0.0017223289687530313,Up
2023-07-09,0.08162722252981419,-0.06516917391189402,0.008229024308960088,Down
2023-07-10,0.07601137633000347,-0.04865397652149294,0.013678699904255267,Down
2023-07-11,0.044236162507662255,-0.01107250327968525,0.0165818296139885,Up
2023-07-12,0.05993376684516949,-0.016258653983015858,0.021837556431076814,Up
2023-07-13,-0.05595020049038889,0.06875862458798866,0.006404212048799887,Up
2023-07-14,-0.03165416810899636,0.03893283564961245,0.003639333770308048,Up
2023-07-15,-0.02817577821698853,0.01279110396078645,-0.00769233712810104,Up
2023-07-16,-0.0023737405894148273,-0.008828482333617051,-0.005601111461515939,Up
2023-07-17,-0.01396981303064074,0.018517263798568787,0.0022737253839640236,Down
2023-07-18,0.03069900540011015,-0.024682390071165468,0.0030083076644723417,Down
2023-07-19,-0.02161866070614909,0.027580625266233092,0.002980982280042002,Down
2023-07-20,-0.03399918311221749,0.040195786293268664,0.003098301590525588,Down
2023-07-21,-0.030052911037099464,0.02785431063022611,-0.0010993002034366765,Down
2023-07-22,-0.014842661754298693,0.013151290372877001,-0.0008456856907108458,Down
2023-07-23,-0.02296665818406419,0.03039685358168785,0.00371509769881183,Up
2023-07-24,0.026953312157674755,-0.032798553947775595,-0.00292262089505042,Down
2023-07-25,0.018062848666296538,-0.013059598257038736,0.002501625204628901,Down
2023-07-26,-0.006278649433496693,0.008968754553743375,0.0013450525601233407,Down
2023-07-27,0.003571525942314693,0.0013856296145350153,0.002478577778424854,Up
2023-07-28,-0.019814073727212944,0.04204463064927287,0.011115278461029963,Up
2023-07-29,-0.05304821820462664,0.05329336342798726,0.00012257261168030845,Up
2023-07-30,-0.015428218692329968,0.04478297245832536,0.014677376882997696,Up
2023-07-31,0.0013624446352224853,0.015369258251191344,0.008365851443206914,Down
2023-08-01,-0.011954550167976212,0.032134120203150485,0.010089785017587137,Down
2023-08-02,0.026860254641874234,0.006860671346327021,0.016860462994100628,Down
2023-08-03,0.05290537405884842,-0.017370416106157485,0.017767478976345466,Down
2023-08-04,0.05558684592252571,-0.024965282461616237,0.015310781730454737,Down
2023-08-05,0.06299337979285116,-0.009773641721851993,0.026609869035499584,Down
2023-08-06,0.004148764247426777,-0.022436205121501636,-0.00914372043703743,Up
2023-08-07,0.0036627821134192383,-0.016312092443102492,-0.006324655164841627,Up
2023-08-08,-0.007356622652346981,0.00689128429194376,-0.0002326691802016106,Up
2023-08-09,-0.006829622972014801,0.0027492408685035135,-0.0020401910517556434,Up
2023-08-10,-0.06385294280746083,0.05248968694406771,-0.005681627931696562,Up
2023-08-11,-0.10963743344443833,0.08372452124427462,-0.01295645610008185,Up
2023-08-12,-0.19330217354617799,0.1498783199917493,-0.02171192677721434,Up
2023-08-13,-0.14435142008980476,0.14775360436428067,0.0017010921372379584,Down
2023-08-14,-0.1309798093658863,0.14304289438062368,0.00603154250736869,Down
2023-08-15,-0.07790861914128776,0.09510302755413659,0.008597204206424416,Down
2023-08-16,-0.029297950348446303,0.06729371755594314,0.01899788360374842,Down
2023-08-17,0.016457994253393074,-0.0074763749501412,0.004490809651625937,Down
2023-08-18,0.02609405174143035,-0.013716277743470945,0.006188886998979703,Down
2023-08-19,-0.012483911804329494,0.018421201232963615,0.0029686447143170607,Down
2023-08-20,-0.031252483753634666,0.028911496203402446,-0.00117049377511611,Down
2023-08-21,-0.036965745208914276,0.020296956640867562,-0.008334394284023357,Down
2023-08-22,-0.00915896083353966,-4.620478573493078e-05,-0.004602582809637296,Down
2023-08-23,-0.027639473951470806,0.029897651627971013,0.0011290888382501033,Up
2023-08-24,0.025031848128383882,-0.03158332844016655,-0.0032757401558913338,Up
2023-08-25,0.016616081646642144,-0.01603764073549547,0.0002892204555733375,Down
2023-08-26,-0.020296496047024836,0.018386462644802194,-0.0009550167011113213,Up
2023-08-27,-0.044197654114364215,0.034409536334780146,-0.004894058889792035,Up
2023-08-28,-0.03216762884041525,0.022401493203515158,-0.004883067818450045,Up
2023-08-29,-0.06227980181717843,0.0563328907069288,-0.0029734555551248175,Up
2023-08-30,-0.0389137998455865,0.03060084396134596,-0.004156477942120271,Up
2023-08-31,0.012221538443392289,-0.014216941731071455,-0.0009977016438395834,Down
2023-09-01,0.031256872417864234,-0.023261076476944774,0.00399789797045973,Down
2023-09-02,0.025658303036246593,-0.03330579368132328,-0.003823745322538345,Down
2023-09-03,0.011171743179736307,-0.024983433190662124,-0.006905845005462909,Down
2023-09-04,0.010544824350404545,-0.013615929421160172,-0.0015355525353778132,Down
2023-09-05,-0.02866084217250951,0.02653611529355881,-0.0010623634394753487,Up
2023-09-06,-0.0694626504772674,0.06702071365166168,-0.0012209684128028642,Up
2023-09-07,-0.053938568095422405,0.072944186208023,0.009502809056300295,Up
2023-09-08,-0.02781868155322248,0.04994225460922188,0.0110617865279997,Up
2023-09-09,-0.010990592648390845,0.02558718744696854,0.007298297399288847,Up
2023-09-10,0.05081265600515517,-0.04233096284189103,0.004240846581632072,Down
2023-09-11,0.10371146105860932,-0.09089655034712989,0.006407455355739715,Down
