date,portfolio_value,long_value,short_value,num_longs,num_shorts,daily_return,year_month,rolling_return_30d,rolling_sharpe_90d,year
2023-09-22,0.9553561482031235,0.47767807410156177,0.47767807410156177,10,10,0.0002435625285119869,2023-09,-5.447031945625258,-1.463124169195398,2023
2023-09-23,0.9555505682132673,0.47777528410663367,0.47777528410663367,10,10,0.00020350526922285894,2023-09,-4.2727464200646885,-1.519684317876705,2023
2023-09-24,0.9527014049130562,0.4763507024565281,0.4763507024565281,10,10,-0.00298169808588844,2023-09,-3.439054112566975,-1.5917614751279872,2023
2023-09-25,0.9535171109257076,0.4767585554628538,0.4767585554628538,10,10,0.0008562032221688387,2023-09,-5.045662959398179,-1.5237596346341615,2023
2023-09-26,0.9535693539488331,0.47678467697441657,0.47678467697441657,10,10,5.478981187323484e-05,2023-09,-5.325018006812154,-1.3135179743044385,2023
2023-09-27,0.949874656239536,0.474937328119768,0.474937328119768,10,10,-0.003874597787771772,2023-09,-4.739712295684373,-1.3754797365605664,2023
2023-09-28,0.9573722834309772,0.4786861417154886,0.4786861417154886,10,10,0.007893280594645669,2023-09,-2.5944689673206622,-1.205272587169777,2023
2023-09-29,0.9686686073183581,0.48433430365917907,0.48433430365917907,10,10,0.011799301152627617,2023-09,-1.3363247803805711,-1.0869653643538977,2023
2023-09-30,0.970679299300671,0.4853396496503355,0.4853396496503355,10,10,0.0020757274129892256,2023-09,-1.1391967593345154,-1.1065002771027277,2023
2023-10-01,0.9759612015559367,0.48798060077796834,0.48798060077796834,10,10,0.005441449363421169,2023-10,0.13445842794452822,-1.4155599190054882,2023
2023-10-02,0.9738738881045772,0.4869369440522886,0.4869369440522886,10,10,-0.002138725851019263,2023-10,0.08421172673755972,-1.4644447719330627,2023
2023-10-03,0.9629417325737403,0.48147086628687014,0.48147086628687014,10,10,-0.011225432434700422,2023-10,-0.16098442523923007,-1.635131422934149,2023
2023-10-04,0.9549727735866265,0.47748638679331323,0.47748638679331323,10,10,-0.008275639862252548,2023-10,-0.18024124550877207,-1.7581418156652318,2023
2023-10-05,0.9581568284221936,0.4790784142110968,0.4790784142110968,10,10,0.0033341838884146657,2023-10,-0.4993592671367897,-1.8659442596167577,2023
2023-10-06,0.9592547961032345,0.47962739805161725,0.47962739805161725,10,10,0.0011459164600944316,2023-10,0.06002534217475208,-1.771094243048562,2023
2023-10-07,0.9645132512120974,0.4822566256060487,0.4822566256060487,10,10,0.005481812684413168,2023-10,0.7980587879472978,-1.7946237333872022,2023
2023-10-08,0.9584036394260991,0.47920181971304954,0.47920181971304954,10,10,-0.006334399012476455,2023-10,0.6244222217248963,-1.804003836725106,2023
2023-10-09,0.9555824162332004,0.4777912081166002,0.4777912081166002,10,10,-0.002943669114808478,2023-10,0.8604145481400316,-1.90670635263035,2023
2023-10-10,0.960091240550992,0.480045620275496,0.480045620275496,10,10,0.004718404442355606,2023-10,3.7660485177273273,-1.9343418874557634,2023
2023-10-11,0.953292855090786,0.476646427545393,0.476646427545393,10,10,-0.0070809785289828175,2023-10,4.124391673628214,-1.1563204278843544,2023
2023-10-12,0.9593145863240053,0.4796572931620027,0.4796572931620027,10,10,0.00631676950169302,2023-10,3.8122420413933433,-1.6593812599324573,2023
2023-10-13,0.9585968554645359,0.47929842773226794,0.47929842773226794,10,10,-0.0007481704851582949,2023-10,2.816751366043535,-2.0259271513810657,2023
2023-10-14,0.956050048093705,0.4780250240468525,0.4780250240468525,10,10,-0.0026568075581645534,2023-10,1.9146433466116441,-1.8972132075944508,2023
2023-10-15,0.9499591136226471,0.47497955681132353,0.47497955681132353,10,10,-0.006370936838717589,2023-10,0.031182428124298944,-2.2356754854301233,2023
2023-10-16,0.9450163114417774,0.4725081557208887,0.4725081557208887,10,10,-0.005203173599777733,2023-10,-1.1021102195967636,-2.3591388209031567,2023
2023-10-17,0.9412547461582373,0.47062737307911867,0.47062737307911867,10,10,-0.00398042365829776,2023-10,-0.4510110364526754,-1.906672251109514,2023
2023-10-18,0.9353531585760061,0.46767657928800305,0.46767657928800305,10,10,-0.006269915351097888,2023-10,-1.6364850584532298,-1.8875868268051432,2023
2023-10-19,0.9286278366307319,0.46431391831536595,0.46431391831536595,10,10,-0.007190141909086956,2023-10,-3.076143642734719,-2.078822595836348,2023
2023-10-20,0.9287352873261678,0.4643676436630839,0.4643676436630839,10,10,0.0001157091045491665,2023-10,-2.9970727174134737,-2.2163176469469357,2023
2023-10-21,0.9162566217156123,0.45812831085780614,0.45812831085780614,10,10,-0.01343619197078394,2023-10,-4.06930554443814,-2.496144491410503,2023
2023-10-22,0.9078991309265724,0.4539495654632862,0.4539495654632862,10,10,-0.00912134285413535,2023-10,-4.9674686624261,-2.76975886939744,2023
2023-10-23,0.9088060948053974,0.4544030474026987,0.4544030474026987,10,10,0.0009989698722361329,2023-10,-4.891889028466057,-2.636604109134255,2023
2023-10-24,0.912004769439851,0.4560023847199255,0.4560023847199255,10,10,0.0035196447875258663,2023-10,-4.271709400588031,-2.253076376886961,2023
2023-10-25,0.9062278549697564,0.4531139274848782,0.4531139274848782,10,10,-0.0063343029155896735,2023-10,-4.959455411349789,-2.3068926865310204,2023
2023-10-26,0.9087603773725712,0.4543801886862856,0.4543801886862856,10,10,0.002794575766929208,2023-10,-4.699078928103462,-2.155597848985036,2023
2023-10-27,0.898843665975215,0.4494218329876075,0.4494218329876075,10,10,-0.010912350102705415,2023-10,-5.372392023422112,-2.4627550270178276,2023
2023-10-28,0.9131572231517276,0.4565786115758638,0.4565786115758638,10,10,0.015924412351488115,2023-10,-4.618376888956311,-1.8576032377745253,2023
2023-10-29,0.9145189653772549,0.4572594826886274,0.4572594826886274,10,10,0.0014912461852156778,2023-10,-5.590110129718151,-2.130380186902112,2023
2023-10-30,0.9144521363039841,0.45722606815199207,0.45722606815199207,10,10,-7.307565594683041e-05,2023-10,-5.792558163875117,-2.0800366306107616,2023
2023-10-31,0.9071463508921391,0.45357317544606957,0.45357317544606957,10,10,-0.007989248558566864,2023-10,-7.050982206473854,-2.4253151563654796,2023
2023-11-01,0.9083579548106265,0.45417897740531327,0.45417897740531327,10,10,0.0013356212228554654,2023-11,-6.727352904128326,-2.297302175250547,2023
2023-11-02,0.9286056995414539,0.46430284977072694,0.46430284977072694,10,10,0.0222904909057009,2023-11,-3.5657435824817174,-1.8877475869026725,2023
2023-11-03,0.9106756628519941,0.45533783142599704,0.45533783142599704,10,10,-0.019308557656186776,2023-11,-4.638573157249715,-2.0956990468018386,2023
2023-11-04,0.9144960803181387,0.45724804015906934,0.45724804015906934,10,10,0.004195146111822146,2023-11,-4.556743406604069,-1.9620985305319254,2023
2023-11-05,0.9131364826733739,0.45656824133668694,0.45656824133668694,10,10,-0.0014867178482512733,2023-11,-4.807722996768559,-1.7224353390643599,2023
2023-11-06,0.9212755085627383,0.46063775428136916,0.46063775428136916,10,10,0.008913263289553441,2023-11,-4.482856258845846,-1.6113749724746194,2023
2023-11-07,0.9209183606119947,0.46045918030599736,0.46045918030599736,10,10,-0.0003876668243365522,2023-11,-3.9112204161235065,-1.7434324572898594,2023
2023-11-08,0.9355538666976388,0.4677769333488194,0.4677769333488194,10,10,0.015892294813101726,2023-11,-2.095952080670538,-1.4775000223826649,2023
2023-11-09,0.9479424950914811,0.47397124754574055,0.47397124754574055,10,10,0.013242025750555886,2023-11,-1.265374054713675,-1.1493480628544124,2023
2023-11-10,0.9480086585900871,0.47400432929504355,0.47400432929504355,10,10,6.979695387498985e-05,2023-11,-0.5543098820556702,-1.1201563596713768,2023
2023-11-11,0.9561617091906172,0.4780808545953086,0.4780808545953086,10,10,0.0086001857964626,2023-11,-0.32865935516207534,-0.7945674558160034,2023
2023-11-12,0.9831333464615652,0.4915666732307826,0.4915666732307826,10,10,0.028208238221314463,2023-11,2.5596256504658577,-0.28074573035466266,2023
2023-11-13,0.9898655863221508,0.4949327931610754,0.4949327931610754,10,10,0.006847738289842198,2023-11,3.537005023520634,-0.08349761591325032,2023
2023-11-14,0.9835658930564666,0.4917829465282333,0.4917829465282333,10,10,-0.006364190606010234,2023-11,3.5377079867848993,0.014537082397506848,2023
2023-11-15,0.9949065559635439,0.49745327798177197,0.49745327798177197,10,10,0.01153015063569951,2023-11,5.279299829825246,0.12619147309805315,2023
2023-11-16,0.9795011698694117,0.48975058493470586,0.48975058493470586,10,10,-0.015484254276737053,2023-11,4.063344579910844,-0.25062804116651216,2023
2023-11-17,0.9648130933338307,0.48240654666691535,0.48240654666691535,10,10,-0.014995466046803463,2023-11,3.1496055246849064,-0.8974505679284338,2023
2023-11-18,0.963905621225008,0.481952810612504,0.481952810612504,10,10,-0.0009405677794929179,2023-11,3.798915259989588,-0.6770589992002058,2023
2023-11-19,0.9680034886992527,0.48400174434962634,0.48400174434962634,10,10,0.004251316087395374,2023-11,4.2281371138743085,-0.3311720885216708,2023
2023-11-20,0.9488796006475485,0.47443980032377425,0.47443980032377425,10,10,-0.019756011496819825,2023-11,3.560463101576561,-0.8565938909849821,2023
2023-11-21,0.9343697895505331,0.46718489477526653,0.46718489477526653,10,10,-0.015291519690288857,2023-11,2.915594664899124,-1.4168362052595078,2023
2023-11-22,0.9411832685500929,0.47059163427504647,0.47059163427504647,10,10,0.0072920583218314405,2023-11,3.56260526087564,-1.0525364223702283,2023
2023-11-23,0.9459815279347835,0.47299076396739176,0.47299076396739176,10,10,0.005098113773401858,2023-11,3.7255022817261008,-0.7377351742076034,2023
2023-11-24,0.9562731944535791,0.47813659722678953,0.47813659722678953,10,10,0.0108793525189268,2023-11,5.522379301118785,-0.882918707202603,2023
2023-11-25,0.9581892791395131,0.47909463956975656,0.47909463956975656,10,10,0.002003700090149385,2023-11,5.439156789587574,-0.9028470646678358,2023
2023-11-26,0.947186676236389,0.4735933381181945,0.4735933381181945,10,10,-0.011482702992674731,2023-11,5.378355779892319,-0.929947728437688,2023
2023-11-27,0.9519867892563518,0.4759933946281759,0.4759933946281759,10,10,0.005067758173115333,2023-11,4.252232268459255,-0.5587776851012517,2023
2023-11-28,0.944016992441049,0.4720084962205245,0.4720084962205245,10,10,-0.008371751483577272,2023-11,3.2255238196865266,-0.6988865128728827,2023
2023-11-29,0.9323214942541024,0.4661607471270512,0.4661607471270512,10,10,-0.012389075917695336,2023-11,1.9541053315641266,-0.9342733528229551,2023
2023-11-30,0.928015746710359,0.4640078733551795,0.4640078733551795,10,10,-0.004618307708531555,2023-11,2.300554458241022,-0.8830579170634221,2023
2023-12-01,0.9287588925771497,0.46437944628857486,0.46437944628857486,10,10,0.0008007901476079216,2023-12,2.245913921761855,-0.8355701589235016,2023
2023-12-02,0.9303016114714565,0.46515080573572826,0.46515080573572826,10,10,0.0016610542376891413,2023-12,0.18262992902586817,-0.634869029500385,2023
2023-12-03,0.9149615812223403,0.45748079061117014,0.45748079061117014,10,10,-0.01648930847798158,2023-12,0.4706306037567609,-0.7884192723342339,2023
2023-12-04,0.9259549067008138,0.4629774533504069,0.4629774533504069,10,10,0.012015067849938665,2023-12,1.2530208307387047,-0.6782259019618515,2023
2023-12-05,0.9264798344439539,0.46323991722197694,0.46323991722197694,10,10,0.0005669042189218043,2023-12,1.4612658703017534,-0.5827280094281692,2023
2023-12-06,0.9236148858822826,0.4618074429411413,0.4618074429411413,10,10,-0.0030922945704379146,2023-12,0.2539280918467002,-0.6057587165919377,2023
2023-12-07,0.9415567149673078,0.4707783574836539,0.4707783574836539,10,10,0.019425660369133402,2023-12,2.2410623175758815,-0.1414868986795119,2023
2023-12-08,0.9355320120838118,0.4677660060419059,0.4677660060419059,10,10,-0.006398661692625929,2023-12,-0.002336008070191742,-0.1623567695393741,2023
2023-12-09,0.9185452354451724,0.4592726177225862,0.4592726177225862,10,10,-0.018157344077198267,2023-12,-3.1011648700770333,-0.06491898719352707,2023
2023-12-10,0.9202940575621714,0.4601470287810857,0.4601470287810857,10,10,0.0019039041840454018,2023-12,-2.9234544196182544,0.17148101032749047,2023
2023-12-11,0.8945649748442666,0.4472824874221333,0.4472824874221333,10,10,-0.027957458278129454,2023-12,-6.442083358315164,-0.5179795294411877,2023
2023-12-12,0.8984895141518753,0.44924475707593764,0.44924475707593764,10,10,0.004387092517557978,2023-12,-8.609598343331049,-0.6033272641620926,2023
2023-12-13,0.8962313216087184,0.4481156608043592,0.4481156608043592,10,10,-0.0025133209765819675,2023-12,-9.459290837792523,-0.7645916131220635,2023
2023-12-14,0.8836988315618829,0.44184941578094145,0.44184941578094145,10,10,-0.013983543918482999,2023-12,-10.153571021484197,-1.2481391464405407,2023
2023-12-15,0.8944174982384993,0.4472087491192496,0.4472087491192496,10,10,0.012129320865652549,2023-12,-10.100351346838131,-1.130954903821818,2023
2023-12-16,0.9769100019450105,0.48845500097250527,0.48845500097250527,10,10,0.09223042244698387,2023-12,-0.264539543607345,0.524865524223426,2023
2023-12-17,0.9565553084851512,0.4782776542425756,0.4782776542425756,10,10,-0.020835791853224372,2023-12,-0.8558947744112144,0.18109542164523218,2023
2023-12-18,0.9538005819718454,0.4769002909859227,0.4769002909859227,10,10,-0.0028798402861497374,2023-12,-1.0483432226819467,0.048521996408057,2023
2023-12-19,0.9383143932758746,0.4691571966379373,0.4691571966379373,10,10,-0.016236296128017913,2023-12,-3.0670442586185898,-0.14808005928391432,2023
2023-12-20,0.9503367567583104,0.4751683783791552,0.4751683783791552,10,10,0.012812724145116139,2023-12,0.1535659645088172,0.04397630017552357,2023
2023-12-21,0.9451722273056805,0.47258611365284026,0.47258611365284026,10,10,-0.005434420394562656,2023-12,1.156120186670817,-0.027387718423321283,2023
2023-12-22,0.9391034922979138,0.4695517461489569,0.4695517461489569,10,10,-0.006420771614361054,2023-12,-0.22097463073085244,-0.11047501526248177,2023
2023-12-23,0.9519457451924747,0.47597287259623733,0.47597287259623733,10,10,0.013675013456862839,2023-12,0.6304792516099056,0.09803102159781915,2023
2023-12-24,0.956597466057873,0.4782987330289365,0.4782987330289365,10,10,0.004886539898823594,2023-12,0.03390993349752236,0.1482547912591583,2023
2023-12-25,0.9550976976145202,0.4775488488072601,0.4775488488072601,10,10,-0.0015678156137431953,2023-12,-0.3226483109651568,0.1279998283627632,2023
2023-12-26,0.9618197072842092,0.4809098536421046,0.4809098536421046,10,10,0.0070380335817770145,2023-12,1.5448940969022162,0.26391438596916816,2023
2023-12-27,0.9607677913754189,0.48038389568770945,0.48038389568770945,10,10,-0.0010936726507304595,2023-12,0.9223869719795497,0.15213970877707994,2023
2023-12-28,0.9787443099984913,0.48937215499924563,0.48937215499924563,10,10,0.018710575837828092,2023-12,3.6786750488086106,0.23704121746424162,2023
2023-12-29,0.9580085375054191,0.47900426875270957,0.47900426875270957,10,10,-0.021186097616346933,2023-12,2.7551701220690505,-0.05106392938214046,2023
2023-12-30,0.976186709803785,0.4880933549018925,0.4880933549018925,10,10,0.01897495855903375,2023-12,5.190748461347017,0.11384974362819028,2023
2023-12-31,1.0548928019982864,0.5274464009991432,0.5274464009991432,10,10,0.08062606405522721,2023-12,13.58091001111561,0.9666778546628748,2023
2024-01-01,1.0440221065290125,0.5220110532645063,0.5220110532645063,10,10,-0.010305023836243321,2024-01,12.224045799263372,0.9767565699126348,2024
2024-01-02,1.0411763896541644,0.5205881948270822,0.5205881948270822,10,10,-0.0027257247303977827,2024-01,13.794547336425623,1.03651626376092,2024
2024-01-03,1.0178724498355813,0.5089362249177907,0.5089362249177907,10,10,-0.022382316819846038,2024-01,9.926783957792363,0.7580782656321297,2024
2024-01-04,1.0186849763922325,0.5093424881961163,0.5093424881961163,10,10,0.0007982597002036407,2024-01,9.952201712368346,0.7544640732624511,2024
2024-01-05,1.0201737339755554,0.5100868669877777,0.5100868669877777,10,10,0.0014614504167869136,2024-01,10.454449096609686,0.7129504542506505,2024
2024-01-06,1.0227841897240122,0.5113920948620061,0.5113920948620061,10,10,0.0025588345019273984,2024-01,8.62693382835944,0.8062425208690756,2024
2024-01-07,1.0267849489746719,0.5133924744873359,0.5133924744873359,10,10,0.003911635798495627,2024-01,9.754122329561188,0.8777374676197802,2024
2024-01-08,1.028835874096828,0.514417937048414,0.514417937048414,10,10,0.001997424216438004,2024-01,12.007099312665126,0.8496163405162812,2024
2024-01-09,1.0348389103592333,0.5174194551796166,0.5174194551796166,10,10,0.00583478513293012,2024-01,12.446549214985403,0.9849813952368653,2024
2024-01-10,1.0316062542864741,0.5158031271432371,0.5158031271432371,10,10,-0.003123825399681701,2024-01,15.319320932061409,0.8867392788387357,2024
2024-01-11,1.0378543528171487,0.5189271764085743,0.5189271764085743,10,10,0.006056669882247068,2024-01,15.511014482659391,0.957282891665989,2024
2024-01-12,1.0758057493856767,0.5379028746928384,0.5379028746928384,10,10,0.03656717001331922,2024-01,20.036615932438686,1.3342841877918612,2024
2024-01-13,1.0615477753444185,0.5307738876722092,0.5307738876722092,10,10,-0.013253297864786573,2024-01,20.125515326097986,1.2605696524168637,2024
2024-01-14,1.0638616031480164,0.5319308015740082,0.5319308015740082,10,10,0.0021796737342765216,2024-01,18.944632148099405,1.336598581782646,2024
2024-01-15,1.0509296659150933,0.5254648329575466,0.5254648329575466,10,10,-0.012155657460196756,2024-01,7.576917405156136,1.2499278031904029,2024
2024-01-16,1.0469427515320522,0.5234713757660261,0.5234713757660261,10,10,-0.00379370238784682,2024-01,9.449264694379567,1.2757660209592834,2024
2024-01-17,1.052019569705656,0.526009784852828,0.526009784852828,10,10,0.0048491841279521,2024-01,10.297643930008626,1.3994579231322697,2024
2024-01-18,1.0622716645384667,0.5311358322692333,0.5311358322692333,10,10,0.009745156010433353,2024-01,13.210633040576969,1.4953963145521856,2024
2024-01-19,1.0861450109973165,0.5430725054986583,0.5430725054986583,10,10,0.02247386168322807,2024-01,14.290539987347328,1.852804683047393,2024
2024-01-20,1.0830446731359107,0.5415223365679553,0.5415223365679553,10,10,-0.002854441929958429,2024-01,14.587018307049826,1.919682186359248,2024
2024-01-21,1.087786448696103,0.5438932243480515,0.5438932243480515,10,10,0.004378190187171782,2024-01,15.832435681223323,1.9537415733039696,2024
2024-01-22,1.0771887294233151,0.5385943647116576,0.5385943647116576,10,10,-0.009742463040876337,2024-01,13.15652544941177,1.8149351401365714,2024
2024-01-23,1.0662920161918619,0.5331460080959309,0.5331460080959309,10,10,-0.01011588121357987,2024-01,11.467158760731277,1.774249671573689,2024
2024-01-24,1.06859359657331,0.534296798286655,0.534296798286655,10,10,0.002158489744364722,2024-01,11.883171663198478,1.7678601549636515,2024
2024-01-25,1.067806561529653,0.5339032807648265,0.5339032807648265,10,10,-0.0007365148417328715,2024-01,11.019409712939643,1.875915947494026,2024
2024-01-26,1.060313757958437,0.5301568789792185,0.5301568789792185,10,10,-0.0070170046159694355,2024-01,10.361084902784867,1.6475243972207632,2024
2024-01-27,1.0660325563584159,0.5330162781792079,0.5330162781792079,10,10,0.005393496365632355,2024-01,8.918391194535701,1.6866621330925975,2024
2024-01-28,1.0734754940314923,0.5367377470157462,0.5367377470157462,10,10,0.0069819046601180546,2024-01,12.05281080550078,1.7573965887251128,2024
2024-01-29,1.0592909831144448,0.5296454915572224,0.5296454915572224,10,10,-0.013213632724652924,2024-01,8.513153526476902,1.7003996422186067,2024
2024-01-30,1.0605075151325576,0.5302537575662788,0.5302537575662788,10,10,0.0011484398880994284,2024-01,0.5322543791781653,1.698501852488711,2024
2024-01-31,1.0742857836743227,0.5371428918371614,0.5371428918371614,10,10,0.012992146067011046,2024-01,2.8987582692023395,1.6133622887206454,2024
2024-02-01,1.0824163009498045,0.5412081504749022,0.5412081504749022,10,10,0.007568300166528763,2024-02,3.960895743067927,1.9011594407708554,2024
2024-02-02,1.081146387237018,0.540573193618509,0.540573193618509,10,10,-0.0011732211642342394,2024-02,6.216293349098634,1.8460196042023798,2024
2024-02-03,1.0873461027470583,0.5436730513735292,0.5436730513735292,10,10,0.0057343904426157,2024-02,6.740172668295896,1.9198760952096412,2024
2024-02-04,1.082333750126986,0.541166875063493,0.541166875063493,10,10,-0.004609712222639284,2024-02,6.0930814116529675,1.7816197320246956,2024
2024-02-05,1.0800389401318091,0.5400194700659046,0.5400194700659046,10,10,-0.0021202424805728537,2024-02,5.597930725077638,1.763520955728396,2024
2024-02-06,1.0950429530822,0.5475214765411,0.5475214765411,10,10,0.013892103694483238,2024-02,6.647741007081298,1.7447696758336937,2024
2024-02-07,1.0950689044547979,0.5475344522273989,0.5475344522273989,10,10,2.3698954022766117e-05,2024-02,6.437667272840097,1.6132799627219072,2024
2024-02-08,1.1003615568127143,0.5501807784063572,0.5501807784063572,10,10,0.004833168338892246,2024-02,6.331675954350757,1.661980198523205,2024
2024-02-09,1.1124631159904206,0.5562315579952103,0.5562315579952103,10,10,0.010997802588414096,2024-02,7.837957686663333,1.685365302610038,2024
2024-02-10,1.0925316830916123,0.5462658415458062,0.5462658415458062,10,10,-0.017916488746742343,2024-02,5.268304760301645,1.219884319104999,2024
2024-02-11,1.0758244066186573,0.5379122033093287,0.5379122033093287,10,10,-0.015292258093309696,2024-02,0.001734256671448442,0.9867916053792734,2024
2024-02-12,1.0792159151539769,0.5396079575769884,0.5396079575769884,10,10,0.003152474060315491,2024-02,1.66437537903803,1.085657145872475,2024
2024-02-13,1.091990291085203,0.5459951455426015,0.5459951455426015,10,10,0.011836719373623739,2024-02,2.644017591569492,1.0886764845326522,2024
2024-02-14,1.085307107474548,0.542653553737274,0.542653553737274,10,10,-0.006120185925841404,2024-02,3.2711457935218347,1.1901156903943526,2024
2024-02-15,1.1113860722167348,0.5556930361083674,0.5556930361083674,10,10,0.0240291108042876,2024-02,6.155381523046888,1.5860237732916942,2024
2024-02-16,1.1085412735062978,0.5542706367531489,0.5542706367531489,10,10,-0.002559685406856693,2024-02,5.372685587631798,1.5690398349827552,2024
2024-02-17,1.1481740457054337,0.5740870228527168,0.5740870228527168,10,10,0.03575218455671747,2024-02,8.086667849159813,1.8529197610791546,2024
2024-02-18,1.1486439993095379,0.5743219996547689,0.5743219996547689,10,10,0.0004093051971187922,2024-02,5.7542029544318085,2.074029275911651,2024
2024-02-19,1.2505393286995958,0.6252696643497979,0.6252696643497979,10,10,0.08870923406321563,2024-02,15.465165908504153,2.785914311642856,2024
2024-02-20,1.2830898402455861,0.6415449201227931,0.6415449201227931,10,10,0.026029178610351034,2024-02,17.95420339935172,2.9340217882750848,2024
2024-02-21,1.25929642524423,0.629648212622115,0.629648212622115,10,10,-0.018543841791157867,2024-02,16.905830041352953,2.702982169753801,2024
2024-02-22,1.336027193695144,0.668013596847572,0.668013596847572,10,10,0.06093145895815022,2024-02,25.29655792290464,3.0125684680553912,2024
2024-02-23,1.3372210293435927,0.6686105146717963,0.6686105146717963,10,10,0.0008935713689679492,2024-02,25.1384093664512,3.0028899174531674,2024
2024-02-24,1.3307521785617373,0.6653760892808687,0.6653760892808687,10,10,-0.00483753294324929,2024-02,24.624836230207258,3.066007476670563,2024
2024-02-25,1.3287628904885744,0.6643814452442872,0.6643814452442872,10,10,-0.0014948599034516619,2024-02,25.317895812935443,3.0088293631935437,2024
2024-02-26,1.3123652143680482,0.6561826071840241,0.6561826071840241,10,10,-0.012340558453206807,2024-02,23.107423552908045,2.9705247764781553,2024
2024-02-27,1.2549208502666973,0.6274604251333487,0.6274604251333487,10,10,-0.04377162962903769,2024-02,16.902608140012365,2.634890859734563,2024
2024-02-28,1.2384149406229352,0.6192074703114676,0.6192074703114676,10,10,-0.013152948761871452,2024-02,16.909797247763226,2.5572442435878897,2024
2024-02-29,1.2771698246577312,0.6385849123288656,0.6385849123288656,10,10,0.03129394095916016,2024-02,20.43005885706448,2.783890178225901,2024
2024-03-01,1.2597637836462146,0.6298818918231073,0.6298818918231073,10,10,-0.013628603397501382,2024-03,17.26523824391599,2.6488208878085535,2024
2024-03-02,1.3132601680332494,0.6566300840166247,0.6566300840166247,10,10,0.0424654090564478,2024-03,21.326717537502237,3.0915158667765605,2024
2024-03-03,1.4057659759364238,0.7028829879682119,0.7028829879682119,10,10,0.07043981851799552,2024-03,30.025498168569477,3.3962128205354625,2024
2024-03-04,1.3689372928753984,0.6844686464376992,0.6844686464376992,10,10,-0.026198303054313588,2024-03,25.89710759223134,3.1585020123071894,2024
2024-03-05,1.422426078372736,0.711213039186368,0.711213039186368,10,10,0.03907321816398657,2024-03,31.422130946748016,3.4401190054559736,2024
2024-03-06,1.3745346226344373,0.6872673113172186,0.6872673113172186,10,10,-0.03366885384517615,2024-03,27.267135615192494,3.001373002779728,2024
2024-03-07,1.3475611420735776,0.6737805710367888,0.6737805710367888,10,10,-0.019623718542034374,2024-03,23.060117256644475,2.889701060135088,2024
2024-03-08,1.3504381942546526,0.6752190971273263,0.6752190971273263,10,10,0.0021350067846628296,2024-03,23.31992888858401,3.0553246894554027,2024
2024-03-09,1.35034295407197,0.675171477035985,0.675171477035985,10,10,-7.052539174901007e-05,2024-03,22.718114397175682,3.0401920914246308,2024
2024-03-10,1.3581861392796706,0.6790930696398353,0.6790930696398353,10,10,0.005808291281891975,2024-03,22.088195083257567,3.327185079449393,2024
2024-03-11,1.2944550890844062,0.6472275445422031,0.6472275445422031,10,10,-0.04692364938215676,2024-03,18.48215563153257,2.8644079578940422,2024
2024-03-12,1.288620466508845,0.6443102332544225,0.6443102332544225,10,10,-0.0045073966835637025,2024-03,19.779813376702513,2.8489345131036505,2024
2024-03-13,1.2807421113497008,0.6403710556748504,0.6403710556748504,10,10,-0.006113790184078316,2024-03,18.673389945974918,2.912984640656415,2024
2024-03-14,1.2999175281519422,0.6499587640759711,0.6499587640759711,10,10,0.014972113927005593,2024-03,19.04112506898794,2.932372191500665,2024
2024-03-15,1.3252559260808117,0.6626279630404058,0.6626279630404058,10,10,0.019492311919889538,2024-03,22.10884061789773,2.596524649237386,2024
2024-03-16,1.3750647594466294,0.6875323797233147,0.6875323797233147,10,10,0.03758431287541408,2024-03,23.725210691543897,3.0426568447698585,2024
2024-03-17,1.3524794206165887,0.6762397103082943,0.6762397103082943,10,10,-0.01642492738969603,2024-03,22.005328348192087,2.9233808338775598,2024
2024-03-18,1.369240087987912,0.684620043993956,0.684620043993956,10,10,0.012392548911156265,2024-03,19.253704881184298,3.161049564363396,2024
2024-03-19,1.4318294087411507,0.7159147043705754,0.7159147043705754,10,10,0.045710990572305876,2024-03,24.65388837636715,3.360022213634134,2024
2024-03-20,1.3675259715602146,0.6837629857801073,0.6837629857801073,10,10,-0.04490998493840903,2024-03,9.354895138105746,2.978880394482794,2024
2024-03-21,1.3730480718290679,0.6865240359145339,0.6865240359145339,10,10,0.004038022226775739,2024-03,7.011062574251503,3.06170563633103,2024
2024-03-22,1.394320522246174,0.697160261123087,0.697160261123087,10,10,0.01549286645788639,2024-03,10.722185364399595,3.0743045337819446,2024
2024-03-23,1.3790157565048085,0.6895078782524042,0.6895078782524042,10,10,-0.010976504682517652,2024-03,3.2176413034504137,2.9470124126163633,2024
2024-03-24,1.3560804979360794,0.6780402489680397,0.6780402489680397,10,10,-0.01663161458492668,2024-03,1.4103478915332701,2.8216030929881337,2024
2024-03-25,1.33378530246635,0.666892651233175,0.666892651233175,10,10,-0.01644090856233249,2024-03,0.22792552614048223,2.6340274806260453,2024
2024-03-26,1.3213998283783062,0.6606999141891531,0.6606999141891531,10,10,-0.009285957841296821,2024-03,-0.55412911987337,2.568823336444739,2024
2024-03-27,1.33790749372981,0.668953746864905,0.668953746864905,10,10,0.012492559024896321,2024-03,1.946278298305959,2.5260803192858403,2024
2024-03-28,1.324219746569797,0.6621098732848985,0.6621098732848985,10,10,-0.010230712679435428,2024-03,5.522172676338277,2.6194877982926768,2024
2024-03-29,1.3226945724785522,0.6613472862392761,0.6613472862392761,10,10,-0.0011517530192367564,2024-03,6.805443724154636,2.4733589521021213,2024
